gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.69015305,0.98812108,0.99858770,0.99702128,0.99879750,0032,0034,0035,0.00000000,"DecisionTable,DecisionTable_search,BestFirst_direction,J48,DecisionTable_useIBk,J48_useLaplace,SimpleCart,SimpleCart_usePrune,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,SimpleCart_heuristic,J48_binarySplits,J48_doNotMakeSplitPointActualValue,J48_pruning,BestFirst_searchTermination,PART,Aggregator,JRip,PART_minNumObj,DecisionTable_crossVal,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,J48_minNumObj,J48_useMDLcorrection,JRip_minNo,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48_numFolds,J48_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,JRip_checkErrorRate,PART_pruning,PART_binarySplits,PART_useMDLcorrection,JRip_usePruning,PART_numFolds,PART_confidenceFactorValue,JRip_optimizations,JRip_folds"
1,90,0.66994620,0.98896264,0.99858770,0.99702128,0.99879750,0025,0034,0035,0.00000000,"SimpleCart,Aggregator,SimpleCart_heuristic,DecisionTable,DecisionTable_useIBk,SimpleCart_minNumObj,JRip,JRip_minNo,DecisionTable_crossVal,DecisionTable_evaluationMeasure,J48,J48_useMDLcorrection,SimpleCart_usePrune,PART,JRip_checkErrorRate,J48_pruning,JRip_usePruning,DecisionTable_search,J48_minNumObj,J48_useLaplace,PART_binarySplits,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,PART_doNotMakeSplitPointActualValue,J48_numFolds,JRip_folds,SimpleCart_numFoldsPruning,PART_pruning,SimpleCart_useOneSE,J48_binarySplits,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,GreedyStepwise_searchBackwards,PART_useMDLcorrection,PART_confidenceFactorValue,J48_subtreeRaising,PART_minNumObj,J48_confidenceFactorValue,JRip_optimizations,BestFirst_direction,PART_numFolds"
2,90,0.63673866,0.98855649,0.99858770,0.99702128,0.99879750,0024,0034,0035,0.00000000,"SimpleCart,DecisionTable,Aggregator,DecisionTable_evaluationMeasure,DecisionTable_crossVal,DecisionTable_search,JRip,SimpleCart_heuristic,SimpleCart_usePrune,BestFirst_direction,J48,J48_useMDLcorrection,J48_useLaplace,PART,SimpleCart_minNumObj,J48_minNumObj,DecisionTable_useIBk,PART_minNumObj,PART_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_pruning,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,GreedyStepwise_searchBackwards,JRip_minNo,SimpleCart_numFoldsPruning,PART_binarySplits,PART_useMDLcorrection,PART_pruning,JRip_usePruning,PART_confidenceFactorValue,J48_binarySplits,J48_numFolds,J48_collapseTree,JRip_optimizations,PART_numFolds,J48_confidenceFactorValue,J48_subtreeRaising,JRip_folds"
3,90,0.67937351,0.99080974,0.99858770,0.99702128,0.99879750,0026,0034,0035,0.00000000,"SimpleCart,J48,DecisionTable,SimpleCart_usePrune,Aggregator,PART,J48_useMDLcorrection,PART_useMDLcorrection,J48_collapseTree,DecisionTable_useIBk,PART_pruning,DecisionTable_search,PART_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,J48_pruning,PART_numFolds,J48_numFolds,PART_binarySplits,SimpleCart_minNumObj,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,JRip,BestFirst_direction,J48_minNumObj,J48_useLaplace,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,PART_confidenceFactorValue,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,J48_subtreeRaising,J48_binarySplits,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,JRip_usePruning,JRip_checkErrorRate,JRip_minNo,JRip_optimizations,JRip_folds"
4,90,0.68062463,0.99038464,0.99858770,0.99702128,0.99879750,0028,0069,0073,0.60504587,"PART,JRip,PART_doNotMakeSplitPointActualValue,JRip_usePruning,JRip_minNo,JRip_optimizations,PART_minNumObj,PART_pruning,JRip_folds,PART_binarySplits,PART_numFolds,J48_binarySplits,DecisionTable_evaluationMeasure,SimpleCart_usePrune,J48_numFolds,DecisionTable_crossVal,BestFirst_direction,J48,J48_minNumObj,J48_doNotMakeSplitPointActualValue,SimpleCart,PART_confidenceFactorValue,DecisionTable,DecisionTable_useIBk,J48_useLaplace,J48_collapseTree,J48_pruning,J48_subtreeRaising,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_useMDLcorrection,SimpleCart_minNumObj,DecisionTable_search,BestFirst_searchTermination,JRip_checkErrorRate,Aggregator,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,J48_useMDLcorrection"
5,90,0.67221222,0.99007607,0.99858770,0.99702128,0.99879750,0030,0034,0073,0.60504587,"JRip,PART,PART_doNotMakeSplitPointActualValue,JRip_minNo,PART_minNumObj,PART_binarySplits,PART_useMDLcorrection,PART_pruning,PART_numFolds,JRip_checkErrorRate,PART_confidenceFactorValue,DecisionTable,DecisionTable_useIBk,BestFirst_direction,J48,J48_minNumObj,J48_doNotMakeSplitPointActualValue,SimpleCart,DecisionTable_crossVal,SimpleCart_heuristic,J48_pruning,J48_confidenceFactorValue,J48_collapseTree,J48_subtreeRaising,JRip_usePruning,JRip_folds,JRip_optimizations,SimpleCart_usePrune,DecisionTable_evaluationMeasure,J48_binarySplits,J48_numFolds,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,DecisionTable_search,BestFirst_searchTermination,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_useLaplace,Aggregator,SimpleCart_useOneSE,J48_useMDLcorrection"
6,90,0.66907995,0.99090570,0.99858770,0.99702128,0.99879750,0030,0091,0073,0.60504587,"JRip,PART,PART_useMDLcorrection,PART_binarySplits,PART_minNumObj,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_numFolds,PART_confidenceFactorValue,DecisionTable,DecisionTable_crossVal,DecisionTable_evaluationMeasure,DecisionTable_useIBk,JRip_minNo,JRip_folds,SimpleCart_usePrune,J48_numFolds,BestFirst_direction,J48,J48_minNumObj,SimpleCart,J48_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,J48_useLaplace,J48_confidenceFactorValue,J48_collapseTree,JRip_usePruning,JRip_optimizations,J48_binarySplits,GreedyStepwise_searchBackwards,J48_subtreeRaising,BestFirst_searchTermination,JRip_checkErrorRate,Aggregator,J48_pruning,SimpleCart_numFoldsPruning,SimpleCart_heuristic,SimpleCart_minNumObj,DecisionTable_search,SimpleCart_useOneSE,J48_useMDLcorrection"
7,90,0.66106074,0.99174340,0.99858770,0.99702128,0.99879750,0033,0085,0067,0.61777048,"JRip,PART,DecisionTable,PART_binarySplits,PART_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,PART_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_numFolds,BestFirst_searchTermination,JRip_minNo,DecisionTable_crossVal,BestFirst_direction,JRip_usePruning,J48,JRip_folds,SimpleCart,J48_confidenceFactorValue,PART_minNumObj,Aggregator,JRip_optimizations,SimpleCart_heuristic,PART_pruning,J48_useMDLcorrection,JRip_checkErrorRate,J48_collapseTree,SimpleCart_minNumObj,PART_numFolds,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,SimpleCart_usePrune,J48_minNumObj,SimpleCart_useOneSE,J48_binarySplits,DecisionTable_useIBk,J48_useLaplace"
8,90,0.68257156,0.99064476,0.99858770,0.99702128,0.99879750,0036,0034,0067,0.61777048,"DecisionTable,PART,JRip,PART_binarySplits,PART_pruning,PART_numFolds,PART_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_numFolds,J48_confidenceFactorValue,JRip_checkErrorRate,JRip_minNo,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,PART_minNumObj,PART_confidenceFactorValue,DecisionTable_useIBk,JRip_usePruning,JRip_optimizations,DecisionTable_crossVal,JRip_folds,J48,Aggregator,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_useMDLcorrection,SimpleCart,SimpleCart_usePrune,J48_collapseTree,SimpleCart_useOneSE,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48_binarySplits,J48_minNumObj,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,GreedyStepwise_searchBackwards,BestFirst_direction,SimpleCart_heuristic"
9,90,0.70752920,0.99133293,0.99862938,0.99744681,0.99951900,0034,0034,0067,0.61777048,"PART,JRip,PART_binarySplits,DecisionTable,JRip_checkErrorRate,DecisionTable_evaluationMeasure,JRip_usePruning,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,DecisionTable_crossVal,BestFirst_direction,JRip_minNo,JRip_folds,J48,J48_collapseTree,PART_minNumObj,SimpleCart,Aggregator,SimpleCart_heuristic,JRip_optimizations,PART_pruning,SimpleCart_minNumObj,PART_numFolds,J48_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,J48_minNumObj,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_binarySplits,J48_pruning,J48_subtreeRaising,PART_useMDLcorrection,J48_useMDLcorrection,J48_numFolds,J48_confidenceFactorValue,DecisionTable_useIBk,J48_useLaplace,PART_doNotMakeSplitPointActualValue"
