individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,confidenceFactor,true,true,0.45,1,true,true,null,null,true,true,0.05,true,10,4,true,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,5,true,false,acc,MajorityVotingAggregator,false,false,5,4,9,null,false,null,true,true,10,true,null,0.9386964728907924,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 1 -E acc -I -GreedyStepwise -C -B -PART -M 4 -C 0.45 -SimpleCart -M 5 -C 1.0 -S 1 -N 5 -A -Aggregator MajorityVotingAggregator -JRip -N 4 -O 10 -F 9 -J48 -J -M 10 -doNotMakeSplitPointActualValue -O -B -C 0.05 
gen_000_ind_000,true,confidenceFactor,true,true,0.45,1,true,true,null,null,true,true,0.05,true,10,4,true,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,5,true,false,acc,MajorityVotingAggregator,false,false,5,4,9,null,false,null,true,true,10,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 1 -E acc -I -GreedyStepwise -C -B -PART -M 4 -C 0.45 -SimpleCart -M 5 -C 1.0 -S 1 -N 5 -A -Aggregator MajorityVotingAggregator -JRip -N 4 -O 10 -F 9 -J48 -J -M 10 -doNotMakeSplitPointActualValue -O -B -C 0.05 
gen_000_ind_001,false,reducedErrorPruning,true,false,null,null,true,true,null,null,true,false,null,false,null,null,true,null,null,false,null,null,null,true,10,false,null,null,CompetenceBasedAggregator,true,false,10,6,null,null,true,7,null,true,5,null,null,null,-SimpleCart -M 10 -H -C 1.0 -S 1 -N 10 -A -Aggregator CompetenceBasedAggregator -JRip -P -E -N 6 -J48 -A -M 5 -doNotMakeSplitPointActualValue -O -B -R -Q 1 -S -N 7 
gen_000_ind_002,true,reducedErrorPruning,true,true,0.45,4,false,true,null,null,true,true,null,true,null,9,true,confidenceFactor,true,false,true,weka.attributeSelection.GreedyStepwise,true,true,3,true,true,rmse,RuleExtractorAggregator,false,true,10,2,null,null,true,5,false,true,9,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 4 -E rmse -I -GreedyStepwise -B -PART -M 9 -C 0.45 -doNotMakeSplitPointActualValue -B -SimpleCart -M 10 -C 1.0 -S 1 -N 3 -A -Aggregator RuleExtractorAggregator -JRip -P -N 2 -J48 -M 9 -doNotMakeSplitPointActualValue -R -Q 1 -N 5 
gen_000_ind_003,true,confidenceFactor,false,true,null,7,false,true,2,10,true,true,0.35,true,null,7,null,unpruned,false,false,true,weka.attributeSelection.BestFirst,false,true,null,false,true,rmse,MajorityVotingAggregator,true,false,3,6,null,null,false,null,null,false,5,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 7 -E rmse -PART -M 7 -U -B -SimpleCart -M 3 -H -U -BestFirst -N 10 -D 2 -Aggregator MajorityVotingAggregator -JRip -P -N 6 -J48 -A -J -M 5 -O -C 0.35 
gen_000_ind_004,false,unpruned,true,null,null,5,false,true,1,1,true,true,null,true,null,8,false,reducedErrorPruning,false,false,false,weka.attributeSelection.BestFirst,true,true,5,false,true,auc,CompetenceBasedAggregator,false,false,8,9,null,3,false,null,null,false,3,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 5 -E auc -PART -M 8 -J -R -Q 1 -doNotMakeSplitPointActualValue -B -N 3 -SimpleCart -M 8 -H -C 1.0 -S 1 -N 5 -BestFirst -N 1 -D 1 -Aggregator CompetenceBasedAggregator -JRip -P -E -N 9 -J48 -J -M 3 -O -U 
gen_000_ind_005,null,confidenceFactor,false,false,null,5,false,false,1,5,true,true,0.25,true,null,6,null,reducedErrorPruning,false,null,true,weka.attributeSelection.BestFirst,false,true,null,false,false,auc,MajorityVotingAggregator,false,true,4,null,null,9,false,null,null,false,3,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 5 -E auc -PART -M 6 -R -Q 1 -N 9 -SimpleCart -M 4 -H -U -BestFirst -N 5 -D 1 -Aggregator MajorityVotingAggregator -J48 -J -M 3 -C 0.25 -S 
gen_000_ind_006,false,confidenceFactor,null,false,null,6,true,true,null,null,true,true,0.05,true,null,10,null,reducedErrorPruning,false,false,true,weka.attributeSelection.GreedyStepwise,false,false,null,null,false,auc,RuleExtractorAggregator,false,true,null,2,null,5,false,null,false,false,5,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 6 -E auc -PART -M 10 -R -Q 1 -N 5 -Aggregator RuleExtractorAggregator -JRip -P -E -N 2 -J48 -J -M 5 -B -C 0.05 -S 
gen_000_ind_007,false,confidenceFactor,true,true,0.35,3,false,true,1,7,true,true,0.35,true,2,6,true,confidenceFactor,true,true,false,weka.attributeSelection.BestFirst,true,true,3,true,false,auc,MajorityVotingAggregator,false,true,6,2,6,null,false,null,null,false,3,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 3 -E auc -I -PART -M 6 -J -C 0.35 -doNotMakeSplitPointActualValue -SimpleCart -M 6 -C 1.0 -S 1 -N 3 -A -BestFirst -N 7 -D 1 -Aggregator MajorityVotingAggregator -JRip -E -N 2 -O 2 -F 6 -J48 -J -M 3 -C 0.35 
gen_000_ind_008,true,unpruned,true,null,null,null,false,true,null,null,true,false,null,true,null,7,false,unpruned,null,false,false,null,false,true,6,false,true,null,MajorityVotingAggregator,true,true,4,9,null,null,false,null,null,false,2,null,null,null,-PART -M 7 -J -U -B -SimpleCart -M 4 -H -C 1.0 -S 1 -N 6 -Aggregator MajorityVotingAggregator -JRip -P -N 9 -J48 -A -J -M 2 -U 
