individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,false,unpruned,true,null,null,2,false,true,1,6,true,true,null,true,4,4,false,unpruned,true,true,false,weka.attributeSelection.BestFirst,false,true,5,false,true,auc,MajorityVotingAggregator,true,false,7,6,8,null,true,null,null,false,4,null,null,0.9888932616205343
overall,false,confidenceFactor,false,false,null,8,false,true,null,null,true,true,0.45,true,4,6,null,unpruned,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,acc,MajorityVotingAggregator,false,false,7,4,3,null,true,null,true,true,4,false,null,0.9891118982028073
gen_000_ind_000,true,reducedErrorPruning,false,true,null,8,true,true,null,null,true,true,null,false,4,null,null,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,null,true,null,acc,RuleExtractorAggregator,true,true,5,10,2,null,true,10,false,true,5,true,0.9799695277626789,null
gen_000_ind_001,true,null,true,null,null,8,null,true,2,7,false,true,null,true,8,4,false,unpruned,true,true,true,weka.attributeSelection.BestFirst,true,true,6,true,true,auc,RuleExtractorAggregator,null,null,5,6,3,null,null,null,null,null,null,null,0.9695512839518374,null
gen_000_ind_002,true,confidenceFactor,true,true,0.25,4,false,true,null,null,true,true,0.05,true,9,8,false,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,6,true,false,acc,MajorityVotingAggregator,false,false,9,4,2,null,true,null,false,true,9,false,0.9965835186374792,null
gen_000_ind_003,true,confidenceFactor,true,true,null,null,true,true,null,null,true,false,0.45,true,2,4,true,unpruned,null,true,false,null,false,true,7,true,false,null,MajorityVotingAggregator,true,true,6,10,3,null,false,null,null,false,5,null,0.9975204328704848,null
gen_000_ind_004,false,confidenceFactor,true,true,null,5,false,true,0,4,true,true,0.05,true,7,2,true,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,false,true,5,true,false,mae,CompetenceBasedAggregator,true,true,4,2,8,4,true,null,null,true,4,null,0.9969660193375172,null
gen_000_ind_005,false,reducedErrorPruning,false,true,0.35,5,false,true,2,1,true,true,null,true,null,2,null,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,true,true,null,true,true,acc,MajorityVotingAggregator,false,false,10,9,null,null,true,6,null,false,10,null,0.9970965393421292,null
gen_000_ind_006,true,reducedErrorPruning,true,true,0.35,7,false,true,2,5,true,true,null,true,4,8,true,confidenceFactor,true,true,false,weka.attributeSelection.BestFirst,true,true,3,true,true,mae,CompetenceBasedAggregator,false,true,4,7,8,null,false,2,null,true,2,null,0.9965562748101663,null
gen_000_ind_007,false,confidenceFactor,false,true,0.25,9,false,true,null,null,true,true,0.25,true,6,10,null,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,rmse,CompetenceBasedAggregator,false,false,8,9,10,null,false,null,false,true,5,false,0.9966032844130389,null
gen_000_ind_008,true,unpruned,true,null,null,5,true,true,null,null,true,true,null,true,6,5,false,reducedErrorPruning,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,7,true,false,auc,RuleExtractorAggregator,true,true,6,10,4,6,true,null,true,false,2,false,0.9650727874684983,null
gen_000_ind_009,false,unpruned,true,null,0.35,7,true,true,1,8,true,true,null,true,1,7,true,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,true,true,6,true,true,rmse,MajorityVotingAggregator,true,true,8,3,3,null,true,null,null,false,10,null,0.9967034639521668,null
gen_000_ind_010,false,reducedErrorPruning,true,true,null,9,false,true,2,2,true,true,null,true,null,9,false,reducedErrorPruning,true,false,true,weka.attributeSelection.BestFirst,false,true,4,true,false,rmse,MajorityVotingAggregator,true,false,6,7,null,10,true,7,null,false,7,null,0.9967133797829059,null
