gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.92927951,0007,0100,0035,0.00000000,"PART,SimpleCart,SimpleCart_minNumObj,Aggregator,PART_useMDLcorrection,SimpleCart_usePrune,PART_binarySplits,PART_pruning,DecisionTable,PART_numFolds,DecisionTable_crossVal,J48,PART_doNotMakeSplitPointActualValue,SimpleCart_heuristic,J48_useMDLcorrection,JRip,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,PART_minNumObj,DecisionTable_search,DecisionTable_useIBk,J48_collapseTree,J48_minNumObj,J48_useLaplace,GreedyStepwise_searchBackwards,BestFirst_direction,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,JRip_optimizations,J48_binarySplits,PART_confidenceFactorValue,J48_pruning,BestFirst_searchTermination,JRip_folds,JRip_minNo,J48_confidenceFactorValue,J48_subtreeRaising,J48_numFolds"
1,49,0.00000000,0.00000000,0.00000000,0.92927951,0006,0100,0035,0.00000000,"JRip,PART,DecisionTable,JRip_usePruning,JRip_minNo,JRip_checkErrorRate,PART_pruning,PART_confidenceFactorValue,J48,SimpleCart,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,Aggregator,PART_binarySplits,DecisionTable_search,SimpleCart_minNumObj,J48_useLaplace,J48_collapseTree,J48_minNumObj,J48_pruning,PART_numFolds,JRip_optimizations,PART_minNumObj,PART_useMDLcorrection,J48_useMDLcorrection,DecisionTable_useIBk,SimpleCart_usePrune,GreedyStepwise_searchBackwards,JRip_folds,J48_binarySplits,DecisionTable_crossVal,DecisionTable_evaluationMeasure,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48_numFolds,J48_confidenceFactorValue"
2,49,0.00000000,0.00000000,0.00000000,0.92927951,0006,0100,0035,0.00000000,"SimpleCart,JRip,SimpleCart_usePrune,JRip_checkErrorRate,JRip_minNo,SimpleCart_minNumObj,J48,J48_collapseTree,Aggregator,SimpleCart_useOneSE,DecisionTable,DecisionTable_crossVal,J48_pruning,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,J48_binarySplits,PART,SimpleCart_numFoldsPruning,J48_useMDLcorrection,JRip_usePruning,DecisionTable_useIBk,PART_useMDLcorrection,PART_binarySplits,J48_minNumObj,DecisionTable_evaluationMeasure,J48_useLaplace,J48_confidenceFactorValue,JRip_folds,PART_doNotMakeSplitPointActualValue,JRip_optimizations,PART_pruning,J48_subtreeRaising,DecisionTable_search,PART_numFolds,J48_numFolds,PART_minNumObj,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,BestFirst_direction,BestFirst_searchTermination"
3,49,0.00000000,0.00000000,0.00000000,0.92927951,0006,0100,0035,0.00000000,"SimpleCart,SimpleCart_heuristic,DecisionTable,JRip,DecisionTable_evaluationMeasure,PART,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,PART_useMDLcorrection,PART_pruning,SimpleCart_minNumObj,SimpleCart_usePrune,JRip_minNo,Aggregator,PART_minNumObj,DecisionTable_search,DecisionTable_useIBk,DecisionTable_crossVal,JRip_usePruning,J48,GreedyStepwise_searchBackwards,PART_binarySplits,J48_useLaplace,PART_confidenceFactorValue,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,SimpleCart_useOneSE,J48_minNumObj,SimpleCart_numFoldsPruning,JRip_optimizations,PART_numFolds,J48_collapseTree,J48_useMDLcorrection,JRip_folds,J48_pruning,J48_numFolds,J48_binarySplits,J48_confidenceFactorValue,J48_subtreeRaising"
4,49,0.00000000,0.00000000,0.00000000,0.92927951,0005,0100,0035,0.00000000,"J48,Aggregator,J48_doNotMakeSplitPointActualValue,J48_useLaplace,JRip,J48_binarySplits,J48_pruning,J48_useMDLcorrection,JRip_minNo,J48_minNumObj,DecisionTable,J48_subtreeRaising,JRip_checkErrorRate,PART,SimpleCart,J48_collapseTree,JRip_usePruning,J48_numFolds,JRip_folds,PART_doNotMakeSplitPointActualValue,DecisionTable_search,PART_minNumObj,DecisionTable_crossVal,DecisionTable_useIBk,J48_confidenceFactorValue,SimpleCart_usePrune,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,SimpleCart_heuristic,PART_binarySplits,JRip_optimizations,PART_pruning,PART_useMDLcorrection,BestFirst_direction,BestFirst_searchTermination,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,PART_numFolds,SimpleCart_useOneSE"
5,49,0.00000000,0.00000000,0.00000000,0.92927951,0005,0100,0035,0.00000000,"JRip,PART,SimpleCart,SimpleCart_minNumObj,PART_pruning,JRip_minNo,J48,JRip_checkErrorRate,PART_numFolds,PART_confidenceFactorValue,Aggregator,J48_useMDLcorrection,DecisionTable,J48_useLaplace,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,PART_binarySplits,JRip_usePruning,J48_binarySplits,PART_useMDLcorrection,PART_minNumObj,J48_minNumObj,J48_pruning,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,SimpleCart_usePrune,J48_collapseTree,JRip_optimizations,DecisionTable_evaluationMeasure,JRip_folds,DecisionTable_search,J48_numFolds,DecisionTable_useIBk,J48_confidenceFactorValue,DecisionTable_crossVal,SimpleCart_numFoldsPruning,BestFirst_searchTermination,SimpleCart_useOneSE,BestFirst_direction,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection"
6,49,0.00000000,0.00000000,0.00000000,0.92927951,0011,0100,0064,0.25526676,"PART,DecisionTable,JRip,DecisionTable_useIBk,SimpleCart,PART_binarySplits,Aggregator,J48,PART_doNotMakeSplitPointActualValue,J48_collapseTree,J48_binarySplits,SimpleCart_usePrune,J48_useMDLcorrection,PART_pruning,DecisionTable_evaluationMeasure,DecisionTable_crossVal,SimpleCart_minNumObj,J48_pruning,J48_numFolds,SimpleCart_heuristic,JRip_usePruning,JRip_folds,PART_useMDLcorrection,JRip_minNo,JRip_optimizations,DecisionTable_search,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,SimpleCart_useOneSE,JRip_checkErrorRate,BestFirst_searchTermination,PART_confidenceFactorValue,PART_numFolds,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,J48_minNumObj,SimpleCart_numFoldsPruning,PART_minNumObj,J48_useLaplace"
7,49,0.00000000,0.00000000,0.00000000,0.92927951,0006,0100,0064,0.25526676,"SimpleCart,SimpleCart_usePrune,J48,DecisionTable,JRip,DecisionTable_useIBk,PART,Aggregator,PART_doNotMakeSplitPointActualValue,J48_binarySplits,J48_collapseTree,PART_binarySplits,J48_useLaplace,JRip_usePruning,SimpleCart_useOneSE,JRip_minNo,PART_minNumObj,SimpleCart_numFoldsPruning,JRip_folds,J48_minNumObj,SimpleCart_minNumObj,DecisionTable_crossVal,J48_pruning,JRip_optimizations,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_pruning,J48_confidenceFactorValue,JRip_checkErrorRate,PART_confidenceFactorValue,J48_useMDLcorrection,J48_numFolds,SimpleCart_heuristic,PART_numFolds,DecisionTable_search,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,BestFirst_searchTermination,J48_subtreeRaising"
8,49,0.00000000,0.00000000,0.00000000,0.92927951,0007,0100,0064,0.25526676,"J48,J48_collapseTree,SimpleCart,PART,JRip,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable,Aggregator,J48_binarySplits,SimpleCart_usePrune,DecisionTable_useIBk,PART_useMDLcorrection,J48_useMDLcorrection,PART_minNumObj,SimpleCart_numFoldsPruning,J48_pruning,J48_doNotMakeSplitPointActualValue,J48_minNumObj,DecisionTable_crossVal,J48_useLaplace,SimpleCart_minNumObj,J48_numFolds,JRip_usePruning,SimpleCart_heuristic,JRip_optimizations,JRip_folds,PART_pruning,JRip_minNo,PART_numFolds,DecisionTable_search,DecisionTable_evaluationMeasure,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,SimpleCart_useOneSE,JRip_checkErrorRate,J48_subtreeRaising,BestFirst_searchTermination,PART_confidenceFactorValue"
9,49,0.00000000,0.00000000,0.00000000,0.92927951,0005,0100,0064,0.25526676,"PART,Aggregator,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable,JRip,J48,DecisionTable_useIBk,SimpleCart,J48_collapseTree,J48_binarySplits,SimpleCart_usePrune,JRip_usePruning,J48_minNumObj,SimpleCart_heuristic,JRip_optimizations,PART_pruning,JRip_minNo,SimpleCart_useOneSE,PART_minNumObj,SimpleCart_numFoldsPruning,J48_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,J48_pruning,JRip_folds,J48_useLaplace,PART_useMDLcorrection,DecisionTable_crossVal,J48_useMDLcorrection,J48_confidenceFactorValue,JRip_checkErrorRate,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,DecisionTable_search,BestFirst_searchTermination,J48_subtreeRaising,PART_numFolds,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_numFolds,BestFirst_direction"
10,49,0.00000000,0.00000000,0.00000000,0.92927951,0006,0100,0064,0.25526676,"JRip,Aggregator,DecisionTable,DecisionTable_useIBk,J48,PART,J48_collapseTree,SimpleCart,SimpleCart_usePrune,J48_binarySplits,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,DecisionTable_crossVal,J48_doNotMakeSplitPointActualValue,J48_useLaplace,SimpleCart_minNumObj,PART_minNumObj,J48_pruning,J48_minNumObj,JRip_folds,JRip_minNo,PART_useMDLcorrection,JRip_optimizations,PART_pruning,J48_numFolds,JRip_usePruning,SimpleCart_heuristic,SimpleCart_useOneSE,J48_confidenceFactorValue,JRip_checkErrorRate,J48_useMDLcorrection,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,J48_subtreeRaising,PART_numFolds,PART_confidenceFactorValue,BestFirst_searchTermination"
11,49,0.00000000,0.00000000,0.00000000,0.92927951,0009,0100,0070,0.23723303,"PART,J48,J48_useMDLcorrection,DecisionTable,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_minNumObj,J48_pruning,J48_subtreeRaising,DecisionTable_crossVal,PART_doNotMakeSplitPointActualValue,DecisionTable_search,BestFirst_direction,J48_confidenceFactorValue,PART_minNumObj,J48_useLaplace,GreedyStepwise_searchBackwards,J48_numFolds,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,SimpleCart,SimpleCart_heuristic,PART_useMDLcorrection,SimpleCart_minNumObj,BestFirst_searchTermination,DecisionTable_evaluationMeasure,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_pruning,PART_confidenceFactorValue,PART_numFolds,Aggregator,DecisionTable_useIBk,JRip,JRip_checkErrorRate,JRip_usePruning,JRip_minNo,JRip_optimizations,JRip_folds"
12,49,0.00000000,0.00000000,0.00000000,0.92927951,0007,0100,0070,0.23723303,"PART,DecisionTable,J48,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_binarySplits,DecisionTable_crossVal,DecisionTable_useIBk,PART_pruning,J48_useLaplace,PART_minNumObj,PART_useMDLcorrection,J48_pruning,J48_confidenceFactorValue,J48_subtreeRaising,J48_numFolds,J48_collapseTree,PART_binarySplits,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,BestFirst_direction,PART_numFolds,PART_doNotMakeSplitPointActualValue,JRip,JRip_usePruning,JRip_folds,Aggregator,JRip_minNo,JRip_optimizations,J48_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,JRip_checkErrorRate,BestFirst_searchTermination,SimpleCart_minNumObj,PART_confidenceFactorValue"
