,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([1211.0,385.0,66.0,70.0], dtype=np.float64)",,"np.array([[1176.0,31.0,0.0,3.0],[10.0,363.0,4.0,7.0],[0.0,5.0,58.0,2.0],[0.0,9.0,5.0,55.0]], dtype=np.float64)",,1652.0,,0.04398148148148148,,76.0,,0.9051970945820105,,1572.954812261783,,0.9102747756144578,,75.4944311599547,,0.07846305889766493,,0.22897989104866168,,1728.0,,95.60185185185185,,4.398148148148148,,0.0,,34.266353494329486,,0.33811437573669884,,0.15224602161990763,,45.02796466083027,,1564.2310786840794,,0.9052263186829164,,1.2057508900037972,,0.3005245713208808,,2083.5375379265615,,49.594907407407405,,0.0,,0.0,,0.982203803160855,,0.9928468994088474,,0.9564292062336954,,0.04398148148148148,,0.021450859930364528,,0.9218921593968693,,0.9573814500623995,,0.9560185185185185,,0.9785491400696356,,0.9560185185185185,,0.8964785337416192,,0.9560185185185185,,0.9942506199184646
someClassifier-JRip-sample-01,0.0,,"np.array([1211.0,385.0,66.0,70.0], dtype=np.float64)",,"np.array([[1075.0,114.0,11.0,10.0],[50.0,314.0,9.0,11.0],[7.0,17.0,36.0,5.0],[7.0,36.0,2.0,24.0]], dtype=np.float64)",,1449.0,,0.16145833333333334,,279.0,,0.6594941625996736,,1200.182622316942,,0.6945501286556377,,57.6031197168306,,0.10342212449755361,,0.22897989104866168,,1728.0,,83.85416666666667,,16.145833333333332,,0.0,,45.16646593895656,,0.33811437573669884,,0.24191737462543955,,71.54897631854283,,-13962.460067548927,,-8.08012735390563,,1.2057508900037972,,9.285878243909426,,2083.5375379265615,,40.78414351851852,,0.0,,0.0,,0.8641219823657508,,0.9200288205171693,,0.8403713556646749,,0.16145833333333334,,0.11525093825006481,,0.697610365234806,,0.8484682394800163,,0.8385416666666666,,0.8847490617499352,,0.8385416666666666,,0.6575054645202847,,0.8385416666666666,,0.9219190406101172
someClassifier-JRip,0.0,0.0,,,,,1449.0,0.0,0.16145833333333334,0.0,279.0,0.0,0.6594941625996736,0.0,1200.182622316942,0.0,0.6945501286556377,0.0,57.6031197168306,0.0,0.10342212449755361,0.0,0.22897989104866168,0.0,1728.0,0.0,83.85416666666667,0.0,16.145833333333332,0.0,0.0,0.0,45.16646593895656,0.0,0.33811437573669884,0.0,0.24191737462543955,0.0,71.54897631854283,0.0,-13962.460067548927,0.0,-8.08012735390563,0.0,1.2057508900037972,0.0,9.285878243909426,0.0,2083.5375379265615,0.0,40.78414351851852,0.0,0.0,0.0,0.0,0.0,0.8641219823657508,0.0,0.9200288205171693,0.0,0.8403713556646749,0.0,0.16145833333333334,0.0,0.11525093825006481,0.0,0.697610365234806,0.0,0.8484682394800163,0.0,0.8385416666666666,0.0,0.8847490617499352,0.0,0.8385416666666666,0.0,0.6575054645202847,0.0,0.8385416666666666,0.0,0.9219190406101172,0.0
someClassifier-Individual,0.0,0.0,,,,,1652.0,0.0,0.04398148148148148,0.0,76.0,0.0,0.9051970945820105,0.0,1572.954812261783,0.0,0.9102747756144578,0.0,75.4944311599547,0.0,0.07846305889766493,0.0,0.22897989104866168,0.0,1728.0,0.0,95.60185185185185,0.0,4.398148148148148,0.0,0.0,0.0,34.266353494329486,0.0,0.33811437573669884,0.0,0.15224602161990763,0.0,45.02796466083027,0.0,1564.2310786840794,0.0,0.9052263186829164,0.0,1.2057508900037972,0.0,0.3005245713208808,0.0,2083.5375379265615,0.0,49.594907407407405,0.0,0.0,0.0,0.0,0.0,0.982203803160855,0.0,0.9928468994088474,0.0,0.9564292062336954,0.0,0.04398148148148148,0.0,0.021450859930364528,0.0,0.9218921593968693,0.0,0.9573814500623995,0.0,0.9560185185185185,0.0,0.9785491400696356,0.0,0.9560185185185185,0.0,0.8964785337416192,0.0,0.9560185185185185,0.0,0.9942506199184646,0.0
