individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,confidenceFactor,false,true,null,7,false,true,null,null,true,true,0.25,true,null,2,null,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,null,false,true,auc,CompetenceBasedAggregator,false,true,9,7,null,null,false,null,false,false,4,true,null,0.9984441878890001,-DecisionTable -X 7 -S weka.attributeSelection.GreedyStepwise -E auc -GreedyStepwise -B -PART -U -M 2 -J -B -SimpleCart -U -H -M 9 -Aggregator CompetenceBasedAggregator -JRip -N 7 -E -P -J48 -J -C 0.25 -M 4 
gen_000_ind_000,false,confidenceFactor,false,true,null,7,false,true,null,null,true,true,0.25,true,null,2,null,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,null,false,true,auc,CompetenceBasedAggregator,false,true,9,7,null,null,false,null,false,false,4,true,null,null,-DecisionTable -X 7 -S weka.attributeSelection.GreedyStepwise -E auc -GreedyStepwise -B -PART -U -M 2 -J -B -SimpleCart -U -H -M 9 -Aggregator CompetenceBasedAggregator -JRip -N 7 -E -P -J48 -J -C 0.25 -M 4 
gen_000_ind_001,true,reducedErrorPruning,true,true,0.15,2,true,true,2,10,true,true,null,true,6,2,true,confidenceFactor,true,true,false,weka.attributeSelection.BestFirst,false,true,9,true,false,mae,RuleExtractorAggregator,false,true,2,9,7,null,false,3,null,true,2,null,null,null,-DecisionTable -X 2 -I -S weka.attributeSelection.BestFirst -E mae -PART -C 0.15 -M 2 -J -SimpleCart -C 1.0 -S 1 -A -N 9 -M 2 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 10 -JRip -N 9 -F 7 -O 6 -J48 -J -R -Q 1 -doNotMakeSplitPointActualValue -B -M 2 -N 3 
gen_000_ind_002,true,reducedErrorPruning,true,true,null,9,false,true,null,null,true,true,null,true,5,2,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,5,false,true,mae,CompetenceBasedAggregator,false,false,3,7,6,3,true,6,false,true,4,true,null,null,-DecisionTable -X 9 -S weka.attributeSelection.GreedyStepwise -E mae -GreedyStepwise -B -PART -R -Q 1 -M 2 -N 3 -B -doNotMakeSplitPointActualValue -SimpleCart -C 1.0 -S 1 -N 5 -H -M 3 -Aggregator CompetenceBasedAggregator -JRip -N 7 -F 6 -O 5 -J48 -R -Q 1 -doNotMakeSplitPointActualValue -O -M 4 -N 6 
gen_000_ind_003,false,confidenceFactor,false,true,0.05,6,false,true,0,6,true,true,0.05,true,null,9,null,confidenceFactor,false,false,false,weka.attributeSelection.BestFirst,false,true,null,false,true,acc,RuleExtractorAggregator,true,false,6,4,null,null,true,null,null,true,4,null,null,null,-DecisionTable -X 6 -S weka.attributeSelection.BestFirst -E acc -PART -C 0.05 -M 9 -J -B -SimpleCart -U -H -M 6 -Aggregator RuleExtractorAggregator -BestFirst -D 0 -N 6 -JRip -N 4 -E -P -J48 -C 0.05 -doNotMakeSplitPointActualValue -O -M 4 -A 
gen_000_ind_004,null,confidenceFactor,true,false,null,null,false,false,null,null,true,false,0.05,true,null,2,false,reducedErrorPruning,null,null,false,null,false,true,6,true,false,null,RuleExtractorAggregator,true,true,2,null,null,3,true,null,null,true,10,null,null,null,-PART -R -Q 1 -M 2 -J -N 3 -SimpleCart -C 1.0 -S 1 -N 6 -M 2 -Aggregator RuleExtractorAggregator -J48 -C 0.05 -doNotMakeSplitPointActualValue -M 10 -A -S 
gen_000_ind_005,false,reducedErrorPruning,false,true,null,3,true,true,null,null,true,true,null,true,4,9,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,acc,CompetenceBasedAggregator,false,false,10,4,8,5,true,4,true,true,2,false,null,null,-DecisionTable -X 3 -I -S weka.attributeSelection.GreedyStepwise -E acc -GreedyStepwise -C -PART -R -Q 1 -M 9 -N 5 -doNotMakeSplitPointActualValue -SimpleCart -U -M 10 -Aggregator CompetenceBasedAggregator -JRip -N 4 -E -F 8 -O 4 -J48 -R -Q 1 -doNotMakeSplitPointActualValue -O -B -M 2 -N 4 
gen_000_ind_006,false,confidenceFactor,true,false,null,6,true,true,0,5,true,true,0.05,true,9,9,false,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,10,true,false,rmse,RuleExtractorAggregator,false,false,10,3,9,3,false,null,null,true,10,null,null,null,-DecisionTable -X 6 -S weka.attributeSelection.BestFirst -E rmse -PART -R -Q 1 -M 9 -J -N 3 -SimpleCart -C 1.0 -S 1 -N 10 -M 10 -Aggregator RuleExtractorAggregator -BestFirst -D 0 -N 5 -JRip -N 3 -E -F 9 -O 9 -J48 -J -C 0.05 -doNotMakeSplitPointActualValue -O -B -M 10 -S 
gen_000_ind_007,true,confidenceFactor,true,false,null,8,false,true,null,null,true,true,0.35,true,1,9,false,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,3,true,true,auc,CompetenceBasedAggregator,false,true,6,7,8,null,true,null,false,true,2,false,null,null,-DecisionTable -X 8 -S weka.attributeSelection.GreedyStepwise -E auc -PART -U -M 9 -J -B -SimpleCart -C 1.0 -S 1 -N 3 -M 6 -Aggregator CompetenceBasedAggregator -JRip -N 7 -F 8 -O 1 -J48 -C 0.35 -doNotMakeSplitPointActualValue -M 2 -S 
gen_000_ind_008,true,confidenceFactor,false,false,0.45,1,true,true,2,6,true,true,0.35,true,null,9,null,confidenceFactor,false,false,false,weka.attributeSelection.BestFirst,false,true,null,false,false,auc,RuleExtractorAggregator,true,true,2,9,null,null,false,null,null,false,5,null,null,null,-DecisionTable -X 1 -S weka.attributeSelection.BestFirst -E auc -PART -C 0.45 -M 9 -J -SimpleCart -U -H -M 2 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 6 -JRip -N 9 -P -J48 -J -C 0.35 -B -M 5 -A -S 
