gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.93579313,0016,0100,0035,0.00000000,"PART,PART_doNotMakeSplitPointActualValue,DecisionTable,PART_pruning,DecisionTable_evaluationMeasure,PART_minNumObj,JRip,JRip_usePruning,PART_binarySplits,PART_confidenceFactorValue,DecisionTable_useIBk,Aggregator,J48,PART_useMDLcorrection,SimpleCart,J48_binarySplits,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,JRip_minNo,PART_numFolds,DecisionTable_crossVal,JRip_folds,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,JRip_optimizations,J48_collapseTree,J48_minNumObj,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_useMDLcorrection,J48_useLaplace,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,BestFirst_direction,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_numFolds"
1,99,0.00000000,0.00000000,0.00000000,0.93667389,0015,0100,0035,0.00000000,"J48,J48_useMDLcorrection,J48_binarySplits,PART,PART_minNumObj,JRip,J48_doNotMakeSplitPointActualValue,DecisionTable,DecisionTable_evaluationMeasure,PART_pruning,PART_binarySplits,JRip_usePruning,PART_doNotMakeSplitPointActualValue,J48_useLaplace,SimpleCart,JRip_checkErrorRate,Aggregator,DecisionTable_crossVal,SimpleCart_usePrune,J48_minNumObj,J48_pruning,JRip_optimizations,PART_useMDLcorrection,PART_confidenceFactorValue,JRip_folds,J48_numFolds,J48_collapseTree,DecisionTable_search,JRip_minNo,PART_numFolds,DecisionTable_useIBk,J48_subtreeRaising,BestFirst_searchTermination,SimpleCart_heuristic,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,GreedyStepwise_searchBackwards"
2,99,0.00000000,0.00000000,0.00000000,0.93667389,0015,0100,0035,0.00000000,"PART,SimpleCart,JRip,DecisionTable,PART_binarySplits,PART_doNotMakeSplitPointActualValue,JRip_usePruning,PART_useMDLcorrection,Aggregator,JRip_checkErrorRate,J48,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_minNumObj,J48_collapseTree,J48_useLaplace,SimpleCart_minNumObj,J48_pruning,JRip_minNo,DecisionTable_search,J48_binarySplits,JRip_optimizations,PART_pruning,J48_numFolds,DecisionTable_crossVal,DecisionTable_useIBk,SimpleCart_heuristic,SimpleCart_usePrune,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,J48_useMDLcorrection,GreedyStepwise_searchBackwards,JRip_folds,J48_subtreeRaising,PART_numFolds,BestFirst_searchTermination,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,SimpleCart_numFoldsPruning"
3,99,0.00000000,0.00000000,0.00000000,0.93667389,0014,0100,0035,0.00000000,"J48,SimpleCart,J48_collapseTree,J48_useMDLcorrection,J48_minNumObj,J48_binarySplits,Aggregator,SimpleCart_heuristic,SimpleCart_usePrune,DecisionTable,J48_useLaplace,PART,JRip,PART_pruning,DecisionTable_crossVal,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,PART_minNumObj,J48_pruning,JRip_usePruning,JRip_minNo,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,J48_subtreeRaising,PART_useMDLcorrection,JRip_checkErrorRate,JRip_folds,DecisionTable_search,PART_numFolds,PART_binarySplits,DecisionTable_useIBk,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,JRip_optimizations,BestFirst_direction,J48_numFolds,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination"
4,99,0.00000000,0.00000000,0.00000000,0.93667389,0015,0100,0035,0.00000000,"SimpleCart,DecisionTable,DecisionTable_evaluationMeasure,J48,PART,JRip,SimpleCart_heuristic,PART_pruning,PART_doNotMakeSplitPointActualValue,JRip_minNo,PART_useMDLcorrection,DecisionTable_crossVal,PART_minNumObj,Aggregator,J48_pruning,DecisionTable_search,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,J48_confidenceFactorValue,J48_binarySplits,J48_subtreeRaising,DecisionTable_useIBk,J48_useMDLcorrection,J48_collapseTree,GreedyStepwise_searchBackwards,J48_doNotMakeSplitPointActualValue,SimpleCart_usePrune,J48_minNumObj,PART_confidenceFactorValue,SimpleCart_minNumObj,JRip_usePruning,PART_numFolds,PART_binarySplits,J48_numFolds,J48_useLaplace,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,JRip_optimizations,JRip_folds"
5,99,0.00000000,0.00000000,0.00000000,0.93698624,0015,0100,0035,0.00000000,"SimpleCart,Aggregator,JRip,SimpleCart_usePrune,PART,SimpleCart_useOneSE,J48,J48_pruning,JRip_minNo,PART_binarySplits,SimpleCart_numFoldsPruning,DecisionTable,JRip_usePruning,J48_useMDLcorrection,DecisionTable_useIBk,SimpleCart_heuristic,J48_binarySplits,PART_minNumObj,SimpleCart_minNumObj,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,PART_pruning,J48_useLaplace,J48_numFolds,JRip_checkErrorRate,DecisionTable_evaluationMeasure,JRip_folds,PART_confidenceFactorValue,DecisionTable_crossVal,PART_numFolds,PART_doNotMakeSplitPointActualValue,DecisionTable_search,J48_confidenceFactorValue,J48_minNumObj,J48_collapseTree,GreedyStepwise_searchBackwards,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,BestFirst_searchTermination"
6,99,0.00000000,0.00000000,0.00000000,0.93698624,0047,0100,0052,0.25051924,"PART,DecisionTable,DecisionTable_search,SimpleCart,PART_binarySplits,SimpleCart_usePrune,SimpleCart_heuristic,PART_useMDLcorrection,Aggregator,JRip,SimpleCart_useOneSE,BestFirst_direction,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48,J48_collapseTree,J48_useLaplace,JRip_checkErrorRate,JRip_usePruning,J48_binarySplits,J48_pruning,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_useMDLcorrection,DecisionTable_evaluationMeasure,JRip_optimizations,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,DecisionTable_crossVal,PART_pruning,PART_numFolds,J48_minNumObj,JRip_folds,JRip_minNo,BestFirst_searchTermination,PART_minNumObj,SimpleCart_minNumObj,PART_confidenceFactorValue"
7,99,0.00000000,0.00000000,0.00000000,0.93698624,0014,0100,0052,0.25051924,"SimpleCart,DecisionTable,SimpleCart_usePrune,SimpleCart_useOneSE,DecisionTable_search,JRip,J48,J48_binarySplits,PART,SimpleCart_heuristic,Aggregator,JRip_usePruning,J48_pruning,J48_useLaplace,DecisionTable_useIBk,BestFirst_direction,JRip_checkErrorRate,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_collapseTree,PART_binarySplits,J48_subtreeRaising,J48_numFolds,DecisionTable_crossVal,PART_pruning,JRip_minNo,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,JRip_optimizations,PART_numFolds,SimpleCart_numFoldsPruning,J48_minNumObj,PART_minNumObj,J48_confidenceFactorValue,JRip_folds,BestFirst_searchTermination,SimpleCart_minNumObj"
8,99,0.00000000,0.00000000,0.00000000,0.93826387,0014,0149,0052,0.25051924,"Aggregator,PART,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,JRip,DecisionTable,J48,SimpleCart,SimpleCart_heuristic,DecisionTable_useIBk,JRip_checkErrorRate,PART_binarySplits,J48_useMDLcorrection,JRip_usePruning,J48_doNotMakeSplitPointActualValue,J48_collapseTree,J48_useLaplace,J48_pruning,J48_binarySplits,SimpleCart_usePrune,DecisionTable_search,SimpleCart_useOneSE,J48_subtreeRaising,BestFirst_direction,J48_confidenceFactorValue,J48_minNumObj,PART_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,PART_confidenceFactorValue,JRip_folds,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,SimpleCart_numFoldsPruning,J48_numFolds,PART_pruning,DecisionTable_crossVal,GreedyStepwise_searchBackwards,PART_numFolds,JRip_minNo"
9,99,0.00000000,0.00000000,0.00000000,0.93852368,0014,0100,0052,0.25051924,"SimpleCart,J48,J48_useLaplace,J48_pruning,J48_collapseTree,PART,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable,J48_subtreeRaising,SimpleCart_usePrune,JRip,DecisionTable_useIBk,JRip_usePruning,SimpleCart_heuristic,Aggregator,J48_binarySplits,J48_doNotMakeSplitPointActualValue,PART_binarySplits,SimpleCart_useOneSE,PART_useMDLcorrection,DecisionTable_search,JRip_checkErrorRate,BestFirst_direction,SimpleCart_minNumObj,J48_confidenceFactorValue,JRip_optimizations,J48_numFolds,PART_pruning,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,GreedyStepwise_searchBackwards,PART_numFolds,PART_confidenceFactorValue,JRip_folds,PART_minNumObj,DecisionTable_evaluationMeasure,J48_minNumObj,JRip_minNo,BestFirst_searchTermination"
