individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,confidenceFactor,null,true,null,9,false,true,null,null,true,true,0.05,true,7,2,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,false,null,null,true,auc,MajorityVotingAggregator,false,true,null,10,9,6,false,null,false,true,3,true,null,0.9557744330608956,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 9 -I -E auc -GreedyStepwise -B -PART -doNotMakeSplitPointActualValue -M 2 -R -Q 1 -B -N 6 -Aggregator MajorityVotingAggregator -JRip -N 10 -F 9 -O 7 -J48 -M 3 -J -doNotMakeSplitPointActualValue -C 0.05 
gen_000_ind_000,true,confidenceFactor,null,true,null,9,false,true,null,null,true,true,0.05,true,7,2,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,false,null,null,true,auc,MajorityVotingAggregator,false,true,null,10,9,6,false,null,false,true,3,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 9 -I -E auc -GreedyStepwise -B -PART -doNotMakeSplitPointActualValue -M 2 -R -Q 1 -B -N 6 -Aggregator MajorityVotingAggregator -JRip -N 10 -F 9 -O 7 -J48 -M 3 -J -doNotMakeSplitPointActualValue -C 0.05 
gen_000_ind_001,true,confidenceFactor,false,false,null,8,false,true,1,5,true,true,0.05,true,null,2,null,unpruned,false,false,true,weka.attributeSelection.BestFirst,false,true,null,false,true,auc,RuleExtractorAggregator,false,false,3,5,null,null,true,null,null,false,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 8 -E auc -PART -M 2 -U -B -SimpleCart -M 3 -U -H -Aggregator RuleExtractorAggregator -BestFirst -D 1 -N 5 -JRip -P -N 5 -J48 -M 9 -O -C 0.05 -S 
gen_000_ind_002,true,confidenceFactor,true,false,0.45,10,false,true,0,10,true,true,0.35,true,4,3,true,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,true,true,4,true,false,acc,CompetenceBasedAggregator,true,false,8,8,6,null,true,null,null,true,6,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 10 -E acc -PART -doNotMakeSplitPointActualValue -M 3 -C 0.45 -SimpleCart -M 8 -C 1.0 -S 1 -N 4 -A -Aggregator CompetenceBasedAggregator -BestFirst -D 0 -N 10 -JRip -N 8 -F 6 -O 4 -J48 -M 6 -O -doNotMakeSplitPointActualValue -A -C 0.35 -S 
gen_000_ind_003,false,null,true,null,0.05,2,null,true,2,5,false,true,null,true,null,2,false,confidenceFactor,true,false,true,weka.attributeSelection.BestFirst,false,true,5,false,true,auc,CompetenceBasedAggregator,null,null,2,10,null,null,null,null,null,null,null,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 2 -I -E auc -PART -M 2 -C 0.05 -B -SimpleCart -M 2 -C 1.0 -S 1 -H -N 5 -Aggregator CompetenceBasedAggregator -BestFirst -D 2 -N 5 -JRip -P -E -N 10 
gen_000_ind_004,false,confidenceFactor,true,true,null,8,true,true,0,5,true,true,0.25,true,1,4,true,unpruned,false,true,true,weka.attributeSelection.BestFirst,true,true,5,false,true,auc,MajorityVotingAggregator,true,false,8,9,7,null,true,null,null,true,7,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 8 -E auc -PART -doNotMakeSplitPointActualValue -M 4 -U -B -SimpleCart -M 8 -C 1.0 -S 1 -H -N 5 -A -Aggregator MajorityVotingAggregator -BestFirst -D 0 -N 5 -JRip -E -N 9 -F 7 -O 1 -J48 -M 7 -B -O -doNotMakeSplitPointActualValue -A -C 0.25 
gen_000_ind_005,false,null,false,null,0.15,null,null,true,null,null,false,false,null,true,10,7,null,confidenceFactor,null,true,true,null,false,true,null,true,false,null,CompetenceBasedAggregator,null,null,3,2,5,null,null,null,null,null,null,null,null,null,-PART -M 7 -C 0.15 -SimpleCart -M 3 -U -Aggregator CompetenceBasedAggregator -JRip -E -N 2 -F 5 -O 10 
gen_000_ind_006,null,reducedErrorPruning,false,false,null,1,false,false,2,6,true,true,null,true,null,5,null,unpruned,true,null,true,weka.attributeSelection.BestFirst,true,true,null,true,true,auc,RuleExtractorAggregator,true,false,7,null,null,null,false,7,null,false,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 1 -I -E auc -PART -doNotMakeSplitPointActualValue -M 5 -U -B -SimpleCart -M 7 -U -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 6 -J48 -M 2 -O -J -A -R -Q 1 -S -N 7 
gen_000_ind_007,null,reducedErrorPruning,false,true,null,10,false,false,null,null,true,true,null,true,null,10,null,unpruned,false,null,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,acc,CompetenceBasedAggregator,false,false,5,null,null,null,true,5,true,true,4,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 10 -E acc -GreedyStepwise -B -C -PART -doNotMakeSplitPointActualValue -M 10 -J -U -SimpleCart -M 5 -U -Aggregator CompetenceBasedAggregator -J48 -M 4 -O -doNotMakeSplitPointActualValue -R -Q 1 -N 5 
gen_000_ind_008,null,confidenceFactor,true,false,0.25,9,true,false,null,null,true,true,0.05,true,null,2,true,confidenceFactor,false,null,true,weka.attributeSelection.GreedyStepwise,true,true,9,true,false,acc,MajorityVotingAggregator,false,true,6,null,null,null,true,null,false,true,9,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 9 -E acc -GreedyStepwise -B -PART -doNotMakeSplitPointActualValue -M 2 -C 0.25 -SimpleCart -M 6 -C 1.0 -S 1 -N 9 -A -Aggregator MajorityVotingAggregator -J48 -M 9 -B -doNotMakeSplitPointActualValue -C 0.05 -S 
