individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,reducedErrorPruning,true,false,null,5,true,true,null,null,true,true,null,true,null,2,false,reducedErrorPruning,false,false,true,weka.attributeSelection.GreedyStepwise,true,true,2,false,true,auc,MajorityVotingAggregator,true,false,7,4,null,7,true,8,false,false,8,true,null,0.9824287801314828,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 5 -GreedyStepwise -B -PART -doNotMakeSplitPointActualValue -B -M 2 -R -Q 1 -N 7 -SimpleCart -H -M 7 -C 1.0 -S 1 -N 2 -Aggregator MajorityVotingAggregator -JRip -P -N 4 -J48 -B -M 8 -O -A -R -Q 1 -S -N 8 
gen_000_ind_000,true,reducedErrorPruning,true,false,null,5,true,true,null,null,true,true,null,true,null,2,false,reducedErrorPruning,false,false,true,weka.attributeSelection.GreedyStepwise,true,true,2,false,true,auc,MajorityVotingAggregator,true,false,7,4,null,7,true,8,false,false,8,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 5 -GreedyStepwise -B -PART -doNotMakeSplitPointActualValue -B -M 2 -R -Q 1 -N 7 -SimpleCart -H -M 7 -C 1.0 -S 1 -N 2 -Aggregator MajorityVotingAggregator -JRip -P -N 4 -J48 -B -M 8 -O -A -R -Q 1 -S -N 8 
gen_000_ind_001,null,unpruned,false,null,0.15,8,true,false,null,null,true,true,null,true,null,9,null,confidenceFactor,false,null,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,true,auc,CompetenceBasedAggregator,false,true,5,null,null,null,true,null,false,true,2,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 8 -PART -B -M 9 -C 0.15 -SimpleCart -M 5 -U -Aggregator CompetenceBasedAggregator -J48 -B -M 2 -doNotMakeSplitPointActualValue -U 
gen_000_ind_002,false,confidenceFactor,true,false,null,4,true,true,2,5,true,true,0.15,true,6,3,false,reducedErrorPruning,true,true,true,weka.attributeSelection.BestFirst,false,true,8,false,true,mae,MajorityVotingAggregator,false,false,9,3,10,6,false,null,null,false,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 4 -I -PART -B -M 3 -R -Q 1 -N 6 -SimpleCart -H -M 9 -C 1.0 -S 1 -N 8 -Aggregator MajorityVotingAggregator -BestFirst -D 2 -N 5 -JRip -N 3 -E -O 6 -F 10 -J48 -B -M 2 -O -J -C 0.15 -S 
gen_000_ind_003,true,confidenceFactor,false,true,null,2,false,true,null,null,true,true,0.35,true,null,7,null,reducedErrorPruning,false,false,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,mae,MajorityVotingAggregator,true,true,2,5,null,8,false,null,true,true,4,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E mae -X 2 -GreedyStepwise -C -B -PART -doNotMakeSplitPointActualValue -J -M 7 -R -Q 1 -N 8 -SimpleCart -M 2 -U -Aggregator MajorityVotingAggregator -JRip -P -N 5 -J48 -M 4 -J -A -doNotMakeSplitPointActualValue -C 0.35 
gen_000_ind_004,false,reducedErrorPruning,true,false,null,1,false,true,2,1,true,true,null,true,4,7,true,reducedErrorPruning,true,true,true,weka.attributeSelection.BestFirst,false,true,5,false,false,mae,CompetenceBasedAggregator,false,false,2,5,3,3,true,10,null,true,7,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 1 -I -PART -M 7 -R -Q 1 -N 3 -SimpleCart -H -M 2 -C 1.0 -S 1 -A -N 5 -Aggregator CompetenceBasedAggregator -BestFirst -D 2 -N 1 -JRip -N 5 -E -O 4 -F 3 -J48 -M 7 -O -doNotMakeSplitPointActualValue -R -Q 1 -S -N 10 
gen_000_ind_005,true,confidenceFactor,true,true,0.45,3,false,true,null,null,true,true,0.35,true,5,5,false,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,5,true,true,auc,MajorityVotingAggregator,false,true,2,7,3,null,true,null,true,true,5,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 3 -GreedyStepwise -C -PART -B -M 5 -C 0.45 -SimpleCart -M 2 -C 1.0 -S 1 -N 5 -Aggregator MajorityVotingAggregator -JRip -N 7 -O 5 -F 3 -J48 -M 5 -doNotMakeSplitPointActualValue -C 0.35 
gen_000_ind_006,true,confidenceFactor,true,false,null,7,false,true,2,3,true,true,0.35,false,null,null,true,null,false,false,null,weka.attributeSelection.BestFirst,null,true,5,false,null,auc,MajorityVotingAggregator,true,true,2,5,null,null,false,null,null,true,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 7 -SimpleCart -H -M 2 -C 1.0 -S 1 -A -N 5 -Aggregator MajorityVotingAggregator -BestFirst -D 2 -N 3 -JRip -P -N 5 -J48 -M 9 -J -A -doNotMakeSplitPointActualValue -C 0.35 -S 
gen_000_ind_007,true,confidenceFactor,true,true,null,2,false,true,2,7,true,true,0.25,true,10,5,false,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,2,false,true,rmse,MajorityVotingAggregator,true,true,2,5,6,null,true,null,null,false,10,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E rmse -X 2 -PART -B -J -M 5 -U -SimpleCart -H -M 2 -C 1.0 -S 1 -N 2 -Aggregator MajorityVotingAggregator -BestFirst -D 2 -N 7 -JRip -N 5 -O 10 -F 6 -J48 -M 10 -A -C 0.25 
gen_000_ind_008,true,unpruned,true,null,null,10,false,true,2,3,true,true,null,true,2,8,true,reducedErrorPruning,true,true,false,weka.attributeSelection.BestFirst,true,true,10,true,true,mae,RuleExtractorAggregator,false,false,8,4,3,6,false,null,null,true,5,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 10 -I -PART -doNotMakeSplitPointActualValue -B -J -M 8 -R -Q 1 -N 6 -SimpleCart -M 8 -C 1.0 -S 1 -A -N 10 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 3 -JRip -N 4 -O 2 -F 3 -J48 -M 5 -O -J -doNotMakeSplitPointActualValue -U 
