individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,reducedErrorPruning,true,false,0.25,5,true,true,1,3,true,true,null,true,4,6,true,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,true,true,5,true,true,auc,RuleExtractorAggregator,true,true,4,8,3,null,true,10,null,false,9,null,null,0.9375073044494532,-DecisionTable -X 5 -S weka.attributeSelection.BestFirst -E auc -PART -M 6 -C 0.25 -doNotMakeSplitPointActualValue -B -SimpleCart -C 1.0 -S 1 -N 5 -M 4 -A -Aggregator RuleExtractorAggregator -BestFirst -N 3 -D 1 -JRip -N 8 -F 3 -O 4 -J48 -A -R -Q 1 -B -S -M 9 -N 10 
gen_000_ind_000,true,reducedErrorPruning,true,false,0.25,5,true,true,1,3,true,true,null,true,4,6,true,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,true,true,5,true,true,auc,RuleExtractorAggregator,true,true,4,8,3,null,true,10,null,false,9,null,null,null,-DecisionTable -X 5 -S weka.attributeSelection.BestFirst -E auc -PART -M 6 -C 0.25 -doNotMakeSplitPointActualValue -B -SimpleCart -C 1.0 -S 1 -N 5 -M 4 -A -Aggregator RuleExtractorAggregator -BestFirst -N 3 -D 1 -JRip -N 8 -F 3 -O 4 -J48 -A -R -Q 1 -B -S -M 9 -N 10 
gen_000_ind_001,false,confidenceFactor,true,true,null,null,true,true,null,null,true,false,0.15,true,8,10,false,reducedErrorPruning,null,true,true,null,true,true,10,true,true,null,MajorityVotingAggregator,true,true,2,2,3,3,false,null,null,true,8,null,null,null,-PART -M 10 -R -Q 1 -N 3 -doNotMakeSplitPointActualValue -B -SimpleCart -C 1.0 -S 1 -N 10 -M 2 -Aggregator MajorityVotingAggregator -JRip -N 2 -E -F 3 -O 8 -J48 -A -C 0.15 -B -doNotMakeSplitPointActualValue -J -M 8 
gen_000_ind_002,false,reducedErrorPruning,null,true,0.45,4,true,true,1,6,true,true,null,true,9,9,null,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,true,false,null,null,true,acc,CompetenceBasedAggregator,true,false,null,6,5,null,false,3,null,false,10,null,null,null,-DecisionTable -X 4 -S weka.attributeSelection.BestFirst -I -E acc -PART -M 9 -C 0.45 -doNotMakeSplitPointActualValue -B -Aggregator CompetenceBasedAggregator -BestFirst -N 6 -D 1 -JRip -N 6 -E -F 5 -O 9 -J48 -A -R -Q 1 -B -O -J -M 10 -N 3 
gen_000_ind_003,null,confidenceFactor,false,true,null,10,true,false,2,7,true,true,0.15,true,null,5,null,unpruned,true,null,false,weka.attributeSelection.BestFirst,false,true,null,true,false,auc,CompetenceBasedAggregator,true,false,8,null,null,null,true,null,null,false,2,null,null,null,-DecisionTable -X 10 -S weka.attributeSelection.BestFirst -I -E auc -PART -M 5 -U -J -SimpleCart -U -M 8 -Aggregator CompetenceBasedAggregator -BestFirst -N 7 -D 2 -J48 -A -C 0.15 -B -O -M 2 
gen_000_ind_004,true,confidenceFactor,true,false,null,1,false,true,1,4,true,true,0.45,true,6,5,false,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,8,true,false,auc,CompetenceBasedAggregator,true,true,2,8,10,null,true,null,null,false,6,null,null,null,-DecisionTable -X 1 -S weka.attributeSelection.BestFirst -E auc -PART -M 5 -U -J -SimpleCart -C 1.0 -S 1 -N 8 -M 2 -Aggregator CompetenceBasedAggregator -BestFirst -N 4 -D 1 -JRip -N 8 -F 10 -O 6 -J48 -A -C 0.45 -S -M 6 
gen_000_ind_005,false,reducedErrorPruning,true,true,null,null,false,true,null,null,true,false,null,true,8,7,true,unpruned,null,true,true,null,false,true,4,true,true,null,RuleExtractorAggregator,false,false,4,8,2,null,true,3,null,true,9,null,null,null,-PART -M 7 -U -B -SimpleCart -C 1.0 -S 1 -N 4 -M 4 -A -Aggregator RuleExtractorAggregator -JRip -N 8 -E -F 2 -O 8 -J48 -R -Q 1 -O -doNotMakeSplitPointActualValue -M 9 -N 3 
gen_000_ind_006,true,unpruned,null,null,null,10,false,true,1,5,true,true,null,false,null,null,null,null,false,false,null,weka.attributeSelection.BestFirst,null,false,null,null,null,rmse,RuleExtractorAggregator,true,true,null,2,null,null,true,null,null,false,2,null,null,null,-DecisionTable -X 10 -S weka.attributeSelection.BestFirst -E rmse -Aggregator RuleExtractorAggregator -BestFirst -N 5 -D 1 -JRip -N 2 -P -J48 -A -U -M 2 
gen_000_ind_007,null,confidenceFactor,true,false,0.35,1,false,false,0,6,true,true,0.05,true,null,7,true,confidenceFactor,false,null,true,weka.attributeSelection.BestFirst,false,true,2,true,true,acc,CompetenceBasedAggregator,false,true,6,null,null,null,true,null,null,true,9,null,null,null,-DecisionTable -X 1 -S weka.attributeSelection.BestFirst -E acc -PART -M 7 -C 0.35 -B -SimpleCart -C 1.0 -S 1 -N 2 -M 6 -A -Aggregator CompetenceBasedAggregator -BestFirst -N 6 -D 0 -J48 -C 0.05 -doNotMakeSplitPointActualValue -S -M 9 
gen_000_ind_008,true,unpruned,true,null,null,3,false,true,0,5,true,true,null,true,null,8,false,unpruned,false,false,false,weka.attributeSelection.BestFirst,false,true,5,true,false,auc,CompetenceBasedAggregator,false,false,3,2,null,null,true,null,null,true,9,null,null,null,-DecisionTable -X 3 -S weka.attributeSelection.BestFirst -E auc -PART -M 8 -U -J -SimpleCart -C 1.0 -S 1 -N 5 -M 3 -Aggregator CompetenceBasedAggregator -BestFirst -N 5 -D 0 -JRip -N 2 -P -J48 -U -O -doNotMakeSplitPointActualValue -M 9 
