individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,null,confidenceFactor,false,true,null,6,true,false,2,5,true,true,0.05,true,null,4,null,reducedErrorPruning,true,null,true,weka.attributeSelection.BestFirst,true,true,null,false,true,auc,CompetenceBasedAggregator,false,true,7,null,null,4,true,null,null,false,2,null,null,0.9946543916204238,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 6 -I -PART -M 4 -R -Q 1 -B -doNotMakeSplitPointActualValue -N 4 -SimpleCart -H -U -M 7 -Aggregator CompetenceBasedAggregator -BestFirst -D 2 -N 5 -J48 -B -C 0.05 -M 2 
gen_000_ind_000,null,confidenceFactor,false,true,null,6,true,false,2,5,true,true,0.05,true,null,4,null,reducedErrorPruning,true,null,true,weka.attributeSelection.BestFirst,true,true,null,false,true,auc,CompetenceBasedAggregator,false,true,7,null,null,4,true,null,null,false,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 6 -I -PART -M 4 -R -Q 1 -B -doNotMakeSplitPointActualValue -N 4 -SimpleCart -H -U -M 7 -Aggregator CompetenceBasedAggregator -BestFirst -D 2 -N 5 -J48 -B -C 0.05 -M 2 
gen_000_ind_001,true,confidenceFactor,null,false,null,9,true,true,null,null,true,true,0.45,false,null,null,null,null,false,false,null,weka.attributeSelection.GreedyStepwise,null,false,null,null,null,auc,RuleExtractorAggregator,false,true,null,9,null,null,false,null,false,false,2,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 9 -Aggregator RuleExtractorAggregator -JRip -P -N 9 -J48 -B -J -C 0.45 -M 2 -S 
gen_000_ind_002,null,confidenceFactor,true,false,null,1,false,false,null,null,true,true,0.05,true,null,6,false,unpruned,true,null,false,weka.attributeSelection.GreedyStepwise,true,true,5,true,false,auc,MajorityVotingAggregator,false,true,8,null,null,null,true,null,false,true,10,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 1 -I -PART -M 6 -U -J -doNotMakeSplitPointActualValue -SimpleCart -C 1.0 -S 1 -M 8 -N 5 -Aggregator MajorityVotingAggregator -J48 -doNotMakeSplitPointActualValue -C 0.05 -M 10 -S 
gen_000_ind_003,true,confidenceFactor,true,false,null,7,true,true,null,null,true,true,0.45,true,null,7,false,reducedErrorPruning,true,false,true,weka.attributeSelection.GreedyStepwise,true,true,2,false,true,acc,MajorityVotingAggregator,false,true,6,4,null,9,false,null,true,true,10,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E acc -X 7 -I -GreedyStepwise -C -B -PART -M 7 -R -Q 1 -B -doNotMakeSplitPointActualValue -N 9 -SimpleCart -H -C 1.0 -S 1 -M 6 -N 2 -Aggregator MajorityVotingAggregator -JRip -P -N 4 -J48 -doNotMakeSplitPointActualValue -B -J -C 0.45 -M 10 -S 
gen_000_ind_004,true,confidenceFactor,null,true,null,7,false,true,null,null,true,true,0.35,false,4,null,null,null,true,true,null,weka.attributeSelection.GreedyStepwise,null,false,null,null,null,rmse,RuleExtractorAggregator,false,true,null,6,3,null,false,null,true,true,5,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E rmse -X 7 -I -GreedyStepwise -C -Aggregator RuleExtractorAggregator -JRip -N 6 -F 3 -O 4 -J48 -doNotMakeSplitPointActualValue -J -C 0.35 -M 5 
gen_000_ind_005,true,confidenceFactor,true,true,null,4,false,true,null,null,true,true,0.35,true,5,2,false,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,9,false,false,acc,MajorityVotingAggregator,false,false,9,4,3,5,false,null,false,false,4,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E acc -X 4 -I -PART -M 2 -R -Q 1 -N 5 -SimpleCart -H -C 1.0 -S 1 -M 9 -N 9 -Aggregator MajorityVotingAggregator -JRip -N 4 -F 3 -O 5 -J48 -J -C 0.35 -M 4 -O 
gen_000_ind_006,true,confidenceFactor,null,false,0.15,7,false,true,1,2,true,true,0.15,true,7,5,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,false,null,null,false,auc,RuleExtractorAggregator,false,true,null,8,7,null,true,null,null,false,6,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 7 -PART -M 5 -C 0.15 -Aggregator RuleExtractorAggregator -BestFirst -D 1 -N 2 -JRip -N 8 -F 7 -O 7 -J48 -C 0.15 -M 6 -S 
gen_000_ind_007,false,reducedErrorPruning,false,true,null,null,false,true,null,null,true,false,null,false,7,null,null,null,null,true,null,null,null,true,null,true,null,null,MajorityVotingAggregator,true,true,8,2,6,null,false,9,null,true,2,null,null,null,-SimpleCart -U -M 8 -Aggregator MajorityVotingAggregator -JRip -N 2 -E -F 6 -O 7 -J48 -doNotMakeSplitPointActualValue -J -A -R -Q 1 -N 9 -M 2 
gen_000_ind_008,true,reducedErrorPruning,true,false,null,9,true,true,null,null,true,true,null,true,3,2,true,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,2,true,false,auc,MajorityVotingAggregator,true,true,7,4,3,2,true,2,false,false,9,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 9 -I -PART -M 2 -R -Q 1 -doNotMakeSplitPointActualValue -N 2 -SimpleCart -C 1.0 -S 1 -M 7 -A -N 2 -Aggregator MajorityVotingAggregator -JRip -N 4 -F 3 -O 3 -J48 -B -A -R -Q 1 -N 2 -M 9 -S 
gen_000_ind_009,false,confidenceFactor,false,true,null,9,true,true,null,null,true,true,0.35,true,null,4,null,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,auc,RuleExtractorAggregator,true,false,3,2,null,null,false,null,false,false,4,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 9 -PART -M 4 -U -J -doNotMakeSplitPointActualValue -SimpleCart -U -M 3 -Aggregator RuleExtractorAggregator -JRip -P -N 2 -E -J48 -B -J -A -C 0.35 -M 4 -O 
gen_000_ind_010,true,reducedErrorPruning,true,true,0.35,null,true,true,null,null,true,false,null,true,2,3,true,confidenceFactor,null,true,true,null,false,true,5,true,false,null,RuleExtractorAggregator,false,true,2,9,8,null,false,10,null,false,5,null,null,null,-PART -M 3 -C 0.35 -SimpleCart -C 1.0 -S 1 -M 2 -A -N 5 -Aggregator RuleExtractorAggregator -JRip -N 9 -F 8 -O 2 -J48 -B -J -R -Q 1 -N 10 -M 5 
gen_000_ind_011,false,reducedErrorPruning,true,true,null,null,true,true,null,null,true,false,null,true,9,9,false,unpruned,null,true,true,null,true,true,10,false,true,null,MajorityVotingAggregator,true,true,4,2,10,null,true,4,null,false,9,null,null,null,-PART -M 9 -U -B -doNotMakeSplitPointActualValue -SimpleCart -H -C 1.0 -S 1 -M 4 -N 10 -Aggregator MajorityVotingAggregator -JRip -N 2 -E -F 10 -O 9 -J48 -B -A -R -Q 1 -N 4 -M 9 
