individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,confidenceFactor,true,false,null,null,true,true,null,null,true,false,0.25,true,1,9,false,unpruned,null,true,false,null,false,true,5,false,true,null,MajorityVotingAggregator,false,false,10,2,3,null,false,null,null,false,10,null,null,0.9920074415942185,-PART -U -M 9 -B -J -SimpleCart -M 10 -C 1.0 -S 1 -H -N 5 -Aggregator MajorityVotingAggregator -JRip -N 2 -F 3 -E -O 1 -J48 -O -J -C 0.25 -B -M 10 -S 
gen_000_ind_000,false,confidenceFactor,true,false,null,null,true,true,null,null,true,false,0.25,true,1,9,false,unpruned,null,true,false,null,false,true,5,false,true,null,MajorityVotingAggregator,false,false,10,2,3,null,false,null,null,false,10,null,null,null,-PART -U -M 9 -B -J -SimpleCart -M 10 -C 1.0 -S 1 -H -N 5 -Aggregator MajorityVotingAggregator -JRip -N 2 -F 3 -E -O 1 -J48 -O -J -C 0.25 -B -M 10 -S 
gen_000_ind_001,null,reducedErrorPruning,false,true,0.05,1,false,false,null,null,true,true,null,true,null,2,null,confidenceFactor,true,null,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,mae,MajorityVotingAggregator,false,false,9,null,null,null,true,4,false,true,2,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E mae -X 1 -I -PART -C 0.05 -M 2 -SimpleCart -M 9 -U -H -Aggregator MajorityVotingAggregator -J48 -O -doNotMakeSplitPointActualValue -R -Q 1 -M 2 -N 4 
gen_000_ind_002,false,confidenceFactor,false,true,null,3,false,true,null,null,true,true,0.45,false,null,null,null,null,true,false,null,weka.attributeSelection.GreedyStepwise,null,true,null,false,null,auc,CompetenceBasedAggregator,true,false,9,10,null,null,true,null,true,false,7,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 3 -I -GreedyStepwise -C -SimpleCart -M 9 -U -H -Aggregator CompetenceBasedAggregator -JRip -N 10 -P -E -J48 -O -C 0.45 -A -M 7 
gen_000_ind_003,null,confidenceFactor,true,false,null,1,false,false,0,3,true,true,0.35,true,null,5,false,unpruned,false,null,true,weka.attributeSelection.BestFirst,false,true,5,false,false,auc,MajorityVotingAggregator,false,false,2,null,null,null,false,null,null,false,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 1 -PART -U -M 5 -SimpleCart -M 2 -C 1.0 -S 1 -H -N 5 -Aggregator MajorityVotingAggregator -BestFirst -D 0 -N 3 -J48 -O -J -C 0.35 -M 2 -S 
gen_000_ind_004,true,unpruned,false,null,null,8,false,true,0,5,true,true,null,false,null,null,null,null,true,false,null,weka.attributeSelection.BestFirst,null,true,null,true,null,auc,MajorityVotingAggregator,false,false,8,6,null,null,false,null,null,false,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 8 -I -SimpleCart -M 8 -U -Aggregator MajorityVotingAggregator -BestFirst -D 0 -N 5 -JRip -N 6 -P -J48 -O -J -U -M 9 
gen_000_ind_005,false,reducedErrorPruning,true,false,null,3,true,true,1,5,true,true,null,true,6,10,true,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,7,false,true,mae,CompetenceBasedAggregator,true,true,5,2,5,6,true,7,null,true,8,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 3 -PART -R -Q 1 -M 10 -N 6 -B -J -SimpleCart -M 5 -C 1.0 -S 1 -H -A -N 7 -Aggregator CompetenceBasedAggregator -BestFirst -D 1 -N 5 -JRip -N 2 -F 5 -E -O 6 -J48 -doNotMakeSplitPointActualValue -R -Q 1 -A -B -M 8 -S -N 7 
gen_000_ind_006,false,reducedErrorPruning,null,true,0.35,2,false,true,0,4,true,true,null,true,2,2,null,confidenceFactor,true,true,false,weka.attributeSelection.BestFirst,true,false,null,null,false,auc,RuleExtractorAggregator,false,true,null,4,2,null,false,10,null,true,5,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E auc -X 2 -I -PART -C 0.35 -M 2 -doNotMakeSplitPointActualValue -J -Aggregator RuleExtractorAggregator -BestFirst -D 0 -N 4 -JRip -N 4 -F 2 -E -O 2 -J48 -doNotMakeSplitPointActualValue -J -R -Q 1 -M 5 -N 10 
gen_000_ind_007,true,unpruned,false,null,null,7,false,true,null,null,true,true,null,false,2,null,null,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,null,true,null,auc,RuleExtractorAggregator,false,false,3,7,2,null,false,null,true,true,2,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 7 -GreedyStepwise -C -SimpleCart -M 3 -U -Aggregator RuleExtractorAggregator -JRip -N 7 -F 2 -O 2 -J48 -O -doNotMakeSplitPointActualValue -J -U -M 2 
gen_000_ind_008,null,unpruned,false,null,0.05,10,false,false,null,null,true,true,null,true,null,2,null,confidenceFactor,true,null,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,mae,RuleExtractorAggregator,false,true,4,null,null,null,true,null,true,false,6,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E mae -X 10 -I -GreedyStepwise -C -B -PART -C 0.05 -M 2 -SimpleCart -M 4 -U -Aggregator RuleExtractorAggregator -J48 -U -M 6 
gen_000_ind_009,false,null,true,null,null,1,null,true,1,5,false,true,null,true,1,2,false,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,7,true,false,acc,CompetenceBasedAggregator,null,null,4,2,9,null,null,null,null,null,null,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E acc -X 1 -PART -U -M 2 -J -SimpleCart -M 4 -C 1.0 -S 1 -N 7 -Aggregator CompetenceBasedAggregator -BestFirst -D 1 -N 5 -JRip -N 2 -F 9 -E -O 1 
gen_000_ind_010,true,confidenceFactor,false,true,null,4,true,true,1,8,true,true,0.35,true,2,10,null,unpruned,true,true,false,weka.attributeSelection.BestFirst,true,true,null,true,false,mae,RuleExtractorAggregator,false,true,6,8,2,null,true,null,null,true,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 4 -I -PART -U -M 10 -doNotMakeSplitPointActualValue -J -SimpleCart -M 6 -U -Aggregator RuleExtractorAggregator -BestFirst -D 1 -N 8 -JRip -N 8 -F 2 -O 2 -J48 -doNotMakeSplitPointActualValue -C 0.35 -B -M 9 
gen_000_ind_011,true,unpruned,true,null,null,7,true,true,null,null,true,true,null,true,null,5,true,unpruned,true,false,true,weka.attributeSelection.GreedyStepwise,false,true,5,true,true,rmse,RuleExtractorAggregator,false,true,9,8,null,null,true,null,true,false,7,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E rmse -X 7 -I -GreedyStepwise -C -B -PART -U -M 5 -B -SimpleCart -M 9 -C 1.0 -S 1 -A -N 5 -Aggregator RuleExtractorAggregator -JRip -N 8 -P -J48 -U -B -M 7 
gen_000_ind_012,null,confidenceFactor,false,true,0.45,4,true,false,null,null,true,true,0.45,true,null,7,null,confidenceFactor,false,null,false,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,auc,CompetenceBasedAggregator,true,false,8,null,null,null,false,null,true,true,5,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E auc -X 4 -GreedyStepwise -C -PART -C 0.45 -M 7 -J -SimpleCart -M 8 -U -Aggregator CompetenceBasedAggregator -J48 -O -doNotMakeSplitPointActualValue -J -C 0.45 -A -B -M 5 
gen_000_ind_013,true,reducedErrorPruning,false,true,null,1,true,true,1,2,true,true,null,true,null,3,null,unpruned,true,false,true,weka.attributeSelection.BestFirst,true,true,null,true,true,rmse,CompetenceBasedAggregator,true,false,2,4,null,null,true,4,null,true,8,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E rmse -X 1 -I -PART -U -M 3 -B -doNotMakeSplitPointActualValue -SimpleCart -M 2 -U -Aggregator CompetenceBasedAggregator -BestFirst -D 1 -N 2 -JRip -N 4 -P -J48 -O -doNotMakeSplitPointActualValue -R -Q 1 -A -B -M 8 -N 4 
gen_000_ind_014,true,reducedErrorPruning,false,true,0.35,10,false,true,null,null,true,true,null,true,2,2,null,confidenceFactor,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,null,false,true,mae,RuleExtractorAggregator,false,false,5,2,3,null,true,4,true,true,5,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E mae -X 10 -GreedyStepwise -C -B -PART -C 0.35 -M 2 -B -J -SimpleCart -M 5 -U -H -Aggregator RuleExtractorAggregator -JRip -N 2 -F 3 -O 2 -J48 -O -doNotMakeSplitPointActualValue -R -Q 1 -M 5 -N 4 
