individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,unpruned,true,null,null,8,true,true,null,null,true,true,null,true,10,8,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,7,true,false,auc,CompetenceBasedAggregator,false,true,2,4,5,5,false,null,true,false,9,false,null,0.999749276280064,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 8 -E auc -GreedyStepwise -C -PART -M 8 -R -Q 1 -N 5 -SimpleCart -M 2 -C 1.0 -S 1 -N 7 -Aggregator CompetenceBasedAggregator -JRip -E -F 5 -N 4 -O 10 -J48 -B -U -J -M 9 
gen_000_ind_000,false,unpruned,true,null,null,8,true,true,null,null,true,true,null,true,10,8,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,7,true,false,auc,CompetenceBasedAggregator,false,true,2,4,5,5,false,null,true,false,9,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 8 -E auc -GreedyStepwise -C -PART -M 8 -R -Q 1 -N 5 -SimpleCart -M 2 -C 1.0 -S 1 -N 7 -Aggregator CompetenceBasedAggregator -JRip -E -F 5 -N 4 -O 10 -J48 -B -U -J -M 9 
gen_000_ind_001,true,unpruned,true,null,0.25,10,false,true,0,5,true,true,null,true,5,9,true,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,7,true,true,auc,MajorityVotingAggregator,true,true,8,4,3,null,true,null,null,false,2,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -X 10 -E auc -PART -M 9 -C 0.25 -B -SimpleCart -M 8 -C 1.0 -S 1 -A -N 7 -Aggregator MajorityVotingAggregator -BestFirst -D 0 -N 5 -JRip -F 3 -N 4 -O 5 -J48 -U -A -M 2 
gen_000_ind_002,true,confidenceFactor,false,true,0.05,4,true,true,0,6,true,true,0.45,true,8,7,null,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,null,false,false,auc,CompetenceBasedAggregator,false,true,2,7,2,null,false,null,null,false,10,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -X 4 -E auc -PART -M 7 -C 0.05 -SimpleCart -M 2 -U -H -Aggregator CompetenceBasedAggregator -BestFirst -D 0 -N 6 -JRip -F 2 -N 7 -O 8 -J48 -B -C 0.45 -J -M 10 
gen_000_ind_003,true,confidenceFactor,true,false,null,6,true,true,1,7,true,true,0.45,true,5,6,true,unpruned,false,true,true,weka.attributeSelection.BestFirst,false,true,5,true,false,mae,CompetenceBasedAggregator,true,true,2,4,8,null,true,null,null,false,4,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 6 -E mae -PART -M 6 -U -SimpleCart -M 2 -C 1.0 -S 1 -A -N 5 -Aggregator CompetenceBasedAggregator -BestFirst -D 1 -N 7 -JRip -F 8 -N 4 -O 5 -J48 -B -C 0.45 -A -M 4 -S 
gen_000_ind_004,false,reducedErrorPruning,false,false,null,7,true,true,0,10,true,true,null,true,4,2,null,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,null,false,false,rmse,RuleExtractorAggregator,false,true,6,2,9,3,true,10,null,true,10,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 7 -E rmse -PART -M 2 -R -Q 1 -J -N 3 -SimpleCart -M 6 -U -H -Aggregator RuleExtractorAggregator -BestFirst -D 0 -N 10 -JRip -E -F 9 -N 2 -O 4 -J48 -B -doNotMakeSplitPointActualValue -R -Q 1 -N 10 -M 10 -S 
gen_000_ind_005,true,confidenceFactor,false,true,0.45,6,false,true,2,3,true,true,0.35,true,5,2,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,null,true,false,mae,RuleExtractorAggregator,false,true,9,3,4,null,true,null,null,true,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 6 -E mae -PART -M 2 -C 0.45 -SimpleCart -M 9 -U -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 3 -JRip -F 4 -N 3 -O 5 -J48 -doNotMakeSplitPointActualValue -C 0.35 -M 2 
gen_000_ind_006,false,reducedErrorPruning,true,true,0.05,3,false,true,0,8,true,true,null,true,6,8,false,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,9,true,false,auc,MajorityVotingAggregator,true,false,10,4,8,null,true,3,null,false,2,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -X 3 -E auc -PART -M 8 -C 0.05 -SimpleCart -M 10 -C 1.0 -S 1 -N 9 -Aggregator MajorityVotingAggregator -BestFirst -D 0 -N 8 -JRip -E -F 8 -N 4 -O 6 -J48 -R -Q 1 -N 3 -A -O -M 2 
gen_000_ind_007,true,reducedErrorPruning,false,true,0.05,1,true,true,2,5,true,true,null,true,10,3,null,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,null,false,false,acc,CompetenceBasedAggregator,true,true,6,6,3,null,false,4,null,true,4,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -X 1 -E acc -PART -M 3 -C 0.05 -SimpleCart -M 6 -U -H -Aggregator CompetenceBasedAggregator -BestFirst -D 2 -N 5 -JRip -F 3 -N 6 -O 10 -J48 -B -doNotMakeSplitPointActualValue -R -Q 1 -N 4 -A -J -M 4 
gen_000_ind_008,false,confidenceFactor,false,false,0.15,9,false,true,1,9,true,true,0.45,true,1,8,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,true,true,null,true,false,auc,RuleExtractorAggregator,false,false,4,5,5,null,true,null,null,false,2,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 9 -E auc -PART -M 8 -doNotMakeSplitPointActualValue -C 0.15 -SimpleCart -M 4 -U -Aggregator RuleExtractorAggregator -BestFirst -D 1 -N 9 -JRip -E -F 5 -N 5 -O 1 -J48 -C 0.45 -O -M 2 -S 
