gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.93407847,0016,0100,0035,0.00000000,"DecisionTable,DecisionTable_search,DecisionTable_useIBk,Aggregator,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,PART,DecisionTable_evaluationMeasure,SimpleCart,PART_pruning,JRip,BestFirst_direction,J48,GreedyStepwise_searchBackwards,JRip_minNo,PART_binarySplits,J48_minNumObj,JRip_checkErrorRate,DecisionTable_crossVal,JRip_usePruning,J48_binarySplits,PART_confidenceFactorValue,J48_pruning,J48_collapseTree,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,JRip_optimizations,J48_useMDLcorrection,JRip_folds,SimpleCart_heuristic,J48_subtreeRaising,SimpleCart_minNumObj,PART_numFolds,PART_minNumObj,PART_useMDLcorrection,J48_useLaplace,J48_confidenceFactorValue,SimpleCart_usePrune,SimpleCart_numFoldsPruning,J48_numFolds,SimpleCart_useOneSE"
1,99,0.00000000,0.00000000,0.00000000,0.93407847,0014,0100,0035,0.00000000,"PART,Aggregator,PART_doNotMakeSplitPointActualValue,J48,SimpleCart,PART_pruning,J48_collapseTree,JRip,JRip_usePruning,PART_numFolds,DecisionTable,SimpleCart_usePrune,JRip_checkErrorRate,SimpleCart_heuristic,PART_useMDLcorrection,DecisionTable_search,SimpleCart_minNumObj,PART_confidenceFactorValue,PART_binarySplits,PART_minNumObj,JRip_optimizations,J48_useLaplace,JRip_folds,J48_minNumObj,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_pruning,DecisionTable_evaluationMeasure,J48_numFolds,DecisionTable_useIBk,J48_useMDLcorrection,J48_binarySplits,J48_doNotMakeSplitPointActualValue,JRip_minNo,BestFirst_searchTermination,BestFirst_direction,DecisionTable_crossVal,SimpleCart_useOneSE,J48_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising"
2,99,0.00000000,0.00000000,0.00000000,0.93486949,0013,0100,0035,0.00000000,"Aggregator,DecisionTable,DecisionTable_crossVal,JRip,DecisionTable_search,BestFirst_searchTermination,GreedyStepwise_searchBackwards,BestFirst_direction,PART,DecisionTable_useIBk,J48,SimpleCart,J48_minNumObj,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,J48_collapseTree,SimpleCart_minNumObj,PART_pruning,PART_useMDLcorrection,SimpleCart_usePrune,JRip_checkErrorRate,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,SimpleCart_heuristic,PART_minNumObj,J48_binarySplits,J48_pruning,JRip_usePruning,PART_numFolds,SimpleCart_useOneSE,JRip_minNo,PART_doNotMakeSplitPointActualValue,J48_useLaplace,J48_subtreeRaising,JRip_folds,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,JRip_optimizations,J48_numFolds"
3,99,0.00000000,0.00000000,0.00000000,0.93554847,0014,0100,0035,0.00000000,"PART,PART_useMDLcorrection,PART_pruning,PART_binarySplits,JRip,SimpleCart,JRip_checkErrorRate,Aggregator,JRip_usePruning,JRip_minNo,PART_numFolds,SimpleCart_usePrune,SimpleCart_heuristic,JRip_folds,DecisionTable,SimpleCart_minNumObj,JRip_optimizations,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48,J48_useMDLcorrection,DecisionTable_crossVal,SimpleCart_useOneSE,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,J48_minNumObj,DecisionTable_useIBk,J48_useLaplace,DecisionTable_evaluationMeasure,J48_binarySplits,DecisionTable_search,J48_pruning,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,J48_numFolds,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,J48_subtreeRaising"
4,99,0.00000000,0.00000000,0.00000000,0.93554847,0014,0100,0035,0.00000000,"Aggregator,SimpleCart,PART,PART_minNumObj,SimpleCart_usePrune,JRip,J48,J48_collapseTree,PART_pruning,DecisionTable,PART_useMDLcorrection,PART_numFolds,PART_binarySplits,DecisionTable_search,J48_useLaplace,SimpleCart_numFoldsPruning,DecisionTable_useIBk,J48_pruning,SimpleCart_heuristic,J48_confidenceFactorValue,SimpleCart_useOneSE,J48_useMDLcorrection,JRip_usePruning,JRip_minNo,J48_minNumObj,SimpleCart_minNumObj,PART_doNotMakeSplitPointActualValue,BestFirst_direction,J48_binarySplits,JRip_checkErrorRate,GreedyStepwise_searchBackwards,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,PART_confidenceFactorValue,JRip_optimizations,DecisionTable_evaluationMeasure,J48_subtreeRaising,BestFirst_searchTermination,J48_numFolds,GreedyStepwise_conservativeForwardSelection,JRip_folds"
5,99,0.00000000,0.00000000,0.00000000,0.93584586,0013,0100,0035,0.00000000,"Aggregator,J48,J48_binarySplits,PART,J48_doNotMakeSplitPointActualValue,SimpleCart,J48_collapseTree,PART_pruning,JRip,PART_numFolds,J48_useMDLcorrection,DecisionTable,PART_minNumObj,SimpleCart_minNumObj,SimpleCart_usePrune,PART_useMDLcorrection,SimpleCart_numFoldsPruning,JRip_usePruning,DecisionTable_useIBk,J48_pruning,SimpleCart_heuristic,PART_binarySplits,J48_minNumObj,PART_doNotMakeSplitPointActualValue,J48_useLaplace,JRip_folds,JRip_checkErrorRate,J48_subtreeRaising,SimpleCart_useOneSE,DecisionTable_search,JRip_optimizations,DecisionTable_crossVal,DecisionTable_evaluationMeasure,JRip_minNo,PART_confidenceFactorValue,BestFirst_searchTermination,J48_confidenceFactorValue,BestFirst_direction,J48_numFolds,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards"
6,99,0.00000000,0.00000000,0.00000000,0.93584586,0046,0100,0053,0.27718263,"J48,SimpleCart,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_pruning,PART,PART_doNotMakeSplitPointActualValue,JRip,SimpleCart_heuristic,PART_pruning,J48_binarySplits,DecisionTable,DecisionTable_search,J48_useLaplace,JRip_usePruning,J48_useMDLcorrection,Aggregator,PART_useMDLcorrection,JRip_checkErrorRate,DecisionTable_useIBk,SimpleCart_usePrune,PART_binarySplits,J48_subtreeRaising,J48_confidenceFactorValue,PART_numFolds,JRip_minNo,BestFirst_searchTermination,SimpleCart_minNumObj,JRip_optimizations,DecisionTable_evaluationMeasure,J48_numFolds,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,PART_confidenceFactorValue,BestFirst_direction,J48_minNumObj,PART_minNumObj,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,JRip_folds"
7,99,0.00000000,0.00000000,0.00000000,0.93600230,0015,0100,0053,0.27718263,"DecisionTable,DecisionTable_search,Aggregator,PART,J48,SimpleCart,SimpleCart_heuristic,PART_binarySplits,JRip,J48_collapseTree,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_binarySplits,PART_useMDLcorrection,J48_pruning,J48_useMDLcorrection,JRip_checkErrorRate,PART_pruning,JRip_usePruning,J48_subtreeRaising,PART_minNumObj,J48_confidenceFactorValue,PART_numFolds,GreedyStepwise_searchBackwards,BestFirst_searchTermination,JRip_optimizations,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,JRip_minNo,J48_numFolds,J48_minNumObj,SimpleCart_useOneSE,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,JRip_folds"
8,99,0.00000000,0.00000000,0.00000000,0.93600230,0014,0100,0053,0.27718263,"SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,DecisionTable,JRip,Aggregator,JRip_usePruning,DecisionTable_search,J48,DecisionTable_useIBk,J48_doNotMakeSplitPointActualValue,J48_collapseTree,PART,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,J48_pruning,PART_binarySplits,J48_binarySplits,J48_useLaplace,PART_useMDLcorrection,J48_useMDLcorrection,J48_subtreeRaising,PART_pruning,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,PART_numFolds,BestFirst_searchTermination,JRip_optimizations,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,J48_numFolds,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,J48_minNumObj,JRip_minNo,JRip_folds,DecisionTable_crossVal,PART_minNumObj"
9,99,0.00000000,0.00000000,0.00000000,0.93600230,0015,0100,0053,0.27718263,"JRip,JRip_checkErrorRate,DecisionTable,Aggregator,JRip_usePruning,J48,PART,SimpleCart,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,SimpleCart_usePrune,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable_search,J48_collapseTree,PART_binarySplits,PART_useMDLcorrection,J48_pruning,PART_pruning,J48_useLaplace,J48_subtreeRaising,J48_binarySplits,PART_minNumObj,SimpleCart_useOneSE,DecisionTable_crossVal,JRip_folds,J48_confidenceFactorValue,PART_numFolds,GreedyStepwise_searchBackwards,JRip_minNo,BestFirst_searchTermination,SimpleCart_minNumObj,JRip_optimizations,SimpleCart_numFoldsPruning,J48_minNumObj,J48_numFolds,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,BestFirst_direction"
