individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,null,unpruned,null,null,null,null,true,false,null,null,true,false,null,true,null,6,null,unpruned,null,null,true,null,true,false,null,null,true,null,CompetenceBasedAggregator,true,false,null,null,null,null,false,null,null,true,2,null,null,0.0
overall,null,null,null,null,null,null,null,false,null,null,false,false,null,true,null,5,null,unpruned,null,null,false,null,false,false,null,null,false,null,CompetenceBasedAggregator,null,null,null,null,null,null,null,null,null,null,null,null,null,0.0
gen_000_ind_000,false,unpruned,true,null,0.15,3,false,true,1,1,true,true,null,true,5,4,false,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,true,true,2,true,false,mae,MajorityVotingAggregator,true,true,9,2,9,null,true,null,null,true,6,null,0.7685352983830092,null
gen_000_ind_001,true,reducedErrorPruning,true,false,null,6,false,true,2,1,true,true,null,true,3,10,true,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,5,false,false,auc,MajorityVotingAggregator,true,true,3,6,5,7,true,7,null,false,9,null,0.7567370138214011,null
gen_000_ind_002,null,confidenceFactor,false,true,null,null,true,false,null,null,true,false,0.35,false,null,null,null,null,null,null,null,null,null,true,null,true,null,null,MajorityVotingAggregator,false,false,9,null,null,null,true,null,null,false,4,null,0.7691652439877814,null
gen_000_ind_003,false,null,false,null,0.45,1,null,true,2,8,false,true,null,true,null,6,null,confidenceFactor,true,false,true,weka.attributeSelection.BestFirst,true,true,null,true,false,auc,CompetenceBasedAggregator,null,null,9,3,null,null,null,null,null,null,null,null,0.7684544448863819,null
gen_000_ind_004,true,unpruned,false,null,null,3,false,true,2,1,true,true,null,true,null,2,null,unpruned,false,false,true,weka.attributeSelection.BestFirst,false,true,null,false,true,mae,MajorityVotingAggregator,true,true,8,9,null,null,false,null,null,true,2,null,0.7699551174135105,null
gen_000_ind_005,true,confidenceFactor,false,false,null,7,false,true,0,4,true,true,0.25,true,null,7,null,unpruned,false,false,false,weka.attributeSelection.BestFirst,true,true,null,true,false,auc,RuleExtractorAggregator,true,true,2,2,null,null,true,null,null,false,5,null,0.7076813984768704,null
gen_000_ind_006,true,reducedErrorPruning,true,true,null,3,true,true,0,3,true,true,null,false,null,null,true,null,false,false,null,weka.attributeSelection.BestFirst,null,true,8,true,null,auc,RuleExtractorAggregator,true,true,2,9,null,null,true,5,null,false,2,null,0.6936313539184885,null
gen_000_ind_007,true,confidenceFactor,true,true,0.15,8,false,true,2,4,true,true,0.05,true,6,8,false,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,4,true,false,mae,RuleExtractorAggregator,false,false,3,3,4,null,true,null,null,false,8,null,0.7181343124843333,null
gen_000_ind_008,true,confidenceFactor,true,true,0.45,10,true,true,0,4,true,true,0.15,true,null,5,false,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,false,true,9,false,true,auc,MajorityVotingAggregator,true,true,8,2,null,null,true,null,null,false,9,null,0.7678617432883691,null
gen_000_ind_009,null,reducedErrorPruning,true,false,null,10,true,false,1,1,true,true,null,true,null,8,false,unpruned,false,null,false,weka.attributeSelection.BestFirst,true,true,2,false,true,auc,MajorityVotingAggregator,false,false,8,null,null,null,true,7,null,false,5,null,0.7699916497513508,null
gen_000_ind_010,true,unpruned,null,null,0.45,7,true,true,1,10,true,true,null,true,2,2,null,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,true,false,null,null,true,mae,RuleExtractorAggregator,false,true,null,3,3,null,false,null,null,false,3,null,0.7502032210135272,null
gen_000_ind_011,true,confidenceFactor,true,true,null,null,false,true,null,null,true,false,0.45,true,1,5,true,reducedErrorPruning,null,true,false,null,true,true,7,false,false,null,MajorityVotingAggregator,true,false,5,2,5,3,false,null,null,true,3,null,0.7472847853883301,null
gen_000_ind_012,true,confidenceFactor,false,true,null,1,true,true,null,null,true,true,0.15,true,8,10,null,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,null,true,true,auc,CompetenceBasedAggregator,true,true,9,2,9,null,true,null,true,false,7,true,0.7695032867242908,null
gen_000_ind_013,false,reducedErrorPruning,true,false,null,5,false,true,null,null,true,true,null,true,3,8,true,unpruned,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,6,true,false,auc,RuleExtractorAggregator,true,true,3,2,10,null,true,10,false,true,2,false,0.7118510271359358,null
gen_000_ind_014,true,confidenceFactor,true,true,null,4,true,true,null,null,true,true,0.05,true,5,3,false,reducedErrorPruning,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,10,false,true,auc,RuleExtractorAggregator,false,false,9,5,2,6,false,null,false,false,2,false,0.7520713519258156,null
gen_000_ind_015,false,confidenceFactor,false,false,0.45,10,false,true,0,6,true,true,0.15,true,null,9,null,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,false,true,null,false,false,acc,CompetenceBasedAggregator,false,true,8,8,null,null,true,null,null,false,5,null,0.7692937397648172,null
gen_000_ind_016,true,unpruned,true,null,0.45,1,false,true,2,9,true,true,null,true,10,3,false,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,true,true,10,false,false,auc,CompetenceBasedAggregator,true,true,2,6,9,null,true,null,null,false,4,null,0.7694533117513144,null
gen_000_ind_017,false,confidenceFactor,true,false,0.05,7,true,true,null,null,true,true,0.25,true,null,6,true,confidenceFactor,true,false,false,weka.attributeSelection.GreedyStepwise,true,true,5,true,false,auc,MajorityVotingAggregator,false,true,7,8,null,null,false,null,false,true,2,false,0.7569471933754695,null
gen_000_ind_018,true,reducedErrorPruning,null,true,0.45,6,true,true,2,9,true,true,null,true,2,9,null,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,true,false,null,null,false,auc,CompetenceBasedAggregator,false,false,null,9,6,null,true,3,null,false,6,null,0.7500962729898714,null
gen_000_ind_019,false,confidenceFactor,true,true,null,null,true,true,null,null,true,false,0.15,true,null,5,true,reducedErrorPruning,null,false,false,null,false,true,7,false,false,null,RuleExtractorAggregator,true,true,6,9,null,3,true,null,null,false,2,null,0.7415220858541568,null
gen_000_ind_020,false,confidenceFactor,false,true,0.35,8,false,true,null,null,true,true,0.35,true,null,2,null,confidenceFactor,true,false,true,weka.attributeSelection.GreedyStepwise,true,true,null,false,false,rmse,MajorityVotingAggregator,false,true,5,10,null,null,false,null,false,true,9,false,0.7699946545756754,null
gen_000_ind_021,false,confidenceFactor,true,false,null,8,true,true,1,10,true,true,0.15,true,null,9,false,reducedErrorPruning,false,false,true,weka.attributeSelection.BestFirst,true,true,3,false,false,rmse,RuleExtractorAggregator,false,true,4,5,null,7,false,null,null,false,3,null,0.7167787808795121,null
gen_000_ind_022,true,confidenceFactor,false,false,null,1,false,true,null,null,true,true,0.05,true,8,9,null,unpruned,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,auc,CompetenceBasedAggregator,true,true,2,5,8,null,false,null,false,true,8,false,0.7699310788189143,null
gen_000_ind_023,true,confidenceFactor,true,true,0.45,2,false,true,0,9,true,true,0.35,true,9,3,false,confidenceFactor,true,true,false,weka.attributeSelection.BestFirst,false,true,6,true,true,acc,CompetenceBasedAggregator,false,false,7,9,4,null,true,null,null,false,4,null,0.7684336088019211,null
gen_000_ind_024,false,confidenceFactor,true,true,null,5,false,true,null,null,true,true,0.45,true,2,9,false,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,7,false,false,rmse,RuleExtractorAggregator,true,false,4,10,4,null,true,null,false,true,10,true,0.6956980799963309,null
gen_000_ind_025,false,confidenceFactor,true,true,null,5,true,true,1,6,true,true,0.05,true,8,5,false,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,true,true,4,true,true,auc,CompetenceBasedAggregator,true,true,7,7,9,5,true,null,null,false,8,null,0.7674657390721261,null
gen_000_ind_026,true,reducedErrorPruning,true,true,0.15,6,false,true,1,5,true,true,null,true,8,6,true,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,6,true,true,mae,RuleExtractorAggregator,false,false,6,5,9,null,false,10,null,true,6,null,0.7463147411146158,null
gen_000_ind_027,false,confidenceFactor,true,true,null,7,false,true,1,5,true,true,0.45,true,7,3,false,unpruned,false,true,true,weka.attributeSelection.BestFirst,true,true,5,false,true,acc,CompetenceBasedAggregator,false,true,6,9,2,null,true,null,null,false,2,null,0.7697797305621472,null
gen_000_ind_028,null,unpruned,true,null,null,8,false,false,1,6,true,true,null,true,null,4,false,reducedErrorPruning,true,null,true,weka.attributeSelection.BestFirst,false,true,3,false,false,auc,CompetenceBasedAggregator,false,false,10,null,null,7,true,null,null,true,10,null,0.7687738260823496,null
gen_000_ind_029,true,null,true,null,0.45,3,null,true,null,null,false,true,null,true,null,4,false,confidenceFactor,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,3,true,false,acc,MajorityVotingAggregator,null,null,9,2,null,null,null,null,false,null,null,false,0.7604462322270572,null
gen_000_ind_030,null,null,false,null,0.15,9,null,false,null,null,false,true,null,true,null,8,null,confidenceFactor,false,null,false,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,auc,RuleExtractorAggregator,null,null,4,null,null,null,null,null,true,null,null,false,0.7379711347086467,null
gen_000_ind_031,true,null,true,null,0.25,4,null,true,1,1,false,true,null,true,3,2,true,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,4,true,true,auc,CompetenceBasedAggregator,null,null,10,2,3,null,null,null,null,null,null,null,0.7565398815308473,null
gen_000_ind_032,true,unpruned,null,null,null,null,true,true,null,null,true,false,null,true,null,3,null,reducedErrorPruning,null,false,false,null,true,false,null,null,false,null,RuleExtractorAggregator,false,false,null,7,null,2,false,null,null,false,3,null,0.7236241265252448,null
gen_000_ind_033,null,unpruned,true,null,null,9,false,false,2,10,true,true,null,true,null,10,true,reducedErrorPruning,false,null,false,weka.attributeSelection.BestFirst,false,true,10,true,false,auc,MajorityVotingAggregator,false,true,4,null,null,8,true,null,null,false,9,null,0.7591151741256159,null
gen_000_ind_034,true,confidenceFactor,true,true,0.35,8,false,true,1,5,true,true,0.15,true,null,2,true,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,false,true,4,true,true,auc,RuleExtractorAggregator,false,true,3,3,null,null,true,null,null,false,2,null,0.7442580970131256,null
gen_000_ind_035,false,reducedErrorPruning,true,true,null,9,true,true,0,10,true,true,null,false,null,null,false,null,true,false,null,weka.attributeSelection.BestFirst,null,true,5,true,null,auc,MajorityVotingAggregator,false,true,4,7,null,null,false,5,null,false,8,null,0.7693900522918506,null
gen_000_ind_036,true,confidenceFactor,false,true,null,5,false,true,null,null,true,true,0.25,true,5,2,null,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,auc,CompetenceBasedAggregator,true,false,2,3,3,2,true,null,true,false,4,false,0.7700397269405432,null
gen_000_ind_037,true,reducedErrorPruning,false,true,null,1,false,true,2,3,true,true,null,false,3,null,null,null,true,true,null,weka.attributeSelection.BestFirst,null,true,null,true,null,auc,CompetenceBasedAggregator,true,false,3,9,7,null,true,10,null,false,9,null,0.7703708902108359,null
gen_000_ind_038,true,null,true,null,null,8,null,true,1,1,false,true,null,true,6,3,true,unpruned,true,true,true,weka.attributeSelection.BestFirst,false,true,2,true,false,mae,RuleExtractorAggregator,null,null,10,6,8,null,null,null,null,null,null,null,0.7266907078970737,null
gen_000_ind_039,false,confidenceFactor,false,true,0.25,null,false,true,null,null,true,false,0.15,true,10,8,null,confidenceFactor,null,true,true,null,false,true,null,true,false,null,CompetenceBasedAggregator,false,true,3,4,7,null,true,null,null,false,4,null,0.7695119848999671,null
gen_000_ind_040,true,confidenceFactor,true,true,null,1,false,true,null,null,true,true,0.15,true,5,2,false,unpruned,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,3,false,false,mae,RuleExtractorAggregator,true,true,4,7,3,null,false,null,true,true,5,true,0.6931091866177777,null
gen_000_ind_041,true,reducedErrorPruning,true,true,null,1,false,true,2,4,true,true,null,true,3,3,false,unpruned,true,true,false,weka.attributeSelection.BestFirst,false,true,5,false,false,acc,MajorityVotingAggregator,false,true,4,5,7,null,false,2,null,true,8,null,0.7703876539675938,null
gen_000_ind_042,true,unpruned,true,null,0.35,8,false,true,1,5,true,true,null,true,10,2,false,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,10,true,true,auc,MajorityVotingAggregator,false,false,6,6,2,null,true,null,null,false,3,null,0.7694952211432092,null
gen_000_ind_043,null,reducedErrorPruning,true,true,0.15,2,true,false,2,6,true,true,null,true,null,10,true,confidenceFactor,true,null,true,weka.attributeSelection.BestFirst,true,true,4,false,false,rmse,RuleExtractorAggregator,false,true,6,null,null,null,true,8,null,false,6,null,0.7351553770935916,null
gen_000_ind_044,false,reducedErrorPruning,false,false,null,1,false,true,null,null,true,true,null,false,5,null,null,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,null,true,null,acc,RuleExtractorAggregator,true,true,4,8,3,null,true,7,false,true,2,false,0.6949660494388491,null
gen_000_ind_045,true,unpruned,false,null,null,null,false,true,null,null,true,false,null,true,4,8,null,unpruned,null,true,true,null,true,true,null,false,false,null,CompetenceBasedAggregator,false,true,7,7,4,null,true,null,null,false,10,null,0.7703180685621837,null
gen_000_ind_046,false,reducedErrorPruning,true,true,null,4,false,true,0,8,true,true,null,true,null,2,false,unpruned,false,false,false,weka.attributeSelection.BestFirst,false,true,6,true,true,auc,CompetenceBasedAggregator,true,true,4,2,null,null,true,2,null,false,7,null,0.7700251772648666,null
gen_000_ind_047,true,null,true,null,0.15,4,null,true,1,8,false,true,null,true,null,2,false,confidenceFactor,false,false,false,weka.attributeSelection.BestFirst,true,true,2,true,true,rmse,MajorityVotingAggregator,null,null,7,7,null,null,null,null,null,null,null,null,0.7684253059978665,null
gen_000_ind_048,true,confidenceFactor,true,true,null,5,false,true,0,10,true,true,0.15,true,null,10,true,reducedErrorPruning,false,false,false,weka.attributeSelection.BestFirst,true,true,8,false,true,auc,CompetenceBasedAggregator,false,true,7,2,null,3,true,null,null,false,3,null,0.7567138450443724,null
gen_000_ind_049,false,null,true,null,0.25,1,null,true,null,null,false,true,null,true,3,9,false,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,5,false,false,auc,RuleExtractorAggregator,null,null,2,8,4,null,null,null,false,null,null,true,0.7189592553729026,null
gen_000_ind_050,true,confidenceFactor,false,false,0.05,1,true,true,null,null,true,true,0.25,true,3,6,null,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,acc,RuleExtractorAggregator,false,false,4,2,8,null,false,null,false,false,2,true,0.7304933921540874,null
