gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.99247185,0011,0100,0035,0.00000000,"JRip,PART,JRip_minNo,PART_pruning,JRip_usePruning,SimpleCart,J48,Aggregator,PART_minNumObj,DecisionTable,J48_pruning,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_numFolds,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,SimpleCart_usePrune,SimpleCart_minNumObj,PART_confidenceFactorValue,J48_useMDLcorrection,JRip_checkErrorRate,J48_collapseTree,PART_binarySplits,J48_numFolds,JRip_optimizations,JRip_folds,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,J48_minNumObj,J48_useLaplace,DecisionTable_crossVal,DecisionTable_search,J48_subtreeRaising,BestFirst_direction,SimpleCart_useOneSE,SimpleCart_heuristic,J48_binarySplits,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination"
1,49,0.00000000,0.00000000,0.00000000,0.99247185,0006,0100,0035,0.00000000,"JRip,SimpleCart,Aggregator,JRip_usePruning,PART,SimpleCart_usePrune,JRip_optimizations,SimpleCart_minNumObj,DecisionTable,J48,J48_binarySplits,JRip_checkErrorRate,J48_collapseTree,DecisionTable_useIBk,PART_useMDLcorrection,SimpleCart_numFoldsPruning,JRip_folds,DecisionTable_search,PART_binarySplits,PART_pruning,J48_minNumObj,SimpleCart_useOneSE,SimpleCart_heuristic,PART_confidenceFactorValue,JRip_minNo,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_useMDLcorrection,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,J48_subtreeRaising,PART_minNumObj,BestFirst_searchTermination,J48_numFolds,GreedyStepwise_searchBackwards,J48_useLaplace,BestFirst_direction,J48_confidenceFactorValue,PART_numFolds"
2,49,0.00000000,0.00000000,0.00000000,0.99247185,0009,0100,0035,0.00000000,"Aggregator,JRip,JRip_checkErrorRate,PART,J48,J48_useLaplace,JRip_usePruning,J48_doNotMakeSplitPointActualValue,SimpleCart,PART_minNumObj,PART_pruning,JRip_minNo,JRip_folds,J48_collapseTree,PART_confidenceFactorValue,PART_useMDLcorrection,SimpleCart_usePrune,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,DecisionTable,J48_binarySplits,J48_pruning,SimpleCart_numFoldsPruning,PART_numFolds,PART_binarySplits,SimpleCart_heuristic,DecisionTable_crossVal,SimpleCart_useOneSE,J48_minNumObj,JRip_optimizations,J48_subtreeRaising,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,DecisionTable_useIBk,J48_numFolds,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,BestFirst_direction"
3,49,0.00000000,0.00000000,0.00000000,0.99247185,0009,0100,0035,0.00000000,"PART,JRip,JRip_usePruning,JRip_optimizations,SimpleCart,PART_pruning,JRip_minNo,Aggregator,J48,DecisionTable,J48_useLaplace,JRip_checkErrorRate,PART_minNumObj,SimpleCart_usePrune,J48_minNumObj,J48_pruning,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,DecisionTable_crossVal,J48_confidenceFactorValue,J48_binarySplits,J48_numFolds,SimpleCart_heuristic,PART_binarySplits,J48_collapseTree,PART_numFolds,JRip_folds,DecisionTable_useIBk,PART_useMDLcorrection,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,DecisionTable_search,J48_subtreeRaising,J48_useMDLcorrection,PART_confidenceFactorValue,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,GreedyStepwise_searchBackwards"
4,49,0.00000000,0.00000000,0.00000000,0.99247185,0008,0100,0035,0.00000000,"PART,PART_useMDLcorrection,DecisionTable,PART_pruning,PART_minNumObj,PART_confidenceFactorValue,DecisionTable_search,PART_binarySplits,BestFirst_direction,J48,GreedyStepwise_conservativeForwardSelection,PART_numFolds,BestFirst_searchTermination,DecisionTable_useIBk,JRip,SimpleCart,Aggregator,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,SimpleCart_heuristic,DecisionTable_evaluationMeasure,J48_binarySplits,SimpleCart_usePrune,DecisionTable_crossVal,J48_pruning,GreedyStepwise_searchBackwards,J48_numFolds,J48_useLaplace,JRip_usePruning,J48_minNumObj,SimpleCart_numFoldsPruning,JRip_minNo,J48_doNotMakeSplitPointActualValue,JRip_folds,JRip_optimizations,J48_collapseTree,SimpleCart_minNumObj,JRip_checkErrorRate,SimpleCart_useOneSE,J48_confidenceFactorValue,J48_subtreeRaising"
5,49,0.00000000,0.00000000,0.00000000,0.99247185,0008,0100,0035,0.00000000,"Aggregator,PART,J48,PART_pruning,DecisionTable,PART_minNumObj,J48_minNumObj,J48_collapseTree,J48_useMDLcorrection,JRip,SimpleCart,SimpleCart_minNumObj,DecisionTable_search,PART_binarySplits,PART_numFolds,J48_pruning,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,GreedyStepwise_searchBackwards,JRip_checkErrorRate,J48_useLaplace,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,PART_doNotMakeSplitPointActualValue,JRip_usePruning,J48_numFolds,SimpleCart_heuristic,PART_useMDLcorrection,DecisionTable_evaluationMeasure,J48_binarySplits,J48_confidenceFactorValue,JRip_minNo,DecisionTable_useIBk,SimpleCart_usePrune,PART_confidenceFactorValue,BestFirst_direction,JRip_folds,SimpleCart_numFoldsPruning,JRip_optimizations,SimpleCart_useOneSE"
6,49,0.00000000,0.00000000,0.00000000,0.99247185,0014,0100,0067,0.26161163,"Aggregator,SimpleCart,JRip,JRip_checkErrorRate,DecisionTable,DecisionTable_search,SimpleCart_heuristic,JRip_usePruning,GreedyStepwise_searchBackwards,BestFirst_searchTermination,SimpleCart_minNumObj,SimpleCart_usePrune,JRip_optimizations,DecisionTable_crossVal,DecisionTable_evaluationMeasure,J48_doNotMakeSplitPointActualValue,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_pruning,J48_confidenceFactorValue,J48_numFolds,PART,PART_pruning,PART_binarySplits,J48_subtreeRaising,PART_numFolds,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,JRip_folds,JRip_minNo,BestFirst_direction,PART_useMDLcorrection,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,DecisionTable_useIBk,J48,J48_useLaplace,J48_collapseTree,J48_binarySplits,J48_minNumObj,J48_useMDLcorrection"
7,49,0.00000000,0.00000000,0.00000000,0.99247185,0008,0142,0067,0.26161163,"DecisionTable,SimpleCart,JRip,Aggregator,DecisionTable_search,JRip_checkErrorRate,SimpleCart_heuristic,JRip_minNo,BestFirst_searchTermination,SimpleCart_minNumObj,DecisionTable_useIBk,DecisionTable_crossVal,BestFirst_direction,JRip_usePruning,JRip_folds,JRip_optimizations,SimpleCart_usePrune,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_minNumObj,J48_collapseTree,PART_minNumObj,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_numFolds,PART_pruning,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_subtreeRaising,J48_numFolds,PART,PART_binarySplits,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,J48,J48_binarySplits,J48_useMDLcorrection,J48_useLaplace"
8,49,0.00000000,0.00000000,0.00000000,0.99247185,0007,0100,0067,0.26161163,"SimpleCart,DecisionTable,JRip,SimpleCart_heuristic,Aggregator,JRip_checkErrorRate,DecisionTable_search,BestFirst_searchTermination,SimpleCart_minNumObj,DecisionTable_useIBk,JRip_usePruning,BestFirst_direction,DecisionTable_evaluationMeasure,SimpleCart_usePrune,DecisionTable_crossVal,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_collapseTree,J48_binarySplits,J48_minNumObj,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,JRip_folds,JRip_minNo,J48_pruning,J48_confidenceFactorValue,J48_numFolds,PART,PART_pruning,J48_subtreeRaising,PART_confidenceFactorValue,PART_binarySplits,PART_numFolds,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_minNumObj"
9,49,0.00000000,0.00000000,0.00000000,0.99247185,0009,0100,0067,0.26161163,"Aggregator,DecisionTable,DecisionTable_search,JRip,SimpleCart,JRip_checkErrorRate,SimpleCart_heuristic,J48_useLaplace,PART_binarySplits,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,SimpleCart_minNumObj,SimpleCart_usePrune,SimpleCart_numFoldsPruning,J48,DecisionTable_useIBk,J48_useMDLcorrection,SimpleCart_useOneSE,J48_pruning,J48_numFolds,J48_binarySplits,J48_subtreeRaising,PART,PART_pruning,PART_confidenceFactorValue,JRip_folds,PART_useMDLcorrection,BestFirst_direction,PART_numFolds,JRip_minNo,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,DecisionTable_crossVal,J48_collapseTree,J48_minNumObj,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,PART_minNumObj,JRip_optimizations,J48_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure"
