gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.78589961,0.90570305,0.91998930,0.92712818,0.92159269,0096,0034,0035,0.00000000,"J48,J48_useLaplace,J48_useMDLcorrection,SimpleCart,SimpleCart_usePrune,PART,SimpleCart_heuristic,PART_minNumObj,J48_collapseTree,J48_minNumObj,JRip,SimpleCart_minNumObj,Aggregator,J48_binarySplits,SimpleCart_useOneSE,J48_pruning,J48_subtreeRaising,DecisionTable,JRip_usePruning,J48_doNotMakeSplitPointActualValue,JRip_folds,PART_binarySplits,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,PART_pruning,PART_numFolds,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,JRip_checkErrorRate,DecisionTable_search,BestFirst_direction,GreedyStepwise_searchBackwards,JRip_minNo,PART_useMDLcorrection,J48_numFolds,BestFirst_searchTermination,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,DecisionTable_useIBk,PART_confidenceFactorValue"
1,90,0.77972869,0.90710922,0.92565427,0.91372891,0.92418360,0075,0034,0035,0.00000000,"DecisionTable,JRip,JRip_minNo,DecisionTable_search,BestFirst_direction,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,JRip_usePruning,DecisionTable_useIBk,DecisionTable_crossVal,PART,BestFirst_searchTermination,SimpleCart,SimpleCart_heuristic,JRip_checkErrorRate,Aggregator,J48,GreedyStepwise_conservativeForwardSelection,PART_pruning,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,J48_binarySplits,SimpleCart_minNumObj,JRip_folds,J48_useLaplace,PART_useMDLcorrection,JRip_optimizations,PART_binarySplits,PART_minNumObj,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,J48_collapseTree,J48_pruning,SimpleCart_useOneSE,J48_numFolds,J48_subtreeRaising,PART_numFolds,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_confidenceFactorValue"
2,90,0.78971183,0.90669500,0.92565427,0.91372891,0.92418360,0073,0034,0035,0.00000000,"PART,J48,PART_doNotMakeSplitPointActualValue,J48_minNumObj,J48_doNotMakeSplitPointActualValue,J48_collapseTree,PART_useMDLcorrection,Aggregator,J48_useMDLcorrection,J48_useLaplace,J48_pruning,J48_subtreeRaising,JRip,J48_confidenceFactorValue,PART_pruning,PART_numFolds,DecisionTable,DecisionTable_search,DecisionTable_crossVal,JRip_minNo,SimpleCart,PART_minNumObj,DecisionTable_useIBk,SimpleCart_heuristic,PART_binarySplits,J48_binarySplits,PART_confidenceFactorValue,SimpleCart_usePrune,SimpleCart_useOneSE,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,J48_numFolds,BestFirst_searchTermination,GreedyStepwise_searchBackwards,JRip_checkErrorRate,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,BestFirst_direction,JRip_folds,JRip_optimizations"
3,90,0.80485711,0.91075525,0.92565427,0.91372891,0.92418360,0064,0034,0035,0.00000000,"PART,SimpleCart,PART_binarySplits,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,Aggregator,DecisionTable,PART_minNumObj,DecisionTable_search,SimpleCart_usePrune,JRip,J48,SimpleCart_useOneSE,J48_binarySplits,SimpleCart_minNumObj,PART_pruning,SimpleCart_heuristic,DecisionTable_useIBk,DecisionTable_evaluationMeasure,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,J48_useLaplace,PART_numFolds,J48_useMDLcorrection,DecisionTable_crossVal,J48_collapseTree,GreedyStepwise_searchBackwards,BestFirst_direction,JRip_minNo,J48_minNumObj,SimpleCart_numFoldsPruning,JRip_usePruning,J48_pruning,JRip_folds,JRip_optimizations,PART_confidenceFactorValue,J48_numFolds,J48_confidenceFactorValue,J48_subtreeRaising"
4,90,0.77661783,0.90767167,0.92565427,0.91372891,0.92418360,0071,0034,0073,0.57470715,"J48,PART,J48_collapseTree,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_useLaplace,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_binarySplits,PART_binarySplits,PART_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_confidenceFactorValue,Aggregator,J48_minNumObj,PART_pruning,J48_numFolds,JRip,SimpleCart,PART_numFolds,SimpleCart_heuristic,SimpleCart_usePrune,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,DecisionTable_useIBk,BestFirst_searchTermination,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,JRip_usePruning,JRip_checkErrorRate,JRip_minNo,PART_confidenceFactorValue,DecisionTable,DecisionTable_search,JRip_optimizations,DecisionTable_crossVal,JRip_folds,SimpleCart_minNumObj,DecisionTable_evaluationMeasure"
5,90,0.77611525,0.90715919,0.92565427,0.91372891,0.92418360,0066,0034,0073,0.57470715,"J48,PART,J48_pruning,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_binarySplits,J48_useLaplace,PART_minNumObj,PART_pruning,PART_numFolds,SimpleCart,SimpleCart_minNumObj,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,SimpleCart_usePrune,J48_binarySplits,Aggregator,J48_minNumObj,J48_subtreeRaising,J48_numFolds,JRip,BestFirst_direction,GreedyStepwise_searchBackwards,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,JRip_usePruning,JRip_folds,JRip_optimizations,JRip_minNo,JRip_checkErrorRate,PART_confidenceFactorValue,DecisionTable,DecisionTable_crossVal,DecisionTable_evaluationMeasure,J48_collapseTree,J48_useMDLcorrection,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,DecisionTable_search"
6,90,0.77715518,0.90838164,0.92565427,0.91372891,0.92418360,0068,0034,0073,0.57470715,"J48,PART,J48_minNumObj,PART_pruning,PART_binarySplits,JRip,J48_pruning,SimpleCart,SimpleCart_heuristic,J48_subtreeRaising,J48_numFolds,PART_numFolds,PART_doNotMakeSplitPointActualValue,BestFirst_direction,BestFirst_searchTermination,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,JRip_minNo,PART_confidenceFactorValue,DecisionTable,JRip_checkErrorRate,J48_useLaplace,SimpleCart_usePrune,PART_useMDLcorrection,JRip_usePruning,JRip_folds,J48_useMDLcorrection,J48_confidenceFactorValue,Aggregator,J48_binarySplits,J48_collapseTree,J48_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,DecisionTable_search,GreedyStepwise_searchBackwards,PART_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,JRip_optimizations"
7,90,0.77438455,0.90932014,0.92565427,0.91372891,0.92418360,0063,0034,0052,0.57975468,"J48,JRip,SimpleCart,J48_binarySplits,SimpleCart_heuristic,PART,J48_pruning,JRip_usePruning,DecisionTable,SimpleCart_usePrune,SimpleCart_minNumObj,PART_useMDLcorrection,SimpleCart_useOneSE,JRip_folds,PART_binarySplits,J48_confidenceFactorValue,JRip_optimizations,DecisionTable_useIBk,DecisionTable_search,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,J48_collapseTree,J48_useMDLcorrection,J48_numFolds,BestFirst_searchTermination,JRip_checkErrorRate,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,Aggregator,DecisionTable_crossVal,PART_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_minNo,BestFirst_direction,J48_minNumObj,J48_useLaplace,J48_subtreeRaising,PART_pruning,PART_numFolds,PART_confidenceFactorValue"
8,90,0.79532567,0.90729018,0.92565427,0.91372891,0.92418360,0070,0034,0052,0.57975468,"PART,PART_useMDLcorrection,PART_binarySplits,J48,DecisionTable,DecisionTable_useIBk,SimpleCart,J48_pruning,J48_confidenceFactorValue,JRip,SimpleCart_heuristic,JRip_usePruning,J48_binarySplits,SimpleCart_minNumObj,DecisionTable_search,JRip_folds,JRip_optimizations,SimpleCart_usePrune,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_useLaplace,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_subtreeRaising,BestFirst_direction,Aggregator,PART_pruning,JRip_minNo,BestFirst_searchTermination,DecisionTable_crossVal,PART_numFolds,J48_collapseTree,J48_minNumObj,DecisionTable_evaluationMeasure,J48_numFolds,J48_useMDLcorrection,PART_confidenceFactorValue"
9,90,0.80365181,0.90887646,0.92565427,0.91372891,0.92418360,0060,0034,0052,0.57975468,"J48,SimpleCart,DecisionTable,SimpleCart_heuristic,J48_pruning,JRip,J48_binarySplits,DecisionTable_useIBk,SimpleCart_minNumObj,PART,PART_useMDLcorrection,SimpleCart_usePrune,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,PART_binarySplits,JRip_usePruning,J48_confidenceFactorValue,SimpleCart_useOneSE,JRip_optimizations,GreedyStepwise_searchBackwards,JRip_folds,JRip_minNo,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,JRip_checkErrorRate,BestFirst_direction,DecisionTable_evaluationMeasure,DecisionTable_crossVal,J48_subtreeRaising,BestFirst_searchTermination,PART_minNumObj,J48_minNumObj,Aggregator,J48_useLaplace,PART_pruning,J48_numFolds,J48_collapseTree,PART_confidenceFactorValue,PART_numFolds"
