gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.95306352,0374,0100,0035,0.00000000,"DecisionTable,DecisionTable_search,Aggregator,BestFirst_direction,SimpleCart,J48,BestFirst_searchTermination,DecisionTable_evaluationMeasure,JRip,J48_pruning,SimpleCart_minNumObj,J48_minNumObj,DecisionTable_crossVal,J48_collapseTree,JRip_usePruning,JRip_minNo,SimpleCart_heuristic,J48_subtreeRaising,J48_useMDLcorrection,SimpleCart_usePrune,JRip_checkErrorRate,J48_confidenceFactorValue,PART,JRip_optimizations,JRip_folds,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,PART_minNumObj,SimpleCart_numFoldsPruning,DecisionTable_useIBk,J48_useLaplace,J48_doNotMakeSplitPointActualValue,PART_pruning,J48_binarySplits,PART_doNotMakeSplitPointActualValue,J48_numFolds,SimpleCart_useOneSE,PART_binarySplits,PART_confidenceFactorValue,PART_numFolds,PART_useMDLcorrection"
1,49,0.00000000,0.00000000,0.00000000,0.95352513,0276,0100,0035,0.00000000,"PART,DecisionTable,PART_pruning,PART_binarySplits,PART_minNumObj,Aggregator,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal,DecisionTable_evaluationMeasure,JRip,PART_numFolds,DecisionTable_useIBk,SimpleCart,SimpleCart_usePrune,J48,JRip_usePruning,JRip_optimizations,DecisionTable_search,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,J48_minNumObj,JRip_checkErrorRate,SimpleCart_minNumObj,J48_useLaplace,JRip_minNo,J48_binarySplits,J48_collapseTree,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction,SimpleCart_heuristic,J48_pruning,JRip_folds,SimpleCart_numFoldsPruning,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_numFolds,J48_subtreeRaising,J48_confidenceFactorValue"
2,49,0.00000000,0.00000000,0.00000000,0.95352513,0427,0100,0035,0.00000000,"J48,DecisionTable,J48_pruning,J48_subtreeRaising,DecisionTable_useIBk,JRip,PART,Aggregator,J48_minNumObj,PART_minNumObj,DecisionTable_crossVal,J48_collapseTree,JRip_minNo,J48_useLaplace,J48_useMDLcorrection,SimpleCart,JRip_checkErrorRate,J48_numFolds,DecisionTable_search,SimpleCart_minNumObj,PART_binarySplits,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,SimpleCart_usePrune,JRip_usePruning,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,BestFirst_direction,J48_binarySplits,PART_pruning,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,SimpleCart_numFoldsPruning,BestFirst_searchTermination,GreedyStepwise_searchBackwards,JRip_folds,PART_confidenceFactorValue,JRip_optimizations,PART_numFolds"
3,49,0.00000000,0.00000000,0.00000000,0.95497036,0362,0100,0035,0.00000000,"Aggregator,SimpleCart,JRip,DecisionTable,DecisionTable_evaluationMeasure,PART,DecisionTable_useIBk,JRip_usePruning,PART_pruning,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,J48,J48_useMDLcorrection,J48_minNumObj,J48_collapseTree,SimpleCart_heuristic,DecisionTable_crossVal,PART_confidenceFactorValue,J48_binarySplits,J48_pruning,JRip_checkErrorRate,SimpleCart_minNumObj,JRip_folds,PART_numFolds,PART_minNumObj,JRip_minNo,PART_useMDLcorrection,J48_subtreeRaising,SimpleCart_useOneSE,PART_binarySplits,DecisionTable_search,BestFirst_searchTermination,JRip_optimizations,SimpleCart_numFoldsPruning,J48_useLaplace,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,BestFirst_direction,J48_numFolds"
4,49,0.00000000,0.00000000,0.00000000,0.95497036,0317,0100,0035,0.00000000,"PART,SimpleCart,Aggregator,SimpleCart_usePrune,JRip,SimpleCart_useOneSE,PART_useMDLcorrection,SimpleCart_numFoldsPruning,JRip_checkErrorRate,DecisionTable,J48,JRip_minNo,J48_useLaplace,DecisionTable_crossVal,PART_doNotMakeSplitPointActualValue,JRip_usePruning,SimpleCart_heuristic,J48_minNumObj,PART_pruning,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,J48_useMDLcorrection,J48_collapseTree,DecisionTable_search,J48_binarySplits,SimpleCart_minNumObj,PART_binarySplits,PART_minNumObj,PART_numFolds,J48_doNotMakeSplitPointActualValue,JRip_folds,DecisionTable_useIBk,J48_pruning,GreedyStepwise_searchBackwards,J48_subtreeRaising,J48_confidenceFactorValue,JRip_optimizations,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,J48_numFolds"
5,49,0.00000000,0.00000000,0.00000000,0.95659067,0322,0100,0035,0.00000000,"J48,PART,J48_binarySplits,Aggregator,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,PART_binarySplits,SimpleCart,J48_minNumObj,DecisionTable,J48_useLaplace,SimpleCart_minNumObj,PART_minNumObj,J48_useMDLcorrection,DecisionTable_evaluationMeasure,JRip,J48_pruning,J48_collapseTree,DecisionTable_search,J48_confidenceFactorValue,SimpleCart_usePrune,PART_pruning,PART_useMDLcorrection,JRip_checkErrorRate,JRip_usePruning,BestFirst_direction,DecisionTable_useIBk,JRip_minNo,SimpleCart_numFoldsPruning,JRip_optimizations,SimpleCart_useOneSE,SimpleCart_heuristic,J48_numFolds,GreedyStepwise_searchBackwards,DecisionTable_crossVal,PART_numFolds,J48_subtreeRaising,JRip_folds,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue"
6,49,0.00000000,0.00000000,0.00000000,0.95659067,0346,0100,0035,0.00000000,"J48,J48_doNotMakeSplitPointActualValue,Aggregator,SimpleCart,SimpleCart_minNumObj,SimpleCart_heuristic,DecisionTable,JRip,J48_collapseTree,DecisionTable_search,J48_useLaplace,DecisionTable_useIBk,J48_binarySplits,PART,J48_minNumObj,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_pruning,DecisionTable_crossVal,PART_minNumObj,BestFirst_searchTermination,SimpleCart_usePrune,JRip_usePruning,SimpleCart_useOneSE,JRip_minNo,PART_doNotMakeSplitPointActualValue,JRip_optimizations,DecisionTable_evaluationMeasure,PART_pruning,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,PART_useMDLcorrection,GreedyStepwise_searchBackwards,JRip_checkErrorRate,BestFirst_direction,PART_binarySplits,PART_numFolds,J48_subtreeRaising,JRip_folds,PART_confidenceFactorValue,J48_numFolds"
7,49,0.00000000,0.00000000,0.00000000,0.95669743,0337,0100,0035,0.00000000,"DecisionTable,DecisionTable_crossVal,PART,PART_pruning,J48,PART_numFolds,J48_pruning,Aggregator,J48_useMDLcorrection,PART_useMDLcorrection,J48_numFolds,DecisionTable_evaluationMeasure,PART_binarySplits,J48_subtreeRaising,PART_confidenceFactorValue,PART_minNumObj,PART_doNotMakeSplitPointActualValue,JRip,SimpleCart,SimpleCart_minNumObj,DecisionTable_search,J48_collapseTree,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,J48_useLaplace,JRip_usePruning,JRip_checkErrorRate,J48_binarySplits,SimpleCart_usePrune,JRip_optimizations,JRip_minNo,J48_minNumObj,BestFirst_searchTermination,J48_confidenceFactorValue,JRip_folds,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,SimpleCart_heuristic"
8,49,0.00000000,0.00000000,0.00000000,0.95669743,0341,0100,0035,0.00000000,"SimpleCart,SimpleCart_usePrune,J48,DecisionTable,DecisionTable_useIBk,DecisionTable_crossVal,J48_binarySplits,SimpleCart_useOneSE,PART,DecisionTable_search,SimpleCart_numFoldsPruning,PART_binarySplits,J48_useLaplace,PART_minNumObj,SimpleCart_minNumObj,JRip,J48_useMDLcorrection,Aggregator,SimpleCart_heuristic,JRip_checkErrorRate,GreedyStepwise_searchBackwards,PART_pruning,J48_pruning,J48_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,PART_useMDLcorrection,JRip_minNo,BestFirst_direction,PART_doNotMakeSplitPointActualValue,J48_collapseTree,J48_doNotMakeSplitPointActualValue,JRip_usePruning,J48_minNumObj,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,BestFirst_searchTermination,J48_numFolds,JRip_folds,J48_subtreeRaising,JRip_optimizations,PART_numFolds"
9,49,0.00000000,0.00000000,0.00000000,0.95669743,0348,0100,0035,0.00000000,"JRip,SimpleCart,Aggregator,PART,J48,J48_collapseTree,SimpleCart_heuristic,PART_minNumObj,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable,DecisionTable_search,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,JRip_checkErrorRate,DecisionTable_useIBk,J48_useLaplace,BestFirst_searchTermination,JRip_minNo,SimpleCart_minNumObj,JRip_usePruning,PART_pruning,SimpleCart_numFoldsPruning,PART_numFolds,J48_minNumObj,BestFirst_direction,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,PART_binarySplits,DecisionTable_crossVal,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_binarySplits,JRip_optimizations,JRip_folds,J48_subtreeRaising,PART_confidenceFactorValue,J48_confidenceFactorValue,J48_numFolds"
