gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.97316379,0.98910678,0.99319621,0.98289050,0.98724008,0017,0034,0035,0.00000000,"Aggregator,DecisionTable,JRip,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48,BestFirst_direction,DecisionTable_evaluationMeasure,J48_useLaplace,PART,SimpleCart,JRip_usePruning,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,PART_minNumObj,SimpleCart_usePrune,JRip_minNo,JRip_folds,PART_pruning,J48_binarySplits,J48_collapseTree,JRip_checkErrorRate,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,J48_useMDLcorrection,J48_pruning,PART_binarySplits,SimpleCart_minNumObj,PART_doNotMakeSplitPointActualValue,J48_minNumObj,J48_subtreeRaising,JRip_optimizations,SimpleCart_heuristic,J48_confidenceFactorValue,J48_numFolds,SimpleCart_useOneSE,PART_numFolds"
1,90,0.97720418,0.98982739,0.99320418,0.98228663,0.98724008,0016,0034,0035,0.00000000,"PART,PART_binarySplits,Aggregator,DecisionTable,DecisionTable_search,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,PART_pruning,BestFirst_direction,PART_numFolds,GreedyStepwise_searchBackwards,PART_minNumObj,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,SimpleCart,JRip,BestFirst_searchTermination,PART_confidenceFactorValue,PART_useMDLcorrection,J48,JRip_usePruning,DecisionTable_crossVal,SimpleCart_heuristic,SimpleCart_minNumObj,JRip_minNo,SimpleCart_usePrune,JRip_optimizations,JRip_folds,J48_useLaplace,J48_minNumObj,J48_binarySplits,J48_useMDLcorrection,JRip_checkErrorRate,J48_pruning,J48_collapseTree,J48_doNotMakeSplitPointActualValue,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,SimpleCart_useOneSE,J48_subtreeRaising,J48_numFolds"
2,90,0.97385093,0.98975875,0.99320418,0.98228663,0.98724008,0016,0034,0035,0.00000000,"DecisionTable,Aggregator,DecisionTable_crossVal,JRip,DecisionTable_search,BestFirst_direction,JRip_usePruning,J48,SimpleCart,J48_useLaplace,J48_minNumObj,PART,JRip_folds,JRip_checkErrorRate,PART_useMDLcorrection,J48_useMDLcorrection,JRip_minNo,PART_binarySplits,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_pruning,DecisionTable_evaluationMeasure,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,JRip_optimizations,J48_collapseTree,PART_pruning,J48_binarySplits,PART_minNumObj,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,SimpleCart_minNumObj,J48_subtreeRaising,SimpleCart_heuristic,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,PART_confidenceFactorValue,PART_numFolds,J48_confidenceFactorValue,J48_numFolds"
3,90,0.96174660,0.98969980,0.99320418,0.98228663,0.98724008,0016,0034,0035,0.00000000,"DecisionTable,J48,JRip,J48_useMDLcorrection,Aggregator,J48_binarySplits,DecisionTable_evaluationMeasure,JRip_checkErrorRate,DecisionTable_useIBk,PART,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_numFolds,J48_useLaplace,J48_collapseTree,JRip_minNo,J48_doNotMakeSplitPointActualValue,DecisionTable_search,DecisionTable_crossVal,BestFirst_searchTermination,J48_pruning,SimpleCart,JRip_usePruning,J48_minNumObj,SimpleCart_heuristic,J48_subtreeRaising,JRip_optimizations,BestFirst_direction,PART_confidenceFactorValue,PART_useMDLcorrection,SimpleCart_minNumObj,JRip_folds,PART_binarySplits,PART_minNumObj,SimpleCart_usePrune,GreedyStepwise_searchBackwards,J48_numFolds,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection"
4,90,0.96847588,0.99025659,0.99368580,0.98208535,0.98676749,0015,0034,0074,0.53034572,"PART,DecisionTable,DecisionTable_useIBk,PART_pruning,PART_confidenceFactorValue,SimpleCart,PART_binarySplits,SimpleCart_minNumObj,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable_evaluationMeasure,SimpleCart_heuristic,PART_minNumObj,J48,J48_doNotMakeSplitPointActualValue,J48_minNumObj,DecisionTable_search,BestFirst_searchTermination,BestFirst_direction,J48_useLaplace,GreedyStepwise_searchBackwards,J48_binarySplits,GreedyStepwise_conservativeForwardSelection,JRip,SimpleCart_usePrune,JRip_checkErrorRate,JRip_minNo,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,DecisionTable_crossVal,J48_pruning,J48_numFolds,Aggregator,J48_confidenceFactorValue,PART_numFolds,JRip_usePruning,J48_subtreeRaising,JRip_optimizations,J48_collapseTree,J48_useMDLcorrection,JRip_folds"
5,90,0.97685400,0.99032457,0.99386901,0.98490338,0.98582231,0012,0034,0074,0.53034572,"DecisionTable,PART,DecisionTable_search,PART_pruning,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,SimpleCart,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,PART_useMDLcorrection,PART_minNumObj,BestFirst_searchTermination,DecisionTable_evaluationMeasure,J48,J48_minNumObj,J48_doNotMakeSplitPointActualValue,J48_binarySplits,SimpleCart_usePrune,JRip,JRip_checkErrorRate,SimpleCart_useOneSE,J48_useLaplace,SimpleCart_numFoldsPruning,J48_useMDLcorrection,SimpleCart_minNumObj,JRip_minNo,DecisionTable_crossVal,J48_pruning,J48_confidenceFactorValue,PART_numFolds,J48_numFolds,Aggregator,PART_binarySplits,J48_subtreeRaising,JRip_usePruning,J48_collapseTree,JRip_optimizations,JRip_folds"
6,90,0.98410238,0.99125801,0.99452677,0.98047504,0.98724008,0013,0037,0074,0.53034572,"DecisionTable,PART,PART_doNotMakeSplitPointActualValue,PART_minNumObj,DecisionTable_evaluationMeasure,PART_useMDLcorrection,J48,J48_minNumObj,DecisionTable_search,J48_binarySplits,JRip,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,SimpleCart_useOneSE,SimpleCart_usePrune,J48_subtreeRaising,JRip_minNo,DecisionTable_crossVal,PART_pruning,J48_pruning,SimpleCart_numFoldsPruning,J48_numFolds,Aggregator,GreedyStepwise_searchBackwards,PART_numFolds,JRip_usePruning,PART_binarySplits,DecisionTable_useIBk,J48_useMDLcorrection,J48_collapseTree,JRip_folds,JRip_optimizations,PART_confidenceFactorValue,SimpleCart,SimpleCart_minNumObj,J48_confidenceFactorValue,J48_useLaplace,SimpleCart_heuristic"
7,90,0.98380115,0.99017796,0.99452677,0.98047504,0.98724008,0016,0056,0062,0.61165027,"SimpleCart,DecisionTable,JRip,JRip_usePruning,SimpleCart_usePrune,JRip_optimizations,PART,JRip_folds,JRip_checkErrorRate,SimpleCart_useOneSE,JRip_minNo,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,PART_minNumObj,PART_binarySplits,J48,J48_useLaplace,J48_minNumObj,J48_collapseTree,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,J48_numFolds,PART_pruning,PART_numFolds,PART_confidenceFactorValue,DecisionTable_useIBk,J48_pruning,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,DecisionTable_search,Aggregator,BestFirst_direction,J48_subtreeRaising,BestFirst_searchTermination,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic"
8,90,0.98075948,0.99052146,0.99452677,0.98047504,0.98724008,0014,0034,0062,0.61165027,"JRip,JRip_usePruning,JRip_optimizations,JRip_checkErrorRate,PART,JRip_folds,DecisionTable,SimpleCart,SimpleCart_usePrune,JRip_minNo,SimpleCart_numFoldsPruning,PART_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,SimpleCart_heuristic,DecisionTable_crossVal,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,BestFirst_searchTermination,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_useOneSE,PART_pruning,PART_numFolds,PART_confidenceFactorValue,DecisionTable_useIBk,PART_binarySplits,J48,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_collapseTree,J48_minNumObj,J48_pruning,J48_numFolds,J48_binarySplits,J48_subtreeRaising,J48_confidenceFactorValue,Aggregator"
9,90,0.97729799,0.99014583,0.99452677,0.98047504,0.98724008,0016,0034,0062,0.61165027,"DecisionTable,JRip,SimpleCart,PART,SimpleCart_usePrune,JRip_checkErrorRate,JRip_usePruning,JRip_folds,JRip_optimizations,SimpleCart_useOneSE,PART_binarySplits,J48,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_collapseTree,J48_minNumObj,PART_doNotMakeSplitPointActualValue,SimpleCart_heuristic,JRip_minNo,SimpleCart_numFoldsPruning,PART_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,J48_useLaplace,DecisionTable_crossVal,PART_pruning,PART_confidenceFactorValue,PART_numFolds,J48_binarySplits,PART_useMDLcorrection,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,DecisionTable_useIBk,J48_pruning,J48_numFolds,J48_subtreeRaising,BestFirst_searchTermination,J48_confidenceFactorValue,Aggregator"
10,90,0.98399413,0.99081297,0.99452677,0.98047504,0.98724008,0015,0106,0057,0.53949041,"JRip,JRip_usePruning,DecisionTable,PART,SimpleCart,JRip_checkErrorRate,JRip_folds,JRip_optimizations,SimpleCart_usePrune,GreedyStepwise_searchBackwards,PART_numFolds,J48_useMDLcorrection,PART_confidenceFactorValue,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_collapseTree,BestFirst_direction,J48_subtreeRaising,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,Aggregator,PART_pruning,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,J48,J48_binarySplits,J48_useLaplace,J48_pruning,J48_numFolds,SimpleCart_useOneSE,J48_minNumObj,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_minNumObj,DecisionTable_crossVal,PART_minNumObj,PART_binarySplits,JRip_minNo,SimpleCart_numFoldsPruning"
11,90,0.98022134,0.99094026,0.99452677,0.98047504,0.98724008,0015,0034,0057,0.53949041,"SimpleCart,DecisionTable,JRip,SimpleCart_usePrune,PART,JRip_checkErrorRate,JRip_usePruning,JRip_folds,JRip_optimizations,PART_binarySplits,JRip_minNo,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,DecisionTable_crossVal,PART_minNumObj,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,DecisionTable_search,BestFirst_direction,PART_pruning,PART_numFolds,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,J48,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_binarySplits,J48_useLaplace,J48_minNumObj,J48_pruning,J48_numFolds,J48_subtreeRaising,J48_confidenceFactorValue,DecisionTable_useIBk,PART_useMDLcorrection,DecisionTable_evaluationMeasure,Aggregator"
