individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,true,null,false,null,null,7,null,true,null,null,false,true,null,true,1,8,null,unpruned,true,true,false,weka.attributeSelection.GreedyStepwise,true,true,null,false,true,auc,CompetenceBasedAggregator,null,null,2,3,2,null,null,null,true,null,null,true,null,0.9171718561540863
overall,true,null,true,null,null,6,null,true,null,null,false,true,null,true,null,6,true,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,10,true,false,auc,MajorityVotingAggregator,null,null,5,5,null,null,null,null,false,null,null,true,null,0.9280320712759453
gen_000_ind_000,false,null,true,null,0.05,null,null,true,null,null,false,false,null,true,null,7,false,confidenceFactor,null,false,true,null,false,true,9,true,false,null,MajorityVotingAggregator,null,null,7,3,null,null,null,null,null,null,null,null,0.9225613349063936,null
gen_000_ind_001,true,unpruned,true,null,0.25,2,false,true,0,1,true,true,null,true,6,3,true,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,8,true,true,auc,MajorityVotingAggregator,false,false,3,7,10,null,true,null,null,false,2,null,0.9397371267539703,null
gen_000_ind_002,true,reducedErrorPruning,true,true,0.25,3,false,true,null,null,true,true,null,true,1,4,true,confidenceFactor,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,5,true,false,mae,CompetenceBasedAggregator,false,false,10,7,10,null,false,7,true,false,10,false,0.9307013128570224,null
gen_000_ind_003,true,unpruned,true,null,0.45,7,true,true,null,null,true,true,null,true,null,9,true,confidenceFactor,false,false,true,weka.attributeSelection.GreedyStepwise,true,true,10,true,false,rmse,MajorityVotingAggregator,true,true,8,10,null,null,false,null,false,false,10,false,0.9261858085467229,null
gen_000_ind_004,true,reducedErrorPruning,true,true,null,6,true,true,1,6,true,true,null,false,6,null,false,null,true,true,null,weka.attributeSelection.BestFirst,null,true,10,false,null,acc,RuleExtractorAggregator,false,false,7,7,6,null,true,3,null,false,3,null,0.884743287293498,null
gen_000_ind_005,null,confidenceFactor,false,false,null,10,false,false,2,10,true,true,0.35,true,null,3,null,reducedErrorPruning,false,null,false,weka.attributeSelection.BestFirst,false,true,null,false,false,acc,CompetenceBasedAggregator,false,true,9,null,null,4,false,null,null,true,7,null,0.9229931920327387,null
gen_000_ind_006,true,unpruned,true,null,0.15,5,false,true,2,10,true,true,null,true,null,6,false,confidenceFactor,true,false,false,weka.attributeSelection.BestFirst,true,true,7,true,true,mae,RuleExtractorAggregator,false,false,7,2,null,null,true,null,null,false,9,null,0.895229988166584,null
gen_000_ind_007,true,unpruned,false,null,0.15,5,false,true,null,null,true,true,null,true,10,7,null,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,auc,RuleExtractorAggregator,true,false,5,3,2,null,false,null,false,true,4,false,0.8862030909455854,null
