,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([630.0,334.0,512.0], dtype=np.float64)",,"np.array([[420.0,52.0,157.0],[95.0,122.0,116.0],[153.0,75.0,283.0]], dtype=np.float64)",,825.0,,0.439918533604888,,648.0,,0.30959317885259136,,484.5837001848597,,0.3289773932008552,,21.375565627168633,,0.3680508391598588,,0.4308274628344832,,1473.0,,56.0081466395112,,43.9918533604888,,0.0,,85.42882497285413,,0.46411194018393376,,0.428623948283574,,92.35357058766998,,295.62289200579335,,0.20069442770250737,,1.5390347976697303,,1.338340369967223,,2266.9982569675126,,98.46119031455079,,0.0,,0.0,,0.5842500182765291,,0.7273341686217071,,0.5553589752445877,,0.439918533604888,,0.24910762151006732,,0.31494698541393257,,0.5558255208168358,,0.560081466395112,,0.7508923784899327,,0.560081466395112,,0.5324505457246359,,0.560081466395112,,0.7253012633633222
someClassifier-SimpleCart-sample-01,0.0,,"np.array([630.0,334.0,512.0], dtype=np.float64)",,"np.array([[385.0,59.0,185.0],[84.0,127.0,122.0],[135.0,95.0,281.0]], dtype=np.float64)",,793.0,,0.461642905634759,,680.0,,0.2823756315501386,,488.3083466551838,,0.3315060058758885,,21.539864230349142,,0.3659478615184335,,0.4308274628344832,,1473.0,,53.8357094365241,,46.1642905634759,,0.0,,84.94069972020903,,0.46411194018393376,,0.43886451980579155,,94.56005799632383,,-31863.620705250796,,-21.631785950611537,,1.5390347976697303,,23.17082074828127,,2266.9982569675126,,92.01176736818279,,0.0,,0.0,,0.5449309948121208,,0.7015605973743316,,0.537592644986166,,0.461642905634759,,0.2520503057760877,,0.28851463400562655,,0.540149077240589,,0.538357094365241,,0.7479496942239122,,0.538357094365241,,0.516515954782006,,0.538357094365241,,0.6984416359220192
someClassifier-SimpleCart,0.0,0.0,,,,,793.0,0.0,0.461642905634759,0.0,680.0,0.0,0.2823756315501386,0.0,488.3083466551838,0.0,0.3315060058758885,0.0,21.539864230349142,0.0,0.3659478615184335,0.0,0.4308274628344832,0.0,1473.0,0.0,53.8357094365241,0.0,46.1642905634759,0.0,0.0,0.0,84.94069972020903,0.0,0.46411194018393376,0.0,0.43886451980579155,0.0,94.56005799632383,0.0,-31863.620705250796,0.0,-21.631785950611537,0.0,1.5390347976697303,0.0,23.17082074828127,0.0,2266.9982569675126,0.0,92.01176736818279,0.0,0.0,0.0,0.0,0.0,0.5449309948121208,0.0,0.7015605973743316,0.0,0.537592644986166,0.0,0.461642905634759,0.0,0.2520503057760877,0.0,0.28851463400562655,0.0,0.540149077240589,0.0,0.538357094365241,0.0,0.7479496942239122,0.0,0.538357094365241,0.0,0.516515954782006,0.0,0.538357094365241,0.0,0.6984416359220192,0.0
someClassifier-Individual,0.0,0.0,,,,,825.0,0.0,0.439918533604888,0.0,648.0,0.0,0.30959317885259136,0.0,484.5837001848597,0.0,0.3289773932008552,0.0,21.375565627168633,0.0,0.3680508391598588,0.0,0.4308274628344832,0.0,1473.0,0.0,56.0081466395112,0.0,43.9918533604888,0.0,0.0,0.0,85.42882497285413,0.0,0.46411194018393376,0.0,0.428623948283574,0.0,92.35357058766998,0.0,295.62289200579335,0.0,0.20069442770250737,0.0,1.5390347976697303,0.0,1.338340369967223,0.0,2266.9982569675126,0.0,98.46119031455079,0.0,0.0,0.0,0.0,0.0,0.5842500182765291,0.0,0.7273341686217071,0.0,0.5553589752445877,0.0,0.439918533604888,0.0,0.24910762151006732,0.0,0.31494698541393257,0.0,0.5558255208168358,0.0,0.560081466395112,0.0,0.7508923784899327,0.0,0.560081466395112,0.0,0.5324505457246359,0.0,0.560081466395112,0.0,0.7253012633633222,0.0
