gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.78394355,0.91359649,0.92757437,0.96186117,0.93974359,0029,0034,0035,0.00000000,"JRip,JRip_usePruning,JRip_optimizations,JRip_minNo,SimpleCart,PART,JRip_checkErrorRate,J48,J48_collapseTree,SimpleCart_heuristic,SimpleCart_usePrune,DecisionTable,J48_minNumObj,Aggregator,PART_doNotMakeSplitPointActualValue,PART_pruning,SimpleCart_numFoldsPruning,DecisionTable_search,PART_binarySplits,BestFirst_searchTermination,J48_pruning,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,SimpleCart_minNumObj,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_numFolds,J48_binarySplits,PART_numFolds,J48_useMDLcorrection,JRip_folds,DecisionTable_evaluationMeasure,DecisionTable_crossVal,BestFirst_direction,GreedyStepwise_searchBackwards,PART_minNumObj,SimpleCart_useOneSE,DecisionTable_useIBk,J48_confidenceFactorValue"
1,90,0.79908467,0.91472159,0.92814645,0.96815408,0.95341880,0023,0034,0035,0.00000000,"SimpleCart,Aggregator,J48,J48_useMDLcorrection,SimpleCart_heuristic,PART,PART_pruning,J48_useLaplace,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,JRip,DecisionTable,J48_collapseTree,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,JRip_usePruning,PART_binarySplits,J48_pruning,PART_numFolds,J48_minNumObj,DecisionTable_evaluationMeasure,J48_numFolds,PART_confidenceFactorValue,J48_binarySplits,DecisionTable_crossVal,JRip_minNo,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,DecisionTable_search,BestFirst_searchTermination,PART_useMDLcorrection,PART_minNumObj,DecisionTable_useIBk,JRip_folds,JRip_optimizations,J48_confidenceFactorValue,BestFirst_direction,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards"
2,90,0.79790236,0.91603738,0.92898551,0.95080092,0.93034188,0020,0034,0035,0.00000000,"DecisionTable,DecisionTable_crossVal,DecisionTable_search,BestFirst_searchTermination,J48,JRip,GreedyStepwise_searchBackwards,PART,J48_useLaplace,PART_useMDLcorrection,PART_minNumObj,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART_pruning,DecisionTable_useIBk,J48_doNotMakeSplitPointActualValue,SimpleCart,PART_numFolds,Aggregator,J48_pruning,JRip_checkErrorRate,J48_subtreeRaising,PART_confidenceFactorValue,JRip_minNo,J48_collapseTree,J48_minNumObj,SimpleCart_heuristic,BestFirst_direction,JRip_usePruning,J48_confidenceFactorValue,J48_numFolds,SimpleCart_minNumObj,PART_binarySplits,J48_binarySplits,SimpleCart_usePrune,JRip_folds,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,JRip_optimizations"
3,90,0.80560641,0.91735317,0.92898551,0.95080092,0.93034188,0019,0034,0035,0.00000000,"PART,Aggregator,PART_binarySplits,DecisionTable,PART_pruning,PART_useMDLcorrection,PART_minNumObj,SimpleCart,DecisionTable_crossVal,JRip,DecisionTable_search,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,J48,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,SimpleCart_usePrune,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,J48_minNumObj,BestFirst_direction,SimpleCart_numFoldsPruning,J48_useLaplace,GreedyStepwise_searchBackwards,SimpleCart_heuristic,PART_numFolds,J48_useMDLcorrection,J48_pruning,BestFirst_searchTermination,J48_confidenceFactorValue,J48_numFolds,SimpleCart_minNumObj,JRip_usePruning,JRip_minNo,JRip_checkErrorRate,J48_binarySplits,JRip_folds,JRip_optimizations,J48_subtreeRaising"
4,90,0.81700992,0.92133867,0.93154081,0.94832189,0.93803419,0021,0034,0072,0.52369261,"SimpleCart,DecisionTable,J48,PART,PART_doNotMakeSplitPointActualValue,J48_minNumObj,J48_pruning,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,BestFirst_direction,SimpleCart_numFoldsPruning,DecisionTable_crossVal,SimpleCart_minNumObj,J48_numFolds,JRip,J48_binarySplits,PART_minNumObj,DecisionTable_search,J48_useLaplace,DecisionTable_useIBk,PART_useMDLcorrection,PART_binarySplits,PART_pruning,JRip_checkErrorRate,GreedyStepwise_searchBackwards,J48_collapseTree,SimpleCart_usePrune,JRip_usePruning,JRip_minNo,SimpleCart_useOneSE,PART_numFolds,BestFirst_searchTermination,J48_useMDLcorrection,Aggregator,GreedyStepwise_conservativeForwardSelection,JRip_folds,SimpleCart_heuristic,PART_confidenceFactorValue,JRip_optimizations,DecisionTable_evaluationMeasure,J48_subtreeRaising"
5,90,0.85625477,0.91819222,0.93154081,0.94832189,0.93803419,0021,0034,0072,0.52369261,"PART,J48,DecisionTable,SimpleCart,J48_collapseTree,DecisionTable_search,J48_pruning,PART_useMDLcorrection,SimpleCart_usePrune,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,PART_binarySplits,J48_subtreeRaising,J48_numFolds,J48_useLaplace,DecisionTable_useIBk,JRip,PART_pruning,J48_binarySplits,JRip_checkErrorRate,JRip_minNo,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_confidenceFactorValue,J48_useMDLcorrection,DecisionTable_crossVal,J48_minNumObj,JRip_usePruning,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,BestFirst_direction,SimpleCart_minNumObj,BestFirst_searchTermination,JRip_folds,PART_minNumObj,PART_numFolds,PART_doNotMakeSplitPointActualValue,Aggregator,SimpleCart_heuristic,DecisionTable_evaluationMeasure,JRip_optimizations"
6,90,0.83207475,0.91998474,0.93154081,0.94832189,0.93803419,0024,0034,0072,0.52369261,"J48,PART,DecisionTable,SimpleCart,PART_useMDLcorrection,DecisionTable_evaluationMeasure,J48_useLaplace,J48_pruning,SimpleCart_minNumObj,DecisionTable_crossVal,J48_numFolds,J48_collapseTree,DecisionTable_search,PART_minNumObj,J48_minNumObj,GreedyStepwise_searchBackwards,J48_binarySplits,PART_binarySplits,PART_pruning,JRip,DecisionTable_useIBk,SimpleCart_usePrune,JRip_minNo,J48_confidenceFactorValue,JRip_usePruning,BestFirst_searchTermination,PART_numFolds,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,JRip_optimizations,BestFirst_direction,J48_subtreeRaising,Aggregator,GreedyStepwise_conservativeForwardSelection,JRip_folds,SimpleCart_numFoldsPruning,SimpleCart_heuristic,SimpleCart_useOneSE,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue"
7,90,0.81952708,0.92065217,0.93154081,0.94832189,0.93803419,0022,0073,0061,0.61333806,"PART,J48,SimpleCart,DecisionTable,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,SimpleCart_usePrune,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,PART_confidenceFactorValue,JRip_folds,JRip_minNo,JRip_optimizations,BestFirst_searchTermination,J48_useLaplace,J48_collapseTree,BestFirst_direction,J48_binarySplits,DecisionTable_crossVal,SimpleCart_heuristic,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,JRip,J48_minNumObj,DecisionTable_useIBk,PART_minNumObj,PART_binarySplits,PART_pruning,JRip_checkErrorRate,PART_useMDLcorrection,PART_numFolds,JRip_usePruning,J48_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_numFolds,J48_doNotMakeSplitPointActualValue,Aggregator"
8,90,0.78131198,0.92074752,0.93154081,0.94832189,0.93803419,0022,0034,0061,0.61333806,"PART,J48,DecisionTable,SimpleCart,SimpleCart_usePrune,SimpleCart_useOneSE,DecisionTable_search,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,J48_pruning,J48_confidenceFactorValue,SimpleCart_minNumObj,DecisionTable_crossVal,J48_minNumObj,PART_pruning,JRip,PART_minNumObj,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,DecisionTable_evaluationMeasure,J48_numFolds,SimpleCart_heuristic,JRip_minNo,JRip_checkErrorRate,PART_confidenceFactorValue,PART_useMDLcorrection,BestFirst_direction,PART_numFolds,J48_binarySplits,J48_useMDLcorrection,JRip_usePruning,JRip_optimizations,JRip_folds,J48_doNotMakeSplitPointActualValue,Aggregator,BestFirst_searchTermination,J48_collapseTree,J48_useLaplace"
9,90,0.82818459,0.92086194,0.93264683,0.94412662,0.92222222,0023,0034,0061,0.61333806,"DecisionTable,J48,PART,SimpleCart,SimpleCart_usePrune,DecisionTable_search,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,J48_useLaplace,BestFirst_searchTermination,J48_collapseTree,PART_useMDLcorrection,PART_minNumObj,PART_binarySplits,J48_pruning,J48_confidenceFactorValue,J48_numFolds,BestFirst_direction,J48_binarySplits,J48_doNotMakeSplitPointActualValue,Aggregator,SimpleCart_heuristic,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_minNumObj,PART_pruning,PART_confidenceFactorValue,PART_numFolds,J48_useMDLcorrection,DecisionTable_crossVal,SimpleCart_minNumObj,JRip,JRip_minNo,JRip_usePruning,JRip_checkErrorRate,JRip_optimizations,JRip_folds"
