gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.94643454,0.99010767,0.99657133,1.00000000,1.00000000,0047,0034,0035,0.00000000,"SimpleCart,DecisionTable,Aggregator,J48,J48_collapseTree,J48_useLaplace,J48_pruning,J48_binarySplits,DecisionTable_crossVal,JRip,PART,SimpleCart_heuristic,DecisionTable_evaluationMeasure,PART_binarySplits,SimpleCart_minNumObj,SimpleCart_usePrune,J48_numFolds,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,JRip_minNo,DecisionTable_useIBk,DecisionTable_search,BestFirst_searchTermination,J48_useMDLcorrection,J48_minNumObj,SimpleCart_useOneSE,JRip_checkErrorRate,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_pruning,PART_minNumObj,J48_subtreeRaising,JRip_usePruning,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,BestFirst_direction,PART_numFolds,JRip_optimizations,JRip_folds"
1,90,0.95401866,0.99304142,0.99772624,0.99869882,1.00000000,0031,0034,0035,0.00000000,"Aggregator,DecisionTable,JRip,JRip_usePruning,SimpleCart,PART,J48,PART_doNotMakeSplitPointActualValue,JRip_folds,PART_binarySplits,J48_minNumObj,DecisionTable_search,PART_useMDLcorrection,JRip_minNo,J48_collapseTree,PART_minNumObj,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,DecisionTable_useIBk,DecisionTable_evaluationMeasure,DecisionTable_crossVal,BestFirst_searchTermination,JRip_optimizations,PART_pruning,J48_binarySplits,SimpleCart_minNumObj,SimpleCart_usePrune,J48_useMDLcorrection,J48_pruning,J48_numFolds,J48_useLaplace,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,SimpleCart_numFoldsPruning,PART_numFolds,PART_confidenceFactorValue,J48_subtreeRaising"
2,90,0.95294966,0.99252271,0.99772624,0.99869882,1.00000000,0030,0034,0035,0.00000000,"DecisionTable,DecisionTable_search,SimpleCart,J48,DecisionTable_useIBk,BestFirst_direction,DecisionTable_evaluationMeasure,J48_useMDLcorrection,SimpleCart_usePrune,SimpleCart_minNumObj,BestFirst_searchTermination,GreedyStepwise_searchBackwards,J48_collapseTree,JRip,J48_pruning,PART,PART_pruning,JRip_minNo,SimpleCart_heuristic,JRip_usePruning,DecisionTable_crossVal,J48_useLaplace,Aggregator,J48_minNumObj,JRip_checkErrorRate,SimpleCart_numFoldsPruning,J48_binarySplits,PART_useMDLcorrection,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,PART_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,JRip_folds,J48_confidenceFactorValue,J48_numFolds,PART_numFolds,PART_minNumObj,JRip_optimizations"
3,90,0.94815795,0.99281606,0.99772624,0.99869882,1.00000000,0032,0034,0035,0.00000000,"PART,Aggregator,JRip,SimpleCart,J48,DecisionTable,PART_pruning,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,J48_binarySplits,SimpleCart_usePrune,J48_collapseTree,PART_minNumObj,J48_minNumObj,SimpleCart_heuristic,J48_useLaplace,PART_doNotMakeSplitPointActualValue,JRip_minNo,JRip_usePruning,J48_pruning,SimpleCart_minNumObj,JRip_checkErrorRate,DecisionTable_evaluationMeasure,PART_binarySplits,DecisionTable_search,PART_numFolds,DecisionTable_crossVal,DecisionTable_useIBk,PART_confidenceFactorValue,BestFirst_direction,SimpleCart_useOneSE,J48_useMDLcorrection,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,JRip_optimizations,JRip_folds,J48_confidenceFactorValue,J48_numFolds,J48_subtreeRaising"
4,90,0.95278031,0.99317730,0.99772624,0.99869882,1.00000000,0034,0034,0071,0.57511622,"PART,J48,JRip,SimpleCart,DecisionTable,DecisionTable_crossVal,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,JRip_minNo,DecisionTable_search,JRip_usePruning,J48_collapseTree,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,BestFirst_searchTermination,SimpleCart_usePrune,JRip_folds,SimpleCart_numFoldsPruning,Aggregator,PART_binarySplits,J48_pruning,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,J48_numFolds,SimpleCart_heuristic,JRip_checkErrorRate,J48_subtreeRaising,J48_minNumObj,SimpleCart_useOneSE,PART_minNumObj,PART_pruning,GreedyStepwise_searchBackwards,J48_binarySplits,PART_confidenceFactorValue,J48_confidenceFactorValue,DecisionTable_useIBk,PART_numFolds,J48_useLaplace,PART_useMDLcorrection"
5,90,0.95757934,0.99334452,0.99772624,0.99869882,1.00000000,0036,0034,0071,0.57511622,"J48,SimpleCart,DecisionTable,PART,JRip,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,J48_useMDLcorrection,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,DecisionTable_useIBk,J48_useLaplace,PART_useMDLcorrection,J48_pruning,J48_numFolds,J48_binarySplits,J48_confidenceFactorValue,SimpleCart_heuristic,BestFirst_searchTermination,SimpleCart_usePrune,SimpleCart_useOneSE,JRip_minNo,JRip_usePruning,J48_collapseTree,JRip_folds,DecisionTable_crossVal,BestFirst_direction,Aggregator,JRip_optimizations,J48_subtreeRaising,PART_minNumObj,GreedyStepwise_searchBackwards,J48_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,SimpleCart_numFoldsPruning,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_numFolds,PART_confidenceFactorValue"
6,90,0.94111847,0.99349264,0.99772624,0.99869882,1.00000000,0035,0304,0071,0.57511622,"J48,SimpleCart,JRip,PART,DecisionTable,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,SimpleCart_usePrune,SimpleCart_numFoldsPruning,JRip_optimizations,J48_confidenceFactorValue,DecisionTable_useIBk,PART_numFolds,PART_confidenceFactorValue,J48_minNumObj,JRip_minNo,DecisionTable_search,JRip_usePruning,J48_collapseTree,BestFirst_direction,JRip_folds,JRip_checkErrorRate,PART_minNumObj,GreedyStepwise_searchBackwards,PART_pruning,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_binarySplits,J48_pruning,Aggregator,J48_subtreeRaising,SimpleCart_heuristic,SimpleCart_useOneSE,J48_numFolds,J48_binarySplits,PART_useMDLcorrection,J48_useLaplace"
7,90,0.95650161,0.99346315,0.99772624,0.99869882,1.00000000,0035,0034,0048,0.27112869,"DecisionTable,J48,DecisionTable_useIBk,J48_useMDLcorrection,J48_useLaplace,SimpleCart,SimpleCart_heuristic,JRip,PART,J48_binarySplits,SimpleCart_usePrune,JRip_checkErrorRate,Aggregator,SimpleCart_numFoldsPruning,PART_useMDLcorrection,SimpleCart_minNumObj,SimpleCart_useOneSE,JRip_usePruning,JRip_folds,JRip_optimizations,J48_doNotMakeSplitPointActualValue,DecisionTable_search,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,DecisionTable_crossVal,J48_pruning,PART_minNumObj,JRip_minNo,J48_numFolds,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable_evaluationMeasure,J48_collapseTree,J48_subtreeRaising,PART_pruning,J48_minNumObj,J48_confidenceFactorValue,PART_confidenceFactorValue,PART_numFolds"
8,90,0.94408876,0.99346029,0.99772624,0.99869882,1.00000000,0029,0587,0048,0.27112869,"DecisionTable,J48,Aggregator,J48_binarySplits,SimpleCart,SimpleCart_heuristic,PART,J48_useMDLcorrection,JRip,DecisionTable_useIBk,J48_useLaplace,PART_useMDLcorrection,SimpleCart_usePrune,SimpleCart_minNumObj,JRip_checkErrorRate,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_subtreeRaising,JRip_optimizations,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48_confidenceFactorValue,BestFirst_direction,J48_numFolds,GreedyStepwise_conservativeForwardSelection,PART_numFolds,JRip_folds,DecisionTable_search,J48_pruning,PART_pruning,DecisionTable_evaluationMeasure,J48_doNotMakeSplitPointActualValue,J48_minNumObj,JRip_minNo,PART_minNumObj,J48_collapseTree,JRip_usePruning,PART_binarySplits,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal"
9,90,0.94472060,0.99371006,0.99772624,0.99869882,1.00000000,0040,0034,0048,0.27112869,"PART,SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,JRip,J48,J48_binarySplits,DecisionTable,J48_useLaplace,Aggregator,SimpleCart_useOneSE,PART_useMDLcorrection,DecisionTable_useIBk,JRip_checkErrorRate,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,JRip_optimizations,JRip_folds,PART_pruning,PART_confidenceFactorValue,PART_numFolds,J48_collapseTree,PART_minNumObj,PART_doNotMakeSplitPointActualValue,JRip_minNo,J48_pruning,DecisionTable_crossVal,J48_subtreeRaising,PART_binarySplits,J48_minNumObj,DecisionTable_evaluationMeasure,J48_numFolds,J48_confidenceFactorValue"
