,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([541.0,612.0], dtype=np.float64)",,"np.array([[308.0,232.0],[199.0,412.0]], dtype=np.float64)",,720.0,,0.37445699391833187,,431.0,,0.24554663844011826,,190.27108536245206,,0.16530937042784713,,16.576464873214633,,0.42412448465441427,,0.4981007502808751,,1151.0,,62.55430060816681,,37.44569939183319,,0.0,,85.14833282528762,,0.4990478212717194,,0.47123509991468704,,94.42684244444601,,93.94876894433582,,0.08162360464321097,,0.997253465634673,,0.9156298609914619,,1147.8387389455086,,99.4787141615986,,0.0,,0.0,,0.6882294449016169,,0.6986027762623507,,0.6245649611244367,,0.37445699391833187,,0.38086821672602766,,0.24595734409607903,,0.6246181894316859,,0.6255430060816681,,0.6191317832739723,,0.6255430060816681,,0.6224606825800904,,0.6255430060816681,,0.6986027762623507
someClassifier-PART-sample-01,0.0,,"np.array([541.0,612.0], dtype=np.float64)",,"np.array([[370.0,170.0],[232.0,379.0]], dtype=np.float64)",,749.0,,0.3492615117289314,,402.0,,0.30345546018106767,,266.6161617927939,,0.2316387157191954,,23.227667157995352,,0.38724070641713876,,0.4981007502808751,,1151.0,,65.07384882710686,,34.926151172893135,,0.0,,77.74344973356831,,0.4990478212717194,,0.5347117607708244,,107.1463971946061,,-181033.78399826394,,-157.28391311751864,,0.997253465634673,,158.28116658315332,,1147.8387389455086,,77.28062554300608,,0.0,,0.0,,0.6191808654578045,,0.6555010001818512,,0.650885604585116,,0.3492615117289314,,0.3452587040678801,,0.30522179515493836,,0.6548176758492972,,0.6507384882710686,,0.6547412959321198,,0.6507384882710686,,0.6507171326770941,,0.6507384882710686,,0.6555010001818512
someClassifier-Individual,0.0,0.0,,,,,720.0,0.0,0.37445699391833187,0.0,431.0,0.0,0.24554663844011826,0.0,190.27108536245206,0.0,0.16530937042784713,0.0,16.576464873214633,0.0,0.42412448465441427,0.0,0.4981007502808751,0.0,1151.0,0.0,62.55430060816681,0.0,37.44569939183319,0.0,0.0,0.0,85.14833282528762,0.0,0.4990478212717194,0.0,0.47123509991468704,0.0,94.42684244444601,0.0,93.94876894433582,0.0,0.08162360464321097,0.0,0.997253465634673,0.0,0.9156298609914619,0.0,1147.8387389455086,0.0,99.4787141615986,0.0,0.0,0.0,0.0,0.0,0.6882294449016169,0.0,0.6986027762623507,0.0,0.6245649611244367,0.0,0.37445699391833187,0.0,0.38086821672602766,0.0,0.24595734409607903,0.0,0.6246181894316859,0.0,0.6255430060816681,0.0,0.6191317832739723,0.0,0.6255430060816681,0.0,0.6224606825800904,0.0,0.6255430060816681,0.0,0.6986027762623507,0.0
someClassifier-PART,0.0,0.0,,,,,749.0,0.0,0.3492615117289314,0.0,402.0,0.0,0.30345546018106767,0.0,266.6161617927939,0.0,0.2316387157191954,0.0,23.227667157995352,0.0,0.38724070641713876,0.0,0.4981007502808751,0.0,1151.0,0.0,65.07384882710686,0.0,34.926151172893135,0.0,0.0,0.0,77.74344973356831,0.0,0.4990478212717194,0.0,0.5347117607708244,0.0,107.1463971946061,0.0,-181033.78399826394,0.0,-157.28391311751864,0.0,0.997253465634673,0.0,158.28116658315332,0.0,1147.8387389455086,0.0,77.28062554300608,0.0,0.0,0.0,0.0,0.0,0.6191808654578045,0.0,0.6555010001818512,0.0,0.650885604585116,0.0,0.3492615117289314,0.0,0.3452587040678801,0.0,0.30522179515493836,0.0,0.6548176758492972,0.0,0.6507384882710686,0.0,0.6547412959321198,0.0,0.6507384882710686,0.0,0.6507171326770941,0.0,0.6507384882710686,0.0,0.6555010001818512,0.0
