gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.96474152,0.99831469,0.99905215,0.99804466,0.99930144,1400,0034,0035,0.00000000,"JRip,DecisionTable,J48,JRip_minNo,J48_binarySplits,SimpleCart,JRip_usePruning,DecisionTable_search,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,Aggregator,J48_pruning,J48_numFolds,DecisionTable_evaluationMeasure,SimpleCart_usePrune,BestFirst_direction,DecisionTable_useIBk,SimpleCart_heuristic,JRip_checkErrorRate,J48_confidenceFactorValue,PART,BestFirst_searchTermination,PART_useMDLcorrection,PART_binarySplits,J48_minNumObj,J48_useMDLcorrection,J48_useLaplace,SimpleCart_useOneSE,J48_subtreeRaising,J48_collapseTree,DecisionTable_crossVal,GreedyStepwise_searchBackwards,JRip_folds,PART_minNumObj,PART_pruning,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,PART_doNotMakeSplitPointActualValue,PART_numFolds"
1,90,0.95749154,0.99838667,0.99905215,0.99804466,0.99930144,1249,0034,0035,0.00000000,"PART,PART_doNotMakeSplitPointActualValue,JRip,SimpleCart,Aggregator,SimpleCart_usePrune,SimpleCart_minNumObj,PART_pruning,PART_minNumObj,PART_useMDLcorrection,JRip_checkErrorRate,J48,SimpleCart_numFoldsPruning,PART_binarySplits,DecisionTable,DecisionTable_crossVal,DecisionTable_evaluationMeasure,JRip_usePruning,J48_useMDLcorrection,SimpleCart_heuristic,JRip_minNo,J48_minNumObj,PART_confidenceFactorValue,SimpleCart_useOneSE,PART_numFolds,J48_collapseTree,DecisionTable_search,J48_doNotMakeSplitPointActualValue,J48_pruning,J48_subtreeRaising,J48_useLaplace,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,J48_binarySplits,JRip_optimizations,BestFirst_direction,JRip_folds,J48_confidenceFactorValue,BestFirst_searchTermination,GreedyStepwise_searchBackwards,J48_numFolds"
2,90,0.96038074,0.99846683,0.99905215,0.99804466,0.99930144,0873,0034,0035,0.00000000,"DecisionTable,DecisionTable_crossVal,DecisionTable_useIBk,SimpleCart,SimpleCart_minNumObj,SimpleCart_usePrune,DecisionTable_evaluationMeasure,Aggregator,DecisionTable_search,SimpleCart_useOneSE,JRip,BestFirst_direction,PART,J48,JRip_usePruning,SimpleCart_numFoldsPruning,J48_pruning,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,J48_useMDLcorrection,J48_minNumObj,J48_binarySplits,SimpleCart_heuristic,PART_pruning,PART_binarySplits,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,JRip_minNo,J48_subtreeRaising,GreedyStepwise_searchBackwards,PART_minNumObj,J48_useLaplace,PART_numFolds,JRip_optimizations,J48_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,J48_numFolds,PART_confidenceFactorValue,JRip_folds,J48_collapseTree"
