gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.96149968,0029,0100,0035,0.00000000,"SimpleCart,SimpleCart_heuristic,Aggregator,JRip,SimpleCart_minNumObj,PART,PART_pruning,PART_doNotMakeSplitPointActualValue,J48,DecisionTable,J48_minNumObj,PART_confidenceFactorValue,SimpleCart_usePrune,J48_pruning,DecisionTable_useIBk,J48_doNotMakeSplitPointActualValue,J48_collapseTree,JRip_minNo,J48_binarySplits,JRip_checkErrorRate,PART_binarySplits,J48_confidenceFactorValue,DecisionTable_crossVal,PART_minNumObj,J48_subtreeRaising,J48_useMDLcorrection,PART_useMDLcorrection,DecisionTable_search,BestFirst_searchTermination,GreedyStepwise_searchBackwards,BestFirst_direction,JRip_usePruning,DecisionTable_evaluationMeasure,PART_numFolds,J48_numFolds,J48_useLaplace,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,JRip_optimizations,JRip_folds"
1,99,0.00000000,0.00000000,0.00000000,0.96149968,0029,0100,0035,0.00000000,"JRip,J48,J48_minNumObj,J48_useLaplace,DecisionTable,Aggregator,J48_doNotMakeSplitPointActualValue,JRip_usePruning,JRip_folds,J48_binarySplits,DecisionTable_useIBk,J48_collapseTree,JRip_minNo,PART,J48_useMDLcorrection,DecisionTable_search,DecisionTable_crossVal,SimpleCart,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,PART_useMDLcorrection,J48_pruning,PART_pruning,PART_minNumObj,SimpleCart_usePrune,PART_binarySplits,J48_numFolds,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,JRip_optimizations,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_subtreeRaising,BestFirst_direction,SimpleCart_heuristic,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_numFolds,J48_confidenceFactorValue"
2,99,0.00000000,0.00000000,0.00000000,0.96149968,0027,0100,0035,0.00000000,"Aggregator,DecisionTable,PART,DecisionTable_search,PART_useMDLcorrection,GreedyStepwise_searchBackwards,PART_minNumObj,DecisionTable_useIBk,J48,JRip,J48_pruning,J48_minNumObj,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,SimpleCart,J48_useLaplace,BestFirst_searchTermination,JRip_checkErrorRate,J48_binarySplits,J48_doNotMakeSplitPointActualValue,PART_pruning,JRip_usePruning,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal,JRip_minNo,JRip_folds,SimpleCart_heuristic,J48_collapseTree,SimpleCart_minNumObj,J48_numFolds,J48_subtreeRaising,J48_useMDLcorrection,PART_numFolds,SimpleCart_usePrune,PART_confidenceFactorValue,JRip_optimizations,SimpleCart_useOneSE,SimpleCart_numFoldsPruning"
3,99,0.00000000,0.00000000,0.00000000,0.96149968,0027,0100,0035,0.00000000,"DecisionTable,DecisionTable_evaluationMeasure,J48,DecisionTable_crossVal,J48_minNumObj,J48_binarySplits,J48_doNotMakeSplitPointActualValue,DecisionTable_search,SimpleCart,J48_pruning,J48_useMDLcorrection,SimpleCart_usePrune,JRip,GreedyStepwise_conservativeForwardSelection,PART,Aggregator,DecisionTable_useIBk,PART_pruning,PART_minNumObj,J48_confidenceFactorValue,J48_collapseTree,GreedyStepwise_searchBackwards,J48_useLaplace,PART_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,SimpleCart_heuristic,BestFirst_searchTermination,BestFirst_direction,JRip_usePruning,PART_useMDLcorrection,JRip_checkErrorRate,PART_numFolds,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,PART_binarySplits,J48_subtreeRaising,J48_numFolds,JRip_minNo,JRip_folds,PART_confidenceFactorValue,JRip_optimizations"
4,99,0.00000000,0.00000000,0.00000000,0.96149968,0029,0100,0035,0.00000000,"SimpleCart,J48,J48_collapseTree,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,JRip,PART,J48_useLaplace,JRip_checkErrorRate,PART_useMDLcorrection,SimpleCart_usePrune,SimpleCart_useOneSE,Aggregator,PART_binarySplits,J48_pruning,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,DecisionTable,PART_doNotMakeSplitPointActualValue,J48_binarySplits,JRip_usePruning,J48_minNumObj,JRip_minNo,PART_pruning,JRip_folds,PART_numFolds,PART_minNumObj,DecisionTable_search,DecisionTable_crossVal,DecisionTable_useIBk,J48_subtreeRaising,J48_numFolds,BestFirst_direction,JRip_optimizations,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,BestFirst_searchTermination,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection"
5,99,0.00000000,0.00000000,0.00000000,0.96149968,0029,0100,0035,0.00000000,"JRip,JRip_usePruning,JRip_minNo,Aggregator,PART,PART_pruning,J48,PART_useMDLcorrection,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_binarySplits,DecisionTable,J48_pruning,PART_numFolds,JRip_optimizations,PART_doNotMakeSplitPointActualValue,SimpleCart,DecisionTable_useIBk,J48_numFolds,PART_minNumObj,J48_minNumObj,PART_binarySplits,JRip_checkErrorRate,J48_useLaplace,PART_confidenceFactorValue,JRip_folds,J48_useMDLcorrection,SimpleCart_usePrune,DecisionTable_search,SimpleCart_heuristic,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,J48_subtreeRaising,DecisionTable_crossVal,J48_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_searchTermination,SimpleCart_useOneSE,BestFirst_direction"
6,99,0.00000000,0.00000000,0.00000000,0.96149968,0056,0100,0056,0.22672473,"PART,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,JRip,J48,JRip_checkErrorRate,J48_binarySplits,J48_useMDLcorrection,PART_binarySplits,SimpleCart,DecisionTable,Aggregator,SimpleCart_heuristic,JRip_usePruning,SimpleCart_usePrune,J48_useLaplace,PART_pruning,J48_collapseTree,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,PART_minNumObj,JRip_folds,BestFirst_searchTermination,J48_pruning,J48_numFolds,J48_subtreeRaising,DecisionTable_useIBk,PART_confidenceFactorValue,JRip_minNo,DecisionTable_search,BestFirst_direction,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,J48_minNumObj,PART_numFolds,DecisionTable_crossVal,JRip_optimizations,SimpleCart_useOneSE"
7,99,0.00000000,0.00000000,0.00000000,0.96149968,0030,0100,0056,0.22672473,"J48,PART,Aggregator,J48_useLaplace,PART_pruning,PART_useMDLcorrection,J48_useMDLcorrection,PART_binarySplits,JRip,SimpleCart,J48_collapseTree,PART_doNotMakeSplitPointActualValue,DecisionTable,SimpleCart_heuristic,J48_binarySplits,SimpleCart_usePrune,JRip_checkErrorRate,JRip_usePruning,SimpleCart_numFoldsPruning,PART_minNumObj,JRip_folds,SimpleCart_minNumObj,DecisionTable_crossVal,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,PART_numFolds,J48_minNumObj,DecisionTable_evaluationMeasure,JRip_optimizations,SimpleCart_useOneSE,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48_pruning,J48_confidenceFactorValue,J48_subtreeRaising,J48_numFolds,DecisionTable_useIBk,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,JRip_minNo"
8,99,0.00000000,0.00000000,0.00000000,0.96149968,0026,0100,0056,0.22672473,"SimpleCart,PART,JRip,PART_useMDLcorrection,Aggregator,JRip_usePruning,PART_doNotMakeSplitPointActualValue,DecisionTable,PART_binarySplits,SimpleCart_usePrune,J48,SimpleCart_heuristic,PART_pruning,J48_useMDLcorrection,J48_binarySplits,J48_useLaplace,JRip_checkErrorRate,J48_collapseTree,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,DecisionTable_useIBk,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48_pruning,J48_subtreeRaising,SimpleCart_numFoldsPruning,J48_numFolds,PART_confidenceFactorValue,PART_minNumObj,SimpleCart_minNumObj,JRip_minNo,JRip_folds,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_minNumObj,PART_numFolds,JRip_optimizations,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,SimpleCart_useOneSE"
9,99,0.00000000,0.00000000,0.00000000,0.96149968,0026,0110,0056,0.22672473,"DecisionTable,Aggregator,PART,J48,JRip,J48_binarySplits,SimpleCart,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,J48_useLaplace,J48_useMDLcorrection,PART_pruning,J48_collapseTree,SimpleCart_usePrune,PART_binarySplits,PART_useMDLcorrection,JRip_checkErrorRate,JRip_usePruning,GreedyStepwise_searchBackwards,J48_subtreeRaising,PART_numFolds,J48_doNotMakeSplitPointActualValue,JRip_optimizations,J48_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,SimpleCart_useOneSE,DecisionTable_search,BestFirst_searchTermination,SimpleCart_numFoldsPruning,J48_pruning,J48_confidenceFactorValue,SimpleCart_minNumObj,JRip_folds,PART_minNumObj,J48_numFolds,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,DecisionTable_useIBk,JRip_minNo"
