gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.92157352,0008,0100,0035,0.00000000,"SimpleCart,J48,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_pruning,SimpleCart_minNumObj,J48_numFolds,SimpleCart_heuristic,SimpleCart_usePrune,DecisionTable,JRip,Aggregator,J48_minNumObj,PART,J48_collapseTree,JRip_usePruning,DecisionTable_crossVal,SimpleCart_useOneSE,JRip_optimizations,J48_useMDLcorrection,PART_binarySplits,PART_useMDLcorrection,J48_subtreeRaising,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,PART_minNumObj,JRip_minNo,JRip_folds,JRip_checkErrorRate,PART_pruning,SimpleCart_numFoldsPruning,DecisionTable_search,DecisionTable_useIBk,BestFirst_searchTermination,PART_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_numFolds"
1,49,0.00000000,0.00000000,0.00000000,0.92157352,0008,0100,0035,0.00000000,"Aggregator,JRip,SimpleCart,JRip_minNo,JRip_usePruning,PART,J48,SimpleCart_usePrune,J48_useLaplace,DecisionTable,JRip_checkErrorRate,JRip_folds,DecisionTable_crossVal,J48_pruning,DecisionTable_evaluationMeasure,J48_useMDLcorrection,J48_collapseTree,JRip_optimizations,SimpleCart_heuristic,DecisionTable_useIBk,PART_binarySplits,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,PART_doNotMakeSplitPointActualValue,J48_numFolds,PART_pruning,DecisionTable_search,J48_binarySplits,J48_minNumObj,BestFirst_searchTermination,PART_minNumObj,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,PART_numFolds,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,PART_confidenceFactorValue,BestFirst_direction"
2,49,0.00000000,0.00000000,0.00000000,0.92157352,0007,0100,0035,0.00000000,"Aggregator,DecisionTable,DecisionTable_search,DecisionTable_evaluationMeasure,BestFirst_searchTermination,SimpleCart,SimpleCart_usePrune,DecisionTable_crossVal,J48,BestFirst_direction,DecisionTable_useIBk,JRip,PART,PART_doNotMakeSplitPointActualValue,J48_useLaplace,SimpleCart_minNumObj,J48_collapseTree,PART_pruning,SimpleCart_numFoldsPruning,JRip_minNo,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,J48_binarySplits,SimpleCart_useOneSE,J48_pruning,PART_useMDLcorrection,PART_minNumObj,SimpleCart_heuristic,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,J48_subtreeRaising,J48_useMDLcorrection,JRip_usePruning,J48_minNumObj,JRip_checkErrorRate,PART_numFolds,PART_binarySplits,J48_confidenceFactorValue,J48_numFolds,JRip_folds,JRip_optimizations"
3,49,0.00000000,0.00000000,0.00000000,0.92157352,0007,0100,0035,0.00000000,"Aggregator,J48,J48_useLaplace,J48_binarySplits,J48_useMDLcorrection,J48_minNumObj,DecisionTable,SimpleCart,DecisionTable_crossVal,JRip,DecisionTable_search,PART,GreedyStepwise_searchBackwards,JRip_minNo,SimpleCart_heuristic,JRip_usePruning,SimpleCart_minNumObj,J48_pruning,SimpleCart_usePrune,DecisionTable_evaluationMeasure,BestFirst_searchTermination,J48_collapseTree,PART_pruning,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,JRip_checkErrorRate,JRip_folds,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable_useIBk,JRip_optimizations,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_numFolds,J48_confidenceFactorValue,BestFirst_direction,PART_useMDLcorrection,PART_numFolds,PART_minNumObj,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection"
4,49,0.00000000,0.00000000,0.00000000,0.92157352,0007,0100,0035,0.00000000,"JRip,Aggregator,JRip_minNo,JRip_checkErrorRate,PART,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_heuristic,DecisionTable,JRip_usePruning,JRip_folds,DecisionTable_useIBk,PART_minNumObj,J48,J48_doNotMakeSplitPointActualValue,PART_pruning,PART_binarySplits,J48_pruning,J48_numFolds,J48_useMDLcorrection,J48_subtreeRaising,J48_confidenceFactorValue,DecisionTable_search,PART_confidenceFactorValue,J48_useLaplace,SimpleCart_usePrune,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,PART_numFolds,SimpleCart_minNumObj,PART_useMDLcorrection,BestFirst_direction,J48_minNumObj,DecisionTable_crossVal,J48_binarySplits,J48_collapseTree,SimpleCart_numFoldsPruning,BestFirst_searchTermination,SimpleCart_useOneSE,GreedyStepwise_searchBackwards"
5,49,0.00000000,0.00000000,0.00000000,0.92157352,0010,0100,0035,0.00000000,"Aggregator,JRip,J48,JRip_minNo,DecisionTable,SimpleCart,PART,SimpleCart_minNumObj,J48_minNumObj,DecisionTable_search,JRip_checkErrorRate,BestFirst_direction,DecisionTable_crossVal,PART_useMDLcorrection,J48_useLaplace,DecisionTable_evaluationMeasure,J48_pruning,SimpleCart_heuristic,J48_numFolds,DecisionTable_useIBk,JRip_usePruning,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_binarySplits,J48_binarySplits,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,SimpleCart_usePrune,J48_useMDLcorrection,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,JRip_folds,PART_minNumObj,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,BestFirst_searchTermination,J48_subtreeRaising,JRip_optimizations,PART_numFolds"
6,49,0.00000000,0.00000000,0.00000000,0.92172982,0012,0100,0067,0.27365796,"J48,Aggregator,PART,DecisionTable,JRip,JRip_checkErrorRate,SimpleCart,JRip_usePruning,DecisionTable_search,SimpleCart_minNumObj,JRip_optimizations,J48_doNotMakeSplitPointActualValue,J48_minNumObj,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_useLaplace,PART_doNotMakeSplitPointActualValue,J48_collapseTree,PART_minNumObj,J48_confidenceFactorValue,J48_numFolds,PART_binarySplits,DecisionTable_useIBk,BestFirst_direction,GreedyStepwise_searchBackwards,DecisionTable_crossVal,BestFirst_searchTermination,PART_pruning,PART_numFolds,PART_useMDLcorrection,J48_binarySplits,J48_subtreeRaising,SimpleCart_heuristic,JRip_minNo,DecisionTable_evaluationMeasure,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,JRip_folds"
7,49,0.00000000,0.00000000,0.00000000,0.92172982,0007,0100,0067,0.27365796,"JRip,JRip_usePruning,SimpleCart,Aggregator,J48,DecisionTable,PART,JRip_checkErrorRate,DecisionTable_search,SimpleCart_usePrune,J48_binarySplits,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_minNumObj,J48_useMDLcorrection,J48_numFolds,DecisionTable_crossVal,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,SimpleCart_useOneSE,PART_minNumObj,PART_binarySplits,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,PART_pruning,BestFirst_direction,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,JRip_folds,DecisionTable_evaluationMeasure,JRip_minNo,J48_useLaplace,PART_numFolds,SimpleCart_heuristic,J48_collapseTree,J48_subtreeRaising,PART_useMDLcorrection"
8,49,0.00000000,0.00000000,0.00000000,0.92279008,0008,0100,0067,0.27365796,"Aggregator,DecisionTable,SimpleCart,PART,J48,DecisionTable_search,JRip,JRip_checkErrorRate,JRip_usePruning,J48_binarySplits,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_minNumObj,J48_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,J48_useMDLcorrection,J48_subtreeRaising,GreedyStepwise_searchBackwards,PART_minNumObj,J48_confidenceFactorValue,BestFirst_direction,J48_numFolds,DecisionTable_crossVal,BestFirst_searchTermination,PART_pruning,PART_binarySplits,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,PART_confidenceFactorValue,JRip_folds,J48_useLaplace,DecisionTable_evaluationMeasure,SimpleCart_usePrune,JRip_minNo,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_numFolds,SimpleCart_heuristic,PART_useMDLcorrection,J48_collapseTree"
9,49,0.00000000,0.00000000,0.00000000,0.92338971,0006,0100,0067,0.27365796,"SimpleCart,PART,J48,DecisionTable,JRip,Aggregator,DecisionTable_search,JRip_usePruning,JRip_checkErrorRate,GreedyStepwise_searchBackwards,J48_pruning,J48_numFolds,DecisionTable_useIBk,PART_minNumObj,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,PART_binarySplits,PART_pruning,DecisionTable_crossVal,BestFirst_direction,BestFirst_searchTermination,PART_numFolds,J48_collapseTree,SimpleCart_heuristic,PART_useMDLcorrection,J48_subtreeRaising,J48_binarySplits,J48_useMDLcorrection,PART_confidenceFactorValue,JRip_folds,DecisionTable_evaluationMeasure,J48_useLaplace,JRip_minNo,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,JRip_optimizations,SimpleCart_minNumObj,J48_minNumObj,J48_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection"
