individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,confidenceFactor,false,true,0.35,9,true,true,0,7,true,true,0.45,true,9,10,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,null,true,true,auc,CompetenceBasedAggregator,false,true,3,3,3,null,true,null,null,false,9,null,null,0.946479807164257,-DecisionTable -S weka.attributeSelection.BestFirst -X 9 -E auc -PART -M 10 -B -C 0.35 -SimpleCart -M 3 -U -Aggregator CompetenceBasedAggregator -BestFirst -N 7 -D 0 -JRip -N 3 -F 3 -O 9 -J48 -M 9 -C 0.45 -B 
gen_000_ind_000,true,confidenceFactor,false,true,0.35,9,true,true,0,7,true,true,0.45,true,9,10,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,null,true,true,auc,CompetenceBasedAggregator,false,true,3,3,3,null,true,null,null,false,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 9 -E auc -PART -M 10 -B -C 0.35 -SimpleCart -M 3 -U -Aggregator CompetenceBasedAggregator -BestFirst -N 7 -D 0 -JRip -N 3 -F 3 -O 9 -J48 -M 9 -C 0.45 -B 
gen_000_ind_001,true,null,false,null,null,10,null,true,null,null,false,true,null,false,10,null,null,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,null,true,null,rmse,CompetenceBasedAggregator,null,null,9,7,3,null,null,null,false,null,null,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 10 -E rmse -GreedyStepwise -B -SimpleCart -M 9 -U -Aggregator CompetenceBasedAggregator -JRip -N 7 -F 3 -O 10 
gen_000_ind_002,null,unpruned,false,null,0.15,10,false,false,2,2,true,true,null,true,null,5,null,confidenceFactor,false,null,false,weka.attributeSelection.BestFirst,false,true,null,true,true,auc,CompetenceBasedAggregator,false,true,6,null,null,null,false,null,null,false,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 10 -E auc -PART -M 5 -B -J -C 0.15 -SimpleCart -M 6 -U -Aggregator CompetenceBasedAggregator -BestFirst -N 2 -D 2 -J48 -M 9 -J -U 
gen_000_ind_003,false,confidenceFactor,true,true,null,2,false,true,null,null,true,true,0.25,true,null,2,false,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,4,true,false,rmse,RuleExtractorAggregator,false,true,3,8,null,null,false,null,false,false,2,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 2 -E rmse -PART -M 2 -J -U -SimpleCart -M 3 -C 1.0 -S 1 -N 4 -Aggregator RuleExtractorAggregator -JRip -E -P -N 8 -J48 -M 2 -J -C 0.25 
gen_000_ind_004,false,unpruned,null,null,null,9,true,true,null,null,true,true,null,true,7,4,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,false,null,null,true,rmse,CompetenceBasedAggregator,true,true,null,7,4,9,true,null,false,false,7,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -I -X 9 -E rmse -PART -M 4 -B -doNotMakeSplitPointActualValue -R -Q 1 -N 9 -Aggregator CompetenceBasedAggregator -JRip -E -N 7 -F 4 -O 7 -J48 -M 7 -A -U -B 
gen_000_ind_005,true,null,true,null,null,8,null,true,0,5,false,true,null,true,6,10,false,reducedErrorPruning,true,true,false,weka.attributeSelection.BestFirst,true,true,3,false,false,mae,RuleExtractorAggregator,null,null,9,6,3,10,null,null,null,null,null,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -I -X 8 -E mae -PART -M 10 -J -doNotMakeSplitPointActualValue -R -Q 1 -N 10 -SimpleCart -M 9 -H -C 1.0 -S 1 -N 3 -Aggregator RuleExtractorAggregator -BestFirst -N 5 -D 0 -JRip -N 6 -F 3 -O 6 
gen_000_ind_006,true,reducedErrorPruning,true,true,null,4,false,true,null,null,true,true,null,true,null,6,false,reducedErrorPruning,true,false,true,weka.attributeSelection.GreedyStepwise,true,true,8,true,false,acc,CompetenceBasedAggregator,false,false,5,6,null,6,true,5,false,false,8,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -I -X 4 -E acc -GreedyStepwise -B -PART -M 6 -doNotMakeSplitPointActualValue -R -Q 1 -N 6 -SimpleCart -M 5 -C 1.0 -S 1 -N 8 -Aggregator CompetenceBasedAggregator -JRip -P -N 6 -J48 -M 8 -R -Q 1 -O -N 5 
gen_000_ind_007,false,reducedErrorPruning,true,true,null,6,true,true,null,null,true,true,null,false,3,null,false,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,5,true,null,auc,RuleExtractorAggregator,true,false,2,4,6,null,true,5,false,false,9,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 6 -E auc -GreedyStepwise -B -SimpleCart -M 2 -C 1.0 -S 1 -N 5 -Aggregator RuleExtractorAggregator -JRip -E -N 4 -F 6 -O 3 -J48 -M 9 -A -R -Q 1 -B -O -N 5 
gen_000_ind_008,false,unpruned,true,null,null,1,true,true,null,null,true,true,null,true,null,2,true,unpruned,true,false,false,weka.attributeSelection.GreedyStepwise,true,true,8,true,true,rmse,RuleExtractorAggregator,false,false,2,5,null,null,false,null,false,false,10,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -I -X 1 -E rmse -PART -M 2 -B -J -doNotMakeSplitPointActualValue -U -SimpleCart -M 2 -C 1.0 -S 1 -A -N 8 -Aggregator RuleExtractorAggregator -JRip -E -P -N 5 -J48 -M 10 -J -U -B -O 
