,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([304.0,141.0,905.0,188.0,657.0,559.0,188.0,501.0,572.0,449.0,485.0,42.0,842.0], dtype=np.float64)",,"np.array([[1.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0],[0.0,6.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,91.0,0.0,0.0,0.0],[0.0,0.0,553.0,4.0,107.0,0.0,0.0,34.0,71.0,0.0,0.0,0.0,135.0],[0.0,0.0,102.0,0.0,23.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,32.0],[0.0,0.0,364.0,1.0,130.0,0.0,0.0,40.0,33.0,0.0,0.0,0.0,88.0],[6.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0],[0.0,5.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,80.0,0.0,0.0,0.0],[0.0,0.0,193.0,0.0,58.0,0.0,0.0,100.0,60.0,0.0,0.0,0.0,89.0],[0.0,0.0,251.0,0.0,54.0,0.0,0.0,55.0,92.0,0.0,0.0,0.0,119.0],[0.0,7.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,383.0,0.0,0.0,0.0],[8.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0],[0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0],[3.0,0.0,348.0,1.0,55.0,72.0,0.0,39.0,65.0,0.0,24.0,0.0,234.0]], dtype=np.float64)",,2226.0,,0.6175257731958763,,3594.0,,0.3013703269528941,,7593.944766197278,,1.3048015062194636,,37.9714396411102,,0.1126276226110047,,0.13813869232541864,,5820.0,,38.24742268041237,,61.75257731958763,,0.0,,81.53227797008782,,0.26280226431536297,,0.23565770496061986,,89.67110902736759,,7425.869447265635,,1.2759225854408307,,3.43627083553294,,2.160348250092109,,19999.09626280171,,46.36003172085756,,0.0,,0.0,,0.345779558425875,,0.83793775476194,,NaN,,0.6175257731958763,,0.08568957178765269,,NaN,,NaN,,0.3824742268041237,,0.9143104282123473,,0.3824742268041237,,NaN,,0.3824742268041237,,0.8531589428871184
someClassifier-PART-sample-01,0.0,,"np.array([304.0,141.0,905.0,188.0,657.0,559.0,188.0,501.0,572.0,449.0,485.0,42.0,842.0], dtype=np.float64)",,"np.array([[21.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0],[0.0,18.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,88.0,0.0,0.0,0.0],[0.0,0.0,420.0,4.0,165.0,0.0,0.0,58.0,67.0,0.0,0.0,0.0,190.0],[0.0,0.0,86.0,3.0,14.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,36.0],[0.0,0.0,278.0,6.0,150.0,0.0,0.0,61.0,35.0,0.0,0.0,0.0,126.0],[35.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,136.0,0.0,3.0],[0.0,17.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,88.0,0.0,0.0,0.0],[0.0,0.0,143.0,9.0,81.0,0.0,0.0,110.0,55.0,0.0,0.0,0.0,102.0],[0.0,0.0,187.0,5.0,94.0,0.0,0.0,75.0,73.0,0.0,0.0,0.0,137.0],[0.0,20.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,371.0,0.0,0.0,0.0],[32.0,0.0,0.0,0.0,1.0,252.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0],[0.0,0.0,14.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,17.0],[13.0,0.0,249.0,7.0,98.0,64.0,0.0,54.0,74.0,0.0,22.0,0.0,260.0]], dtype=np.float64)",,2089.0,,0.64106529209622,,3731.0,,0.27805437122242205,,7867.116702975505,,1.351738265116066,,39.33736104670055,,0.10974269381754892,,0.13813869232541864,,5820.0,,35.893470790378004,,64.106529209622,,0.0,,79.44384876543049,,0.26280226431536297,,0.24172887782192962,,91.98127666504986,,-300708.151091654,,-51.6680671978787,,3.43627083553294,,55.10433803341164,,19999.09626280171,,33.31482950040001,,0.0,,0.0,,0.31655831137546586,,0.8129559985296559,,NaN,,0.64106529209622,,0.08454809087592455,,NaN,,NaN,,0.35893470790378007,,0.9154519091240755,,0.35893470790378007,,NaN,,0.35893470790378007,,0.8261494286742439
someClassifier-DecisionTable-sample-01,0.0,,"np.array([304.0,141.0,905.0,188.0,657.0,559.0,188.0,501.0,572.0,449.0,485.0,42.0,842.0], dtype=np.float64)",,"np.array([[0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0],[2.0,3.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,77.0,0.0,0.0,0.0],[0.0,0.0,723.0,0.0,75.0,0.0,0.0,11.0,38.0,0.0,0.0,0.0,57.0],[0.0,0.0,141.0,0.0,15.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,17.0],[0.0,0.0,514.0,0.0,71.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,48.0],[5.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0],[0.0,5.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,68.0,0.0,0.0,0.0],[0.0,0.0,339.0,0.0,53.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,55.0],[0.0,0.0,385.0,0.0,45.0,0.0,0.0,19.0,60.0,0.0,0.0,0.0,62.0],[1.0,3.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,360.0,0.0,0.0,0.0],[2.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0],[0.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0],[0.0,0.0,505.0,0.0,36.0,85.0,0.0,15.0,57.0,0.0,14.0,0.0,129.0]], dtype=np.float64)",,2092.0,,0.6405498281786941,,3728.0,,0.2709338914886743,,7292.044931096172,,1.2529286823189298,,36.461872252994574,,0.1148835882622412,,0.13813869232541864,,5820.0,,35.945017182130584,,64.05498281786942,,0.0,,83.1653943788649,,0.26280226431536297,,0.23776078359400754,,90.47136036419167,,7079.093778793569,,1.216339137249754,,3.43627083553294,,2.219931698283186,,19999.09626280171,,49.17790113666813,,0.0,,0.0,,0.313758818323584,,0.8203930932444591,,NaN,,0.6405498281786941,,0.09398200560963088,,NaN,,NaN,,0.35945017182130584,,0.9060179943903692,,0.35945017182130584,,NaN,,0.35945017182130584,,0.83541323554236
someClassifier-J48-sample-01,0.0,,"np.array([304.0,141.0,905.0,188.0,657.0,559.0,188.0,501.0,572.0,449.0,485.0,42.0,842.0], dtype=np.float64)",,"np.array([[20.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0],[0.0,10.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,81.0,0.0,0.0,0.0],[0.0,0.0,444.0,12.0,162.0,0.0,0.0,52.0,80.0,0.0,0.0,0.0,154.0],[0.0,0.0,82.0,5.0,33.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,30.0],[0.0,0.0,296.0,4.0,165.0,0.0,0.0,58.0,39.0,0.0,0.0,1.0,93.0],[41.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,112.0,0.0,3.0],[0.0,12.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,62.0,0.0,0.0,0.0],[0.0,0.0,161.0,7.0,71.0,0.0,0.0,92.0,62.0,0.0,0.0,0.0,107.0],[0.0,0.0,218.0,7.0,71.0,0.0,0.0,60.0,85.0,0.0,0.0,0.0,130.0],[0.0,30.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,358.0,0.0,0.0,0.0],[25.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,179.0,0.0,1.0],[0.0,0.0,22.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0],[13.0,0.0,289.0,8.0,92.0,72.0,0.0,47.0,83.0,0.0,13.0,0.0,224.0]], dtype=np.float64)",,2097.0,,0.6396907216494845,,3723.0,,0.2794380937615789,,7488.026844362637,,1.2866025505777727,,37.441826100364125,,0.11221547128888854,,0.13813869232541864,,5820.0,,36.03092783505155,,63.96907216494845,,0.0,,81.23391744909401,,0.26280226431536297,,0.2414007352030756,,91.856413730665,,-276615.00716073735,,-47.52835174583116,,3.43627083553294,,50.964622581364104,,19999.09626280171,,45.824742268043714,,0.0,,0.0,,0.31525812542232773,,0.8071988904688487,,0.3344671936329073,,0.6396907216494845,,0.08490672664047196,,0.26523292301751117,,0.33720760575342046,,0.36030927835051546,,0.9150932733595282,,0.36030927835051546,,0.2935265827571013,,0.36030927835051546,,0.8178121986048462
someClassifier-J48,0.0,0.0,,,,,2097.0,0.0,0.6396907216494845,0.0,3723.0,0.0,0.2794380937615789,0.0,7488.026844362637,0.0,1.2866025505777727,0.0,37.441826100364125,0.0,0.11221547128888854,0.0,0.13813869232541864,0.0,5820.0,0.0,36.03092783505155,0.0,63.96907216494845,0.0,0.0,0.0,81.23391744909401,0.0,0.26280226431536297,0.0,0.2414007352030756,0.0,91.856413730665,0.0,-276615.00716073735,0.0,-47.52835174583116,0.0,3.43627083553294,0.0,50.964622581364104,0.0,19999.09626280171,0.0,45.824742268043714,0.0,0.0,0.0,0.0,0.0,0.31525812542232773,0.0,0.8071988904688487,0.0,0.3344671936329073,0.0,0.6396907216494845,0.0,0.08490672664047196,0.0,0.26523292301751117,0.0,0.33720760575342046,0.0,0.36030927835051546,0.0,0.9150932733595282,0.0,0.36030927835051546,0.0,0.2935265827571013,0.0,0.36030927835051546,0.0,0.8178121986048462,0.0
someClassifier-DecisionTable,0.0,0.0,,,,,2092.0,0.0,0.6405498281786941,0.0,3728.0,0.0,0.2709338914886743,0.0,7292.044931096172,0.0,1.2529286823189298,0.0,36.461872252994574,0.0,0.1148835882622412,0.0,0.13813869232541864,0.0,5820.0,0.0,35.945017182130584,0.0,64.05498281786942,0.0,0.0,0.0,83.1653943788649,0.0,0.26280226431536297,0.0,0.23776078359400754,0.0,90.47136036419167,0.0,7079.093778793569,0.0,1.216339137249754,0.0,3.43627083553294,0.0,2.219931698283186,0.0,19999.09626280171,0.0,49.17790113666813,0.0,0.0,0.0,0.0,0.0,0.313758818323584,0.0,0.8203930932444591,0.0,NaN,0.0,0.6405498281786941,0.0,0.09398200560963088,0.0,NaN,0.0,NaN,0.0,0.35945017182130584,0.0,0.9060179943903692,0.0,0.35945017182130584,0.0,NaN,0.0,0.35945017182130584,0.0,0.83541323554236,0.0
someClassifier-Individual,0.0,0.0,,,,,2226.0,0.0,0.6175257731958763,0.0,3594.0,0.0,0.3013703269528941,0.0,7593.944766197278,0.0,1.3048015062194636,0.0,37.9714396411102,0.0,0.1126276226110047,0.0,0.13813869232541864,0.0,5820.0,0.0,38.24742268041237,0.0,61.75257731958763,0.0,0.0,0.0,81.53227797008782,0.0,0.26280226431536297,0.0,0.23565770496061986,0.0,89.67110902736759,0.0,7425.869447265635,0.0,1.2759225854408307,0.0,3.43627083553294,0.0,2.160348250092109,0.0,19999.09626280171,0.0,46.36003172085756,0.0,0.0,0.0,0.0,0.0,0.345779558425875,0.0,0.83793775476194,0.0,NaN,0.0,0.6175257731958763,0.0,0.08568957178765269,0.0,NaN,0.0,NaN,0.0,0.3824742268041237,0.0,0.9143104282123473,0.0,0.3824742268041237,0.0,NaN,0.0,0.3824742268041237,0.0,0.8531589428871184,0.0
someClassifier-PART,0.0,0.0,,,,,2089.0,0.0,0.64106529209622,0.0,3731.0,0.0,0.27805437122242205,0.0,7867.116702975505,0.0,1.351738265116066,0.0,39.33736104670055,0.0,0.10974269381754892,0.0,0.13813869232541864,0.0,5820.0,0.0,35.893470790378004,0.0,64.106529209622,0.0,0.0,0.0,79.44384876543049,0.0,0.26280226431536297,0.0,0.24172887782192962,0.0,91.98127666504986,0.0,-300708.151091654,0.0,-51.6680671978787,0.0,3.43627083553294,0.0,55.10433803341164,0.0,19999.09626280171,0.0,33.31482950040001,0.0,0.0,0.0,0.0,0.0,0.31655831137546586,0.0,0.8129559985296559,0.0,NaN,0.0,0.64106529209622,0.0,0.08454809087592455,0.0,NaN,0.0,NaN,0.0,0.35893470790378007,0.0,0.9154519091240755,0.0,0.35893470790378007,0.0,NaN,0.0,0.35893470790378007,0.0,0.8261494286742439,0.0
