individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,unpruned,true,null,null,1,true,true,2,4,true,true,null,false,2,null,false,null,false,true,null,weka.attributeSelection.BestFirst,null,true,2,false,null,auc,RuleExtractorAggregator,false,false,8,10,8,null,false,null,null,true,6,null,null,0.6869915831777822,-DecisionTable -S weka.attributeSelection.BestFirst -X 1 -E auc -SimpleCart -H -M 8 -C 1.0 -S 1 -N 2 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 4 -JRip -N 10 -F 8 -E -O 2 -J48 -U -O -doNotMakeSplitPointActualValue -M 6 -B -J 
gen_000_ind_000,false,unpruned,true,null,null,1,true,true,2,4,true,true,null,false,2,null,false,null,false,true,null,weka.attributeSelection.BestFirst,null,true,2,false,null,auc,RuleExtractorAggregator,false,false,8,10,8,null,false,null,null,true,6,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 1 -E auc -SimpleCart -H -M 8 -C 1.0 -S 1 -N 2 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 4 -JRip -N 10 -F 8 -E -O 2 -J48 -U -O -doNotMakeSplitPointActualValue -M 6 -B -J 
gen_000_ind_001,false,null,false,null,null,1,null,true,null,null,false,true,null,true,null,4,null,reducedErrorPruning,true,false,false,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,acc,MajorityVotingAggregator,null,null,2,6,null,5,null,null,false,null,null,false,null,null,-DecisionTable -I -S weka.attributeSelection.GreedyStepwise -X 1 -E acc -PART -J -M 4 -R -Q 1 -N 5 -SimpleCart -M 2 -U -Aggregator MajorityVotingAggregator -JRip -P -N 6 -E 
gen_000_ind_002,false,unpruned,true,null,0.05,9,true,true,2,4,true,true,null,true,8,6,false,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,true,true,5,true,true,mae,MajorityVotingAggregator,false,false,6,9,2,null,true,null,null,false,8,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 9 -E mae -PART -J -M 6 -doNotMakeSplitPointActualValue -C 0.05 -B -SimpleCart -M 6 -C 1.0 -S 1 -N 5 -Aggregator MajorityVotingAggregator -BestFirst -D 2 -N 4 -JRip -N 9 -F 2 -E -O 8 -J48 -U -O -M 8 -B 
gen_000_ind_003,false,confidenceFactor,false,true,null,3,false,true,1,10,true,true,0.25,true,2,4,null,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,true,true,null,true,false,rmse,MajorityVotingAggregator,false,false,4,7,7,5,false,null,null,false,3,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 3 -E rmse -PART -J -M 4 -doNotMakeSplitPointActualValue -R -Q 1 -N 5 -SimpleCart -M 4 -U -Aggregator MajorityVotingAggregator -BestFirst -D 1 -N 10 -JRip -N 7 -F 7 -E -O 2 -J48 -C 0.25 -O -M 3 -J 
gen_000_ind_004,null,reducedErrorPruning,true,true,null,4,true,false,null,null,true,true,null,true,null,7,false,reducedErrorPruning,true,null,true,weka.attributeSelection.GreedyStepwise,true,true,8,true,false,auc,MajorityVotingAggregator,true,true,10,null,null,5,false,6,false,true,5,true,null,null,-DecisionTable -I -S weka.attributeSelection.GreedyStepwise -X 4 -E auc -GreedyStepwise -B -PART -M 7 -doNotMakeSplitPointActualValue -R -Q 1 -N 5 -SimpleCart -M 10 -C 1.0 -S 1 -N 8 -Aggregator MajorityVotingAggregator -J48 -R -Q 1 -doNotMakeSplitPointActualValue -M 5 -A -B -N 6 -J 
gen_000_ind_005,false,unpruned,true,null,null,1,true,true,null,null,true,true,null,true,6,8,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,5,false,false,auc,RuleExtractorAggregator,false,true,7,3,5,4,true,null,false,false,9,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 1 -E auc -PART -M 8 -R -Q 1 -N 4 -SimpleCart -H -M 7 -C 1.0 -S 1 -N 5 -Aggregator RuleExtractorAggregator -JRip -N 3 -F 5 -E -O 6 -J48 -U -M 9 -B 
gen_000_ind_006,false,confidenceFactor,null,false,0.25,1,true,true,null,null,true,true,0.15,true,8,10,null,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,false,false,null,null,true,acc,RuleExtractorAggregator,true,false,null,4,8,null,false,null,false,false,2,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 1 -E acc -GreedyStepwise -B -PART -M 10 -C 0.25 -B -Aggregator RuleExtractorAggregator -JRip -N 4 -F 8 -E -O 8 -J48 -C 0.15 -O -M 2 -A -S -B -J 
gen_000_ind_007,true,unpruned,true,null,null,9,false,true,null,null,true,true,null,true,9,8,false,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,8,false,true,auc,MajorityVotingAggregator,false,false,2,2,5,3,true,null,true,true,7,false,null,null,-DecisionTable -I -S weka.attributeSelection.GreedyStepwise -X 9 -E auc -GreedyStepwise -C -PART -M 8 -doNotMakeSplitPointActualValue -R -Q 1 -B -N 3 -SimpleCart -H -M 2 -C 1.0 -S 1 -N 8 -Aggregator MajorityVotingAggregator -JRip -N 2 -F 5 -O 9 -J48 -U -O -doNotMakeSplitPointActualValue -M 7 
gen_000_ind_008,true,unpruned,true,null,null,6,true,true,null,null,true,true,null,true,4,6,false,unpruned,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,8,true,false,mae,RuleExtractorAggregator,true,true,3,6,5,null,true,null,true,false,6,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 6 -E mae -GreedyStepwise -B -C -PART -M 6 -U -SimpleCart -M 3 -C 1.0 -S 1 -N 8 -Aggregator RuleExtractorAggregator -JRip -N 6 -F 5 -O 4 -J48 -U -M 6 -A -B 
