individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,false,unpruned,null,null,null,8,false,true,0,5,true,true,null,true,null,3,null,unpruned,false,false,true,weka.attributeSelection.BestFirst,true,false,null,null,false,acc,CompetenceBasedAggregator,true,false,null,10,null,null,false,null,null,true,2,null,null,0.0
overall,null,unpruned,null,null,null,1,false,false,null,null,true,true,null,true,null,2,null,unpruned,false,null,true,weka.attributeSelection.GreedyStepwise,true,true,null,null,false,auc,MajorityVotingAggregator,false,false,null,null,null,null,true,null,false,false,4,true,null,0.0
gen_000_ind_000,true,unpruned,false,null,null,1,false,true,0,7,true,true,null,true,7,10,null,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,true,true,null,true,false,acc,MajorityVotingAggregator,true,false,7,10,5,5,true,null,null,false,7,null,0.8282834994462901,null
gen_000_ind_001,true,confidenceFactor,false,false,null,3,false,true,null,null,true,true,0.35,true,7,10,null,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,mae,RuleExtractorAggregator,false,true,2,9,9,null,false,null,false,false,6,true,0.7793776301218162,null
gen_000_ind_002,true,reducedErrorPruning,null,true,0.25,7,true,true,0,8,true,true,null,true,null,10,null,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,true,false,null,null,true,mae,CompetenceBasedAggregator,false,true,null,2,null,null,true,3,null,true,9,null,0.8116367663344407,null
gen_000_ind_003,true,unpruned,true,null,null,6,false,true,null,null,true,true,null,true,10,5,false,reducedErrorPruning,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,7,false,false,rmse,MajorityVotingAggregator,false,true,3,5,10,3,true,null,true,true,2,false,0.8361151716500554,null
gen_000_ind_004,true,confidenceFactor,true,false,0.45,6,false,true,null,null,true,true,0.35,true,2,3,false,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,5,false,true,acc,CompetenceBasedAggregator,true,false,6,6,6,null,true,null,false,false,5,true,0.8451827242524917,null
gen_000_ind_005,false,confidenceFactor,false,true,null,1,false,true,null,null,true,true,0.35,true,7,2,null,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,false,true,null,true,true,auc,MajorityVotingAggregator,true,true,9,2,6,null,true,null,true,false,2,true,0.848719822812846,null
gen_000_ind_006,false,unpruned,true,null,null,8,false,true,null,null,true,true,null,true,5,4,true,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,5,false,false,rmse,CompetenceBasedAggregator,false,true,7,5,9,2,true,null,false,true,8,true,0.8204717607973422,null
gen_000_ind_007,false,unpruned,false,null,0.45,8,true,true,null,null,true,true,null,true,null,10,null,confidenceFactor,false,false,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,true,auc,RuleExtractorAggregator,false,false,8,4,null,null,true,null,false,true,7,true,0.772936877076412,null
gen_000_ind_008,null,null,true,null,null,7,null,false,1,8,false,true,null,false,null,null,true,null,true,null,null,weka.attributeSelection.BestFirst,null,true,2,true,null,mae,RuleExtractorAggregator,null,null,9,null,null,null,null,null,null,null,null,null,0.7524031007751939,null
gen_000_ind_009,true,reducedErrorPruning,false,false,null,2,false,true,2,5,true,true,null,false,4,null,null,null,false,true,null,weka.attributeSelection.BestFirst,null,true,null,true,null,rmse,CompetenceBasedAggregator,false,false,3,3,7,null,false,9,null,false,2,null,0.8457475083056479,null
gen_000_ind_010,false,unpruned,false,null,null,9,true,true,1,9,true,true,null,true,6,10,null,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,null,true,true,mae,CompetenceBasedAggregator,true,true,8,10,5,null,false,null,null,false,3,null,0.8590387596899225,null
gen_000_ind_011,false,confidenceFactor,true,false,null,8,false,true,null,null,true,true,0.35,true,null,10,true,unpruned,false,false,true,weka.attributeSelection.GreedyStepwise,false,true,3,false,true,mae,CompetenceBasedAggregator,true,true,4,6,null,null,true,null,false,false,9,false,0.8345337763012182,null
gen_000_ind_012,false,confidenceFactor,true,true,0.05,10,false,true,null,null,true,true,0.05,true,null,7,false,confidenceFactor,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,10,false,false,acc,RuleExtractorAggregator,false,true,4,3,null,null,false,null,true,false,10,true,0.7865758582502769,null
gen_000_ind_013,true,unpruned,true,null,0.05,1,false,true,0,9,true,true,null,true,null,6,false,confidenceFactor,true,false,true,weka.attributeSelection.BestFirst,false,true,3,true,false,auc,RuleExtractorAggregator,true,false,8,10,null,null,false,null,null,true,8,null,0.8053333333333332,null
gen_000_ind_014,true,reducedErrorPruning,true,false,0.35,9,false,true,null,null,true,true,null,true,3,3,true,confidenceFactor,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,5,false,true,auc,RuleExtractorAggregator,false,false,9,8,4,null,true,5,false,false,9,false,0.8140664451827242,null
gen_000_ind_015,true,confidenceFactor,true,false,null,3,false,true,null,null,true,true,0.05,false,null,null,true,null,true,false,null,weka.attributeSelection.GreedyStepwise,null,true,9,false,null,auc,CompetenceBasedAggregator,false,true,4,8,null,null,true,null,true,false,3,false,0.8257142857142858,null
gen_000_ind_016,true,confidenceFactor,false,false,null,null,true,true,null,null,true,false,0.45,true,3,7,null,reducedErrorPruning,null,true,false,null,false,true,null,true,true,null,RuleExtractorAggregator,false,true,5,8,8,7,false,null,null,true,9,null,0.7640155038759691,null
gen_000_ind_017,false,confidenceFactor,false,true,null,10,false,true,null,null,true,true,0.35,true,null,3,null,unpruned,false,false,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,mae,MajorityVotingAggregator,false,false,9,4,null,null,false,null,false,false,8,true,0.8646666666666667,null
gen_000_ind_018,true,confidenceFactor,true,true,0.05,7,true,true,null,null,true,true,0.05,true,5,2,true,confidenceFactor,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,3,true,true,auc,CompetenceBasedAggregator,false,true,3,10,9,null,false,null,false,true,3,false,0.8265758582502769,null
gen_000_ind_019,true,unpruned,false,null,null,6,false,true,1,8,true,true,null,true,2,5,null,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,null,true,false,auc,MajorityVotingAggregator,false,true,9,2,4,5,false,null,null,false,10,null,0.8315393133997786,null
gen_000_ind_020,true,reducedErrorPruning,null,false,null,7,true,true,0,4,true,true,null,true,7,10,null,unpruned,false,true,true,weka.attributeSelection.BestFirst,true,false,null,null,false,mae,MajorityVotingAggregator,false,true,null,6,10,null,true,7,null,false,4,null,0.8470852713178294,null
gen_000_ind_021,true,reducedErrorPruning,false,true,0.45,8,false,true,0,5,true,true,null,true,2,7,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,null,false,false,acc,MajorityVotingAggregator,true,false,5,3,3,null,false,9,null,true,6,null,0.8353244739756368,null
gen_000_ind_022,true,unpruned,false,null,0.15,9,false,true,0,5,true,true,null,true,null,5,null,confidenceFactor,true,false,true,weka.attributeSelection.BestFirst,true,true,null,false,false,mae,MajorityVotingAggregator,true,true,4,8,null,null,false,null,null,true,3,null,0.8577740863787376,null
gen_000_ind_023,false,confidenceFactor,false,true,0.35,8,false,true,null,null,true,true,0.45,true,8,6,null,confidenceFactor,true,true,false,weka.attributeSelection.GreedyStepwise,true,true,null,true,false,auc,CompetenceBasedAggregator,false,false,10,4,10,null,true,null,false,false,7,false,0.8389014396456258,null
