individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,reducedErrorPruning,true,false,0.15,8,false,true,null,null,true,true,null,true,null,7,true,confidenceFactor,true,false,true,weka.attributeSelection.GreedyStepwise,false,true,4,false,false,mae,MajorityVotingAggregator,true,false,6,10,null,null,true,6,false,true,8,false,null,0.9244399893962489,-DecisionTable -I -E mae -S weka.attributeSelection.GreedyStepwise -X 8 -PART -M 7 -C 0.15 -SimpleCart -C 1.0 -S 1 -H -A -M 6 -N 4 -Aggregator MajorityVotingAggregator -JRip -P -N 10 -J48 -A -doNotMakeSplitPointActualValue -M 8 -R -Q 1 -O -N 6 -S 
gen_000_ind_000,true,reducedErrorPruning,true,false,0.15,8,false,true,null,null,true,true,null,true,null,7,true,confidenceFactor,true,false,true,weka.attributeSelection.GreedyStepwise,false,true,4,false,false,mae,MajorityVotingAggregator,true,false,6,10,null,null,true,6,false,true,8,false,null,null,-DecisionTable -I -E mae -S weka.attributeSelection.GreedyStepwise -X 8 -PART -M 7 -C 0.15 -SimpleCart -C 1.0 -S 1 -H -A -M 6 -N 4 -Aggregator MajorityVotingAggregator -JRip -P -N 10 -J48 -A -doNotMakeSplitPointActualValue -M 8 -R -Q 1 -O -N 6 -S 
gen_000_ind_001,false,null,false,null,0.15,1,null,true,null,null,false,true,null,true,1,8,null,confidenceFactor,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,acc,CompetenceBasedAggregator,null,null,2,10,6,null,null,null,false,null,null,true,null,null,-DecisionTable -E acc -S weka.attributeSelection.GreedyStepwise -X 1 -GreedyStepwise -B -PART -M 8 -C 0.15 -SimpleCart -U -H -M 2 -Aggregator CompetenceBasedAggregator -JRip -E -O 1 -F 6 -N 10 
gen_000_ind_002,true,unpruned,false,null,null,null,false,true,null,null,true,false,null,true,3,8,null,unpruned,null,true,true,null,true,true,null,false,false,null,MajorityVotingAggregator,false,true,5,6,3,null,false,null,null,true,2,null,null,null,-PART -doNotMakeSplitPointActualValue -M 8 -U -SimpleCart -U -H -M 5 -Aggregator MajorityVotingAggregator -JRip -O 3 -F 3 -N 6 -J48 -doNotMakeSplitPointActualValue -M 2 -U -J 
gen_000_ind_003,true,unpruned,false,null,0.35,4,true,true,1,5,true,true,null,true,2,6,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,false,true,null,true,true,rmse,MajorityVotingAggregator,false,true,3,4,5,null,false,null,null,true,2,null,null,null,-DecisionTable -E rmse -S weka.attributeSelection.BestFirst -X 4 -PART -M 6 -B -C 0.35 -SimpleCart -U -M 3 -Aggregator MajorityVotingAggregator -BestFirst -D 1 -N 5 -JRip -O 2 -F 5 -N 4 -J48 -doNotMakeSplitPointActualValue -M 2 -B -U -J 
gen_000_ind_004,false,confidenceFactor,false,true,null,4,false,true,null,null,true,true,0.25,false,null,null,null,null,true,false,null,weka.attributeSelection.GreedyStepwise,null,true,null,false,null,rmse,MajorityVotingAggregator,true,false,2,2,null,null,true,null,false,false,4,true,null,null,-DecisionTable -I -E rmse -S weka.attributeSelection.GreedyStepwise -X 4 -GreedyStepwise -B -SimpleCart -U -H -M 2 -Aggregator MajorityVotingAggregator -JRip -E -P -N 2 -J48 -A -M 4 -C 0.25 -O 
gen_000_ind_005,false,unpruned,true,null,0.15,7,false,true,null,null,true,true,null,true,2,4,false,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,9,false,false,auc,RuleExtractorAggregator,true,true,2,3,3,null,true,null,false,true,5,false,null,null,-DecisionTable -I -E auc -S weka.attributeSelection.GreedyStepwise -X 7 -PART -M 4 -C 0.15 -SimpleCart -C 1.0 -S 1 -H -M 2 -N 9 -Aggregator RuleExtractorAggregator -JRip -E -O 2 -F 3 -N 3 -J48 -A -doNotMakeSplitPointActualValue -M 5 -U 
gen_000_ind_006,null,unpruned,false,null,null,5,false,false,null,null,true,true,null,true,null,2,null,reducedErrorPruning,false,null,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,true,mae,RuleExtractorAggregator,true,true,6,null,null,3,false,null,false,true,10,false,null,null,-DecisionTable -E mae -S weka.attributeSelection.GreedyStepwise -X 5 -PART -M 2 -B -R -Q 1 -N 3 -SimpleCart -U -H -M 6 -Aggregator RuleExtractorAggregator -J48 -A -doNotMakeSplitPointActualValue -M 10 -U -J 
gen_000_ind_007,false,unpruned,false,null,null,null,false,true,null,null,true,false,null,false,5,null,null,null,null,true,null,null,null,true,null,false,null,null,RuleExtractorAggregator,true,true,10,2,9,null,true,null,null,false,3,null,null,null,-SimpleCart -U -H -M 10 -Aggregator RuleExtractorAggregator -JRip -E -O 5 -F 9 -N 2 -J48 -A -M 3 -U 
gen_000_ind_008,false,confidenceFactor,true,false,null,9,true,true,null,null,true,true,0.45,true,null,2,true,reducedErrorPruning,true,false,false,weka.attributeSelection.GreedyStepwise,false,true,7,true,true,mae,MajorityVotingAggregator,false,true,8,9,null,6,false,null,false,false,10,false,null,null,-DecisionTable -I -E mae -S weka.attributeSelection.GreedyStepwise -X 9 -PART -J -M 2 -B -R -Q 1 -N 6 -SimpleCart -C 1.0 -S 1 -A -M 8 -N 7 -Aggregator MajorityVotingAggregator -JRip -E -P -N 9 -J48 -M 10 -B -C 0.45 -J -S 
