individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,confidenceFactor,true,true,null,4,false,true,null,null,true,true,0.35,true,null,10,false,unpruned,true,false,false,weka.attributeSelection.GreedyStepwise,false,true,7,false,true,auc,CompetenceBasedAggregator,false,false,5,8,null,null,false,null,true,false,5,false,null,0.9953045832055891,-DecisionTable -I -S weka.attributeSelection.GreedyStepwise -E auc -X 4 -GreedyStepwise -C -PART -J -M 10 -B -U -SimpleCart -M 5 -C 1.0 -S 1 -N 7 -H -Aggregator CompetenceBasedAggregator -JRip -N 8 -E -P -J48 -O -J -C 0.35 -M 5 
gen_000_ind_000,false,confidenceFactor,true,true,null,4,false,true,null,null,true,true,0.35,true,null,10,false,unpruned,true,false,false,weka.attributeSelection.GreedyStepwise,false,true,7,false,true,auc,CompetenceBasedAggregator,false,false,5,8,null,null,false,null,true,false,5,false,null,null,-DecisionTable -I -S weka.attributeSelection.GreedyStepwise -E auc -X 4 -GreedyStepwise -C -PART -J -M 10 -B -U -SimpleCart -M 5 -C 1.0 -S 1 -N 7 -H -Aggregator CompetenceBasedAggregator -JRip -N 8 -E -P -J48 -O -J -C 0.35 -M 5 
gen_000_ind_001,false,confidenceFactor,true,true,null,7,false,true,2,5,true,true,0.45,true,null,5,true,unpruned,false,false,false,weka.attributeSelection.BestFirst,false,true,8,true,true,mae,CompetenceBasedAggregator,false,true,7,9,null,null,false,null,null,false,10,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 7 -PART -J -M 5 -B -U -SimpleCart -M 7 -C 1.0 -S 1 -N 8 -A -Aggregator CompetenceBasedAggregator -BestFirst -N 5 -D 2 -JRip -N 9 -E -P -J48 -J -C 0.45 -M 10 
gen_000_ind_002,false,confidenceFactor,false,true,0.35,1,false,true,1,6,true,true,0.45,true,2,10,null,confidenceFactor,false,true,true,weka.attributeSelection.BestFirst,true,true,null,true,false,rmse,RuleExtractorAggregator,true,true,2,4,10,null,true,null,null,true,9,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E rmse -X 1 -PART -M 10 -C 0.35 -doNotMakeSplitPointActualValue -SimpleCart -M 2 -U -Aggregator RuleExtractorAggregator -BestFirst -N 6 -D 1 -JRip -N 4 -E -O 2 -F 10 -J48 -doNotMakeSplitPointActualValue -A -C 0.45 -M 9 
gen_000_ind_003,false,null,false,null,null,9,null,true,0,5,false,true,null,true,3,4,null,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,true,true,null,true,true,mae,MajorityVotingAggregator,null,null,4,2,7,8,null,null,null,null,null,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -E mae -X 9 -PART -J -M 4 -B -R -Q 1 -N 8 -doNotMakeSplitPointActualValue -SimpleCart -M 4 -U -Aggregator MajorityVotingAggregator -BestFirst -N 5 -D 0 -JRip -N 2 -E -O 3 -F 7 
gen_000_ind_004,false,reducedErrorPruning,true,true,null,null,false,true,null,null,true,false,null,false,10,null,false,null,null,true,null,null,null,true,10,false,null,null,MajorityVotingAggregator,true,false,3,6,7,null,true,9,null,true,6,null,null,null,-SimpleCart -M 3 -C 1.0 -S 1 -N 10 -H -Aggregator MajorityVotingAggregator -JRip -N 6 -E -O 10 -F 7 -J48 -doNotMakeSplitPointActualValue -A -O -R -Q 1 -N 9 -M 6 
gen_000_ind_005,false,confidenceFactor,null,false,0.25,null,false,true,null,null,true,false,0.15,true,null,4,null,confidenceFactor,null,false,false,null,true,false,null,null,true,null,MajorityVotingAggregator,false,true,null,5,null,null,true,null,null,false,3,null,null,null,-PART -J -M 4 -B -C 0.25 -doNotMakeSplitPointActualValue -Aggregator MajorityVotingAggregator -JRip -N 5 -E -P -J48 -C 0.15 -S -M 3 
gen_000_ind_006,true,reducedErrorPruning,true,true,0.45,1,true,true,0,4,true,true,null,true,2,10,false,confidenceFactor,true,true,true,weka.attributeSelection.BestFirst,false,true,6,true,false,auc,MajorityVotingAggregator,false,true,2,5,6,null,false,8,null,false,5,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -E auc -X 1 -PART -M 10 -C 0.45 -SimpleCart -M 2 -C 1.0 -S 1 -N 6 -Aggregator MajorityVotingAggregator -BestFirst -N 4 -D 0 -JRip -N 5 -O 2 -F 6 -J48 -J -R -Q 1 -N 8 -B -M 5 
gen_000_ind_007,false,reducedErrorPruning,null,true,null,1,true,true,null,null,true,true,null,true,10,6,null,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,true,false,null,null,true,rmse,RuleExtractorAggregator,false,false,null,8,3,4,true,7,true,true,4,true,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -E rmse -X 1 -GreedyStepwise -C -B -PART -M 6 -B -R -Q 1 -N 4 -doNotMakeSplitPointActualValue -Aggregator RuleExtractorAggregator -JRip -N 8 -E -O 10 -F 3 -J48 -doNotMakeSplitPointActualValue -O -R -Q 1 -N 7 -B -M 4 
gen_000_ind_008,true,confidenceFactor,true,false,null,8,true,true,1,9,true,true,0.25,true,null,5,false,unpruned,true,false,true,weka.attributeSelection.BestFirst,false,true,3,true,true,acc,MajorityVotingAggregator,true,true,2,6,null,null,true,null,null,false,5,null,null,null,-DecisionTable -I -S weka.attributeSelection.BestFirst -E acc -X 8 -PART -M 5 -B -U -SimpleCart -M 2 -C 1.0 -S 1 -N 3 -Aggregator MajorityVotingAggregator -BestFirst -N 9 -D 1 -JRip -N 6 -P -J48 -A -C 0.25 -B -S -M 5 
