,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-RandomForestRulesClassifier-sample-01,0.0,,"np.array([1670.0,1528.0], dtype=np.float64)",,"np.array([[1656.0,12.0],[8.0,1519.0]], dtype=np.float64)",,3175.0,,0.006257822277847309,,20.0,,0.9874573963674736,,3148.654543933805,,0.9854943799479828,,98.71901163524377,,0.006615386761837774,,0.49886408197864307,,3196.0,,99.34292866082603,,0.6257822277847309,,0.03128911138923655,,1.3260900114514529,,0.4994347320950137,,0.07688583692642953,,15.394571499645439,,-8664.031852669159,,-2.711747058738391,,0.9982822595401173,,3.7103417696899443,,3190.5101014902148,,50.21902377972466,,0.0,,1.0,,0.9944604413718334,,0.9962944637867446,,0.9937405557567494,,0.006259780907668232,,0.006173494475954143,,0.9874605032569823,,0.9937440129227694,,0.9937402190923318,,0.9938265055240458,,0.9937402190923318,,0.9937286883360277,,0.9937402190923318,,0.9962878100325556
someClassifier-RandomForestRulesClassifier,0.0,0.0,,,,,3175.0,0.0,0.006257822277847309,0.0,20.0,0.0,0.9874573963674736,0.0,3148.654543933805,0.0,0.9854943799479828,0.0,98.71901163524377,0.0,0.006615386761837774,0.0,0.49886408197864307,0.0,3196.0,0.0,99.34292866082603,0.0,0.6257822277847309,0.0,0.03128911138923655,0.0,1.3260900114514529,0.0,0.4994347320950137,0.0,0.07688583692642953,0.0,15.394571499645439,0.0,-8664.031852669159,0.0,-2.711747058738391,0.0,0.9982822595401173,0.0,3.7103417696899443,0.0,3190.5101014902148,0.0,50.21902377972466,0.0,0.0,0.0,1.0,0.0,0.9944604413718334,0.0,0.9962944637867446,0.0,0.9937405557567494,0.0,0.006259780907668232,0.0,0.006173494475954143,0.0,0.9874605032569823,0.0,0.9937440129227694,0.0,0.9937402190923318,0.0,0.9938265055240458,0.0,0.9937402190923318,0.0,0.9937286883360277,0.0,0.9937402190923318,0.0,0.9962878100325556,0.0
