individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,false,confidenceFactor,true,true,null,10,true,true,null,null,true,true,0.35,true,null,6,true,unpruned,true,false,true,weka.attributeSelection.GreedyStepwise,true,true,10,true,false,mae,MajorityVotingAggregator,false,false,9,7,null,null,false,null,true,false,10,false,null,0.5
overall,true,unpruned,true,null,null,2,true,true,2,8,true,true,null,true,null,6,true,unpruned,true,false,true,weka.attributeSelection.BestFirst,false,true,2,false,false,mae,MajorityVotingAggregator,false,true,9,2,null,null,true,null,null,true,3,null,null,0.5
gen_000_ind_000,true,unpruned,true,null,null,9,true,true,0,7,true,true,null,true,6,8,true,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,5,true,false,auc,RuleExtractorAggregator,true,true,4,10,9,null,true,null,null,false,8,null,0.7394109623015874,null
gen_000_ind_001,true,confidenceFactor,true,true,0.35,1,false,true,null,null,true,true,0.05,true,null,10,false,confidenceFactor,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,9,false,false,auc,MajorityVotingAggregator,true,true,10,7,null,null,true,null,false,false,10,false,0.8291604662698413,null
gen_000_ind_002,true,confidenceFactor,true,true,0.05,3,false,true,2,9,true,true,0.45,true,6,5,true,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,7,false,true,auc,MajorityVotingAggregator,true,true,10,6,3,null,true,null,null,true,8,null,0.7851979993386243,null
gen_000_ind_003,true,unpruned,false,null,0.15,4,false,true,2,5,true,true,null,true,2,6,null,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,null,false,true,auc,RuleExtractorAggregator,false,true,2,10,9,null,false,null,null,true,3,null,0.7436214451058201,null
gen_000_ind_004,true,confidenceFactor,true,true,null,10,true,true,null,null,true,true,0.25,false,7,null,false,null,true,true,null,weka.attributeSelection.GreedyStepwise,null,true,4,false,null,mae,CompetenceBasedAggregator,false,true,10,6,5,null,false,null,true,false,2,false,0.7839112103174604,null
gen_000_ind_005,false,null,true,null,null,1,null,true,2,2,false,true,null,true,null,8,false,unpruned,true,false,true,weka.attributeSelection.BestFirst,false,true,5,true,false,auc,MajorityVotingAggregator,null,null,4,8,null,null,null,null,null,null,null,null,0.8429497354497355,null
gen_000_ind_006,true,reducedErrorPruning,true,false,null,1,false,true,null,null,true,true,null,true,10,10,true,reducedErrorPruning,true,true,false,weka.attributeSelection.GreedyStepwise,false,true,6,true,false,auc,RuleExtractorAggregator,false,true,2,2,3,8,true,8,false,false,8,false,0.7305758101851852,null
gen_000_ind_007,false,confidenceFactor,true,true,0.15,4,false,true,0,7,true,true,0.25,true,null,7,false,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,false,true,10,true,true,auc,CompetenceBasedAggregator,false,false,4,7,null,null,false,null,null,false,2,null,0.8215554728835979,null
