gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.64493965,0.79096375,0.85424107,0.65429688,0.64545455,0070,0034,0035,0.00000000,"DecisionTable,DecisionTable_search,DecisionTable_useIBk,PART,DecisionTable_crossVal,JRip,J48,SimpleCart,J48_pruning,BestFirst_searchTermination,PART_binarySplits,J48_collapseTree,J48_useLaplace,SimpleCart_usePrune,J48_numFolds,J48_binarySplits,SimpleCart_useOneSE,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,PART_minNumObj,PART_pruning,GreedyStepwise_searchBackwards,JRip_checkErrorRate,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,Aggregator,JRip_minNo,J48_doNotMakeSplitPointActualValue,BestFirst_direction,SimpleCart_heuristic,J48_minNumObj,JRip_usePruning,J48_confidenceFactorValue,SimpleCart_minNumObj,J48_useMDLcorrection,PART_confidenceFactorValue,PART_numFolds,SimpleCart_numFoldsPruning,JRip_optimizations,JRip_folds"
1,90,0.69050513,0.79387442,0.85424107,0.65429688,0.64545455,0066,0034,0035,0.00000000,"SimpleCart,SimpleCart_heuristic,J48,J48_minNumObj,SimpleCart_usePrune,JRip,PART,J48_doNotMakeSplitPointActualValue,PART_pruning,DecisionTable,J48_collapseTree,J48_pruning,PART_useMDLcorrection,PART_confidenceFactorValue,J48_binarySplits,Aggregator,SimpleCart_minNumObj,PART_numFolds,J48_useLaplace,JRip_usePruning,DecisionTable_crossVal,SimpleCart_useOneSE,DecisionTable_useIBk,PART_binarySplits,PART_minNumObj,DecisionTable_search,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,JRip_minNo,DecisionTable_evaluationMeasure,BestFirst_direction,GreedyStepwise_searchBackwards,J48_subtreeRaising,J48_numFolds,JRip_optimizations,JRip_folds,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection"
2,90,0.68494378,0.79363612,0.85424107,0.65429688,0.64545455,0058,0034,0035,0.00000000,"J48,J48_useMDLcorrection,J48_binarySplits,J48_minNumObj,SimpleCart,Aggregator,JRip,DecisionTable,JRip_minNo,DecisionTable_search,PART,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,J48_useLaplace,DecisionTable_evaluationMeasure,J48_collapseTree,J48_pruning,PART_doNotMakeSplitPointActualValue,J48_numFolds,BestFirst_direction,SimpleCart_usePrune,BestFirst_searchTermination,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,JRip_usePruning,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,SimpleCart_heuristic,PART_useMDLcorrection,GreedyStepwise_searchBackwards,DecisionTable_useIBk,JRip_folds,DecisionTable_crossVal,PART_pruning,PART_confidenceFactorValue,PART_minNumObj,PART_numFolds,J48_confidenceFactorValue,SimpleCart_useOneSE,JRip_optimizations"
3,90,0.68183242,0.79921544,0.85424107,0.65429688,0.64545455,0060,0034,0035,0.00000000,"Aggregator,JRip,JRip_minNo,JRip_checkErrorRate,DecisionTable,J48,PART,SimpleCart,PART_minNumObj,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_minNumObj,PART_binarySplits,JRip_usePruning,DecisionTable_evaluationMeasure,JRip_folds,J48_pruning,J48_binarySplits,J48_minNumObj,J48_collapseTree,DecisionTable_crossVal,J48_useLaplace,SimpleCart_usePrune,J48_numFolds,J48_subtreeRaising,JRip_optimizations,SimpleCart_numFoldsPruning,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,DecisionTable_search,PART_pruning,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,SimpleCart_heuristic,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,PART_numFolds,BestFirst_direction,PART_confidenceFactorValue,BestFirst_searchTermination"
4,90,0.69434979,0.81660466,0.85424107,0.65429688,0.64545455,0046,0034,0073,0.59551860,"DecisionTable,JRip,DecisionTable_useIBk,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,JRip_checkErrorRate,BestFirst_direction,JRip_minNo,JRip_usePruning,JRip_optimizations,JRip_folds,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,BestFirst_searchTermination,PART,PART_useMDLcorrection,Aggregator,PART_binarySplits,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_numFolds,PART_confidenceFactorValue,SimpleCart,SimpleCart_usePrune,SimpleCart_minNumObj,PART_minNumObj,SimpleCart_heuristic,SimpleCart_numFoldsPruning,J48,J48_binarySplits,J48_minNumObj,J48_pruning,SimpleCart_useOneSE,J48_useMDLcorrection,J48_numFolds,J48_collapseTree,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_useLaplace"
5,90,0.74027488,0.81763930,0.85425182,0.59960938,0.65454545,0054,0034,0073,0.59551860,"JRip,DecisionTable,JRip_usePruning,JRip_optimizations,DecisionTable_evaluationMeasure,JRip_checkErrorRate,DecisionTable_crossVal,JRip_minNo,DecisionTable_useIBk,JRip_folds,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,Aggregator,PART,PART_useMDLcorrection,PART_minNumObj,BestFirst_direction,PART_binarySplits,PART_pruning,PART_numFolds,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,SimpleCart,SimpleCart_usePrune,SimpleCart_minNumObj,SimpleCart_heuristic,SimpleCart_numFoldsPruning,J48,J48_pruning,J48_collapseTree,J48_confidenceFactorValue,J48_minNumObj,J48_numFolds,J48_useMDLcorrection,J48_useLaplace,J48_binarySplits,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE"
6,90,0.69658027,0.81410818,0.85425182,0.59960938,0.65454545,0048,0034,0073,0.59551860,"DecisionTable,JRip,JRip_usePruning,JRip_checkErrorRate,DecisionTable_useIBk,JRip_folds,DecisionTable_search,BestFirst_direction,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,PART,Aggregator,PART_pruning,PART_numFolds,PART_minNumObj,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,JRip_optimizations,PART_confidenceFactorValue,SimpleCart,SimpleCart_minNumObj,SimpleCart_heuristic,SimpleCart_usePrune,JRip_minNo,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_binarySplits,GreedyStepwise_searchBackwards,J48,J48_collapseTree,J48_minNumObj,J48_binarySplits,J48_useMDLcorrection,J48_pruning,J48_numFolds,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,J48_useLaplace"
7,90,0.68010293,0.79799913,0.86277943,0.59765625,0.67272727,0062,0034,0061,0.56722606,"DecisionTable,SimpleCart,J48,J48_doNotMakeSplitPointActualValue,PART,J48_useMDLcorrection,SimpleCart_heuristic,DecisionTable_crossVal,J48_useLaplace,PART_useMDLcorrection,DecisionTable_evaluationMeasure,SimpleCart_usePrune,SimpleCart_minNumObj,DecisionTable_search,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,BestFirst_direction,SimpleCart_numFoldsPruning,J48_binarySplits,PART_pruning,J48_minNumObj,PART_minNumObj,PART_numFolds,PART_confidenceFactorValue,Aggregator,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_numFolds,JRip,J48_subtreeRaising,BestFirst_searchTermination,J48_confidenceFactorValue,JRip_usePruning,JRip_optimizations,PART_doNotMakeSplitPointActualValue,J48_collapseTree,JRip_folds,PART_binarySplits,JRip_minNo,JRip_checkErrorRate"
8,90,0.65904762,0.79860140,0.86600198,0.66406250,0.64545455,0077,0034,0061,0.56722606,"DecisionTable,J48,SimpleCart,PART,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART_pruning,PART_minNumObj,J48_minNumObj,PART_numFolds,DecisionTable_crossVal,Aggregator,PART_confidenceFactorValue,JRip_usePruning,JRip_folds,JRip_optimizations,JRip_checkErrorRate,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_minNumObj,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_direction,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_pruning,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,J48_numFolds,PART_useMDLcorrection,J48_subtreeRaising,BestFirst_searchTermination,J48_collapseTree,J48_confidenceFactorValue,JRip,J48_useLaplace,PART_binarySplits,J48_binarySplits,JRip_minNo"
9,90,0.70834408,0.80901021,0.86600198,0.66406250,0.64545455,0077,0034,0061,0.56722606,"SimpleCart,PART,J48,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable,J48_pruning,J48_confidenceFactorValue,J48_subtreeRaising,PART_binarySplits,PART_useMDLcorrection,DecisionTable_crossVal,SimpleCart_usePrune,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48_numFolds,J48_binarySplits,DecisionTable_search,SimpleCart_useOneSE,JRip,BestFirst_searchTermination,J48_useLaplace,JRip_checkErrorRate,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,PART_doNotMakeSplitPointActualValue,BestFirst_direction,JRip_usePruning,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,JRip_minNo,SimpleCart_heuristic,DecisionTable_useIBk,JRip_folds,JRip_optimizations,PART_pruning,PART_minNumObj,J48_minNumObj,PART_confidenceFactorValue,PART_numFolds,Aggregator"
