gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.99526912,0014,0100,0035,0.00000000,"SimpleCart,PART,SimpleCart_heuristic,PART_minNumObj,SimpleCart_usePrune,JRip,J48,PART_doNotMakeSplitPointActualValue,Aggregator,SimpleCart_numFoldsPruning,PART_pruning,DecisionTable,J48_doNotMakeSplitPointActualValue,JRip_minNo,J48_minNumObj,DecisionTable_useIBk,J48_useLaplace,PART_useMDLcorrection,JRip_usePruning,J48_collapseTree,JRip_checkErrorRate,SimpleCart_minNumObj,PART_binarySplits,J48_useMDLcorrection,JRip_optimizations,JRip_folds,SimpleCart_useOneSE,DecisionTable_crossVal,PART_numFolds,DecisionTable_search,J48_binarySplits,J48_pruning,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,J48_numFolds,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction,J48_subtreeRaising"
1,99,0.00000000,0.00000000,0.00000000,0.99526912,0012,0100,0035,0.00000000,"JRip,SimpleCart,PART,J48,SimpleCart_minNumObj,PART_doNotMakeSplitPointActualValue,DecisionTable,PART_useMDLcorrection,JRip_minNo,J48_useMDLcorrection,JRip_usePruning,DecisionTable_useIBk,JRip_optimizations,DecisionTable_crossVal,J48_pruning,Aggregator,J48_useLaplace,PART_minNumObj,J48_minNumObj,SimpleCart_usePrune,J48_binarySplits,JRip_checkErrorRate,PART_pruning,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,DecisionTable_search,PART_binarySplits,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,JRip_folds,SimpleCart_heuristic,SimpleCart_useOneSE,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,J48_numFolds,BestFirst_searchTermination,SimpleCart_numFoldsPruning,PART_numFolds,PART_confidenceFactorValue"
2,99,0.00000000,0.00000000,0.00000000,0.99526912,0012,0100,0035,0.00000000,"SimpleCart,J48,J48_useMDLcorrection,J48_collapseTree,SimpleCart_minNumObj,J48_pruning,J48_minNumObj,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,J48_useLaplace,SimpleCart_usePrune,JRip,J48_numFolds,Aggregator,J48_binarySplits,PART,PART_doNotMakeSplitPointActualValue,DecisionTable,J48_confidenceFactorValue,PART_pruning,PART_useMDLcorrection,DecisionTable_search,SimpleCart_useOneSE,J48_subtreeRaising,JRip_usePruning,JRip_checkErrorRate,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,DecisionTable_crossVal,PART_minNumObj,JRip_minNo,PART_binarySplits,DecisionTable_useIBk,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_folds,BestFirst_direction,GreedyStepwise_searchBackwards,PART_numFolds,JRip_optimizations,PART_confidenceFactorValue"
3,99,0.00000000,0.00000000,0.00000000,0.99641779,0011,0100,0035,0.00000000,"J48,J48_pruning,Aggregator,J48_useMDLcorrection,J48_subtreeRaising,JRip,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_collapseTree,J48_minNumObj,PART,J48_useLaplace,JRip_usePruning,DecisionTable,JRip_folds,SimpleCart,SimpleCart_heuristic,J48_numFolds,J48_confidenceFactorValue,PART_pruning,PART_confidenceFactorValue,JRip_optimizations,DecisionTable_evaluationMeasure,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,JRip_minNo,SimpleCart_usePrune,PART_binarySplits,SimpleCart_numFoldsPruning,PART_numFolds,PART_useMDLcorrection,DecisionTable_crossVal,PART_minNumObj,DecisionTable_useIBk,DecisionTable_search,BestFirst_direction,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,GreedyStepwise_searchBackwards"
4,99,0.00000000,0.00000000,0.00000000,0.99641779,0010,0100,0035,0.00000000,"Aggregator,DecisionTable,SimpleCart,DecisionTable_crossVal,SimpleCart_minNumObj,SimpleCart_heuristic,DecisionTable_evaluationMeasure,J48,J48_binarySplits,PART,J48_useMDLcorrection,JRip,DecisionTable_useIBk,JRip_checkErrorRate,PART_minNumObj,JRip_usePruning,JRip_minNo,DecisionTable_search,SimpleCart_usePrune,JRip_folds,J48_collapseTree,JRip_optimizations,SimpleCart_useOneSE,PART_pruning,PART_useMDLcorrection,PART_binarySplits,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_minNumObj,PART_numFolds,J48_useLaplace,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,SimpleCart_numFoldsPruning,BestFirst_searchTermination,J48_subtreeRaising,J48_numFolds,PART_confidenceFactorValue,J48_confidenceFactorValue"
5,99,0.00000000,0.00000000,0.00000000,0.99641779,0009,0100,0035,0.00000000,"SimpleCart,Aggregator,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_heuristic,JRip,JRip_checkErrorRate,J48,J48_pruning,J48_numFolds,DecisionTable,PART,PART_minNumObj,PART_pruning,SimpleCart_minNumObj,SimpleCart_useOneSE,J48_subtreeRaising,JRip_minNo,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,PART_confidenceFactorValue,JRip_usePruning,J48_minNumObj,J48_useMDLcorrection,J48_binarySplits,PART_binarySplits,J48_collapseTree,JRip_folds,J48_confidenceFactorValue,J48_useLaplace,PART_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,PART_useMDLcorrection,DecisionTable_crossVal,DecisionTable_search,PART_numFolds,BestFirst_direction,GreedyStepwise_searchBackwards,JRip_optimizations,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection"
6,99,0.00000000,0.00000000,0.00000000,0.99641779,0010,0100,0035,0.00000000,"DecisionTable,DecisionTable_useIBk,Aggregator,PART,DecisionTable_crossVal,DecisionTable_search,DecisionTable_evaluationMeasure,SimpleCart,PART_pruning,J48,JRip,JRip_minNo,PART_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,SimpleCart_usePrune,SimpleCart_heuristic,PART_binarySplits,J48_useMDLcorrection,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,PART_minNumObj,GreedyStepwise_searchBackwards,J48_binarySplits,PART_numFolds,SimpleCart_numFoldsPruning,J48_collapseTree,BestFirst_searchTermination,J48_minNumObj,JRip_usePruning,JRip_checkErrorRate,BestFirst_direction,J48_useLaplace,SimpleCart_useOneSE,J48_pruning,J48_confidenceFactorValue,JRip_optimizations,JRip_folds,J48_subtreeRaising,J48_numFolds"
7,99,0.00000000,0.00000000,0.00000000,0.99641779,0011,0100,0035,0.00000000,"SimpleCart,J48,J48_minNumObj,J48_collapseTree,Aggregator,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,DecisionTable,J48_pruning,JRip,PART,SimpleCart_usePrune,PART_useMDLcorrection,DecisionTable_crossVal,J48_useLaplace,J48_useMDLcorrection,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,J48_binarySplits,J48_numFolds,SimpleCart_minNumObj,J48_confidenceFactorValue,PART_binarySplits,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,J48_subtreeRaising,JRip_checkErrorRate,PART_minNumObj,JRip_minNo,DecisionTable_search,JRip_usePruning,PART_pruning,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,PART_numFolds,GreedyStepwise_conservativeForwardSelection,JRip_folds,JRip_optimizations,PART_confidenceFactorValue"
8,99,0.00000000,0.00000000,0.00000000,0.99641779,0009,0100,0035,0.00000000,"SimpleCart,SimpleCart_usePrune,SimpleCart_heuristic,J48,SimpleCart_useOneSE,DecisionTable,J48_useMDLcorrection,SimpleCart_numFoldsPruning,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,Aggregator,J48_collapseTree,J48_minNumObj,J48_pruning,J48_subtreeRaising,DecisionTable_evaluationMeasure,DecisionTable_search,J48_numFolds,J48_useLaplace,SimpleCart_minNumObj,PART,J48_binarySplits,JRip,DecisionTable_crossVal,J48_confidenceFactorValue,BestFirst_direction,PART_pruning,PART_numFolds,PART_doNotMakeSplitPointActualValue,PART_minNumObj,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,PART_binarySplits,GreedyStepwise_searchBackwards,PART_useMDLcorrection,PART_confidenceFactorValue,JRip_minNo,JRip_checkErrorRate,JRip_usePruning,JRip_optimizations,JRip_folds"
9,99,0.00000000,0.00000000,0.00000000,0.99641779,0009,0100,0035,0.00000000,"JRip,JRip_minNo,PART,SimpleCart,SimpleCart_minNumObj,Aggregator,JRip_checkErrorRate,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48,DecisionTable,DecisionTable_crossVal,JRip_usePruning,J48_doNotMakeSplitPointActualValue,PART_pruning,PART_binarySplits,J48_minNumObj,J48_binarySplits,SimpleCart_heuristic,PART_numFolds,SimpleCart_usePrune,DecisionTable_search,JRip_optimizations,JRip_folds,J48_useLaplace,J48_collapseTree,BestFirst_searchTermination,J48_useMDLcorrection,DecisionTable_useIBk,J48_pruning,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,SimpleCart_useOneSE,BestFirst_direction,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_numFolds,J48_subtreeRaising,J48_confidenceFactorValue"
