,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([1211.0,385.0,66.0,70.0], dtype=np.float64)",,"np.array([[1190.0,17.0,0.0,3.0],[3.0,375.0,3.0,3.0],[0.0,2.0,63.0,0.0],[0.0,6.0,3.0,60.0]], dtype=np.float64)",,1688.0,,0.023148148148148147,,40.0,,0.9499063280222348,,1753.3432813841134,,1.0146662508009916,,84.1522290560197,,0.052500683223478686,,0.22897989104866168,,1728.0,,97.68518518518519,,2.314814814814815,,0.0,,22.928075903539277,,0.33811437573669884,,0.11833758275146994,,34.99927576094056,,1744.7245005488744,,1.0096785304102283,,1.2057508900037972,,0.19607235959356897,,2083.5375379265615,,43.98148148148148,,0.0,,0.0,,0.9921298778410141,,0.9967457390418775,,0.9769781935511467,,0.023148148148148147,,0.00846912210999437,,0.9588715029840574,,0.9774492762979725,,0.9768518518518519,,0.9915308778900057,,0.9768518518518519,,0.9440621700727172,,0.9768518518518519,,0.997361995431193
someClassifier-PART-sample-01,0.0,,"np.array([1211.0,385.0,66.0,70.0], dtype=np.float64)",,"np.array([[1190.0,19.0,0.0,1.0],[9.0,362.0,6.0,7.0],[1.0,4.0,60.0,0.0],[1.0,8.0,5.0,55.0]], dtype=np.float64)",,1667.0,,0.03530092592592592,,61.0,,0.9232223759924247,,1890.5970167562093,,1.0940954958079916,,90.73976265566316,,0.02094694035020887,,0.22897989104866168,,1728.0,,96.4699074074074,,3.5300925925925926,,0.0,,9.147938823045964,,0.33811437573669884,,0.12166893373483213,,35.9845491543311,,-22753.395439180353,,-13.16747421248863,,1.2057508900037972,,14.373225102492427,,2083.5375379265615,,27.11226851851852,,0.0,,0.0,,0.9747802600077867,,0.9882218349924022,,0.9647581198924841,,0.03530092592592592,,0.020436805551875156,,0.9392919620891139,,0.9651592390392141,,0.9646990740740741,,0.9795631944481249,,0.9646990740740741,,0.9086543677298063,,0.9646990740740741,,0.9759875869852441
someClassifier-SimpleCart-sample-01,0.0,,"np.array([1211.0,385.0,66.0,70.0], dtype=np.float64)",,"np.array([[1185.0,22.0,0.0,3.0],[14.0,360.0,3.0,7.0],[0.0,3.0,62.0,0.0],[1.0,7.0,3.0,58.0]], dtype=np.float64)",,1665.0,,0.036458333333333336,,63.0,,0.9207883906794805,,1930.2182922664767,,1.117024474691248,,92.64139748532388,,0.018478155353893272,,0.22897989104866168,,1728.0,,96.35416666666667,,3.6458333333333335,,0.0,,8.069772096260797,,0.33811437573669884,,0.11453485399970986,,33.87458866549409,,-17361.319723791818,,-10.047060025342487,,1.2057508900037972,,11.252810915346284,,2083.5375379265615,,26.73611111111111,,0.0,,0.0,,0.979775146876384,,0.9916730757416885,,0.9636750773527659,,0.036458333333333336,,0.025944384442851638,,0.9319924411056969,,0.9639153404417322,,0.9635416666666666,,0.9740556155571484,,0.9635416666666666,,0.9225709241769426,,0.9635416666666666,,0.9888017974375952
someClassifier-SimpleCart,0.0,0.0,,,,,1665.0,0.0,0.036458333333333336,0.0,63.0,0.0,0.9207883906794805,0.0,1930.2182922664767,0.0,1.117024474691248,0.0,92.64139748532388,0.0,0.018478155353893272,0.0,0.22897989104866168,0.0,1728.0,0.0,96.35416666666667,0.0,3.6458333333333335,0.0,0.0,0.0,8.069772096260797,0.0,0.33811437573669884,0.0,0.11453485399970986,0.0,33.87458866549409,0.0,-17361.319723791818,0.0,-10.047060025342487,0.0,1.2057508900037972,0.0,11.252810915346284,0.0,2083.5375379265615,0.0,26.73611111111111,0.0,0.0,0.0,0.0,0.0,0.979775146876384,0.0,0.9916730757416885,0.0,0.9636750773527659,0.0,0.036458333333333336,0.0,0.025944384442851638,0.0,0.9319924411056969,0.0,0.9639153404417322,0.0,0.9635416666666666,0.0,0.9740556155571484,0.0,0.9635416666666666,0.0,0.9225709241769426,0.0,0.9635416666666666,0.0,0.9888017974375952,0.0
someClassifier-Individual,0.0,0.0,,,,,1688.0,0.0,0.023148148148148147,0.0,40.0,0.0,0.9499063280222348,0.0,1753.3432813841134,0.0,1.0146662508009916,0.0,84.1522290560197,0.0,0.052500683223478686,0.0,0.22897989104866168,0.0,1728.0,0.0,97.68518518518519,0.0,2.314814814814815,0.0,0.0,0.0,22.928075903539277,0.0,0.33811437573669884,0.0,0.11833758275146994,0.0,34.99927576094056,0.0,1744.7245005488744,0.0,1.0096785304102283,0.0,1.2057508900037972,0.0,0.19607235959356897,0.0,2083.5375379265615,0.0,43.98148148148148,0.0,0.0,0.0,0.0,0.0,0.9921298778410141,0.0,0.9967457390418775,0.0,0.9769781935511467,0.0,0.023148148148148147,0.0,0.00846912210999437,0.0,0.9588715029840574,0.0,0.9774492762979725,0.0,0.9768518518518519,0.0,0.9915308778900057,0.0,0.9768518518518519,0.0,0.9440621700727172,0.0,0.9768518518518519,0.0,0.997361995431193,0.0
someClassifier-PART,0.0,0.0,,,,,1667.0,0.0,0.03530092592592592,0.0,61.0,0.0,0.9232223759924247,0.0,1890.5970167562093,0.0,1.0940954958079916,0.0,90.73976265566316,0.0,0.02094694035020887,0.0,0.22897989104866168,0.0,1728.0,0.0,96.4699074074074,0.0,3.5300925925925926,0.0,0.0,0.0,9.147938823045964,0.0,0.33811437573669884,0.0,0.12166893373483213,0.0,35.9845491543311,0.0,-22753.395439180353,0.0,-13.16747421248863,0.0,1.2057508900037972,0.0,14.373225102492427,0.0,2083.5375379265615,0.0,27.11226851851852,0.0,0.0,0.0,0.0,0.0,0.9747802600077867,0.0,0.9882218349924022,0.0,0.9647581198924841,0.0,0.03530092592592592,0.0,0.020436805551875156,0.0,0.9392919620891139,0.0,0.9651592390392141,0.0,0.9646990740740741,0.0,0.9795631944481249,0.0,0.9646990740740741,0.0,0.9086543677298063,0.0,0.9646990740740741,0.0,0.9759875869852441,0.0
