gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.98368810,0354,0100,0035,0.00000000,"SimpleCart,SimpleCart_minNumObj,JRip,J48,JRip_minNo,SimpleCart_heuristic,J48_useMDLcorrection,PART,PART_pruning,J48_useLaplace,J48_pruning,PART_minNumObj,J48_binarySplits,DecisionTable,JRip_checkErrorRate,J48_numFolds,JRip_usePruning,J48_collapseTree,SimpleCart_usePrune,Aggregator,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_numFolds,J48_minNumObj,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,PART_binarySplits,JRip_optimizations,PART_confidenceFactorValue,DecisionTable_search,JRip_folds,J48_subtreeRaising,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,BestFirst_searchTermination,PART_doNotMakeSplitPointActualValue,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,BestFirst_direction"
1,49,0.00000000,0.00000000,0.00000000,0.98368810,0260,0100,0035,0.00000000,"JRip,J48,JRip_usePruning,Aggregator,J48_doNotMakeSplitPointActualValue,SimpleCart,J48_binarySplits,JRip_minNo,SimpleCart_usePrune,JRip_checkErrorRate,PART,JRip_folds,DecisionTable,J48_useLaplace,SimpleCart_useOneSE,J48_minNumObj,DecisionTable_crossVal,J48_pruning,JRip_optimizations,PART_doNotMakeSplitPointActualValue,J48_collapseTree,DecisionTable_search,SimpleCart_minNumObj,J48_confidenceFactorValue,J48_useMDLcorrection,DecisionTable_evaluationMeasure,BestFirst_direction,PART_binarySplits,J48_numFolds,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,SimpleCart_heuristic,PART_pruning,PART_minNumObj,PART_useMDLcorrection,BestFirst_searchTermination,PART_numFolds,PART_confidenceFactorValue"
2,49,0.00000000,0.00000000,0.00000000,0.98368810,0316,0100,0035,0.00000000,"PART,PART_binarySplits,SimpleCart,J48,J48_binarySplits,Aggregator,PART_useMDLcorrection,J48_useLaplace,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_minNumObj,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,SimpleCart_usePrune,J48_pruning,JRip,JRip_checkErrorRate,J48_numFolds,J48_confidenceFactorValue,DecisionTable,SimpleCart_minNumObj,DecisionTable_useIBk,PART_confidenceFactorValue,DecisionTable_search,PART_numFolds,J48_minNumObj,J48_collapseTree,JRip_usePruning,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_minNo,SimpleCart_useOneSE,J48_subtreeRaising,DecisionTable_evaluationMeasure,BestFirst_direction,DecisionTable_crossVal,JRip_optimizations,JRip_folds"
3,49,0.00000000,0.00000000,0.00000000,0.98368810,0290,0100,0035,0.00000000,"DecisionTable,J48,DecisionTable_useIBk,J48_useMDLcorrection,J48_binarySplits,Aggregator,JRip,JRip_checkErrorRate,DecisionTable_evaluationMeasure,DecisionTable_crossVal,SimpleCart,JRip_minNo,J48_useLaplace,DecisionTable_search,PART,PART_pruning,SimpleCart_heuristic,J48_pruning,J48_minNumObj,JRip_usePruning,J48_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,J48_confidenceFactorValue,JRip_folds,J48_collapseTree,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,PART_numFolds,PART_useMDLcorrection,J48_subtreeRaising,PART_binarySplits,GreedyStepwise_searchBackwards,SimpleCart_usePrune,BestFirst_searchTermination,BestFirst_direction,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_numFolds,JRip_optimizations,SimpleCart_useOneSE,SimpleCart_numFoldsPruning"
4,49,0.00000000,0.00000000,0.00000000,0.98368810,0275,0100,0035,0.00000000,"PART,JRip,PART_doNotMakeSplitPointActualValue,DecisionTable,JRip_checkErrorRate,PART_minNumObj,SimpleCart,SimpleCart_heuristic,PART_useMDLcorrection,PART_binarySplits,PART_pruning,JRip_minNo,J48,JRip_usePruning,DecisionTable_search,DecisionTable_evaluationMeasure,SimpleCart_usePrune,Aggregator,DecisionTable_useIBk,DecisionTable_crossVal,BestFirst_direction,PART_numFolds,SimpleCart_useOneSE,JRip_optimizations,J48_binarySplits,J48_pruning,J48_minNumObj,SimpleCart_minNumObj,J48_collapseTree,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,PART_confidenceFactorValue,JRip_folds,J48_useLaplace,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,J48_numFolds,J48_subtreeRaising"
5,49,0.00000000,0.00000000,0.00000000,0.98368810,0274,0100,0035,0.00000000,"SimpleCart,JRip,JRip_checkErrorRate,JRip_minNo,SimpleCart_minNumObj,SimpleCart_heuristic,DecisionTable,SimpleCart_usePrune,Aggregator,J48,PART,PART_binarySplits,DecisionTable_evaluationMeasure,J48_useLaplace,J48_collapseTree,DecisionTable_crossVal,JRip_usePruning,J48_binarySplits,DecisionTable_search,PART_pruning,PART_useMDLcorrection,JRip_optimizations,J48_pruning,J48_minNumObj,J48_useMDLcorrection,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,PART_minNumObj,J48_numFolds,SimpleCart_numFoldsPruning,BestFirst_searchTermination,SimpleCart_useOneSE,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,PART_numFolds,JRip_folds,PART_confidenceFactorValue,J48_subtreeRaising,GreedyStepwise_searchBackwards"
6,49,0.00000000,0.00000000,0.00000000,0.98368810,0255,0100,0035,0.00000000,"DecisionTable,J48,J48_binarySplits,J48_collapseTree,J48_minNumObj,Aggregator,J48_doNotMakeSplitPointActualValue,JRip,DecisionTable_crossVal,DecisionTable_useIBk,J48_useMDLcorrection,PART,PART_useMDLcorrection,SimpleCart,PART_binarySplits,JRip_usePruning,J48_useLaplace,JRip_minNo,PART_minNumObj,J48_pruning,DecisionTable_evaluationMeasure,DecisionTable_search,J48_confidenceFactorValue,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,JRip_optimizations,SimpleCart_usePrune,SimpleCart_minNumObj,PART_pruning,PART_numFolds,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,JRip_folds,J48_numFolds,SimpleCart_useOneSE,PART_confidenceFactorValue,SimpleCart_numFoldsPruning"
7,49,0.00000000,0.00000000,0.00000000,0.98368810,0243,0100,0035,0.00000000,"SimpleCart,PART,SimpleCart_heuristic,JRip,Aggregator,JRip_usePruning,DecisionTable,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable_crossVal,J48,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,PART_pruning,J48_pruning,J48_useLaplace,JRip_minNo,J48_minNumObj,JRip_optimizations,PART_minNumObj,DecisionTable_search,SimpleCart_usePrune,PART_binarySplits,BestFirst_searchTermination,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,JRip_folds,SimpleCart_numFoldsPruning,J48_collapseTree,J48_confidenceFactorValue,PART_numFolds,J48_binarySplits,J48_numFolds,SimpleCart_useOneSE,DecisionTable_useIBk,PART_confidenceFactorValue,J48_useMDLcorrection,J48_subtreeRaising,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards"
8,49,0.00000000,0.00000000,0.00000000,0.98368810,0259,0100,0035,0.00000000,"JRip,PART,JRip_usePruning,JRip_checkErrorRate,J48,J48_doNotMakeSplitPointActualValue,DecisionTable,DecisionTable_useIBk,J48_minNumObj,PART_binarySplits,J48_binarySplits,Aggregator,JRip_folds,JRip_minNo,PART_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,SimpleCart,SimpleCart_heuristic,PART_pruning,J48_useMDLcorrection,JRip_optimizations,DecisionTable_crossVal,PART_minNumObj,DecisionTable_search,J48_useLaplace,J48_pruning,PART_useMDLcorrection,J48_collapseTree,SimpleCart_usePrune,PART_confidenceFactorValue,PART_numFolds,J48_subtreeRaising,BestFirst_direction,J48_numFolds,SimpleCart_minNumObj,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,BestFirst_searchTermination,GreedyStepwise_searchBackwards,SimpleCart_useOneSE"
9,49,0.00000000,0.00000000,0.00000000,0.98368810,0318,0100,0035,0.00000000,"PART,PART_pruning,Aggregator,SimpleCart,J48,SimpleCart_usePrune,J48_useMDLcorrection,DecisionTable,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_useLaplace,SimpleCart_minNumObj,PART_numFolds,DecisionTable_search,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_binarySplits,JRip,J48_minNumObj,J48_collapseTree,SimpleCart_heuristic,J48_pruning,PART_confidenceFactorValue,JRip_minNo,DecisionTable_evaluationMeasure,DecisionTable_crossVal,PART_useMDLcorrection,PART_binarySplits,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,JRip_checkErrorRate,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_numFolds,JRip_usePruning,JRip_folds,JRip_optimizations"
