classifier,dataset_name,n_sample,n_fold,n_draw,unweighted_area_under_roc,elapsed time (seconds),characteristics,options
RandomForest,hayes-roth,1,2,3,0.923942,0,"bagSizePercent=29;breakTiesRandomly=true;maxDepth=0;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 29 -B -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,4,0.962037,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=10;numFeatures=0.96 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 10 -K <numFeaturesMultiplier>0.96</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,5,0.962037,0,"bagSizePercent=84;breakTiesRandomly=true;maxDepth=10;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 84 -B -depth 10 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,6,0.886111,0,"bagSizePercent=55;breakTiesRandomly=true;maxDepth=4;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 55 -B -depth 4 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,7,0.962037,0,"bagSizePercent=72;breakTiesRandomly=true;maxDepth=9;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 72 -B -depth 9 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,8,0.940344,0,"bagSizePercent=21;breakTiesRandomly=true;maxDepth=10;numFeatures=0.27 * predictiveAttributes;numIterations=1000;","-P 21 -B -depth 10 -K <numFeaturesMultiplier>0.27</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,9,0.875265,0,"bagSizePercent=57;breakTiesRandomly=false;maxDepth=4;numFeatures=0.04 * predictiveAttributes;numIterations=1000;","-P 57 -depth 4 -K <numFeaturesMultiplier>0.4</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,10,0.962037,0,"bagSizePercent=55;breakTiesRandomly=false;maxDepth=0;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 55 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,11,0.886111,0,"bagSizePercent=37;breakTiesRandomly=false;maxDepth=4;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 37 -depth 4 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,12,0.940344,0,"bagSizePercent=45;breakTiesRandomly=false;maxDepth=6;numFeatures=0.54 * predictiveAttributes;numIterations=1000;","-P 45 -depth 6 -K <numFeaturesMultiplier>0.54</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,13,0.956481,0,"bagSizePercent=72;breakTiesRandomly=false;maxDepth=9;numFeatures=0.47 * predictiveAttributes;numIterations=1000;","-P 72 -depth 9 -K <numFeaturesMultiplier>0.47</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,14,0.918651,0,"bagSizePercent=43;breakTiesRandomly=false;maxDepth=0;numFeatures=0.19 * predictiveAttributes;numIterations=1000;","-P 43 -K <numFeaturesMultiplier>0.19</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,15,0.962037,0,"bagSizePercent=54;breakTiesRandomly=false;maxDepth=0;numFeatures=0.97 * predictiveAttributes;numIterations=1000;","-P 54 -K <numFeaturesMultiplier>0.97</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,16,0.962037,0,"bagSizePercent=63;breakTiesRandomly=false;maxDepth=10;numFeatures=0.83 * predictiveAttributes;numIterations=1000;","-P 63 -depth 10 -K <numFeaturesMultiplier>0.83</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,17,0.804894,0,"bagSizePercent=46;breakTiesRandomly=false;maxDepth=2;numFeatures=0.94 * predictiveAttributes;numIterations=1000;","-P 46 -depth 2 -K <numFeaturesMultiplier>0.94</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,18,0.962037,0,"bagSizePercent=90;breakTiesRandomly=false;maxDepth=9;numFeatures=0.8 * predictiveAttributes;numIterations=1000;","-P 90 -depth 9 -K <numFeaturesMultiplier>0.80</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,19,0.831614,0,"bagSizePercent=83;breakTiesRandomly=false;maxDepth=2;numFeatures=0.39 * predictiveAttributes;numIterations=1000;","-P 83 -depth 2 -K <numFeaturesMultiplier>0.39</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,20,0.869974,0,"bagSizePercent=86;breakTiesRandomly=true;maxDepth=4;numFeatures=0.25 * predictiveAttributes;numIterations=1000;","-P 86 -B -depth 4 -K <numFeaturesMultiplier>0.25</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,21,0.956481,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=9;numFeatures=0.46 * predictiveAttributes;numIterations=1000;","-P 34 -depth 9 -K <numFeaturesMultiplier>0.46</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,22,0.929233,0,"bagSizePercent=57;breakTiesRandomly=true;maxDepth=9;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 57 -B -depth 9 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,23,0.826455,0,"bagSizePercent=88;breakTiesRandomly=false;maxDepth=3;numFeatures=0.91 * predictiveAttributes;numIterations=1000;","-P 88 -depth 3 -K <numFeaturesMultiplier>0.91</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,24,0.907804,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=5;numFeatures=0.33 * predictiveAttributes;numIterations=1000;","-P 89 -depth 5 -K <numFeaturesMultiplier>0.33</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,2,25,0.886111,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=5;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 64 -depth 5 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,1,0.876720,0,"bagSizePercent=31;breakTiesRandomly=false;maxDepth=3;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 31 -depth 3 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,2,0.940476,0,"bagSizePercent=25;breakTiesRandomly=true;maxDepth=10;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 25 -B -depth 10 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,3,0.925132,0,"bagSizePercent=29;breakTiesRandomly=true;maxDepth=0;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 29 -B -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,4,0.945767,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=10;numFeatures=0.96 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 10 -K <numFeaturesMultiplier>0.96</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,5,0.945767,0,"bagSizePercent=84;breakTiesRandomly=true;maxDepth=10;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 84 -B -depth 10 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,6,0.940741,0,"bagSizePercent=55;breakTiesRandomly=true;maxDepth=4;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 55 -B -depth 4 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,7,0.956614,0,"bagSizePercent=72;breakTiesRandomly=true;maxDepth=9;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 72 -B -depth 9 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,8,0.941005,0,"bagSizePercent=21;breakTiesRandomly=true;maxDepth=10;numFeatures=0.27 * predictiveAttributes;numIterations=1000;","-P 21 -B -depth 10 -K <numFeaturesMultiplier>0.27</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,9,0.908730,0,"bagSizePercent=57;breakTiesRandomly=false;maxDepth=4;numFeatures=0.04 * predictiveAttributes;numIterations=1000;","-P 57 -depth 4 -K <numFeaturesMultiplier>0.4</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,10,0.956614,0,"bagSizePercent=55;breakTiesRandomly=false;maxDepth=0;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 55 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,11,0.951587,0,"bagSizePercent=37;breakTiesRandomly=false;maxDepth=4;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 37 -depth 4 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,12,0.956614,0,"bagSizePercent=45;breakTiesRandomly=false;maxDepth=6;numFeatures=0.54 * predictiveAttributes;numIterations=1000;","-P 45 -depth 6 -K <numFeaturesMultiplier>0.54</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,13,0.956614,0,"bagSizePercent=72;breakTiesRandomly=false;maxDepth=9;numFeatures=0.47 * predictiveAttributes;numIterations=1000;","-P 72 -depth 9 -K <numFeaturesMultiplier>0.47</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,14,0.946032,0,"bagSizePercent=43;breakTiesRandomly=false;maxDepth=0;numFeatures=0.19 * predictiveAttributes;numIterations=1000;","-P 43 -K <numFeaturesMultiplier>0.19</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,15,0.940476,0,"bagSizePercent=54;breakTiesRandomly=false;maxDepth=0;numFeatures=0.97 * predictiveAttributes;numIterations=1000;","-P 54 -K <numFeaturesMultiplier>0.97</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,16,0.940476,0,"bagSizePercent=63;breakTiesRandomly=false;maxDepth=10;numFeatures=0.83 * predictiveAttributes;numIterations=1000;","-P 63 -depth 10 -K <numFeaturesMultiplier>0.83</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,17,0.856085,0,"bagSizePercent=46;breakTiesRandomly=false;maxDepth=2;numFeatures=0.94 * predictiveAttributes;numIterations=1000;","-P 46 -depth 2 -K <numFeaturesMultiplier>0.94</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,18,0.945767,0,"bagSizePercent=90;breakTiesRandomly=false;maxDepth=9;numFeatures=0.8 * predictiveAttributes;numIterations=1000;","-P 90 -depth 9 -K <numFeaturesMultiplier>0.80</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,19,0.859788,0,"bagSizePercent=83;breakTiesRandomly=false;maxDepth=2;numFeatures=0.39 * predictiveAttributes;numIterations=1000;","-P 83 -depth 2 -K <numFeaturesMultiplier>0.39</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,20,0.902910,0,"bagSizePercent=86;breakTiesRandomly=true;maxDepth=4;numFeatures=0.25 * predictiveAttributes;numIterations=1000;","-P 86 -B -depth 4 -K <numFeaturesMultiplier>0.25</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,21,0.946032,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=9;numFeatures=0.46 * predictiveAttributes;numIterations=1000;","-P 34 -depth 9 -K <numFeaturesMultiplier>0.46</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,22,0.956878,0,"bagSizePercent=57;breakTiesRandomly=true;maxDepth=9;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 57 -B -depth 9 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,23,0.896958,0,"bagSizePercent=88;breakTiesRandomly=false;maxDepth=3;numFeatures=0.91 * predictiveAttributes;numIterations=1000;","-P 88 -depth 3 -K <numFeaturesMultiplier>0.91</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,24,0.945767,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=5;numFeatures=0.33 * predictiveAttributes;numIterations=1000;","-P 89 -depth 5 -K <numFeaturesMultiplier>0.33</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,3,25,0.967460,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=5;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 64 -depth 5 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,1,0.842857,0,"bagSizePercent=31;breakTiesRandomly=false;maxDepth=3;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 31 -depth 3 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,2,0.934921,0,"bagSizePercent=25;breakTiesRandomly=true;maxDepth=10;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 25 -B -depth 10 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,3,0.918519,0,"bagSizePercent=29;breakTiesRandomly=true;maxDepth=0;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 29 -B -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,4,0.934921,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=10;numFeatures=0.96 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 10 -K <numFeaturesMultiplier>0.96</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,5,0.934921,0,"bagSizePercent=84;breakTiesRandomly=true;maxDepth=10;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 84 -B -depth 10 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,6,0.848148,0,"bagSizePercent=55;breakTiesRandomly=true;maxDepth=4;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 55 -B -depth 4 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,7,0.934921,0,"bagSizePercent=72;breakTiesRandomly=true;maxDepth=9;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 72 -B -depth 9 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,8,0.923810,0,"bagSizePercent=21;breakTiesRandomly=true;maxDepth=10;numFeatures=0.27 * predictiveAttributes;numIterations=1000;","-P 21 -B -depth 10 -K <numFeaturesMultiplier>0.27</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,9,0.869841,0,"bagSizePercent=57;breakTiesRandomly=false;maxDepth=4;numFeatures=0.04 * predictiveAttributes;numIterations=1000;","-P 57 -depth 4 -K <numFeaturesMultiplier>0.4</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,10,0.934921,0,"bagSizePercent=55;breakTiesRandomly=false;maxDepth=0;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 55 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,11,0.848148,0,"bagSizePercent=37;breakTiesRandomly=false;maxDepth=4;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 37 -depth 4 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,12,0.913228,0,"bagSizePercent=45;breakTiesRandomly=false;maxDepth=6;numFeatures=0.54 * predictiveAttributes;numIterations=1000;","-P 45 -depth 6 -K <numFeaturesMultiplier>0.54</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,13,0.934921,0,"bagSizePercent=72;breakTiesRandomly=false;maxDepth=9;numFeatures=0.47 * predictiveAttributes;numIterations=1000;","-P 72 -depth 9 -K <numFeaturesMultiplier>0.47</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,14,0.929365,0,"bagSizePercent=43;breakTiesRandomly=false;maxDepth=0;numFeatures=0.19 * predictiveAttributes;numIterations=1000;","-P 43 -K <numFeaturesMultiplier>0.19</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,15,0.934921,0,"bagSizePercent=54;breakTiesRandomly=false;maxDepth=0;numFeatures=0.97 * predictiveAttributes;numIterations=1000;","-P 54 -K <numFeaturesMultiplier>0.97</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,16,0.924074,0,"bagSizePercent=63;breakTiesRandomly=false;maxDepth=10;numFeatures=0.83 * predictiveAttributes;numIterations=1000;","-P 63 -depth 10 -K <numFeaturesMultiplier>0.83</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,17,0.848413,0,"bagSizePercent=46;breakTiesRandomly=false;maxDepth=2;numFeatures=0.94 * predictiveAttributes;numIterations=1000;","-P 46 -depth 2 -K <numFeaturesMultiplier>0.94</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,18,0.924074,0,"bagSizePercent=90;breakTiesRandomly=false;maxDepth=9;numFeatures=0.8 * predictiveAttributes;numIterations=1000;","-P 90 -depth 9 -K <numFeaturesMultiplier>0.80</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,19,0.940476,0,"bagSizePercent=83;breakTiesRandomly=false;maxDepth=2;numFeatures=0.39 * predictiveAttributes;numIterations=1000;","-P 83 -depth 2 -K <numFeaturesMultiplier>0.39</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,20,0.874868,0,"bagSizePercent=86;breakTiesRandomly=true;maxDepth=4;numFeatures=0.25 * predictiveAttributes;numIterations=1000;","-P 86 -B -depth 4 -K <numFeaturesMultiplier>0.25</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,21,0.929365,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=9;numFeatures=0.46 * predictiveAttributes;numIterations=1000;","-P 34 -depth 9 -K <numFeaturesMultiplier>0.46</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,22,0.923810,0,"bagSizePercent=57;breakTiesRandomly=true;maxDepth=9;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 57 -B -depth 9 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,23,0.870635,0,"bagSizePercent=88;breakTiesRandomly=false;maxDepth=3;numFeatures=0.91 * predictiveAttributes;numIterations=1000;","-P 88 -depth 3 -K <numFeaturesMultiplier>0.91</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,24,0.869841,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=5;numFeatures=0.33 * predictiveAttributes;numIterations=1000;","-P 89 -depth 5 -K <numFeaturesMultiplier>0.33</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,4,25,0.869841,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=5;numFeatures=0.87 * predictiveAttributes;numIterations=1000;","-P 64 -depth 5 -K <numFeaturesMultiplier>0.87</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,5,1,0.804762,0,"bagSizePercent=31;breakTiesRandomly=false;maxDepth=3;numFeatures=0.6 * predictiveAttributes;numIterations=1000;","-P 31 -depth 3 -K <numFeaturesMultiplier>0.60</numFeaturesMultiplier> -I 1000 "
RandomForest,hayes-roth,1,5,2,0.940741,0,"bagSizePercent=25;breakTiesRandomly=true;maxDepth=10;numFeatures=0.88 * predictiveAttributes;numIterations=1000;","-P 25 -B -depth 10 -K <numFeaturesMultiplier>0.88</numFeaturesMultiplier> -I 1000 "
