classifier,dataset_name,n_sample,n_fold,n_draw,unweighted_area_under_roc,elapsed time (seconds),characteristics,options
SimpleCart,tae,1,1,15,0.678030,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 6 -H -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,1,16,0.452273,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=7;SimpleCart_useOneSE=false;","-M 9 -H -C 1.0 -S 1 -N 7"
SimpleCart,tae,1,1,17,0.656061,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,1,18,0.700000,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -H -U"
SimpleCart,tae,1,1,19,0.678030,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -H -U"
SimpleCart,tae,1,1,20,0.656061,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,1,21,0.709091,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,1,22,0.452273,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,1,23,0.452273,0,"SimpleCart_minNumObj=10;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 10 -U"
SimpleCart,tae,1,1,24,0.678030,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=false;","-M 2 -C 1.0 -S 1 -N 4"
SimpleCart,tae,1,1,25,0.678030,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -U"
SimpleCart,tae,1,2,1,0.660000,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,2,2,0.773333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=8;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 8 -A"
SimpleCart,tae,1,2,3,0.653333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,2,4,0.660000,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,2,5,0.773333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=true;","-M 3 -H -C 1.0 -S 1 -N 6 -A"
SimpleCart,tae,1,2,6,0.673333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,2,7,0.676667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -U"
SimpleCart,tae,1,2,8,0.673333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=3;SimpleCart_useOneSE=false;","-M 3 -H -C 1.0 -S 1 -N 3"
SimpleCart,tae,1,2,9,0.673333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -H -U"
SimpleCart,tae,1,2,10,0.773333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=2;SimpleCart_useOneSE=false;","-M 6 -C 1.0 -S 1 -N 2"
SimpleCart,tae,1,2,11,0.673333,0,"SimpleCart_minNumObj=8;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=false;","-M 8 -C 1.0 -S 1 -N 6"
SimpleCart,tae,1,2,12,0.660000,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,2,13,0.676667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,2,14,0.676667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,2,15,0.773333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 6 -H -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,2,16,0.673333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=7;SimpleCart_useOneSE=false;","-M 9 -H -C 1.0 -S 1 -N 7"
SimpleCart,tae,1,2,17,0.673333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,2,18,0.660000,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -H -U"
SimpleCart,tae,1,2,19,0.653333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -H -U"
SimpleCart,tae,1,2,20,0.673333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,2,21,0.653333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,2,22,0.773333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,2,23,0.673333,0,"SimpleCart_minNumObj=10;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 10 -U"
SimpleCart,tae,1,2,24,0.643333,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=false;","-M 2 -C 1.0 -S 1 -N 4"
SimpleCart,tae,1,2,25,0.653333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -U"
SimpleCart,tae,1,3,1,0.746667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,3,2,0.690000,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=8;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 8 -A"
SimpleCart,tae,1,3,3,0.760000,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,3,4,0.746667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,3,5,0.716667,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=true;","-M 3 -H -C 1.0 -S 1 -N 6 -A"
SimpleCart,tae,1,3,6,0.746667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,3,7,0.813333,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -U"
SimpleCart,tae,1,3,8,0.723333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=3;SimpleCart_useOneSE=false;","-M 3 -H -C 1.0 -S 1 -N 3"
SimpleCart,tae,1,3,9,0.746667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -H -U"
SimpleCart,tae,1,3,10,0.716667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=2;SimpleCart_useOneSE=false;","-M 6 -C 1.0 -S 1 -N 2"
SimpleCart,tae,1,3,11,0.556667,0,"SimpleCart_minNumObj=8;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=false;","-M 8 -C 1.0 -S 1 -N 6"
SimpleCart,tae,1,3,12,0.746667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,3,13,0.813333,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,3,14,0.813333,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,3,15,0.556667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 6 -H -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,3,16,0.716667,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=7;SimpleCart_useOneSE=false;","-M 9 -H -C 1.0 -S 1 -N 7"
SimpleCart,tae,1,3,17,0.746667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,3,18,0.746667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -H -U"
SimpleCart,tae,1,3,19,0.690000,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -H -U"
SimpleCart,tae,1,3,20,0.746667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,3,21,0.760000,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,3,22,0.556667,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,3,23,0.556667,0,"SimpleCart_minNumObj=10;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 10 -U"
SimpleCart,tae,1,3,24,0.783333,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=false;","-M 2 -C 1.0 -S 1 -N 4"
SimpleCart,tae,1,3,25,0.690000,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -U"
SimpleCart,tae,1,4,1,0.753333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,4,2,0.773333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=8;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 8 -A"
SimpleCart,tae,1,4,3,0.773333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,4,4,0.753333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,4,5,0.793333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=true;","-M 3 -H -C 1.0 -S 1 -N 6 -A"
SimpleCart,tae,1,4,6,0.753333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,4,7,0.726667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -U"
SimpleCart,tae,1,4,8,0.773333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=3;SimpleCart_useOneSE=false;","-M 3 -H -C 1.0 -S 1 -N 3"
SimpleCart,tae,1,4,9,0.753333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -H -U"
SimpleCart,tae,1,4,10,0.673333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=2;SimpleCart_useOneSE=false;","-M 6 -C 1.0 -S 1 -N 2"
SimpleCart,tae,1,4,11,0.773333,0,"SimpleCart_minNumObj=8;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=false;","-M 8 -C 1.0 -S 1 -N 6"
SimpleCart,tae,1,4,12,0.753333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,4,13,0.726667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,4,14,0.726667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,4,15,0.566667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 6 -H -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,4,16,0.773333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=7;SimpleCart_useOneSE=false;","-M 9 -H -C 1.0 -S 1 -N 7"
SimpleCart,tae,1,4,17,0.753333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,4,18,0.753333,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -H -U"
SimpleCart,tae,1,4,19,0.773333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -H -U"
SimpleCart,tae,1,4,20,0.753333,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,4,21,0.773333,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,4,22,0.566667,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,4,23,0.773333,0,"SimpleCart_minNumObj=10;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 10 -U"
SimpleCart,tae,1,4,24,0.726667,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=false;","-M 2 -C 1.0 -S 1 -N 4"
SimpleCart,tae,1,4,25,0.773333,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -U"
SimpleCart,tae,1,5,1,0.826667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,5,2,0.846667,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=8;SimpleCart_useOneSE=true;","-M 7 -C 1.0 -S 1 -N 8 -A"
SimpleCart,tae,1,5,3,0.740000,0,"SimpleCart_minNumObj=7;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 7 -H -U"
SimpleCart,tae,1,5,4,0.826667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,5,5,0.846667,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=true;","-M 3 -H -C 1.0 -S 1 -N 6 -A"
SimpleCart,tae,1,5,6,0.826667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,5,7,0.810000,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -U"
SimpleCart,tae,1,5,8,0.893333,0,"SimpleCart_minNumObj=3;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=3;SimpleCart_useOneSE=false;","-M 3 -H -C 1.0 -S 1 -N 3"
SimpleCart,tae,1,5,9,0.826667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -H -U"
SimpleCart,tae,1,5,10,0.846667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=2;SimpleCart_useOneSE=false;","-M 6 -C 1.0 -S 1 -N 2"
SimpleCart,tae,1,5,11,0.846667,0,"SimpleCart_minNumObj=8;SimpleCart_heuristic=true;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=6;SimpleCart_useOneSE=false;","-M 8 -C 1.0 -S 1 -N 6"
SimpleCart,tae,1,5,12,0.826667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -U"
SimpleCart,tae,1,5,13,0.810000,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,5,14,0.810000,0,"SimpleCart_minNumObj=2;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 2 -H -U"
SimpleCart,tae,1,5,15,0.846667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=4;SimpleCart_useOneSE=true;","-M 6 -H -C 1.0 -S 1 -N 4 -A"
SimpleCart,tae,1,5,16,0.846667,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=true;SimpleCart_numFoldsPruning=7;SimpleCart_useOneSE=false;","-M 9 -H -C 1.0 -S 1 -N 7"
SimpleCart,tae,1,5,17,0.826667,0,"SimpleCart_minNumObj=5;SimpleCart_heuristic=true;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 5 -U"
SimpleCart,tae,1,5,18,0.826667,0,"SimpleCart_minNumObj=6;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 6 -H -U"
SimpleCart,tae,1,5,19,0.740000,0,"SimpleCart_minNumObj=9;SimpleCart_heuristic=false;SimpleCart_usePrune=false;SimpleCart_numFoldsPruning=null;SimpleCart_useOneSE=null;","-M 9 -H -U"
