classifier,dataset_name,n_sample,n_fold,n_draw,unweighted_area_under_roc,elapsed time (seconds),characteristics,options
J48,haberman,1,10,2,0.610795,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -J -M 8 -doNotMakeSplitPointActualValue -N 6 -A -S"
J48,haberman,1,10,3,0.522727,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -M 2 -doNotMakeSplitPointActualValue -A"
J48,haberman,1,10,4,0.482955,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=3;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 3 -N 6 -A"
J48,haberman,1,10,5,0.636364,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,haberman,1,10,6,0.610795,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.15 -J -B -O -M 9 -A"
J48,haberman,1,10,7,0.619318,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=5;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 5 -N 9 -A"
J48,haberman,1,10,8,0.619318,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -N 6"
J48,haberman,1,10,9,0.610795,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -M 9 -N 5 -A"
J48,haberman,1,10,10,0.650568,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -O -M 10"
J48,haberman,1,10,11,0.610795,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.05;J48_useLaplace=true;J48_subtreeRaising=false;","-C 0.05 -J -B -M 9 -doNotMakeSplitPointActualValue -A -S"
J48,haberman,1,10,12,0.383523,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -J -M 4 -doNotMakeSplitPointActualValue"
J48,haberman,1,10,13,0.502841,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=4;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 2 -N 4 -S"
J48,haberman,1,10,14,0.627841,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=8;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -O -M 4 -N 8 -A"
J48,haberman,1,10,15,0.619318,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 6 -N 9 -S"
J48,haberman,1,10,16,0.522727,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -M 4"
J48,haberman,1,10,17,0.610795,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -B -M 8 -doNotMakeSplitPointActualValue -N 9 -A"
J48,haberman,1,10,18,0.636364,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,haberman,1,10,19,0.502841,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.25;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.25 -J -B -O -M 10 -S"
J48,haberman,1,10,20,0.562500,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.35;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.35 -J -B -O -M 4 -A"
J48,haberman,1,10,21,0.610795,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -M 6 -N 5 -A"
J48,haberman,1,10,22,0.528409,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=false;J48_subtreeRaising=true;","-C 0.15 -J -M 2 -doNotMakeSplitPointActualValue"
J48,haberman,1,10,23,0.619318,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -doNotMakeSplitPointActualValue -N 6 -A"
J48,haberman,1,10,24,0.502841,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=3;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -B -O -M 4 -N 3 -A -S"
J48,haberman,1,10,25,0.610795,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 9 -N 5 -A"
J48,ionosphere,1,1,1,0.899666,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.45;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.45 -J -O -M 9 -doNotMakeSplitPointActualValue -S"
J48,ionosphere,1,1,2,0.829431,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -J -M 8 -doNotMakeSplitPointActualValue -N 6 -A -S"
J48,ionosphere,1,1,3,0.899666,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -M 2 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,1,4,0.802676,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=3;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 3 -N 6 -A"
J48,ionosphere,1,1,5,0.921405,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,1,6,0.903010,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.15 -J -B -O -M 9 -A"
J48,ionosphere,1,1,7,0.826087,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=5;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 5 -N 9 -A"
J48,ionosphere,1,1,8,0.903010,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -N 6"
J48,ionosphere,1,1,9,0.769231,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -M 9 -N 5 -A"
J48,ionosphere,1,1,10,0.872910,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -O -M 10"
J48,ionosphere,1,1,11,0.836120,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.05;J48_useLaplace=true;J48_subtreeRaising=false;","-C 0.05 -J -B -M 9 -doNotMakeSplitPointActualValue -A -S"
J48,ionosphere,1,1,12,0.897993,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -J -M 4 -doNotMakeSplitPointActualValue"
J48,ionosphere,1,1,13,0.784281,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=4;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 2 -N 4 -S"
J48,ionosphere,1,1,14,0.821070,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=8;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -O -M 4 -N 8 -A"
J48,ionosphere,1,1,15,0.824415,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 6 -N 9 -S"
J48,ionosphere,1,1,16,0.872910,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -M 4"
J48,ionosphere,1,1,17,0.884615,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -B -M 8 -doNotMakeSplitPointActualValue -N 9 -A"
J48,ionosphere,1,1,18,0.921405,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,1,19,0.899666,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.25;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.25 -J -B -O -M 10 -S"
J48,ionosphere,1,1,20,0.906355,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.35;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.35 -J -B -O -M 4 -A"
J48,ionosphere,1,1,21,0.826087,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -M 6 -N 5 -A"
J48,ionosphere,1,1,22,0.904682,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=false;J48_subtreeRaising=true;","-C 0.15 -J -M 2 -doNotMakeSplitPointActualValue"
J48,ionosphere,1,1,23,0.896321,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -doNotMakeSplitPointActualValue -N 6 -A"
J48,ionosphere,1,1,24,0.816054,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=3;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -B -O -M 4 -N 3 -A -S"
J48,ionosphere,1,1,25,0.769231,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 9 -N 5 -A"
J48,ionosphere,1,2,1,0.898551,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.45;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.45 -J -O -M 9 -doNotMakeSplitPointActualValue -S"
J48,ionosphere,1,2,2,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -J -M 8 -doNotMakeSplitPointActualValue -N 6 -A -S"
J48,ionosphere,1,2,3,0.940217,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -M 2 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,2,4,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=3;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 3 -N 6 -A"
J48,ionosphere,1,2,5,0.932971,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,2,6,0.898551,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.15 -J -B -O -M 9 -A"
J48,ionosphere,1,2,7,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=5;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 5 -N 9 -A"
J48,ionosphere,1,2,8,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -N 6"
J48,ionosphere,1,2,9,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -M 9 -N 5 -A"
J48,ionosphere,1,2,10,0.949275,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -O -M 10"
J48,ionosphere,1,2,11,0.898551,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.05;J48_useLaplace=true;J48_subtreeRaising=false;","-C 0.05 -J -B -M 9 -doNotMakeSplitPointActualValue -A -S"
J48,ionosphere,1,2,12,0.989130,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -J -M 4 -doNotMakeSplitPointActualValue"
J48,ionosphere,1,2,13,0.880435,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=4;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 2 -N 4 -S"
J48,ionosphere,1,2,14,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=8;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -O -M 4 -N 8 -A"
J48,ionosphere,1,2,15,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=false;","-R -Q 1 -O -M 6 -N 9 -S"
J48,ionosphere,1,2,16,0.925725,0,"J48_pruning=unpruned;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=false;J48_subtreeRaising=null;","-U -M 4"
J48,ionosphere,1,2,17,0.931159,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=9;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -B -M 8 -doNotMakeSplitPointActualValue -N 9 -A"
J48,ionosphere,1,2,18,0.932971,0,"J48_pruning=unpruned;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=8;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=null;","-U -J -B -O -M 8 -doNotMakeSplitPointActualValue -A"
J48,ionosphere,1,2,19,0.898551,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=10;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.25;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.25 -J -B -O -M 10 -S"
J48,ionosphere,1,2,20,0.989130,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_confidenceFactorValue=0.35;J48_useLaplace=true;J48_subtreeRaising=true;","-C 0.35 -J -B -O -M 4 -A"
J48,ionosphere,1,2,21,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -B -M 6 -N 5 -A"
J48,ionosphere,1,2,22,0.916667,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=true;J48_minNumObj=2;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.15;J48_useLaplace=false;J48_subtreeRaising=true;","-C 0.15 -J -M 2 -doNotMakeSplitPointActualValue"
J48,ionosphere,1,2,23,0.905797,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=6;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=6;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -O -M 6 -doNotMakeSplitPointActualValue -N 6 -A"
J48,ionosphere,1,2,24,0.951087,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=true;J48_binarySplits=true;J48_collapseTree=false;J48_minNumObj=4;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=3;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=false;","-R -Q 1 -B -O -M 4 -N 3 -A -S"
J48,ionosphere,1,2,25,0.992754,0,"J48_pruning=reducedErrorPruning;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=5;J48_confidenceFactorValue=null;J48_useLaplace=true;J48_subtreeRaising=true;","-R -Q 1 -J -O -M 9 -N 5 -A"
J48,ionosphere,1,3,1,0.989130,0,"J48_pruning=confidenceFactor;J48_useMDLcorrection=false;J48_binarySplits=false;J48_collapseTree=false;J48_minNumObj=9;J48_doNotMakeSplitPointActualValue=true;J48_numFolds=null;J48_confidenceFactorValue=0.45;J48_useLaplace=false;J48_subtreeRaising=false;","-C 0.45 -J -O -M 9 -doNotMakeSplitPointActualValue -S"
