classifier,dataset_name,n_sample,n_fold,n_draw,unweighted_area_under_roc,elapsed time (seconds),characteristics,options
RandomForest,heart,1,8,15,0.888889,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=9;numFeatures=0.02 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 9 -K <numFeaturesMultiplier>0.2</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,16,0.900000,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.74 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.74</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,17,0.872222,0,"bagSizePercent=67;breakTiesRandomly=false;maxDepth=10;numFeatures=0.2 * predictiveAttributes;numIterations=1000;","-P 67 -depth 10 -K <numFeaturesMultiplier>0.20</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,18,0.911111,0,"bagSizePercent=21;breakTiesRandomly=false;maxDepth=10;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 21 -depth 10 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,19,0.900000,0,"bagSizePercent=36;breakTiesRandomly=false;maxDepth=3;numFeatures=0.7 * predictiveAttributes;numIterations=1000;","-P 36 -depth 3 -K <numFeaturesMultiplier>0.70</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,20,0.894444,0,"bagSizePercent=85;breakTiesRandomly=false;maxDepth=6;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 85 -depth 6 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,21,0.877778,0,"bagSizePercent=81;breakTiesRandomly=false;maxDepth=0;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 81 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,22,0.905556,0,"bagSizePercent=39;breakTiesRandomly=true;maxDepth=5;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 39 -B -depth 5 -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,23,0.900000,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=0;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 34 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,24,0.916667,0,"bagSizePercent=75;breakTiesRandomly=false;maxDepth=2;numFeatures=0.53 * predictiveAttributes;numIterations=1000;","-P 75 -depth 2 -K <numFeaturesMultiplier>0.53</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,8,25,0.916667,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=2;numFeatures=0.62 * predictiveAttributes;numIterations=1000;","-P 42 -depth 2 -K <numFeaturesMultiplier>0.62</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,1,0.811111,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=2;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 89 -depth 2 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,2,0.850000,0,"bagSizePercent=27;breakTiesRandomly=false;maxDepth=10;numFeatures=0.75 * predictiveAttributes;numIterations=1000;","-P 27 -depth 10 -K <numFeaturesMultiplier>0.75</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,3,0.827778,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,4,0.855556,0,"bagSizePercent=44;breakTiesRandomly=false;maxDepth=8;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 44 -depth 8 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,5,0.833333,0,"bagSizePercent=38;breakTiesRandomly=true;maxDepth=0;numFeatures=0.42 * predictiveAttributes;numIterations=1000;","-P 38 -B -K <numFeaturesMultiplier>0.42</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,6,0.708333,0,"bagSizePercent=64;breakTiesRandomly=true;maxDepth=1;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 64 -B -depth 1 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,7,0.800000,0,"bagSizePercent=89;breakTiesRandomly=true;maxDepth=3;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 89 -B -depth 3 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,8,0.844444,0,"bagSizePercent=75;breakTiesRandomly=true;maxDepth=6;numFeatures=0.03 * predictiveAttributes;numIterations=1000;","-P 75 -B -depth 6 -K <numFeaturesMultiplier>0.3</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,9,0.833333,0,"bagSizePercent=40;breakTiesRandomly=true;maxDepth=9;numFeatures=0.92 * predictiveAttributes;numIterations=1000;","-P 40 -B -depth 9 -K <numFeaturesMultiplier>0.92</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,10,0.794444,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=3;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 64 -depth 3 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,11,0.838889,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=9;numFeatures=0.11 * predictiveAttributes;numIterations=1000;","-P 42 -depth 9 -K <numFeaturesMultiplier>0.11</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,12,0.838889,0,"bagSizePercent=31;breakTiesRandomly=true;maxDepth=7;numFeatures=0.65 * predictiveAttributes;numIterations=1000;","-P 31 -B -depth 7 -K <numFeaturesMultiplier>0.65</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,13,0.827778,0,"bagSizePercent=30;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 30 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,14,0.827778,0,"bagSizePercent=33;breakTiesRandomly=false;maxDepth=5;numFeatures=0.12 * predictiveAttributes;numIterations=1000;","-P 33 -depth 5 -K <numFeaturesMultiplier>0.12</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,15,0.838889,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=9;numFeatures=0.02 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 9 -K <numFeaturesMultiplier>0.2</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,16,0.822222,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.74 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.74</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,17,0.850000,0,"bagSizePercent=67;breakTiesRandomly=false;maxDepth=10;numFeatures=0.2 * predictiveAttributes;numIterations=1000;","-P 67 -depth 10 -K <numFeaturesMultiplier>0.20</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,18,0.822222,0,"bagSizePercent=21;breakTiesRandomly=false;maxDepth=10;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 21 -depth 10 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,19,0.805556,0,"bagSizePercent=36;breakTiesRandomly=false;maxDepth=3;numFeatures=0.7 * predictiveAttributes;numIterations=1000;","-P 36 -depth 3 -K <numFeaturesMultiplier>0.70</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,20,0.811111,0,"bagSizePercent=85;breakTiesRandomly=false;maxDepth=6;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 85 -depth 6 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,21,0.827778,0,"bagSizePercent=81;breakTiesRandomly=false;maxDepth=0;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 81 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,22,0.833333,0,"bagSizePercent=39;breakTiesRandomly=true;maxDepth=5;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 39 -B -depth 5 -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,23,0.830556,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=0;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 34 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,24,0.772222,0,"bagSizePercent=75;breakTiesRandomly=false;maxDepth=2;numFeatures=0.53 * predictiveAttributes;numIterations=1000;","-P 75 -depth 2 -K <numFeaturesMultiplier>0.53</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,9,25,0.777778,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=2;numFeatures=0.62 * predictiveAttributes;numIterations=1000;","-P 42 -depth 2 -K <numFeaturesMultiplier>0.62</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,1,1.000000,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=2;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 89 -depth 2 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,2,1.000000,0,"bagSizePercent=27;breakTiesRandomly=false;maxDepth=10;numFeatures=0.75 * predictiveAttributes;numIterations=1000;","-P 27 -depth 10 -K <numFeaturesMultiplier>0.75</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,3,1.000000,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,4,1.000000,0,"bagSizePercent=44;breakTiesRandomly=false;maxDepth=8;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 44 -depth 8 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,5,1.000000,0,"bagSizePercent=38;breakTiesRandomly=true;maxDepth=0;numFeatures=0.42 * predictiveAttributes;numIterations=1000;","-P 38 -B -K <numFeaturesMultiplier>0.42</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,6,0.988889,0,"bagSizePercent=64;breakTiesRandomly=true;maxDepth=1;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 64 -B -depth 1 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,7,1.000000,0,"bagSizePercent=89;breakTiesRandomly=true;maxDepth=3;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 89 -B -depth 3 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,8,1.000000,0,"bagSizePercent=75;breakTiesRandomly=true;maxDepth=6;numFeatures=0.03 * predictiveAttributes;numIterations=1000;","-P 75 -B -depth 6 -K <numFeaturesMultiplier>0.3</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,9,0.994444,0,"bagSizePercent=40;breakTiesRandomly=true;maxDepth=9;numFeatures=0.92 * predictiveAttributes;numIterations=1000;","-P 40 -B -depth 9 -K <numFeaturesMultiplier>0.92</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,10,0.983333,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=3;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 64 -depth 3 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,11,1.000000,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=9;numFeatures=0.11 * predictiveAttributes;numIterations=1000;","-P 42 -depth 9 -K <numFeaturesMultiplier>0.11</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,12,1.000000,0,"bagSizePercent=31;breakTiesRandomly=true;maxDepth=7;numFeatures=0.65 * predictiveAttributes;numIterations=1000;","-P 31 -B -depth 7 -K <numFeaturesMultiplier>0.65</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,13,1.000000,0,"bagSizePercent=30;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 30 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,14,1.000000,0,"bagSizePercent=33;breakTiesRandomly=false;maxDepth=5;numFeatures=0.12 * predictiveAttributes;numIterations=1000;","-P 33 -depth 5 -K <numFeaturesMultiplier>0.12</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,15,1.000000,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=9;numFeatures=0.02 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 9 -K <numFeaturesMultiplier>0.2</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,16,1.000000,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.74 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.74</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,17,1.000000,0,"bagSizePercent=67;breakTiesRandomly=false;maxDepth=10;numFeatures=0.2 * predictiveAttributes;numIterations=1000;","-P 67 -depth 10 -K <numFeaturesMultiplier>0.20</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,18,1.000000,0,"bagSizePercent=21;breakTiesRandomly=false;maxDepth=10;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 21 -depth 10 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,19,1.000000,0,"bagSizePercent=36;breakTiesRandomly=false;maxDepth=3;numFeatures=0.7 * predictiveAttributes;numIterations=1000;","-P 36 -depth 3 -K <numFeaturesMultiplier>0.70</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,20,0.994444,0,"bagSizePercent=85;breakTiesRandomly=false;maxDepth=6;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 85 -depth 6 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,21,1.000000,0,"bagSizePercent=81;breakTiesRandomly=false;maxDepth=0;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 81 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,22,1.000000,0,"bagSizePercent=39;breakTiesRandomly=true;maxDepth=5;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 39 -B -depth 5 -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,23,1.000000,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=0;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 34 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,24,0.994444,0,"bagSizePercent=75;breakTiesRandomly=false;maxDepth=2;numFeatures=0.53 * predictiveAttributes;numIterations=1000;","-P 75 -depth 2 -K <numFeaturesMultiplier>0.53</numFeaturesMultiplier> -I 1000 "
RandomForest,heart,1,10,25,0.988889,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=2;numFeatures=0.62 * predictiveAttributes;numIterations=1000;","-P 42 -depth 2 -K <numFeaturesMultiplier>0.62</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,1,0.832047,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=2;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 89 -depth 2 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,2,0.815354,0,"bagSizePercent=27;breakTiesRandomly=false;maxDepth=10;numFeatures=0.75 * predictiveAttributes;numIterations=1000;","-P 27 -depth 10 -K <numFeaturesMultiplier>0.75</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,3,0.826393,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,4,0.825076,0,"bagSizePercent=44;breakTiesRandomly=false;maxDepth=8;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 44 -depth 8 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,5,0.803694,0,"bagSizePercent=38;breakTiesRandomly=true;maxDepth=0;numFeatures=0.42 * predictiveAttributes;numIterations=1000;","-P 38 -B -K <numFeaturesMultiplier>0.42</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,6,0.803921,0,"bagSizePercent=64;breakTiesRandomly=true;maxDepth=1;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 64 -B -depth 1 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,7,0.815454,0,"bagSizePercent=89;breakTiesRandomly=true;maxDepth=3;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 89 -B -depth 3 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,8,0.793550,0,"bagSizePercent=75;breakTiesRandomly=true;maxDepth=6;numFeatures=0.03 * predictiveAttributes;numIterations=1000;","-P 75 -B -depth 6 -K <numFeaturesMultiplier>0.3</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,9,0.809314,0,"bagSizePercent=40;breakTiesRandomly=true;maxDepth=9;numFeatures=0.92 * predictiveAttributes;numIterations=1000;","-P 40 -B -depth 9 -K <numFeaturesMultiplier>0.92</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,10,0.798015,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=3;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 64 -depth 3 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,11,0.823141,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=9;numFeatures=0.11 * predictiveAttributes;numIterations=1000;","-P 42 -depth 9 -K <numFeaturesMultiplier>0.11</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,12,0.806361,0,"bagSizePercent=31;breakTiesRandomly=true;maxDepth=7;numFeatures=0.65 * predictiveAttributes;numIterations=1000;","-P 31 -B -depth 7 -K <numFeaturesMultiplier>0.65</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,13,0.806486,0,"bagSizePercent=30;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 30 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,14,0.847153,0,"bagSizePercent=33;breakTiesRandomly=false;maxDepth=5;numFeatures=0.12 * predictiveAttributes;numIterations=1000;","-P 33 -depth 5 -K <numFeaturesMultiplier>0.12</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,15,0.820143,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=9;numFeatures=0.02 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 9 -K <numFeaturesMultiplier>0.2</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,16,0.811249,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.74 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.74</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,17,0.830733,0,"bagSizePercent=67;breakTiesRandomly=false;maxDepth=10;numFeatures=0.2 * predictiveAttributes;numIterations=1000;","-P 67 -depth 10 -K <numFeaturesMultiplier>0.20</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,18,0.818838,0,"bagSizePercent=21;breakTiesRandomly=false;maxDepth=10;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 21 -depth 10 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,19,0.811856,0,"bagSizePercent=36;breakTiesRandomly=false;maxDepth=3;numFeatures=0.7 * predictiveAttributes;numIterations=1000;","-P 36 -depth 3 -K <numFeaturesMultiplier>0.70</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,20,0.783541,0,"bagSizePercent=85;breakTiesRandomly=false;maxDepth=6;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 85 -depth 6 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,21,0.795561,0,"bagSizePercent=81;breakTiesRandomly=false;maxDepth=0;numFeatures=0.69 * predictiveAttributes;numIterations=1000;","-P 81 -K <numFeaturesMultiplier>0.69</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,22,0.836066,0,"bagSizePercent=39;breakTiesRandomly=true;maxDepth=5;numFeatures=0.15 * predictiveAttributes;numIterations=1000;","-P 39 -B -depth 5 -K <numFeaturesMultiplier>0.15</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,23,0.808086,0,"bagSizePercent=34;breakTiesRandomly=false;maxDepth=0;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 34 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,24,0.803882,0,"bagSizePercent=75;breakTiesRandomly=false;maxDepth=2;numFeatures=0.53 * predictiveAttributes;numIterations=1000;","-P 75 -depth 2 -K <numFeaturesMultiplier>0.53</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,1,25,0.815255,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=2;numFeatures=0.62 * predictiveAttributes;numIterations=1000;","-P 42 -depth 2 -K <numFeaturesMultiplier>0.62</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,1,0.795570,0,"bagSizePercent=89;breakTiesRandomly=false;maxDepth=2;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 89 -depth 2 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,2,0.743874,0,"bagSizePercent=27;breakTiesRandomly=false;maxDepth=10;numFeatures=0.75 * predictiveAttributes;numIterations=1000;","-P 27 -depth 10 -K <numFeaturesMultiplier>0.75</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,3,0.725357,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,4,0.764106,0,"bagSizePercent=44;breakTiesRandomly=false;maxDepth=8;numFeatures=0.01 * predictiveAttributes;numIterations=1000;","-P 44 -depth 8 -K <numFeaturesMultiplier>0.1</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,5,0.727379,0,"bagSizePercent=38;breakTiesRandomly=true;maxDepth=0;numFeatures=0.42 * predictiveAttributes;numIterations=1000;","-P 38 -B -K <numFeaturesMultiplier>0.42</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,6,0.747824,0,"bagSizePercent=64;breakTiesRandomly=true;maxDepth=1;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 64 -B -depth 1 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,7,0.746214,0,"bagSizePercent=89;breakTiesRandomly=true;maxDepth=3;numFeatures=0.24 * predictiveAttributes;numIterations=1000;","-P 89 -B -depth 3 -K <numFeaturesMultiplier>0.24</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,8,0.741406,0,"bagSizePercent=75;breakTiesRandomly=true;maxDepth=6;numFeatures=0.03 * predictiveAttributes;numIterations=1000;","-P 75 -B -depth 6 -K <numFeaturesMultiplier>0.3</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,9,0.732648,0,"bagSizePercent=40;breakTiesRandomly=true;maxDepth=9;numFeatures=0.92 * predictiveAttributes;numIterations=1000;","-P 40 -B -depth 9 -K <numFeaturesMultiplier>0.92</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,10,0.729792,0,"bagSizePercent=64;breakTiesRandomly=false;maxDepth=3;numFeatures=0.07 * predictiveAttributes;numIterations=1000;","-P 64 -depth 3 -K <numFeaturesMultiplier>0.7</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,11,0.749615,0,"bagSizePercent=42;breakTiesRandomly=false;maxDepth=9;numFeatures=0.11 * predictiveAttributes;numIterations=1000;","-P 42 -depth 9 -K <numFeaturesMultiplier>0.11</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,12,0.718767,0,"bagSizePercent=31;breakTiesRandomly=true;maxDepth=7;numFeatures=0.65 * predictiveAttributes;numIterations=1000;","-P 31 -B -depth 7 -K <numFeaturesMultiplier>0.65</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,13,0.724162,0,"bagSizePercent=30;breakTiesRandomly=false;maxDepth=10;numFeatures=0.95 * predictiveAttributes;numIterations=1000;","-P 30 -depth 10 -K <numFeaturesMultiplier>0.95</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,14,0.750636,0,"bagSizePercent=33;breakTiesRandomly=false;maxDepth=5;numFeatures=0.12 * predictiveAttributes;numIterations=1000;","-P 33 -depth 5 -K <numFeaturesMultiplier>0.12</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,15,0.752113,0,"bagSizePercent=78;breakTiesRandomly=true;maxDepth=9;numFeatures=0.02 * predictiveAttributes;numIterations=1000;","-P 78 -B -depth 9 -K <numFeaturesMultiplier>0.2</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,16,0.729757,0,"bagSizePercent=32;breakTiesRandomly=false;maxDepth=10;numFeatures=0.74 * predictiveAttributes;numIterations=1000;","-P 32 -depth 10 -K <numFeaturesMultiplier>0.74</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,17,0.744827,0,"bagSizePercent=67;breakTiesRandomly=false;maxDepth=10;numFeatures=0.2 * predictiveAttributes;numIterations=1000;","-P 67 -depth 10 -K <numFeaturesMultiplier>0.20</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,18,0.745612,0,"bagSizePercent=21;breakTiesRandomly=false;maxDepth=10;numFeatures=0.32 * predictiveAttributes;numIterations=1000;","-P 21 -depth 10 -K <numFeaturesMultiplier>0.32</numFeaturesMultiplier> -I 1000 "
RandomForest,cleveland,1,2,19,0.751386,0,"bagSizePercent=36;breakTiesRandomly=false;maxDepth=3;numFeatures=0.7 * predictiveAttributes;numIterations=1000;","-P 36 -depth 3 -K <numFeaturesMultiplier>0.70</numFeaturesMultiplier> -I 1000 "
