individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,unpruned,true,null,null,3,true,true,null,null,true,true,null,true,8,10,false,unpruned,false,true,false,weka.attributeSelection.GreedyStepwise,true,true,9,true,true,rmse,MajorityVotingAggregator,true,true,2,2,6,null,true,null,true,false,6,true,null,0.9881182838901024,-DecisionTable -E rmse -X 3 -S weka.attributeSelection.GreedyStepwise -GreedyStepwise -C -B -PART -J -doNotMakeSplitPointActualValue -M 10 -U -B -SimpleCart -M 2 -C 1.0 -S 1 -N 9 -Aggregator MajorityVotingAggregator -JRip -N 2 -F 6 -O 8 -J48 -B -M 6 -U -A 
gen_000_ind_000,true,confidenceFactor,null,false,null,1,false,true,2,1,true,true,0.25,true,7,2,null,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,false,false,null,null,true,auc,MajorityVotingAggregator,false,true,null,2,7,10,false,null,null,false,6,null,null,null,-DecisionTable -E auc -X 1 -S weka.attributeSelection.BestFirst -PART -M 2 -R -Q 1 -B -N 10 -Aggregator MajorityVotingAggregator -BestFirst -N 1 -D 2 -JRip -N 2 -F 7 -O 7 -J48 -M 6 -J -C 0.25 -S 
gen_000_ind_001,true,reducedErrorPruning,true,true,null,5,true,true,2,4,true,true,null,true,2,9,false,unpruned,true,true,true,weka.attributeSelection.BestFirst,false,true,4,false,true,auc,RuleExtractorAggregator,false,true,10,8,2,null,true,10,null,true,2,null,null,null,-DecisionTable -E auc -I -X 5 -S weka.attributeSelection.BestFirst -PART -M 9 -U -B -SimpleCart -H -C 1.0 -S 1 -M 10 -N 4 -Aggregator RuleExtractorAggregator -BestFirst -N 4 -D 2 -JRip -N 8 -F 2 -O 2 -J48 -B -M 2 -R -Q 1 -doNotMakeSplitPointActualValue -N 10 
gen_000_ind_002,true,null,false,null,0.45,null,null,true,null,null,false,false,null,true,4,2,null,confidenceFactor,null,true,false,null,true,true,null,true,false,null,CompetenceBasedAggregator,null,null,9,10,3,null,null,null,null,null,null,null,null,null,-PART -J -M 2 -doNotMakeSplitPointActualValue -C 0.45 -SimpleCart -U -M 9 -Aggregator CompetenceBasedAggregator -JRip -N 10 -F 3 -O 4 
gen_000_ind_003,false,confidenceFactor,true,false,null,1,true,true,1,3,true,true,0.45,true,4,9,true,unpruned,true,true,false,weka.attributeSelection.BestFirst,false,true,9,false,false,mae,CompetenceBasedAggregator,false,true,2,6,8,null,false,null,null,false,10,null,null,null,-DecisionTable -E mae -I -X 1 -S weka.attributeSelection.BestFirst -PART -J -M 9 -U -SimpleCart -H -C 1.0 -S 1 -M 2 -A -N 9 -Aggregator CompetenceBasedAggregator -BestFirst -N 3 -D 1 -JRip -E -N 6 -F 8 -O 4 -J48 -B -M 10 -J -C 0.45 -S 
gen_000_ind_004,true,reducedErrorPruning,false,true,0.25,3,true,true,0,7,true,true,null,true,1,4,null,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,null,false,true,mae,CompetenceBasedAggregator,false,true,2,4,4,null,true,9,null,false,2,null,null,null,-DecisionTable -E mae -X 3 -S weka.attributeSelection.BestFirst -PART -J -M 4 -C 0.25 -B -SimpleCart -H -U -M 2 -Aggregator CompetenceBasedAggregator -BestFirst -N 7 -D 0 -JRip -N 4 -F 4 -O 1 -J48 -B -M 2 -R -Q 1 -N 9 
gen_000_ind_005,null,confidenceFactor,false,false,0.25,1,true,false,1,6,true,true,0.35,true,null,5,null,confidenceFactor,false,null,false,weka.attributeSelection.BestFirst,true,true,null,false,false,auc,MajorityVotingAggregator,false,false,3,null,null,null,true,null,null,false,4,null,null,null,-DecisionTable -E auc -X 1 -S weka.attributeSelection.BestFirst -PART -J -M 5 -doNotMakeSplitPointActualValue -C 0.25 -SimpleCart -H -U -M 3 -Aggregator MajorityVotingAggregator -BestFirst -N 6 -D 1 -J48 -B -M 4 -O -C 0.35 -S 
gen_000_ind_006,null,unpruned,false,null,null,6,false,false,2,5,true,true,null,false,null,null,null,null,false,null,null,weka.attributeSelection.BestFirst,null,true,null,false,null,mae,CompetenceBasedAggregator,false,true,8,null,null,null,true,null,null,false,4,null,null,null,-DecisionTable -E mae -X 6 -S weka.attributeSelection.BestFirst -SimpleCart -H -U -M 8 -Aggregator CompetenceBasedAggregator -BestFirst -N 5 -D 2 -J48 -M 4 -U 
gen_000_ind_007,true,confidenceFactor,true,false,null,5,false,true,2,1,true,true,0.05,true,3,3,true,reducedErrorPruning,true,true,true,weka.attributeSelection.BestFirst,false,true,4,true,true,auc,MajorityVotingAggregator,false,true,9,3,7,3,false,null,null,true,9,null,null,null,-DecisionTable -E auc -I -X 5 -S weka.attributeSelection.BestFirst -PART -M 3 -R -Q 1 -B -N 3 -SimpleCart -C 1.0 -S 1 -M 9 -A -N 4 -Aggregator MajorityVotingAggregator -BestFirst -N 1 -D 2 -JRip -N 3 -F 7 -O 3 -J48 -M 9 -J -C 0.05 -S -doNotMakeSplitPointActualValue 
gen_000_ind_008,true,reducedErrorPruning,true,true,null,5,false,true,null,null,true,true,null,true,null,8,true,unpruned,false,false,true,weka.attributeSelection.GreedyStepwise,true,true,7,true,false,auc,MajorityVotingAggregator,false,true,3,2,null,null,false,7,false,true,5,false,null,null,-DecisionTable -E auc -X 5 -S weka.attributeSelection.GreedyStepwise -PART -M 8 -doNotMakeSplitPointActualValue -U -SimpleCart -C 1.0 -S 1 -M 3 -A -N 7 -Aggregator MajorityVotingAggregator -JRip -P -N 2 -J48 -M 5 -J -R -Q 1 -doNotMakeSplitPointActualValue -N 7 
