gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.92213241,0.99674445,0.99806827,0.99777466,0.99588963,0201,0034,0035,0.00000000,"J48,J48_useMDLcorrection,J48_pruning,J48_useLaplace,J48_minNumObj,SimpleCart,DecisionTable,J48_binarySplits,DecisionTable_search,SimpleCart_heuristic,J48_numFolds,JRip,J48_collapseTree,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,SimpleCart_usePrune,GreedyStepwise_searchBackwards,Aggregator,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,BestFirst_direction,SimpleCart_useOneSE,PART,J48_subtreeRaising,BestFirst_searchTermination,JRip_checkErrorRate,SimpleCart_numFoldsPruning,DecisionTable_crossVal,SimpleCart_minNumObj,JRip_usePruning,DecisionTable_evaluationMeasure,JRip_minNo,PART_binarySplits,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_numFolds,JRip_folds,PART_minNumObj,PART_useMDLcorrection,JRip_optimizations,PART_confidenceFactorValue"
1,90,0.94625944,0.99708503,0.99806827,0.99777466,0.99588963,0182,0034,0035,0.00000000,"Aggregator,DecisionTable,J48,SimpleCart,PART,JRip,PART_minNumObj,J48_minNumObj,PART_useMDLcorrection,JRip_minNo,PART_binarySplits,DecisionTable_crossVal,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_pruning,PART_confidenceFactorValue,J48_binarySplits,DecisionTable_search,J48_pruning,J48_collapseTree,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_useLaplace,PART_doNotMakeSplitPointActualValue,SimpleCart_minNumObj,J48_numFolds,SimpleCart_heuristic,J48_subtreeRaising,J48_useMDLcorrection,SimpleCart_usePrune,BestFirst_searchTermination,SimpleCart_useOneSE,JRip_usePruning,JRip_folds,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,PART_numFolds,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,JRip_optimizations"
2,90,0.94552725,0.99691765,0.99825070,0.99831435,0.99680791,0179,0034,0035,0.00000000,"Aggregator,J48,SimpleCart,SimpleCart_heuristic,DecisionTable,J48_pruning,JRip,J48_collapseTree,DecisionTable_crossVal,PART,PART_useMDLcorrection,J48_useMDLcorrection,J48_numFolds,DecisionTable_search,BestFirst_searchTermination,J48_minNumObj,SimpleCart_minNumObj,J48_binarySplits,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_subtreeRaising,DecisionTable_useIBk,JRip_checkErrorRate,PART_pruning,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,SimpleCart_usePrune,JRip_usePruning,PART_confidenceFactorValue,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,JRip_minNo,PART_doNotMakeSplitPointActualValue,BestFirst_direction,PART_minNumObj,SimpleCart_numFoldsPruning,JRip_folds,SimpleCart_useOneSE,PART_numFolds,JRip_optimizations"
3,90,0.95463138,0.99696998,0.99830426,0.99776852,0.99731077,0178,0034,0035,0.00000000,"PART,DecisionTable,J48,PART_pruning,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_useLaplace,Aggregator,DecisionTable_crossVal,PART_useMDLcorrection,J48_pruning,J48_minNumObj,J48_collapseTree,J48_numFolds,SimpleCart,JRip,DecisionTable_useIBk,J48_confidenceFactorValue,DecisionTable_search,J48_binarySplits,PART_binarySplits,DecisionTable_evaluationMeasure,J48_doNotMakeSplitPointActualValue,PART_numFolds,PART_confidenceFactorValue,SimpleCart_minNumObj,SimpleCart_usePrune,J48_subtreeRaising,JRip_checkErrorRate,SimpleCart_heuristic,BestFirst_searchTermination,JRip_minNo,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,BestFirst_direction,JRip_usePruning,SimpleCart_numFoldsPruning,JRip_folds,JRip_optimizations"
4,90,0.95797071,0.99710420,0.99837743,0.99860878,0.99544143,0191,0034,0072,0.52943717,"JRip,SimpleCart,PART,PART_pruning,PART_numFolds,PART_useMDLcorrection,SimpleCart_heuristic,SimpleCart_minNumObj,JRip_checkErrorRate,JRip_usePruning,PART_confidenceFactorValue,JRip_folds,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,SimpleCart_numFoldsPruning,J48,J48_minNumObj,JRip_optimizations,PART_minNumObj,PART_binarySplits,J48_collapseTree,JRip_minNo,J48_useMDLcorrection,J48_pruning,J48_numFolds,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,J48_confidenceFactorValue,J48_binarySplits,DecisionTable,DecisionTable_crossVal,DecisionTable_useIBk,J48_subtreeRaising,J48_useLaplace,Aggregator,DecisionTable_search,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,BestFirst_direction"
5,90,0.94828618,0.99718152,0.99837743,0.99860878,0.99544143,0166,0034,0072,0.52943717,"PART,SimpleCart,JRip,SimpleCart_usePrune,SimpleCart_minNumObj,JRip_usePruning,SimpleCart_numFoldsPruning,J48,JRip_checkErrorRate,J48_minNumObj,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_pruning,SimpleCart_heuristic,JRip_optimizations,J48_numFolds,PART_pruning,PART_binarySplits,PART_useMDLcorrection,J48_useMDLcorrection,SimpleCart_useOneSE,DecisionTable,JRip_minNo,J48_confidenceFactorValue,PART_numFolds,DecisionTable_evaluationMeasure,DecisionTable_search,DecisionTable_crossVal,BestFirst_direction,GreedyStepwise_searchBackwards,J48_binarySplits,DecisionTable_useIBk,Aggregator,GreedyStepwise_conservativeForwardSelection,J48_useLaplace,JRip_folds,J48_collapseTree,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,PART_confidenceFactorValue,BestFirst_searchTermination"
6,90,0.95199839,0.99696990,0.99837743,0.99860878,0.99544143,0137,0056,0072,0.52943717,"PART,SimpleCart,JRip,PART_numFolds,PART_useMDLcorrection,SimpleCart_minNumObj,JRip_checkErrorRate,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,J48,SimpleCart_heuristic,J48_minNumObj,JRip_minNo,J48_pruning,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,JRip_optimizations,J48_numFolds,PART_pruning,PART_binarySplits,J48_useMDLcorrection,Aggregator,DecisionTable,J48_binarySplits,DecisionTable_useIBk,DecisionTable_crossVal,DecisionTable_evaluationMeasure,DecisionTable_search,JRip_folds,J48_useLaplace,BestFirst_direction,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,J48_collapseTree,SimpleCart_usePrune,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,BestFirst_searchTermination"
7,90,0.95547748,0.99703162,0.99837743,0.99860878,0.99544143,0141,0034,0058,0.50152786,"DecisionTable,PART,JRip,DecisionTable_useIBk,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction,DecisionTable_evaluationMeasure,JRip_minNo,PART_minNumObj,PART_pruning,PART_numFolds,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal,SimpleCart,SimpleCart_minNumObj,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_binarySplits,JRip_usePruning,JRip_optimizations,JRip_folds,J48_pruning,J48_subtreeRaising,J48_confidenceFactorValue,J48_numFolds,PART_useMDLcorrection,J48_minNumObj,J48_useMDLcorrection,J48_binarySplits,SimpleCart_heuristic,GreedyStepwise_conservativeForwardSelection,J48,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_collapseTree,JRip_checkErrorRate,Aggregator"
8,90,0.94901524,0.99720976,0.99837743,0.99860878,0.99544143,0147,0034,0058,0.50152786,"PART,DecisionTable,DecisionTable_useIBk,JRip,DecisionTable_crossVal,SimpleCart,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_useMDLcorrection,SimpleCart_minNumObj,JRip_usePruning,JRip_optimizations,JRip_folds,PART_binarySplits,DecisionTable_evaluationMeasure,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,J48,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_collapseTree,J48_useMDLcorrection,J48_pruning,J48_minNumObj,J48_confidenceFactorValue,J48_subtreeRaising,J48_numFolds,JRip_checkErrorRate,Aggregator,PART_pruning,PART_numFolds,PART_confidenceFactorValue,JRip_minNo,PART_minNumObj,PART_doNotMakeSplitPointActualValue"
9,90,0.96304625,0.99725499,0.99837743,0.99860878,0.99544143,0144,0034,0058,0.50152786,"JRip,DecisionTable,PART,DecisionTable_useIBk,DecisionTable_crossVal,SimpleCart,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,SimpleCart_minNumObj,PART_pruning,PART_confidenceFactorValue,PART_numFolds,JRip_minNo,PART_minNumObj,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_heuristic,J48,J48_pruning,J48_numFolds,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_minNumObj,J48_collapseTree,J48_confidenceFactorValue,J48_subtreeRaising,PART_binarySplits,JRip_usePruning,JRip_optimizations,JRip_folds,DecisionTable_evaluationMeasure,J48_binarySplits,J48_useMDLcorrection,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,Aggregator"
