gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.86064803,0.99780611,0.99938166,0.99999127,0.99831709,0335,0034,0035,0.00000000,"JRip,Aggregator,JRip_usePruning,JRip_folds,PART,J48,J48_useMDLcorrection,SimpleCart,J48_pruning,PART_doNotMakeSplitPointActualValue,DecisionTable,JRip_checkErrorRate,SimpleCart_usePrune,SimpleCart_minNumObj,JRip_minNo,J48_binarySplits,DecisionTable_search,GreedyStepwise_searchBackwards,JRip_optimizations,SimpleCart_useOneSE,SimpleCart_heuristic,J48_collapseTree,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,J48_minNumObj,PART_pruning,PART_binarySplits,PART_confidenceFactorValue,J48_numFolds,PART_useMDLcorrection,DecisionTable_evaluationMeasure,PART_minNumObj,PART_numFolds,DecisionTable_useIBk,J48_useLaplace,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,DecisionTable_crossVal,BestFirst_direction,GreedyStepwise_conservativeForwardSelection"
1,90,0.91265153,0.99772314,0.99936943,0.99996507,0.99841493,0316,0034,0035,0.00000000,"DecisionTable,DecisionTable_crossVal,DecisionTable_search,JRip,SimpleCart,DecisionTable_evaluationMeasure,SimpleCart_usePrune,BestFirst_direction,JRip_usePruning,BestFirst_searchTermination,SimpleCart_heuristic,JRip_minNo,SimpleCart_minNumObj,DecisionTable_useIBk,PART,PART_pruning,Aggregator,JRip_checkErrorRate,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48,PART_numFolds,J48_doNotMakeSplitPointActualValue,JRip_folds,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,J48_useLaplace,PART_binarySplits,PART_useMDLcorrection,JRip_optimizations,J48_minNumObj,J48_useMDLcorrection,J48_binarySplits,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_pruning,J48_numFolds,J48_confidenceFactorValue,J48_subtreeRaising"
2,90,0.92516507,0.99840699,0.99936943,0.99996507,0.99841493,0343,0034,0035,0.00000000,"DecisionTable,PART,J48,J48_minNumObj,J48_collapseTree,J48_useLaplace,DecisionTable_search,SimpleCart,J48_binarySplits,JRip,PART_minNumObj,Aggregator,BestFirst_searchTermination,JRip_usePruning,SimpleCart_minNumObj,GreedyStepwise_conservativeForwardSelection,J48_pruning,PART_pruning,SimpleCart_heuristic,DecisionTable_evaluationMeasure,PART_useMDLcorrection,PART_confidenceFactorValue,JRip_optimizations,BestFirst_direction,PART_binarySplits,SimpleCart_usePrune,DecisionTable_useIBk,SimpleCart_useOneSE,DecisionTable_crossVal,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,PART_numFolds,JRip_folds,JRip_minNo,J48_numFolds,JRip_checkErrorRate,J48_subtreeRaising"
3,90,0.91508646,0.99839214,0.99936943,0.99996507,0.99841493,0295,0034,0035,0.00000000,"Aggregator,SimpleCart,JRip,JRip_usePruning,SimpleCart_usePrune,DecisionTable,JRip_folds,SimpleCart_heuristic,JRip_optimizations,JRip_minNo,PART,PART_useMDLcorrection,J48,J48_pruning,J48_subtreeRaising,J48_useLaplace,DecisionTable_crossVal,J48_useMDLcorrection,J48_collapseTree,PART_minNumObj,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,PART_pruning,J48_binarySplits,PART_binarySplits,SimpleCart_numFoldsPruning,DecisionTable_search,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_numFolds,J48_minNumObj,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,BestFirst_direction,PART_numFolds,GreedyStepwise_searchBackwards"
4,90,0.87727860,0.99834410,0.99953712,0.99986026,0.99839537,0295,0148,0074,0.43815211,"JRip,JRip_usePruning,JRip_folds,SimpleCart,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_minNumObj,JRip_minNo,SimpleCart_numFoldsPruning,JRip_optimizations,JRip_checkErrorRate,SimpleCart_heuristic,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,PART_binarySplits,J48_useMDLcorrection,J48_useLaplace,J48_collapseTree,J48_doNotMakeSplitPointActualValue,BestFirst_direction,DecisionTable_search,BestFirst_searchTermination,J48,PART,J48_binarySplits,PART_pruning,PART_numFolds,J48_minNumObj,J48_pruning,DecisionTable,GreedyStepwise_searchBackwards,PART_useMDLcorrection,PART_minNumObj,J48_numFolds,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_subtreeRaising,DecisionTable_useIBk,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,Aggregator"
5,90,0.89922969,0.99840786,0.99953712,0.99986026,0.99839537,0317,0127,0074,0.43815211,"JRip,JRip_checkErrorRate,JRip_usePruning,JRip_optimizations,JRip_folds,SimpleCart,SimpleCart_minNumObj,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,JRip_minNo,BestFirst_direction,J48_useLaplace,J48_useMDLcorrection,J48_collapseTree,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,DecisionTable_search,PART_binarySplits,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,PART,J48,J48_binarySplits,PART_pruning,PART_numFolds,PART_minNumObj,J48_minNumObj,J48_pruning,J48_confidenceFactorValue,J48_numFolds,PART_useMDLcorrection,J48_subtreeRaising,DecisionTable,DecisionTable_evaluationMeasure,DecisionTable_useIBk,DecisionTable_crossVal,Aggregator"
6,90,0.89304105,0.99844716,0.99953712,0.99986026,0.99839537,0364,0140,0074,0.43815211,"JRip,JRip_minNo,JRip_usePruning,JRip_folds,SimpleCart,J48_useLaplace,J48_useMDLcorrection,PART_binarySplits,PART_confidenceFactorValue,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,DecisionTable_search,JRip_optimizations,J48_collapseTree,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,J48,PART,J48_binarySplits,J48_pruning,GreedyStepwise_searchBackwards,DecisionTable,J48_numFolds,DecisionTable_evaluationMeasure,DecisionTable_useIBk,PART_minNumObj,J48_minNumObj,SimpleCart_usePrune,J48_subtreeRaising,SimpleCart_useOneSE,SimpleCart_minNumObj,PART_pruning,PART_useMDLcorrection,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,PART_numFolds,SimpleCart_heuristic,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,Aggregator"
7,90,0.91713013,0.99860000,0.99953712,0.99986026,0.99839537,0302,0034,0051,0.69902907,"SimpleCart,PART,J48,JRip,DecisionTable,PART_binarySplits,Aggregator,SimpleCart_minNumObj,DecisionTable_useIBk,DecisionTable_crossVal,SimpleCart_heuristic,DecisionTable_search,DecisionTable_evaluationMeasure,JRip_usePruning,GreedyStepwise_searchBackwards,JRip_folds,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,BestFirst_direction,JRip_optimizations,JRip_checkErrorRate,PART_pruning,PART_numFolds,JRip_minNo,J48_pruning,PART_minNumObj,J48_confidenceFactorValue,PART_confidenceFactorValue,J48_subtreeRaising,J48_numFolds,PART_useMDLcorrection,J48_minNumObj,J48_collapseTree,J48_doNotMakeSplitPointActualValue,PART_doNotMakeSplitPointActualValue,J48_useLaplace,J48_binarySplits,SimpleCart_usePrune,SimpleCart_numFoldsPruning,J48_useMDLcorrection,SimpleCart_useOneSE"
8,90,0.93557205,0.99873362,0.99952489,0.99992140,0.99896286,0272,0034,0051,0.69902907,"DecisionTable,Aggregator,SimpleCart,DecisionTable_search,PART,JRip,PART_binarySplits,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,SimpleCart_minNumObj,DecisionTable_crossVal,DecisionTable_evaluationMeasure,SimpleCart_heuristic,J48,BestFirst_direction,BestFirst_searchTermination,JRip_usePruning,JRip_optimizations,JRip_folds,PART_minNumObj,JRip_checkErrorRate,J48_pruning,J48_subtreeRaising,J48_confidenceFactorValue,JRip_minNo,J48_numFolds,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_collapseTree,SimpleCart_usePrune,J48_minNumObj,J48_useMDLcorrection,SimpleCart_numFoldsPruning,PART_pruning,J48_binarySplits,PART_confidenceFactorValue,SimpleCart_useOneSE,PART_numFolds"
9,90,0.89119476,0.99854847,0.99948646,0.99975546,0.99853235,0219,0034,0051,0.69902907,"SimpleCart,JRip,SimpleCart_minNumObj,JRip_usePruning,J48,PART,Aggregator,DecisionTable,JRip_folds,DecisionTable_search,DecisionTable_useIBk,SimpleCart_heuristic,BestFirst_searchTermination,DecisionTable_crossVal,GreedyStepwise_searchBackwards,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,PART_binarySplits,BestFirst_direction,DecisionTable_evaluationMeasure,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_minNumObj,J48_collapseTree,J48_useMDLcorrection,PART_pruning,PART_numFolds,PART_confidenceFactorValue,J48_pruning,J48_confidenceFactorValue,J48_numFolds,JRip_minNo,J48_subtreeRaising,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,J48_useLaplace,J48_binarySplits,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_minNumObj"
