gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.99577873,0014,0100,0035,0.00000000,"Aggregator,SimpleCart,J48,J48_useMDLcorrection,J48_collapseTree,SimpleCart_minNumObj,JRip,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,J48_pruning,SimpleCart_heuristic,DecisionTable,PART,J48_numFolds,DecisionTable_useIBk,J48_useLaplace,JRip_minNo,J48_binarySplits,PART_useMDLcorrection,JRip_usePruning,PART_binarySplits,PART_minNumObj,J48_subtreeRaising,DecisionTable_search,J48_minNumObj,SimpleCart_usePrune,DecisionTable_evaluationMeasure,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,JRip_optimizations,SimpleCart_numFoldsPruning,DecisionTable_crossVal,PART_pruning,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,J48_confidenceFactorValue,BestFirst_direction,JRip_folds,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,PART_numFolds"
1,99,0.00000000,0.00000000,0.00000000,0.99606427,0011,0100,0035,0.00000000,"JRip,DecisionTable,J48,PART,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,PART_useMDLcorrection,Aggregator,DecisionTable_evaluationMeasure,PART_binarySplits,JRip_checkErrorRate,PART_pruning,J48_pruning,J48_minNumObj,PART_numFolds,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,SimpleCart,J48_binarySplits,J48_useLaplace,PART_confidenceFactorValue,JRip_usePruning,DecisionTable_search,JRip_minNo,J48_collapseTree,J48_useMDLcorrection,BestFirst_searchTermination,PART_minNumObj,J48_confidenceFactorValue,JRip_optimizations,GreedyStepwise_searchBackwards,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,SimpleCart_usePrune,J48_numFolds,SimpleCart_heuristic,J48_subtreeRaising,SimpleCart_numFoldsPruning,JRip_folds,SimpleCart_minNumObj,SimpleCart_useOneSE"
2,99,0.00000000,0.00000000,0.00000000,0.99606427,0011,0100,0035,0.00000000,"PART,PART_binarySplits,J48,Aggregator,J48_useMDLcorrection,J48_useLaplace,J48_minNumObj,SimpleCart,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_useMDLcorrection,DecisionTable,SimpleCart_minNumObj,SimpleCart_heuristic,DecisionTable_useIBk,DecisionTable_search,JRip,DecisionTable_crossVal,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,SimpleCart_usePrune,J48_collapseTree,BestFirst_searchTermination,J48_pruning,PART_minNumObj,J48_subtreeRaising,J48_binarySplits,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,SimpleCart_useOneSE,JRip_folds,BestFirst_direction,PART_numFolds,DecisionTable_evaluationMeasure,JRip_optimizations,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,JRip_checkErrorRate,J48_numFolds,JRip_minNo,J48_confidenceFactorValue"
3,99,0.00000000,0.00000000,0.00000000,0.99606427,0011,0100,0035,0.00000000,"DecisionTable,DecisionTable_evaluationMeasure,J48,J48_doNotMakeSplitPointActualValue,SimpleCart,J48_useLaplace,DecisionTable_useIBk,JRip,SimpleCart_usePrune,SimpleCart_minNumObj,JRip_checkErrorRate,SimpleCart_useOneSE,SimpleCart_heuristic,PART,Aggregator,J48_binarySplits,J48_collapseTree,J48_pruning,PART_minNumObj,J48_useMDLcorrection,DecisionTable_search,J48_minNumObj,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,JRip_minNo,PART_pruning,JRip_folds,J48_subtreeRaising,PART_confidenceFactorValue,PART_binarySplits,J48_confidenceFactorValue,SimpleCart_numFoldsPruning,BestFirst_searchTermination,PART_numFolds,J48_numFolds,JRip_optimizations,PART_useMDLcorrection,BestFirst_direction,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards"
4,99,0.00000000,0.00000000,0.00000000,0.99676409,0012,0100,0035,0.00000000,"Aggregator,J48,DecisionTable,PART,J48_useLaplace,DecisionTable_evaluationMeasure,PART_minNumObj,JRip,J48_pruning,DecisionTable_useIBk,JRip_minNo,DecisionTable_crossVal,J48_doNotMakeSplitPointActualValue,SimpleCart,J48_confidenceFactorValue,PART_useMDLcorrection,J48_binarySplits,PART_pruning,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_subtreeRaising,SimpleCart_usePrune,DecisionTable_search,J48_collapseTree,JRip_checkErrorRate,J48_minNumObj,PART_binarySplits,BestFirst_direction,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48_numFolds,JRip_usePruning,GreedyStepwise_searchBackwards,PART_numFolds,BestFirst_searchTermination,SimpleCart_heuristic,GreedyStepwise_conservativeForwardSelection,JRip_folds,SimpleCart_useOneSE,PART_confidenceFactorValue,JRip_optimizations"
5,99,0.00000000,0.00000000,0.00000000,0.99676409,0011,0100,0035,0.00000000,"Aggregator,J48,J48_minNumObj,J48_binarySplits,J48_doNotMakeSplitPointActualValue,JRip,J48_collapseTree,DecisionTable,DecisionTable_useIBk,JRip_minNo,PART,JRip_usePruning,SimpleCart,SimpleCart_usePrune,J48_pruning,PART_binarySplits,J48_confidenceFactorValue,DecisionTable_search,SimpleCart_useOneSE,J48_useLaplace,DecisionTable_evaluationMeasure,J48_numFolds,J48_useMDLcorrection,SimpleCart_heuristic,BestFirst_searchTermination,JRip_folds,JRip_optimizations,JRip_checkErrorRate,SimpleCart_minNumObj,PART_useMDLcorrection,DecisionTable_crossVal,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,PART_pruning,SimpleCart_numFoldsPruning,PART_minNumObj,PART_numFolds,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,PART_confidenceFactorValue"
6,99,0.00000000,0.00000000,0.00000000,0.99784123,0011,0100,0035,0.00000000,"JRip,DecisionTable,Aggregator,PART,DecisionTable_useIBk,DecisionTable_search,DecisionTable_evaluationMeasure,SimpleCart,J48,JRip_minNo,SimpleCart_heuristic,PART_binarySplits,JRip_checkErrorRate,PART_pruning,J48_useMDLcorrection,JRip_usePruning,J48_minNumObj,JRip_folds,J48_collapseTree,PART_minNumObj,PART_confidenceFactorValue,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,J48_pruning,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,SimpleCart_minNumObj,J48_binarySplits,JRip_optimizations,PART_useMDLcorrection,SimpleCart_usePrune,J48_useLaplace,PART_numFolds,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,SimpleCart_useOneSE,J48_numFolds,SimpleCart_numFoldsPruning"
7,99,0.00000000,0.00000000,0.00000000,0.99784123,0010,0100,0035,0.00000000,"Aggregator,JRip,JRip_usePruning,PART,JRip_checkErrorRate,PART_useMDLcorrection,SimpleCart,DecisionTable,PART_pruning,JRip_folds,DecisionTable_search,PART_binarySplits,JRip_optimizations,GreedyStepwise_searchBackwards,J48,DecisionTable_useIBk,DecisionTable_crossVal,PART_numFolds,JRip_minNo,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_pruning,J48_confidenceFactorValue,PART_confidenceFactorValue,SimpleCart_heuristic,BestFirst_direction,SimpleCart_minNumObj,PART_minNumObj,SimpleCart_usePrune,J48_minNumObj,J48_numFolds,J48_useMDLcorrection,DecisionTable_evaluationMeasure,J48_useLaplace,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_collapseTree,J48_binarySplits,J48_subtreeRaising"
8,99,0.00000000,0.00000000,0.00000000,0.99784123,0011,0100,0035,0.00000000,"DecisionTable,JRip,DecisionTable_evaluationMeasure,J48,J48_minNumObj,DecisionTable_search,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,Aggregator,DecisionTable_crossVal,JRip_minNo,J48_pruning,J48_subtreeRaising,SimpleCart,J48_collapseTree,GreedyStepwise_searchBackwards,JRip_usePruning,JRip_optimizations,SimpleCart_heuristic,J48_confidenceFactorValue,J48_useLaplace,PART,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,SimpleCart_minNumObj,PART_binarySplits,J48_binarySplits,BestFirst_direction,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_numFolds,SimpleCart_usePrune,PART_useMDLcorrection,PART_minNumObj,JRip_folds,PART_pruning,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART_numFolds,PART_confidenceFactorValue"
9,99,0.00000000,0.00000000,0.00000000,0.99784123,0010,0100,0035,0.00000000,"SimpleCart,DecisionTable,SimpleCart_minNumObj,DecisionTable_useIBk,JRip,SimpleCart_heuristic,DecisionTable_crossVal,PART,PART_pruning,Aggregator,JRip_checkErrorRate,DecisionTable_search,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,PART_useMDLcorrection,J48,PART_minNumObj,PART_doNotMakeSplitPointActualValue,J48_pruning,JRip_minNo,PART_confidenceFactorValue,BestFirst_searchTermination,J48_collapseTree,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,JRip_usePruning,PART_binarySplits,J48_confidenceFactorValue,J48_minNumObj,PART_numFolds,J48_subtreeRaising,J48_binarySplits,J48_useLaplace,J48_useMDLcorrection,GreedyStepwise_searchBackwards,BestFirst_direction,SimpleCart_numFoldsPruning,JRip_folds,J48_numFolds,SimpleCart_useOneSE,JRip_optimizations"
