gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.96681666,0029,0100,0035,0.00000000,"SimpleCart,DecisionTable,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,PART,PART_useMDLcorrection,Aggregator,SimpleCart_heuristic,SimpleCart_usePrune,JRip,JRip_checkErrorRate,J48,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable_useIBk,SimpleCart_numFoldsPruning,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,DecisionTable_crossVal,DecisionTable_search,J48_useLaplace,PART_minNumObj,JRip_usePruning,JRip_optimizations,PART_pruning,BestFirst_searchTermination,JRip_folds,J48_binarySplits,PART_numFolds,J48_useMDLcorrection,JRip_minNo,J48_pruning,J48_collapseTree,J48_minNumObj,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_numFolds,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,J48_subtreeRaising,J48_confidenceFactorValue"
1,99,0.00000000,0.00000000,0.00000000,0.96730305,0032,0100,0035,0.00000000,"PART,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48,SimpleCart,PART_binarySplits,J48_minNumObj,J48_useMDLcorrection,JRip,J48_doNotMakeSplitPointActualValue,JRip_usePruning,JRip_optimizations,SimpleCart_heuristic,DecisionTable,JRip_minNo,J48_pruning,Aggregator,DecisionTable_evaluationMeasure,JRip_folds,J48_confidenceFactorValue,J48_collapseTree,JRip_checkErrorRate,PART_useMDLcorrection,PART_pruning,SimpleCart_minNumObj,J48_numFolds,J48_useLaplace,J48_binarySplits,SimpleCart_usePrune,DecisionTable_search,DecisionTable_crossVal,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_subtreeRaising,BestFirst_searchTermination,PART_confidenceFactorValue,PART_numFolds,SimpleCart_useOneSE"
2,99,0.00000000,0.00000000,0.00000000,0.96730305,0028,0100,0035,0.00000000,"SimpleCart,DecisionTable,Aggregator,DecisionTable_search,BestFirst_direction,DecisionTable_crossVal,SimpleCart_minNumObj,JRip,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,DecisionTable_useIBk,JRip_checkErrorRate,BestFirst_searchTermination,PART,J48,GreedyStepwise_conservativeForwardSelection,PART_minNumObj,SimpleCart_heuristic,JRip_minNo,SimpleCart_usePrune,J48_pruning,J48_collapseTree,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,J48_useLaplace,PART_binarySplits,J48_binarySplits,J48_numFolds,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,PART_pruning,J48_minNumObj,JRip_usePruning,SimpleCart_useOneSE,JRip_folds,J48_useMDLcorrection,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,JRip_optimizations,PART_numFolds"
3,99,0.00000000,0.00000000,0.00000000,0.96730305,0024,0100,0035,0.00000000,"JRip,Aggregator,DecisionTable,SimpleCart,DecisionTable_crossVal,PART,SimpleCart_heuristic,SimpleCart_minNumObj,PART_minNumObj,SimpleCart_usePrune,J48,J48_minNumObj,SimpleCart_useOneSE,JRip_checkErrorRate,JRip_minNo,PART_binarySplits,J48_useMDLcorrection,DecisionTable_evaluationMeasure,JRip_usePruning,J48_binarySplits,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable_search,DecisionTable_useIBk,SimpleCart_numFoldsPruning,JRip_folds,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,PART_pruning,PART_doNotMakeSplitPointActualValue,BestFirst_direction,PART_confidenceFactorValue,J48_useLaplace,J48_pruning,J48_numFolds,BestFirst_searchTermination,JRip_optimizations,J48_subtreeRaising,GreedyStepwise_searchBackwards,PART_numFolds,J48_confidenceFactorValue"
4,99,0.00000000,0.00000000,0.00000000,0.96730305,0028,0100,0035,0.00000000,"JRip,DecisionTable,DecisionTable_crossVal,SimpleCart,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,JRip_usePruning,SimpleCart_usePrune,Aggregator,JRip_optimizations,DecisionTable_useIBk,PART,J48,J48_doNotMakeSplitPointActualValue,SimpleCart_numFoldsPruning,JRip_folds,PART_useMDLcorrection,J48_pruning,JRip_minNo,JRip_checkErrorRate,SimpleCart_heuristic,PART_binarySplits,DecisionTable_search,J48_useLaplace,BestFirst_searchTermination,PART_doNotMakeSplitPointActualValue,J48_binarySplits,GreedyStepwise_searchBackwards,J48_collapseTree,J48_minNumObj,PART_minNumObj,J48_subtreeRaising,J48_useMDLcorrection,PART_pruning,SimpleCart_useOneSE,J48_confidenceFactorValue,J48_numFolds,BestFirst_direction,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,PART_numFolds"
5,99,0.00000000,0.00000000,0.00000000,0.96730305,0023,0100,0035,0.00000000,"JRip,PART,JRip_checkErrorRate,PART_pruning,SimpleCart,J48,J48_minNumObj,J48_pruning,J48_useLaplace,PART_binarySplits,J48_confidenceFactorValue,Aggregator,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_minNo,JRip_usePruning,DecisionTable,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,PART_numFolds,DecisionTable_crossVal,J48_numFolds,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,PART_minNumObj,PART_useMDLcorrection,J48_collapseTree,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_useOneSE,J48_useMDLcorrection,JRip_folds,J48_binarySplits,JRip_optimizations,DecisionTable_search,BestFirst_direction,BestFirst_searchTermination,SimpleCart_numFoldsPruning,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection"
6,99,0.00000000,0.00000000,0.00000000,0.96730305,0029,0100,0035,0.00000000,"DecisionTable,PART,PART_doNotMakeSplitPointActualValue,JRip,DecisionTable_evaluationMeasure,PART_pruning,J48,J48_doNotMakeSplitPointActualValue,Aggregator,J48_collapseTree,PART_useMDLcorrection,SimpleCart,DecisionTable_useIBk,DecisionTable_search,PART_binarySplits,SimpleCart_minNumObj,J48_binarySplits,DecisionTable_crossVal,PART_numFolds,PART_minNumObj,BestFirst_searchTermination,GreedyStepwise_searchBackwards,JRip_usePruning,JRip_optimizations,JRip_minNo,JRip_checkErrorRate,SimpleCart_heuristic,J48_useLaplace,PART_confidenceFactorValue,J48_minNumObj,J48_pruning,J48_useMDLcorrection,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48_numFolds,SimpleCart_usePrune,J48_subtreeRaising,SimpleCart_useOneSE,JRip_folds,J48_confidenceFactorValue,SimpleCart_numFoldsPruning"
7,99,0.00000000,0.00000000,0.00000000,0.96730305,0025,0100,0035,0.00000000,"Aggregator,JRip,J48,J48_useMDLcorrection,DecisionTable,J48_binarySplits,J48_pruning,DecisionTable_useIBk,PART,DecisionTable_search,SimpleCart,J48_collapseTree,JRip_checkErrorRate,PART_minNumObj,JRip_usePruning,JRip_minNo,SimpleCart_usePrune,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,BestFirst_direction,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,J48_subtreeRaising,J48_confidenceFactorValue,BestFirst_searchTermination,DecisionTable_evaluationMeasure,JRip_folds,J48_useLaplace,J48_minNumObj,JRip_optimizations,SimpleCart_numFoldsPruning,PART_pruning,PART_binarySplits,DecisionTable_crossVal,PART_useMDLcorrection,SimpleCart_useOneSE,PART_confidenceFactorValue,SimpleCart_minNumObj,SimpleCart_heuristic,PART_numFolds"
8,99,0.00000000,0.00000000,0.00000000,0.96730305,0025,0100,0035,0.00000000,"PART,SimpleCart,PART_binarySplits,DecisionTable,JRip,SimpleCart_usePrune,Aggregator,J48,J48_pruning,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_useLaplace,SimpleCart_heuristic,JRip_checkErrorRate,J48_minNumObj,JRip_usePruning,DecisionTable_evaluationMeasure,J48_numFolds,SimpleCart_numFoldsPruning,DecisionTable_crossVal,SimpleCart_useOneSE,JRip_minNo,J48_confidenceFactorValue,PART_pruning,DecisionTable_useIBk,SimpleCart_minNumObj,JRip_optimizations,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable_search,PART_minNumObj,J48_binarySplits,J48_collapseTree,PART_numFolds,JRip_folds,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,BestFirst_direction"
9,99,0.00000000,0.00000000,0.00000000,0.96730305,0022,0100,0035,0.00000000,"PART,Aggregator,DecisionTable,DecisionTable_useIBk,DecisionTable_crossVal,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_confidenceFactorValue,PART_useMDLcorrection,DecisionTable_evaluationMeasure,PART_binarySplits,J48,J48_binarySplits,PART_numFolds,PART_minNumObj,SimpleCart,J48_doNotMakeSplitPointActualValue,JRip,DecisionTable_search,SimpleCart_minNumObj,J48_useMDLcorrection,GreedyStepwise_searchBackwards,JRip_minNo,SimpleCart_heuristic,J48_collapseTree,JRip_usePruning,J48_pruning,J48_useLaplace,J48_minNumObj,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,SimpleCart_usePrune,BestFirst_direction,J48_subtreeRaising,SimpleCart_useOneSE,J48_confidenceFactorValue,J48_numFolds,JRip_checkErrorRate,JRip_folds,JRip_optimizations,SimpleCart_numFoldsPruning"
