gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.58328231,0.67711168,0.76200397,0.63234127,0.66666667,0004,0034,0035,0.00000000,"DecisionTable,SimpleCart,JRip,J48,DecisionTable_useIBk,DecisionTable_crossVal,J48_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,J48_binarySplits,PART,J48_useMDLcorrection,JRip_minNo,SimpleCart_minNumObj,Aggregator,PART_pruning,DecisionTable_search,PART_useMDLcorrection,J48_collapseTree,BestFirst_searchTermination,PART_minNumObj,J48_pruning,J48_minNumObj,J48_confidenceFactorValue,J48_useLaplace,SimpleCart_heuristic,PART_binarySplits,JRip_usePruning,JRip_checkErrorRate,SimpleCart_usePrune,JRip_folds,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,BestFirst_direction,J48_numFolds,GreedyStepwise_searchBackwards,JRip_optimizations,PART_numFolds,J48_subtreeRaising,SimpleCart_numFoldsPruning"
1,90,0.54500000,0.67946287,0.76200397,0.63234127,0.66666667,0003,0034,0035,0.00000000,"SimpleCart,SimpleCart_minNumObj,SimpleCart_usePrune,Aggregator,JRip,JRip_minNo,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART,DecisionTable,J48,J48_pruning,DecisionTable_search,J48_minNumObj,J48_useMDLcorrection,PART_pruning,J48_confidenceFactorValue,PART_minNumObj,PART_useMDLcorrection,J48_collapseTree,J48_numFolds,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal,BestFirst_direction,SimpleCart_useOneSE,PART_numFolds,JRip_checkErrorRate,BestFirst_searchTermination,JRip_usePruning,PART_binarySplits,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,J48_binarySplits,J48_doNotMakeSplitPointActualValue,J48_useLaplace,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,DecisionTable_useIBk,JRip_optimizations,JRip_folds"
2,90,0.58759070,0.68155187,0.76301587,0.65833333,0.72333333,0003,0034,0035,0.00000000,"DecisionTable,DecisionTable_evaluationMeasure,DecisionTable_useIBk,JRip,Aggregator,DecisionTable_crossVal,JRip_usePruning,PART,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_minNumObj,J48,PART_minNumObj,PART_useMDLcorrection,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,PART_pruning,J48_useMDLcorrection,SimpleCart_usePrune,JRip_minNo,JRip_folds,J48_collapseTree,J48_useLaplace,BestFirst_searchTermination,SimpleCart_useOneSE,J48_pruning,PART_binarySplits,PART_confidenceFactorValue,JRip_optimizations,GreedyStepwise_searchBackwards,SimpleCart_heuristic,BestFirst_direction,PART_numFolds,J48_minNumObj,J48_binarySplits,J48_numFolds,SimpleCart_numFoldsPruning,J48_subtreeRaising,J48_confidenceFactorValue"
3,90,0.57188492,0.67510204,0.76785147,0.65376984,0.72333333,0003,0034,0035,0.00000000,"J48,J48_binarySplits,SimpleCart,J48_useLaplace,J48_collapseTree,JRip,J48_useMDLcorrection,J48_minNumObj,J48_doNotMakeSplitPointActualValue,Aggregator,SimpleCart_minNumObj,JRip_minNo,SimpleCart_heuristic,SimpleCart_usePrune,J48_pruning,PART,DecisionTable,PART_pruning,JRip_checkErrorRate,J48_numFolds,PART_numFolds,PART_confidenceFactorValue,DecisionTable_search,PART_doNotMakeSplitPointActualValue,JRip_usePruning,PART_minNumObj,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_subtreeRaising,DecisionTable_crossVal,PART_binarySplits,BestFirst_searchTermination,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,JRip_optimizations,DecisionTable_useIBk,GreedyStepwise_searchBackwards,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,JRip_folds,BestFirst_direction"
4,90,0.60325964,0.68914966,0.80684524,0.68402778,0.68666667,0004,0086,0074,0.52169003,"DecisionTable,DecisionTable_evaluationMeasure,DecisionTable_crossVal,J48_confidenceFactorValue,SimpleCart,SimpleCart_minNumObj,PART_useMDLcorrection,SimpleCart_usePrune,BestFirst_direction,J48_pruning,JRip_usePruning,JRip_folds,SimpleCart_heuristic,SimpleCart_useOneSE,J48_subtreeRaising,SimpleCart_numFoldsPruning,DecisionTable_search,J48,Aggregator,J48_collapseTree,BestFirst_searchTermination,J48_binarySplits,J48_minNumObj,GreedyStepwise_searchBackwards,PART,PART_minNumObj,PART_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,JRip_optimizations,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,PART_pruning,PART_confidenceFactorValue,PART_numFolds,PART_binarySplits,J48_useLaplace,J48_numFolds,JRip,JRip_minNo,JRip_checkErrorRate"
5,90,0.58612812,0.69878827,0.80684524,0.68402778,0.68666667,0004,0110,0074,0.52169003,"DecisionTable,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,SimpleCart,SimpleCart_heuristic,SimpleCart_minNumObj,DecisionTable_search,BestFirst_direction,DecisionTable_crossVal,DecisionTable_useIBk,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART,PART_useMDLcorrection,SimpleCart_usePrune,J48_subtreeRaising,J48_binarySplits,JRip_usePruning,JRip_optimizations,JRip_minNo,J48_numFolds,PART_pruning,PART_doNotMakeSplitPointActualValue,JRip,PART_numFolds,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_pruning,J48_collapseTree,PART_binarySplits,JRip_folds,PART_minNumObj,JRip_checkErrorRate,SimpleCart_useOneSE,PART_confidenceFactorValue,SimpleCart_numFoldsPruning,Aggregator,J48,J48_minNumObj"
6,90,0.54734127,0.68689059,0.80684524,0.68402778,0.68666667,0004,0034,0074,0.52169003,"DecisionTable,DecisionTable_search,GreedyStepwise_searchBackwards,PART,PART_pruning,PART_numFolds,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,PART_useMDLcorrection,DecisionTable_evaluationMeasure,BestFirst_direction,BestFirst_searchTermination,PART_minNumObj,DecisionTable_crossVal,PART_confidenceFactorValue,PART_binarySplits,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_heuristic,SimpleCart_minNumObj,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,J48,J48_minNumObj,Aggregator,J48_pruning,J48_binarySplits,J48_confidenceFactorValue,J48_subtreeRaising,J48_collapseTree,J48_useLaplace,J48_useMDLcorrection,J48_numFolds,J48_doNotMakeSplitPointActualValue,JRip,JRip_minNo,JRip_checkErrorRate,JRip_usePruning,JRip_optimizations,JRip_folds"
7,90,0.56624433,0.69023810,0.80684524,0.68402778,0.68666667,0004,0224,0068,0.56475492,"SimpleCart,JRip,PART,JRip_usePruning,JRip_optimizations,JRip_folds,GreedyStepwise_searchBackwards,PART_numFolds,SimpleCart_heuristic,PART_useMDLcorrection,PART_minNumObj,JRip_minNo,SimpleCart_usePrune,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_confidenceFactorValue,DecisionTable_search,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,J48,J48_minNumObj,J48_binarySplits,J48_pruning,J48_numFolds,PART_pruning,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable,J48_subtreeRaising,Aggregator,DecisionTable_evaluationMeasure,DecisionTable_crossVal,BestFirst_searchTermination,DecisionTable_useIBk,J48_collapseTree,J48_useLaplace,PART_binarySplits"
8,90,0.55840986,0.70324688,0.80684524,0.68402778,0.68666667,0005,0082,0068,0.56475492,"SimpleCart,JRip,JRip_usePruning,PART,JRip_folds,JRip_optimizations,PART_numFolds,GreedyStepwise_searchBackwards,PART_binarySplits,SimpleCart_heuristic,PART_pruning,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,SimpleCart_usePrune,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,PART_useMDLcorrection,JRip_minNo,JRip_checkErrorRate,PART_minNumObj,J48_confidenceFactorValue,DecisionTable_search,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,J48,J48_pruning,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_useMDLcorrection,J48_numFolds,J48_minNumObj,J48_binarySplits,Aggregator,DecisionTable,DecisionTable_useIBk,J48_collapseTree,DecisionTable_crossVal,DecisionTable_evaluationMeasure"
9,90,0.57515590,0.69075822,0.80684524,0.68402778,0.68666667,0005,0092,0068,0.56475492,"JRip,PART,JRip_usePruning,JRip_folds,JRip_optimizations,SimpleCart,PART_minNumObj,PART_useMDLcorrection,PART_binarySplits,JRip_minNo,PART_pruning,PART_numFolds,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,SimpleCart_heuristic,SimpleCart_minNumObj,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,JRip_checkErrorRate,J48_confidenceFactorValue,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,DecisionTable_useIBk,J48_pruning,J48_useLaplace,J48_subtreeRaising,J48_numFolds,DecisionTable,Aggregator,DecisionTable_crossVal,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,J48,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_useMDLcorrection,J48_minNumObj"
