gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.99734967,0017,0100,0035,0.00000000,"SimpleCart,SimpleCart_usePrune,Aggregator,PART,JRip,DecisionTable,J48,J48_useLaplace,J48_useMDLcorrection,SimpleCart_numFoldsPruning,J48_collapseTree,JRip_checkErrorRate,DecisionTable_useIBk,SimpleCart_minNumObj,JRip_minNo,JRip_usePruning,SimpleCart_heuristic,DecisionTable_crossVal,DecisionTable_search,SimpleCart_useOneSE,PART_binarySplits,GreedyStepwise_conservativeForwardSelection,J48_pruning,JRip_optimizations,PART_minNumObj,DecisionTable_evaluationMeasure,J48_binarySplits,BestFirst_direction,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,PART_pruning,BestFirst_searchTermination,J48_subtreeRaising,JRip_folds,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_numFolds,PART_confidenceFactorValue,PART_numFolds"
1,99,0.00000000,0.00000000,0.00000000,0.99861115,0017,0100,0035,0.00000000,"PART,PART_pruning,SimpleCart,PART_numFolds,Aggregator,PART_useMDLcorrection,DecisionTable,JRip,PART_minNumObj,PART_binarySplits,SimpleCart_heuristic,DecisionTable_evaluationMeasure,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48,DecisionTable_search,PART_confidenceFactorValue,J48_useLaplace,SimpleCart_minNumObj,J48_binarySplits,SimpleCart_usePrune,J48_collapseTree,JRip_checkErrorRate,BestFirst_searchTermination,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,JRip_minNo,DecisionTable_crossVal,J48_minNumObj,BestFirst_direction,SimpleCart_useOneSE,J48_pruning,J48_useMDLcorrection,GreedyStepwise_searchBackwards,J48_doNotMakeSplitPointActualValue,JRip_optimizations,J48_numFolds,SimpleCart_numFoldsPruning,JRip_folds,J48_confidenceFactorValue,J48_subtreeRaising"
2,99,0.00000000,0.00000000,0.00000000,0.99861115,0015,0100,0035,0.00000000,"Aggregator,SimpleCart,SimpleCart_usePrune,J48,PART,SimpleCart_heuristic,J48_collapseTree,J48_useLaplace,JRip,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,PART_binarySplits,J48_binarySplits,SimpleCart_numFoldsPruning,DecisionTable,PART_doNotMakeSplitPointActualValue,DecisionTable_useIBk,J48_useMDLcorrection,SimpleCart_useOneSE,PART_useMDLcorrection,J48_pruning,J48_confidenceFactorValue,SimpleCart_minNumObj,J48_minNumObj,J48_numFolds,PART_pruning,J48_subtreeRaising,PART_minNumObj,JRip_minNo,DecisionTable_crossVal,DecisionTable_search,BestFirst_searchTermination,JRip_usePruning,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,JRip_folds,PART_numFolds,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,GreedyStepwise_searchBackwards"
3,99,0.00000000,0.00000000,0.00000000,0.99861115,0012,0100,0035,0.00000000,"SimpleCart,J48,SimpleCart_minNumObj,DecisionTable,J48_useLaplace,SimpleCart_usePrune,Aggregator,J48_minNumObj,DecisionTable_search,DecisionTable_useIBk,GreedyStepwise_searchBackwards,BestFirst_searchTermination,SimpleCart_heuristic,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,PART,PART_minNumObj,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,PART_pruning,BestFirst_direction,DecisionTable_crossVal,J48_pruning,DecisionTable_evaluationMeasure,JRip,SimpleCart_numFoldsPruning,J48_binarySplits,PART_useMDLcorrection,JRip_usePruning,SimpleCart_useOneSE,PART_binarySplits,PART_confidenceFactorValue,J48_subtreeRaising,PART_numFolds,J48_confidenceFactorValue,JRip_checkErrorRate,J48_numFolds,JRip_optimizations,JRip_minNo,JRip_folds"
4,99,0.00000000,0.00000000,0.00000000,0.99861115,0013,0100,0035,0.00000000,"SimpleCart,SimpleCart_heuristic,Aggregator,SimpleCart_usePrune,J48,SimpleCart_useOneSE,JRip,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,DecisionTable,JRip_minNo,JRip_checkErrorRate,PART,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_numFolds,J48_minNumObj,J48_useMDLcorrection,J48_binarySplits,PART_minNumObj,JRip_usePruning,DecisionTable_crossVal,J48_collapseTree,PART_pruning,DecisionTable_useIBk,PART_numFolds,PART_binarySplits,J48_doNotMakeSplitPointActualValue,JRip_optimizations,J48_useLaplace,DecisionTable_search,J48_subtreeRaising,PART_useMDLcorrection,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,BestFirst_searchTermination,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,JRip_folds"
5,99,0.00000000,0.00000000,0.00000000,0.99861115,0014,0100,0035,0.00000000,"PART,PART_binarySplits,SimpleCart,SimpleCart_heuristic,J48,J48_collapseTree,DecisionTable,JRip,Aggregator,JRip_usePruning,DecisionTable_search,SimpleCart_minNumObj,J48_useMDLcorrection,DecisionTable_evaluationMeasure,J48_pruning,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,J48_minNumObj,J48_doNotMakeSplitPointActualValue,J48_useLaplace,JRip_folds,PART_minNumObj,PART_pruning,PART_useMDLcorrection,JRip_minNo,SimpleCart_usePrune,J48_subtreeRaising,BestFirst_direction,DecisionTable_crossVal,J48_confidenceFactorValue,DecisionTable_useIBk,J48_binarySplits,PART_numFolds,JRip_optimizations,JRip_checkErrorRate,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,J48_numFolds,PART_confidenceFactorValue,SimpleCart_numFoldsPruning"
6,99,0.00000000,0.00000000,0.00000000,0.99861917,0042,0100,0053,0.24134497,"Aggregator,J48,PART,PART_pruning,J48_binarySplits,PART_doNotMakeSplitPointActualValue,DecisionTable,PART_binarySplits,SimpleCart,J48_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_collapseTree,SimpleCart_heuristic,DecisionTable_useIBk,SimpleCart_usePrune,DecisionTable_search,PART_useMDLcorrection,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,BestFirst_searchTermination,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_crossVal,PART_numFolds,BestFirst_direction,J48_pruning,JRip,J48_numFolds,JRip_checkErrorRate,J48_subtreeRaising,JRip_usePruning,JRip_minNo,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,SimpleCart_numFoldsPruning,JRip_folds,PART_confidenceFactorValue,J48_minNumObj,J48_confidenceFactorValue,PART_minNumObj"
7,99,0.00000000,0.00000000,0.00000000,0.99872090,0013,0100,0053,0.24134497,"Aggregator,J48,J48_collapseTree,J48_useLaplace,DecisionTable,J48_binarySplits,SimpleCart,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,DecisionTable_search,GreedyStepwise_searchBackwards,DecisionTable_useIBk,J48_useMDLcorrection,PART,SimpleCart_heuristic,SimpleCart_useOneSE,PART_useMDLcorrection,PART_binarySplits,PART_doNotMakeSplitPointActualValue,PART_pruning,BestFirst_direction,J48_minNumObj,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,PART_confidenceFactorValue,PART_numFolds,DecisionTable_crossVal,J48_pruning,JRip,JRip_checkErrorRate,JRip_usePruning,J48_numFolds,J48_subtreeRaising,JRip_optimizations,JRip_minNo,JRip_folds,BestFirst_searchTermination,SimpleCart_minNumObj,J48_confidenceFactorValue,PART_minNumObj"
8,99,0.00000000,0.00000000,0.00000000,0.99872090,0014,0100,0053,0.24134497,"SimpleCart,Aggregator,PART,DecisionTable,SimpleCart_heuristic,PART_useMDLcorrection,PART_binarySplits,DecisionTable_search,J48,SimpleCart_usePrune,J48_binarySplits,J48_doNotMakeSplitPointActualValue,J48_useLaplace,PART_pruning,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_collapseTree,BestFirst_searchTermination,SimpleCart_minNumObj,PART_numFolds,J48_pruning,BestFirst_direction,DecisionTable_crossVal,J48_numFolds,J48_subtreeRaising,JRip,JRip_usePruning,JRip_minNo,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,JRip_optimizations,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,JRip_folds,PART_confidenceFactorValue,J48_minNumObj,PART_minNumObj,J48_confidenceFactorValue"
9,99,0.00000000,0.00000000,0.00000000,0.99872090,0015,0178,0053,0.24134497,"J48,Aggregator,J48_useLaplace,J48_collapseTree,J48_binarySplits,SimpleCart,PART,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,SimpleCart_heuristic,PART_binarySplits,DecisionTable,DecisionTable_search,GreedyStepwise_searchBackwards,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,PART_pruning,DecisionTable_useIBk,SimpleCart_useOneSE,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,BestFirst_searchTermination,SimpleCart_minNumObj,PART_minNumObj,JRip_optimizations,J48_confidenceFactorValue,JRip_checkErrorRate,J48_subtreeRaising,JRip_usePruning,JRip_folds,PART_confidenceFactorValue,J48_minNumObj,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,PART_numFolds,JRip,JRip_minNo,J48_pruning,BestFirst_direction,J48_numFolds"
