gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.73428036,0019,0100,0035,0.00000000,"Aggregator,J48,DecisionTable,DecisionTable_evaluationMeasure,J48_useLaplace,PART,JRip,SimpleCart,J48_doNotMakeSplitPointActualValue,J48_pruning,J48_minNumObj,PART_binarySplits,J48_confidenceFactorValue,J48_collapseTree,J48_useMDLcorrection,JRip_checkErrorRate,DecisionTable_useIBk,JRip_usePruning,JRip_folds,PART_minNumObj,PART_useMDLcorrection,SimpleCart_minNumObj,J48_binarySplits,DecisionTable_search,DecisionTable_crossVal,J48_numFolds,JRip_optimizations,PART_pruning,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,BestFirst_searchTermination,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_heuristic,JRip_minNo,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,PART_numFolds,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE"
1,99,0.00000000,0.00000000,0.00000000,0.73740978,0016,0100,0035,0.00000000,"Aggregator,PART,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_binarySplits,J48,PART_useMDLcorrection,PART_confidenceFactorValue,SimpleCart,SimpleCart_minNumObj,J48_doNotMakeSplitPointActualValue,DecisionTable,PART_minNumObj,JRip,DecisionTable_evaluationMeasure,J48_useLaplace,J48_minNumObj,J48_collapseTree,JRip_usePruning,PART_numFolds,J48_useMDLcorrection,DecisionTable_crossVal,JRip_checkErrorRate,SimpleCart_heuristic,DecisionTable_search,BestFirst_searchTermination,J48_binarySplits,SimpleCart_usePrune,J48_pruning,JRip_folds,DecisionTable_useIBk,SimpleCart_numFoldsPruning,JRip_minNo,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,BestFirst_direction,J48_numFolds,SimpleCart_useOneSE,GreedyStepwise_searchBackwards,J48_confidenceFactorValue"
2,99,0.00000000,0.00000000,0.00000000,0.73740978,0015,0100,0035,0.00000000,"DecisionTable,SimpleCart,DecisionTable_evaluationMeasure,Aggregator,JRip,DecisionTable_crossVal,DecisionTable_search,SimpleCart_heuristic,J48,J48_useLaplace,SimpleCart_minNumObj,DecisionTable_useIBk,JRip_usePruning,PART,JRip_folds,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,J48_pruning,JRip_minNo,JRip_checkErrorRate,J48_binarySplits,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_minNumObj,BestFirst_direction,JRip_optimizations,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,J48_subtreeRaising,PART_pruning,PART_binarySplits,BestFirst_searchTermination,PART_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_collapseTree,J48_numFolds,PART_useMDLcorrection,PART_minNumObj,SimpleCart_useOneSE,PART_numFolds,PART_confidenceFactorValue"
3,99,0.00000000,0.00000000,0.00000000,0.73740978,0015,0100,0035,0.00000000,"PART,JRip,SimpleCart,PART_pruning,SimpleCart_usePrune,PART_minNumObj,JRip_usePruning,J48,J48_useLaplace,J48_useMDLcorrection,J48_binarySplits,SimpleCart_heuristic,Aggregator,JRip_optimizations,JRip_checkErrorRate,J48_collapseTree,PART_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,PART_useMDLcorrection,DecisionTable,JRip_minNo,DecisionTable_search,PART_binarySplits,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,J48_minNumObj,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,PART_confidenceFactorValue,PART_numFolds,J48_pruning,J48_numFolds,JRip_folds,BestFirst_searchTermination,GreedyStepwise_searchBackwards,BestFirst_direction,DecisionTable_evaluationMeasure,DecisionTable_crossVal,J48_subtreeRaising,J48_confidenceFactorValue"
4,99,0.00000000,0.00000000,0.00000000,0.73814716,0015,0100,0035,0.00000000,"SimpleCart,PART,SimpleCart_usePrune,SimpleCart_heuristic,PART_minNumObj,PART_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable,SimpleCart_minNumObj,Aggregator,J48,DecisionTable_evaluationMeasure,DecisionTable_useIBk,PART_useMDLcorrection,JRip,SimpleCart_useOneSE,JRip_usePruning,J48_useLaplace,PART_pruning,J48_minNumObj,SimpleCart_numFoldsPruning,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,J48_collapseTree,DecisionTable_search,J48_useMDLcorrection,JRip_folds,J48_pruning,BestFirst_searchTermination,JRip_checkErrorRate,JRip_optimizations,GreedyStepwise_searchBackwards,JRip_minNo,PART_confidenceFactorValue,J48_binarySplits,J48_subtreeRaising,PART_numFolds,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_numFolds,J48_confidenceFactorValue"
5,99,0.00000000,0.00000000,0.00000000,0.73890563,0014,0100,0035,0.00000000,"SimpleCart,PART,PART_useMDLcorrection,J48,J48_useMDLcorrection,DecisionTable,PART_minNumObj,PART_binarySplits,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_collapseTree,JRip,PART_pruning,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,Aggregator,DecisionTable_search,DecisionTable_crossVal,SimpleCart_heuristic,J48_minNumObj,J48_useLaplace,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,DecisionTable_useIBk,J48_binarySplits,SimpleCart_numFoldsPruning,JRip_usePruning,J48_subtreeRaising,JRip_minNo,PART_numFolds,PART_confidenceFactorValue,J48_confidenceFactorValue,JRip_folds,J48_numFolds,BestFirst_searchTermination,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,BestFirst_direction,JRip_optimizations"
6,99,0.00000000,0.00000000,0.00000000,0.73890563,0043,0100,0052,0.24787174,"JRip,PART,JRip_usePruning,SimpleCart,PART_pruning,PART_useMDLcorrection,J48,PART_binarySplits,DecisionTable,Aggregator,J48_binarySplits,SimpleCart_usePrune,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,DecisionTable_search,J48_pruning,DecisionTable_useIBk,J48_useMDLcorrection,SimpleCart_heuristic,SimpleCart_useOneSE,J48_doNotMakeSplitPointActualValue,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,DecisionTable_evaluationMeasure,JRip_folds,BestFirst_direction,J48_useLaplace,J48_confidenceFactorValue,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,BestFirst_searchTermination,SimpleCart_numFoldsPruning,J48_numFolds,JRip_optimizations,J48_minNumObj,JRip_minNo,SimpleCart_minNumObj,PART_minNumObj,DecisionTable_crossVal,PART_numFolds"
7,99,0.00000000,0.00000000,0.00000000,0.73890563,0015,0100,0052,0.24787174,"PART,Aggregator,PART_binarySplits,SimpleCart,DecisionTable,DecisionTable_useIBk,PART_doNotMakeSplitPointActualValue,PART_pruning,JRip,JRip_checkErrorRate,PART_useMDLcorrection,SimpleCart_usePrune,J48,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,SimpleCart_useOneSE,J48_useMDLcorrection,J48_binarySplits,DecisionTable_search,JRip_usePruning,J48_pruning,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,J48_subtreeRaising,SimpleCart_minNumObj,J48_confidenceFactorValue,PART_confidenceFactorValue,JRip_folds,GreedyStepwise_searchBackwards,J48_useLaplace,BestFirst_direction,DecisionTable_evaluationMeasure,PART_numFolds,DecisionTable_crossVal,J48_numFolds,PART_minNumObj,JRip_minNo,J48_minNumObj,SimpleCart_numFoldsPruning,BestFirst_searchTermination,JRip_optimizations"
8,99,0.00000000,0.00000000,0.00000000,0.73890563,0014,0100,0052,0.24787174,"JRip,J48,SimpleCart,JRip_checkErrorRate,J48_collapseTree,J48_binarySplits,Aggregator,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART,DecisionTable,JRip_usePruning,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_binarySplits,SimpleCart_heuristic,J48_pruning,DecisionTable_useIBk,DecisionTable_search,SimpleCart_usePrune,PART_useMDLcorrection,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,PART_minNumObj,JRip_folds,J48_useLaplace,BestFirst_direction,J48_confidenceFactorValue,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_numFolds,JRip_minNo,DecisionTable_evaluationMeasure,BestFirst_searchTermination,SimpleCart_numFoldsPruning,JRip_optimizations,SimpleCart_minNumObj,J48_minNumObj,PART_numFolds,DecisionTable_crossVal"
9,99,0.00000000,0.00000000,0.00000000,0.73890563,0013,0100,0052,0.24787174,"SimpleCart,PART,JRip,Aggregator,SimpleCart_usePrune,J48,PART_binarySplits,J48_binarySplits,J48_pruning,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,PART_pruning,J48_collapseTree,DecisionTable,J48_subtreeRaising,PART_useMDLcorrection,JRip_usePruning,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,SimpleCart_heuristic,SimpleCart_useOneSE,DecisionTable_search,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,JRip_optimizations,J48_minNumObj,BestFirst_searchTermination,SimpleCart_minNumObj,J48_numFolds,DecisionTable_evaluationMeasure,JRip_minNo,PART_minNumObj,PART_numFolds,DecisionTable_crossVal,BestFirst_direction,JRip_folds,J48_useLaplace,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,J48_confidenceFactorValue"
