dataset_name,n_sample,n_fold,unweighted_area_under_roc,classifier size,elapsed time (seconds),characteristics,options
hayes-roth,2,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,3,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,4,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,5,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,6,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,7,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,8,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,9,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,10,5,0.962169,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,1,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,2,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,3,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,4,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,5,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,6,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,7,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,8,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,9,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,10,6,0.989153,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,1,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,2,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,3,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,4,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,5,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,6,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,7,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,8,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,9,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,10,7,0.912963,14,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,1,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,2,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,3,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,4,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,5,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,6,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,7,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,8,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,9,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,10,8,1.000000,13,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,1,9,0.945767,11,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
hayes-roth,2,9,0.945767,11,0,"J48_binarySplits=true;J48_collapseTree=true;J48_minNumObj=4;J48_pruning=unpruned;J48_doNotMakeSplitPointActualValue=false;J48_numFolds=null;J48_useLaplace=true;J48_useMDLcorrection=true;J48_subtreeRaising=null;J48_confidenceFactorValue=null;","-J48 -B -M 4 -U -A"
