gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.85722096,0.99843144,0.99972576,0.99739035,0.99216474,0422,0034,0035,0.00000000,"Aggregator,DecisionTable,DecisionTable_useIBk,DecisionTable_crossVal,JRip,JRip_usePruning,JRip_minNo,DecisionTable_evaluationMeasure,J48,J48_useLaplace,J48_minNumObj,SimpleCart,PART,DecisionTable_search,JRip_checkErrorRate,GreedyStepwise_searchBackwards,JRip_optimizations,SimpleCart_minNumObj,PART_pruning,PART_numFolds,SimpleCart_heuristic,J48_useMDLcorrection,J48_collapseTree,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,JRip_folds,PART_minNumObj,BestFirst_direction,SimpleCart_usePrune,J48_binarySplits,BestFirst_searchTermination,PART_confidenceFactorValue,J48_pruning,J48_numFolds,PART_binarySplits,PART_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,SimpleCart_useOneSE,J48_subtreeRaising"
1,90,0.89479825,0.99904017,0.99972576,0.99739035,0.99216474,0282,0034,0035,0.00000000,"SimpleCart,PART,SimpleCart_minNumObj,JRip,JRip_usePruning,JRip_minNo,JRip_optimizations,PART_binarySplits,Aggregator,PART_useMDLcorrection,DecisionTable,DecisionTable_search,SimpleCart_usePrune,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,J48,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,BestFirst_direction,J48_useLaplace,JRip_folds,J48_pruning,SimpleCart_useOneSE,SimpleCart_heuristic,J48_collapseTree,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_minNumObj,J48_subtreeRaising,DecisionTable_useIBk,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48_minNumObj,J48_useMDLcorrection,PART_numFolds,J48_confidenceFactorValue,J48_numFolds,J48_binarySplits,PART_confidenceFactorValue"
2,90,0.89035808,0.99910393,0.99972576,0.99739035,0.99216474,0233,0034,0035,0.00000000,"J48,J48_pruning,SimpleCart,DecisionTable,SimpleCart_heuristic,J48_collapseTree,J48_subtreeRaising,Aggregator,SimpleCart_minNumObj,PART,J48_minNumObj,J48_binarySplits,JRip,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_numFolds,DecisionTable_useIBk,DecisionTable_search,DecisionTable_crossVal,SimpleCart_usePrune,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_useMDLcorrection,JRip_minNo,SimpleCart_numFoldsPruning,JRip_checkErrorRate,PART_binarySplits,GreedyStepwise_searchBackwards,JRip_usePruning,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_minNumObj,BestFirst_searchTermination,JRip_optimizations,BestFirst_direction,JRip_folds,PART_confidenceFactorValue,PART_numFolds"
3,90,0.91613624,0.99931179,0.99965415,0.99413699,0.98592409,0155,0034,0035,0.00000000,"Aggregator,DecisionTable,DecisionTable_useIBk,JRip,SimpleCart,DecisionTable_search,J48,J48_binarySplits,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,J48_collapseTree,DecisionTable_crossVal,SimpleCart_usePrune,J48_useLaplace,SimpleCart_useOneSE,SimpleCart_heuristic,PART,PART_binarySplits,BestFirst_direction,PART_minNumObj,PART_pruning,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_pruning,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,JRip_minNo,JRip_usePruning,JRip_checkErrorRate,J48_minNumObj,J48_useMDLcorrection,SimpleCart_numFoldsPruning,PART_useMDLcorrection,J48_numFolds,JRip_folds,J48_confidenceFactorValue,JRip_optimizations,PART_confidenceFactorValue,PART_numFolds,J48_subtreeRaising"
4,90,0.88936769,0.99938166,0.99976594,0.99767741,0.99314907,0113,0034,0070,0.47294974,"JRip,PART,J48,PART_binarySplits,PART_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_binarySplits,JRip_usePruning,JRip_folds,PART_minNumObj,J48_useLaplace,JRip_optimizations,DecisionTable,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,DecisionTable_crossVal,DecisionTable_evaluationMeasure,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_useMDLcorrection,J48_collapseTree,J48_minNumObj,JRip_minNo,PART_useMDLcorrection,PART_pruning,PART_confidenceFactorValue,PART_numFolds,J48_pruning,J48_numFolds,Aggregator,J48_confidenceFactorValue,J48_subtreeRaising,SimpleCart,SimpleCart_usePrune,SimpleCart_minNumObj,SimpleCart_heuristic,SimpleCart_numFoldsPruning,SimpleCart_useOneSE"
5,90,0.88919825,0.99953362,0.99976594,0.99767741,0.99314907,0085,0034,0070,0.47294974,"PART,J48,JRip,PART_minNumObj,DecisionTable,J48_doNotMakeSplitPointActualValue,J48_useLaplace,DecisionTable_useIBk,JRip_minNo,J48_minNumObj,J48_useMDLcorrection,PART_useMDLcorrection,PART_pruning,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,J48_pruning,PART_numFolds,J48_numFolds,J48_subtreeRaising,SimpleCart,SimpleCart_minNumObj,J48_binarySplits,DecisionTable_crossVal,DecisionTable_search,GreedyStepwise_searchBackwards,JRip_checkErrorRate,BestFirst_searchTermination,Aggregator,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,J48_collapseTree,J48_confidenceFactorValue,JRip_usePruning,JRip_folds,PART_binarySplits,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_numFoldsPruning,JRip_optimizations,SimpleCart_useOneSE"
6,90,0.87520349,0.99950393,0.99976594,0.99767741,0.99314907,0082,0034,0070,0.47294974,"JRip,PART,J48,J48_collapseTree,J48_pruning,J48_useLaplace,JRip_usePruning,J48_confidenceFactorValue,JRip_optimizations,PART_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_folds,DecisionTable,DecisionTable_useIBk,PART_binarySplits,DecisionTable_evaluationMeasure,DecisionTable_crossVal,J48_useMDLcorrection,J48_minNumObj,PART_useMDLcorrection,JRip_minNo,PART_pruning,PART_confidenceFactorValue,PART_numFolds,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_useOneSE,BestFirst_direction,SimpleCart_minNumObj,JRip_checkErrorRate,DecisionTable_search,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,J48_binarySplits,J48_numFolds,J48_subtreeRaising,Aggregator,PART_doNotMakeSplitPointActualValue,SimpleCart"
7,90,0.89175721,0.99960611,0.99977118,0.99745124,0.99204662,0093,0060,0060,0.49269441,"DecisionTable,DecisionTable_crossVal,PART,DecisionTable_search,DecisionTable_useIBk,J48,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,BestFirst_direction,J48_minNumObj,PART_binarySplits,PART_minNumObj,SimpleCart_heuristic,JRip_minNo,J48_numFolds,PART_pruning,JRip,PART_numFolds,PART_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,Aggregator,JRip_usePruning,J48_pruning,J48_confidenceFactorValue,JRip_folds,JRip_optimizations,J48_useMDLcorrection,SimpleCart,J48_subtreeRaising,J48_collapseTree,J48_doNotMakeSplitPointActualValue,SimpleCart_usePrune,J48_useLaplace,PART_useMDLcorrection,J48_binarySplits,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,JRip_checkErrorRate"
8,90,0.88143755,0.99941659,0.99977118,0.99745124,0.99204662,0102,0034,0060,0.49269441,"DecisionTable,PART,J48,DecisionTable_crossVal,DecisionTable_evaluationMeasure,DecisionTable_search,DecisionTable_useIBk,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,GreedyStepwise_searchBackwards,PART_useMDLcorrection,J48_minNumObj,PART_binarySplits,PART_pruning,PART_numFolds,PART_confidenceFactorValue,Aggregator,PART_minNumObj,J48_collapseTree,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_useMDLcorrection,J48_useLaplace,J48_pruning,J48_subtreeRaising,J48_numFolds,JRip,JRip_minNo,J48_confidenceFactorValue,JRip_usePruning,JRip_optimizations,JRip_folds,SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,JRip_checkErrorRate,SimpleCart_minNumObj"
9,90,0.88910393,0.99949432,0.99977118,0.99745124,0.99204662,0108,0035,0060,0.49269441,"PART,DecisionTable,J48,DecisionTable_search,DecisionTable_evaluationMeasure,GreedyStepwise_conservativeForwardSelection,DecisionTable_crossVal,DecisionTable_useIBk,GreedyStepwise_searchBackwards,BestFirst_direction,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_minNumObj,PART_binarySplits,PART_useMDLcorrection,J48_collapseTree,PART_doNotMakeSplitPointActualValue,J48_binarySplits,J48_useMDLcorrection,PART_pruning,PART_numFolds,PART_confidenceFactorValue,Aggregator,PART_minNumObj,J48_pruning,J48_subtreeRaising,J48_numFolds,JRip,JRip_checkErrorRate,J48_confidenceFactorValue,JRip_usePruning,J48_useLaplace,JRip_folds,JRip_optimizations,SimpleCart,SimpleCart_heuristic,SimpleCart_minNumObj,SimpleCart_usePrune,JRip_minNo,SimpleCart_numFoldsPruning,SimpleCart_useOneSE"
