individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,true,unpruned,false,null,null,7,false,true,null,null,true,true,null,true,4,5,null,unpruned,false,true,true,weka.attributeSelection.GreedyStepwise,true,true,null,false,true,rmse,CompetenceBasedAggregator,true,true,5,2,7,null,false,null,true,false,7,true,null,0.9991422234261979,-DecisionTable -X 7 -S weka.attributeSelection.GreedyStepwise -E rmse -GreedyStepwise -C -B -PART -doNotMakeSplitPointActualValue -U -B -M 5 -SimpleCart -M 5 -H -U -Aggregator CompetenceBasedAggregator -JRip -N 2 -F 7 -O 4 -J48 -U -J -M 7 -A 
gen_000_ind_000,false,confidenceFactor,false,false,0.15,null,false,true,null,null,true,false,0.25,true,2,3,null,confidenceFactor,null,true,true,null,false,true,null,false,false,null,RuleExtractorAggregator,true,true,8,6,7,null,true,null,null,true,2,null,null,null,-PART -C 0.15 -M 3 -SimpleCart -U -H -M 8 -Aggregator RuleExtractorAggregator -JRip -N 6 -E -F 7 -O 2 -J48 -doNotMakeSplitPointActualValue -C 0.25 -M 2 -A -S 
gen_000_ind_001,true,confidenceFactor,false,false,null,2,true,true,null,null,true,true,0.45,true,7,8,null,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,false,false,rmse,MajorityVotingAggregator,true,true,9,4,3,4,true,null,true,true,9,false,null,null,-DecisionTable -S weka.attributeSelection.GreedyStepwise -X 2 -E rmse -I -GreedyStepwise -C -PART -R -Q 1 -M 8 -N 4 -SimpleCart -U -H -M 9 -Aggregator MajorityVotingAggregator -JRip -N 4 -F 3 -O 7 -J48 -B -doNotMakeSplitPointActualValue -C 0.45 -M 9 -A -S 
gen_000_ind_002,false,confidenceFactor,null,true,null,7,false,true,1,3,true,true,0.15,true,9,9,null,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,true,false,null,null,false,acc,CompetenceBasedAggregator,true,true,null,5,2,9,false,null,null,true,4,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 7 -E acc -PART -doNotMakeSplitPointActualValue -R -Q 1 -M 9 -N 9 -Aggregator CompetenceBasedAggregator -BestFirst -D 1 -N 3 -JRip -N 5 -E -F 2 -O 9 -J48 -doNotMakeSplitPointActualValue -J -C 0.15 -M 4 -A 
gen_000_ind_003,null,unpruned,true,null,null,8,false,false,1,2,true,true,null,false,null,null,true,null,true,null,null,weka.attributeSelection.BestFirst,null,true,3,true,null,rmse,RuleExtractorAggregator,false,true,6,null,null,null,false,null,null,false,7,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 8 -E rmse -I -SimpleCart -C 1.0 -S 1 -A -N 3 -M 6 -Aggregator RuleExtractorAggregator -BestFirst -D 1 -N 2 -J48 -J -U -M 7 
gen_000_ind_004,false,confidenceFactor,null,true,null,null,true,true,null,null,true,false,0.45,true,7,9,null,reducedErrorPruning,null,true,false,null,false,false,null,null,false,null,CompetenceBasedAggregator,false,true,null,5,8,4,false,null,null,false,8,null,null,null,-PART -J -R -Q 1 -M 9 -N 4 -Aggregator CompetenceBasedAggregator -JRip -N 5 -E -F 8 -O 7 -J48 -B -J -C 0.45 -M 8 
gen_000_ind_005,true,unpruned,true,null,0.25,null,false,true,null,null,true,false,null,true,null,7,false,confidenceFactor,null,false,true,null,true,true,3,true,true,null,MajorityVotingAggregator,false,false,3,8,null,null,true,null,null,true,7,null,null,null,-PART -doNotMakeSplitPointActualValue -C 0.25 -B -M 7 -SimpleCart -C 1.0 -S 1 -N 3 -M 3 -Aggregator MajorityVotingAggregator -JRip -N 8 -P -J48 -O -doNotMakeSplitPointActualValue -U -M 7 
gen_000_ind_006,false,unpruned,false,null,null,7,true,true,2,4,true,true,null,true,null,6,null,reducedErrorPruning,false,false,false,weka.attributeSelection.BestFirst,false,true,null,true,true,acc,RuleExtractorAggregator,true,true,2,5,null,3,false,null,null,true,5,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 7 -E acc -PART -J -R -Q 1 -B -M 6 -N 3 -SimpleCart -U -M 2 -Aggregator RuleExtractorAggregator -BestFirst -D 2 -N 4 -JRip -N 5 -E -P -J48 -B -doNotMakeSplitPointActualValue -J -U -M 5 -A 
gen_000_ind_007,null,confidenceFactor,true,true,null,4,true,false,0,7,true,true,0.35,true,null,3,false,reducedErrorPruning,true,null,true,weka.attributeSelection.BestFirst,false,true,8,true,false,auc,CompetenceBasedAggregator,false,true,2,null,null,6,true,null,null,true,3,null,null,null,-DecisionTable -S weka.attributeSelection.BestFirst -X 4 -E auc -I -PART -R -Q 1 -M 3 -N 6 -SimpleCart -C 1.0 -S 1 -N 8 -M 2 -Aggregator CompetenceBasedAggregator -BestFirst -D 0 -N 7 -J48 -B -doNotMakeSplitPointActualValue -C 0.35 -M 3 
gen_000_ind_008,false,unpruned,false,null,null,null,true,true,null,null,true,false,null,true,10,8,null,unpruned,null,true,true,null,false,true,null,false,false,null,RuleExtractorAggregator,false,true,7,4,5,null,true,null,null,false,3,null,null,null,-PART -U -M 8 -SimpleCart -U -H -M 7 -Aggregator RuleExtractorAggregator -JRip -N 4 -E -F 5 -O 10 -J48 -B -U -M 3 
