gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,50,0.00000000,0.00000000,0.00000000,0.94883505,0313,0100,0035,0.00000000,"Aggregator,JRip,PART,JRip_checkErrorRate,DecisionTable,PART_binarySplits,PART_minNumObj,SimpleCart,J48,PART_useMDLcorrection,DecisionTable_useIBk,J48_useMDLcorrection,PART_pruning,J48_minNumObj,PART_doNotMakeSplitPointActualValue,DecisionTable_crossVal,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,JRip_minNo,PART_confidenceFactorValue,JRip_usePruning,DecisionTable_search,DecisionTable_evaluationMeasure,SimpleCart_heuristic,J48_pruning,BestFirst_direction,PART_numFolds,JRip_optimizations,J48_useLaplace,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_binarySplits,J48_collapseTree,BestFirst_searchTermination,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,J48_numFolds,J48_subtreeRaising,SimpleCart_useOneSE,JRip_folds"
1,49,0.00000000,0.00000000,0.00000000,0.94883505,0306,0100,0035,0.00000000,"Aggregator,JRip,DecisionTable,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,PART,PART_pruning,BestFirst_direction,J48,JRip_minNo,GreedyStepwise_searchBackwards,J48_minNumObj,J48_pruning,DecisionTable_crossVal,BestFirst_searchTermination,J48_useMDLcorrection,PART_numFolds,SimpleCart,PART_confidenceFactorValue,PART_binarySplits,J48_doNotMakeSplitPointActualValue,JRip_usePruning,PART_doNotMakeSplitPointActualValue,JRip_optimizations,PART_minNumObj,JRip_checkErrorRate,DecisionTable_useIBk,J48_collapseTree,SimpleCart_minNumObj,SimpleCart_heuristic,J48_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_binarySplits,PART_useMDLcorrection,J48_useLaplace,J48_subtreeRaising,J48_numFolds,SimpleCart_usePrune,JRip_folds,SimpleCart_useOneSE,SimpleCart_numFoldsPruning"
2,49,0.00000000,0.00000000,0.00000000,0.94883505,0334,0100,0035,0.00000000,"SimpleCart,SimpleCart_minNumObj,PART,SimpleCart_usePrune,Aggregator,J48,DecisionTable,PART_binarySplits,SimpleCart_numFoldsPruning,DecisionTable_useIBk,J48_binarySplits,PART_useMDLcorrection,J48_minNumObj,PART_doNotMakeSplitPointActualValue,DecisionTable_search,JRip,SimpleCart_heuristic,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,J48_pruning,J48_useMDLcorrection,J48_useLaplace,PART_pruning,BestFirst_searchTermination,PART_numFolds,PART_minNumObj,J48_doNotMakeSplitPointActualValue,J48_numFolds,DecisionTable_evaluationMeasure,J48_collapseTree,DecisionTable_crossVal,SimpleCart_useOneSE,JRip_checkErrorRate,BestFirst_direction,JRip_optimizations,PART_confidenceFactorValue,J48_subtreeRaising,JRip_folds,JRip_minNo,GreedyStepwise_searchBackwards,J48_confidenceFactorValue"
3,49,0.00000000,0.00000000,0.00000000,0.94883505,0290,0100,0035,0.00000000,"SimpleCart,J48,J48_collapseTree,J48_useLaplace,PART,Aggregator,SimpleCart_usePrune,J48_doNotMakeSplitPointActualValue,DecisionTable,PART_minNumObj,SimpleCart_minNumObj,J48_useMDLcorrection,JRip,SimpleCart_heuristic,SimpleCart_numFoldsPruning,J48_minNumObj,J48_pruning,J48_binarySplits,PART_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,DecisionTable_crossVal,PART_binarySplits,DecisionTable_search,JRip_minNo,DecisionTable_evaluationMeasure,PART_useMDLcorrection,J48_subtreeRaising,PART_pruning,BestFirst_searchTermination,JRip_checkErrorRate,JRip_usePruning,DecisionTable_useIBk,JRip_optimizations,PART_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_numFolds,PART_numFolds,J48_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,JRip_folds"
4,49,0.00000000,0.00000000,0.00000000,0.94883505,0293,0100,0035,0.00000000,"JRip,J48,J48_doNotMakeSplitPointActualValue,PART,PART_pruning,J48_binarySplits,JRip_checkErrorRate,JRip_usePruning,Aggregator,PART_numFolds,SimpleCart,DecisionTable,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,PART_minNumObj,JRip_minNo,PART_binarySplits,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_minNumObj,DecisionTable_useIBk,SimpleCart_minNumObj,J48_collapseTree,DecisionTable_crossVal,PART_useMDLcorrection,SimpleCart_heuristic,JRip_folds,J48_useLaplace,J48_pruning,J48_numFolds,JRip_optimizations,SimpleCart_usePrune,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,J48_subtreeRaising,BestFirst_direction,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,SimpleCart_useOneSE,GreedyStepwise_searchBackwards"
5,49,0.00000000,0.00000000,0.00000000,0.94883505,0340,0100,0035,0.00000000,"PART,PART_useMDLcorrection,SimpleCart,Aggregator,SimpleCart_usePrune,SimpleCart_heuristic,PART_minNumObj,J48,JRip,PART_binarySplits,DecisionTable,DecisionTable_evaluationMeasure,JRip_checkErrorRate,PART_pruning,J48_useMDLcorrection,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,J48_minNumObj,J48_collapseTree,J48_pruning,SimpleCart_minNumObj,DecisionTable_crossVal,J48_doNotMakeSplitPointActualValue,J48_binarySplits,SimpleCart_numFoldsPruning,JRip_usePruning,DecisionTable_useIBk,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,PART_numFolds,BestFirst_direction,J48_useLaplace,JRip_minNo,J48_subtreeRaising,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,J48_numFolds,JRip_optimizations,BestFirst_searchTermination,JRip_folds"
6,49,0.00000000,0.00000000,0.00000000,0.94883505,0277,0105,0064,0.27534355,"DecisionTable,SimpleCart,Aggregator,PART,DecisionTable_search,SimpleCart_usePrune,SimpleCart_heuristic,JRip_usePruning,J48_useMDLcorrection,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,J48_collapseTree,SimpleCart_minNumObj,JRip_optimizations,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_useMDLcorrection,SimpleCart_numFoldsPruning,PART_pruning,DecisionTable_crossVal,PART_confidenceFactorValue,PART_numFolds,J48,JRip,J48_minNumObj,PART_minNumObj,PART_binarySplits,BestFirst_searchTermination,J48_pruning,DecisionTable_evaluationMeasure,DecisionTable_useIBk,J48_confidenceFactorValue,JRip_folds,J48_useLaplace,J48_binarySplits,JRip_minNo,J48_numFolds,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards"
7,49,0.00000000,0.00000000,0.00000000,0.94883505,0296,0102,0064,0.27534355,"SimpleCart,PART,SimpleCart_heuristic,Aggregator,DecisionTable,SimpleCart_usePrune,DecisionTable_search,J48_collapseTree,J48_subtreeRaising,JRip_usePruning,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART_binarySplits,JRip_folds,PART_useMDLcorrection,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,BestFirst_direction,PART_pruning,DecisionTable_useIBk,SimpleCart_numFoldsPruning,J48,J48_minNumObj,J48_useLaplace,J48_binarySplits,J48_pruning,SimpleCart_useOneSE,PART_numFolds,JRip,PART_confidenceFactorValue,PART_minNumObj,BestFirst_searchTermination,J48_confidenceFactorValue,SimpleCart_minNumObj,JRip_checkErrorRate,JRip_minNo,J48_numFolds,PART_doNotMakeSplitPointActualValue"
8,49,0.00000000,0.00000000,0.00000000,0.94883505,0296,0115,0064,0.27534355,"DecisionTable,DecisionTable_search,PART,SimpleCart,Aggregator,SimpleCart_heuristic,SimpleCart_usePrune,PART_binarySplits,BestFirst_searchTermination,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_pruning,PART_numFolds,JRip,JRip_usePruning,JRip_checkErrorRate,DecisionTable_crossVal,JRip_folds,PART_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_binarySplits,J48_useLaplace,BestFirst_direction,PART_confidenceFactorValue,PART_minNumObj,J48_numFolds,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,JRip_minNo,J48,J48_doNotMakeSplitPointActualValue,J48_collapseTree,J48_useMDLcorrection,J48_confidenceFactorValue,SimpleCart_minNumObj,JRip_optimizations,J48_minNumObj"
9,49,0.00000000,0.00000000,0.00000000,0.94883505,0264,0100,0064,0.27534355,"SimpleCart,PART,Aggregator,DecisionTable,DecisionTable_search,SimpleCart_heuristic,SimpleCart_usePrune,BestFirst_direction,PART_binarySplits,DecisionTable_crossVal,BestFirst_searchTermination,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_useMDLcorrection,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,PART_pruning,J48,J48_pruning,J48_useMDLcorrection,J48_subtreeRaising,J48_collapseTree,J48_doNotMakeSplitPointActualValue,PART_numFolds,JRip,JRip_usePruning,J48_binarySplits,J48_minNumObj,JRip_optimizations,JRip_checkErrorRate,PART_confidenceFactorValue,PART_minNumObj,J48_numFolds,JRip_minNo,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,JRip_folds,J48_useLaplace,SimpleCart_minNumObj,J48_confidenceFactorValue"
