,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([1144.0,1144.0,1145.0,1056.0,1145.0,1056.0,1057.0,1143.0,1056.0,1056.0], dtype=np.float64)",,"np.array([[1129.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0],[0.0,1092.0,26.0,14.0,1.0,2.0,0.0,4.0,0.0,4.0],[0.0,16.0,1124.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0],[0.0,4.0,2.0,1041.0,0.0,1.0,0.0,3.0,0.0,4.0],[1.0,3.0,3.0,0.0,1134.0,0.0,0.0,0.0,0.0,3.0],[0.0,1.0,0.0,9.0,2.0,1029.0,0.0,1.0,5.0,8.0],[2.0,1.0,1.0,0.0,2.0,1.0,1047.0,1.0,1.0,0.0],[0.0,11.0,3.0,5.0,0.0,0.0,0.0,1118.0,4.0,1.0],[7.0,1.0,0.0,0.0,0.0,3.0,1.0,8.0,1034.0,1.0],[1.0,3.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,1038.0]], dtype=np.float64)",,10786.0,,0.01874090247452693,,206.0,,0.979172947229877,,34054.33071360039,,3.0981014113537477,,93.29462107192366,,0.024640812188669467,,0.17996797657803626,,10992.0,,98.1259097525473,,1.8740902474526928,,0.0,,13.69177597992547,,0.2999732883700696,,0.07248583756430552,,24.16409739619267,,31791.76384752424,,2.892263814367198,,3.32077173984696,,0.42850792547976185,,36501.92296439778,,30.250181950507148,,0.0,,0.0,,0.9934492221489499,,0.9984929746196293,,0.9812648693463895,,0.01874090247452693,,0.0021032102322034335,,0.9791772743007169,,0.9813112706231499,,0.981259097525473,,0.9978967897677965,,0.981259097525473,,0.9813750651238072,,0.981259097525473,,0.9984890268088285
someClassifier-PART-sample-01,0.0,,"np.array([1144.0,1144.0,1145.0,1056.0,1145.0,1056.0,1057.0,1143.0,1056.0,1056.0], dtype=np.float64)",,"np.array([[1121.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,9.0,3.0],[0.0,1074.0,34.0,9.0,3.0,2.0,1.0,12.0,1.0,7.0],[1.0,42.0,1089.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0],[0.0,6.0,2.0,1021.0,1.0,10.0,1.0,6.0,1.0,7.0],[0.0,2.0,2.0,0.0,1131.0,0.0,0.0,2.0,0.0,7.0],[0.0,7.0,2.0,9.0,3.0,1013.0,1.0,0.0,7.0,13.0],[3.0,4.0,3.0,0.0,1.0,1.0,1039.0,2.0,3.0,0.0],[0.0,12.0,7.0,6.0,3.0,1.0,0.0,1103.0,8.0,2.0],[13.0,5.0,1.0,0.0,0.0,4.0,4.0,10.0,1015.0,3.0],[1.0,12.0,1.0,5.0,5.0,8.0,0.0,5.0,7.0,1011.0]], dtype=np.float64)",,10617.0,,0.03411572052401747,,375.0,,0.9620859755416463,,35157.881693895695,,3.198497242894441,,96.3178891374764,,0.007848015178916784,,0.17996797657803626,,10992.0,,96.58842794759825,,3.4115720524017465,,0.0,,4.360784250699063,,0.2999732883700696,,0.07852127417296542,,26.17608874430702,,-211302.56921891234,,-19.223305059944717,,3.32077173984696,,22.54407679979168,,36501.92296439778,,10.533114992722378,,0.0,,0.0,,0.9577577379297707,,0.9871499109470562,,0.9659284252568342,,0.03411572052401747,,0.0038274045676974446,,0.9621248317043838,,0.9660080892138735,,0.9658842794759825,,0.9961725954323026,,0.9658842794759825,,0.9660520410740527,,0.9658842794759825,,0.987132979694937
someClassifier-JRip-sample-01,0.0,,"np.array([1144.0,1144.0,1145.0,1056.0,1145.0,1056.0,1057.0,1143.0,1056.0,1056.0], dtype=np.float64)",,"np.array([[1118.0,2.0,3.0,0.0,4.0,0.0,2.0,2.0,8.0,4.0],[1.0,1035.0,67.0,16.0,7.0,7.0,1.0,2.0,1.0,6.0],[0.0,29.0,1098.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0],[1.0,9.0,12.0,1020.0,2.0,1.0,0.0,3.0,1.0,6.0],[2.0,4.0,9.0,1.0,1118.0,0.0,0.0,0.0,0.0,10.0],[0.0,3.0,15.0,10.0,10.0,992.0,1.0,1.0,9.0,14.0],[4.0,1.0,8.0,0.0,8.0,5.0,1028.0,1.0,1.0,0.0],[1.0,7.0,21.0,3.0,2.0,0.0,1.0,1100.0,5.0,2.0],[5.0,4.0,15.0,0.0,7.0,5.0,5.0,9.0,1005.0,0.0],[2.0,8.0,7.0,6.0,6.0,9.0,0.0,4.0,1.0,1012.0]], dtype=np.float64)",,10526.0,,0.04239446870451237,,466.0,,0.9528836178250077,,34716.28725850999,,3.158323076647561,,95.10810510550523,,0.010574446265157607,,0.17996797657803626,,10992.0,,95.76055312954877,,4.239446870451237,,0.0,,5.8757377096877015,,0.2999732883700696,,0.08986576508448421,,29.957922444620817,,-179131.26406061163,,-16.2965123781488,,3.32077173984696,,19.617284117995762,,36501.92296439778,,12.379912663754396,,0.0,,0.0,,0.9477843585339115,,0.9861749993982275,,0.9577786429600772,,0.04239446870451237,,0.004795052471176701,,0.9532024918067278,,0.958542906908315,,0.9576055312954876,,0.9952049475288232,,0.9576055312954876,,0.9580818543385077,,0.9576055312954876,,0.9861730610418542
someClassifier-SimpleCart-sample-01,0.0,,"np.array([1144.0,1144.0,1145.0,1056.0,1145.0,1056.0,1057.0,1143.0,1056.0,1056.0], dtype=np.float64)",,"np.array([[1115.0,2.0,0.0,0.0,3.0,0.0,8.0,1.0,12.0,2.0],[0.0,1034.0,59.0,15.0,5.0,5.0,2.0,5.0,2.0,16.0],[0.0,33.0,1098.0,4.0,2.0,0.0,2.0,3.0,2.0,0.0],[0.0,9.0,4.0,1015.0,1.0,10.0,1.0,7.0,1.0,7.0],[2.0,3.0,8.0,0.0,1108.0,3.0,7.0,1.0,0.0,12.0],[0.0,4.0,0.0,10.0,5.0,992.0,2.0,5.0,4.0,33.0],[5.0,8.0,3.0,1.0,6.0,4.0,1022.0,0.0,7.0,0.0],[0.0,18.0,15.0,9.0,0.0,1.0,0.0,1084.0,13.0,2.0],[13.0,2.0,3.0,0.0,1.0,7.0,6.0,14.0,1005.0,4.0],[0.0,7.0,1.0,9.0,14.0,20.0,4.0,7.0,4.0,989.0]], dtype=np.float64)",,10462.0,,0.04821688500727802,,530.0,,0.9464160248550116,,34450.6971677043,,3.13416095048256,,94.38049935425553,,0.012910591243171251,,0.17996797657803626,,10992.0,,95.1783114992722,,4.821688500727802,,0.0,,7.17382697114065,,0.2999732883700696,,0.09349827533531713,,31.168867015909306,,-162058.21153967155,,-14.743287076025432,,3.32077173984696,,18.064058815872393,,36501.92296439778,,11.33096797671024,,0.0,,0.0,,0.9443902379626478,,0.9869046171140169,,0.9517842552443161,,0.04821688500727802,,0.005371217703191665,,0.9464533477021366,,0.9519103923540965,,0.951783114992722,,0.9946287822968084,,0.951783114992722,,0.9517999987949533,,0.951783114992722,,0.9868750067733135
someClassifier-J48-sample-01,0.0,,"np.array([1144.0,1144.0,1145.0,1056.0,1145.0,1056.0,1057.0,1143.0,1056.0,1056.0], dtype=np.float64)",,"np.array([[1109.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,21.0,2.0],[0.0,1033.0,51.0,10.0,3.0,7.0,0.0,20.0,2.0,17.0],[1.0,47.0,1090.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0],[0.0,14.0,6.0,1008.0,0.0,10.0,0.0,8.0,0.0,9.0],[3.0,2.0,3.0,2.0,1116.0,1.0,4.0,5.0,0.0,8.0],[0.0,6.0,0.0,14.0,5.0,992.0,1.0,7.0,9.0,21.0],[7.0,0.0,1.0,1.0,5.0,4.0,1031.0,2.0,5.0,0.0],[0.0,21.0,11.0,2.0,1.0,3.0,2.0,1084.0,14.0,4.0],[16.0,1.0,0.0,2.0,1.0,6.0,8.0,16.0,998.0,7.0],[4.0,11.0,2.0,9.0,14.0,21.0,0.0,9.0,12.0,973.0]], dtype=np.float64)",,10434.0,,0.05076419213973799,,558.0,,0.9435839243411839,,34129.81718911475,,3.10496881269239,,93.50142243849271,,0.016324679267173993,,0.17996797657803626,,10992.0,,94.9235807860262,,5.076419213973799,,0.0,,9.070880040758484,,0.2999732883700696,,0.09395230469260472,,31.320223611609745,,-90606.21191123757,,-8.242923208809822,,3.32077173984696,,11.563694948656781,,36501.92296439778,,16.234534206693265,,0.0,,0.0,,0.9598977981506818,,0.9891642871059675,,0.9492288993283101,,0.05076419213973799,,0.005672454844059575,,0.9435825774320344,,0.9492628577015251,,0.949235807860262,,0.9943275451559406,,0.949235807860262,,0.9492826944219233,,0.949235807860262,,0.9891127748043272
someClassifier-J48,0.0,0.0,,,,,10434.0,0.0,0.05076419213973799,0.0,558.0,0.0,0.9435839243411839,0.0,34129.81718911475,0.0,3.10496881269239,0.0,93.50142243849271,0.0,0.016324679267173993,0.0,0.17996797657803626,0.0,10992.0,0.0,94.9235807860262,0.0,5.076419213973799,0.0,0.0,0.0,9.070880040758484,0.0,0.2999732883700696,0.0,0.09395230469260472,0.0,31.320223611609745,0.0,-90606.21191123757,0.0,-8.242923208809822,0.0,3.32077173984696,0.0,11.563694948656781,0.0,36501.92296439778,0.0,16.234534206693265,0.0,0.0,0.0,0.0,0.0,0.9598977981506818,0.0,0.9891642871059675,0.0,0.9492288993283101,0.0,0.05076419213973799,0.0,0.005672454844059575,0.0,0.9435825774320344,0.0,0.9492628577015251,0.0,0.949235807860262,0.0,0.9943275451559406,0.0,0.949235807860262,0.0,0.9492826944219233,0.0,0.949235807860262,0.0,0.9891127748043272,0.0
someClassifier-JRip,0.0,0.0,,,,,10526.0,0.0,0.04239446870451237,0.0,466.0,0.0,0.9528836178250077,0.0,34716.28725850999,0.0,3.158323076647561,0.0,95.10810510550523,0.0,0.010574446265157607,0.0,0.17996797657803626,0.0,10992.0,0.0,95.76055312954877,0.0,4.239446870451237,0.0,0.0,0.0,5.8757377096877015,0.0,0.2999732883700696,0.0,0.08986576508448421,0.0,29.957922444620817,0.0,-179131.26406061163,0.0,-16.2965123781488,0.0,3.32077173984696,0.0,19.617284117995762,0.0,36501.92296439778,0.0,12.379912663754396,0.0,0.0,0.0,0.0,0.0,0.9477843585339115,0.0,0.9861749993982275,0.0,0.9577786429600772,0.0,0.04239446870451237,0.0,0.004795052471176701,0.0,0.9532024918067278,0.0,0.958542906908315,0.0,0.9576055312954876,0.0,0.9952049475288232,0.0,0.9576055312954876,0.0,0.9580818543385077,0.0,0.9576055312954876,0.0,0.9861730610418542,0.0
someClassifier-SimpleCart,0.0,0.0,,,,,10462.0,0.0,0.04821688500727802,0.0,530.0,0.0,0.9464160248550116,0.0,34450.6971677043,0.0,3.13416095048256,0.0,94.38049935425553,0.0,0.012910591243171251,0.0,0.17996797657803626,0.0,10992.0,0.0,95.1783114992722,0.0,4.821688500727802,0.0,0.0,0.0,7.17382697114065,0.0,0.2999732883700696,0.0,0.09349827533531713,0.0,31.168867015909306,0.0,-162058.21153967155,0.0,-14.743287076025432,0.0,3.32077173984696,0.0,18.064058815872393,0.0,36501.92296439778,0.0,11.33096797671024,0.0,0.0,0.0,0.0,0.0,0.9443902379626478,0.0,0.9869046171140169,0.0,0.9517842552443161,0.0,0.04821688500727802,0.0,0.005371217703191665,0.0,0.9464533477021366,0.0,0.9519103923540965,0.0,0.951783114992722,0.0,0.9946287822968084,0.0,0.951783114992722,0.0,0.9517999987949533,0.0,0.951783114992722,0.0,0.9868750067733135,0.0
someClassifier-Individual,0.0,0.0,,,,,10786.0,0.0,0.01874090247452693,0.0,206.0,0.0,0.979172947229877,0.0,34054.33071360039,0.0,3.0981014113537477,0.0,93.29462107192366,0.0,0.024640812188669467,0.0,0.17996797657803626,0.0,10992.0,0.0,98.1259097525473,0.0,1.8740902474526928,0.0,0.0,0.0,13.69177597992547,0.0,0.2999732883700696,0.0,0.07248583756430552,0.0,24.16409739619267,0.0,31791.76384752424,0.0,2.892263814367198,0.0,3.32077173984696,0.0,0.42850792547976185,0.0,36501.92296439778,0.0,30.250181950507148,0.0,0.0,0.0,0.0,0.0,0.9934492221489499,0.0,0.9984929746196293,0.0,0.9812648693463895,0.0,0.01874090247452693,0.0,0.0021032102322034335,0.0,0.9791772743007169,0.0,0.9813112706231499,0.0,0.981259097525473,0.0,0.9978967897677965,0.0,0.981259097525473,0.0,0.9813750651238072,0.0,0.981259097525473,0.0,0.9984890268088285,0.0
