gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.99338676,0072,0100,0035,0.00000000,"Aggregator,DecisionTable,SimpleCart,DecisionTable_useIBk,SimpleCart_usePrune,SimpleCart_minNumObj,DecisionTable_search,J48,SimpleCart_useOneSE,J48_useMDLcorrection,J48_minNumObj,J48_binarySplits,PART,JRip,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,SimpleCart_heuristic,JRip_checkErrorRate,J48_collapseTree,SimpleCart_numFoldsPruning,DecisionTable_crossVal,BestFirst_direction,BestFirst_searchTermination,J48_pruning,JRip_usePruning,PART_minNumObj,J48_numFolds,PART_binarySplits,PART_pruning,JRip_minNo,PART_doNotMakeSplitPointActualValue,JRip_folds,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_useLaplace,PART_useMDLcorrection,J48_subtreeRaising,J48_confidenceFactorValue,JRip_optimizations,PART_numFolds"
1,99,0.00000000,0.00000000,0.00000000,0.99338676,0063,0100,0035,0.00000000,"J48,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,J48_minNumObj,Aggregator,JRip,SimpleCart,JRip_minNo,DecisionTable,J48_binarySplits,DecisionTable_search,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,J48_pruning,GreedyStepwise_conservativeForwardSelection,PART,PART_doNotMakeSplitPointActualValue,J48_useLaplace,PART_pruning,J48_numFolds,DecisionTable_crossVal,J48_collapseTree,JRip_usePruning,JRip_checkErrorRate,PART_binarySplits,SimpleCart_heuristic,SimpleCart_minNumObj,SimpleCart_usePrune,JRip_folds,SimpleCart_numFoldsPruning,PART_numFolds,DecisionTable_useIBk,J48_subtreeRaising,BestFirst_direction,J48_confidenceFactorValue,BestFirst_searchTermination,PART_confidenceFactorValue,PART_useMDLcorrection,PART_minNumObj,JRip_optimizations,SimpleCart_useOneSE"
2,99,0.00000000,0.00000000,0.00000000,0.99338676,0060,0100,0035,0.00000000,"Aggregator,J48,J48_minNumObj,SimpleCart,SimpleCart_usePrune,JRip,J48_pruning,J48_useLaplace,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,J48_subtreeRaising,SimpleCart_numFoldsPruning,JRip_minNo,JRip_checkErrorRate,SimpleCart_useOneSE,DecisionTable,J48_numFolds,DecisionTable_evaluationMeasure,J48_binarySplits,PART,DecisionTable_search,JRip_usePruning,J48_collapseTree,SimpleCart_heuristic,SimpleCart_minNumObj,BestFirst_searchTermination,J48_useMDLcorrection,PART_binarySplits,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable_useIBk,DecisionTable_crossVal,GreedyStepwise_searchBackwards,PART_minNumObj,PART_pruning,BestFirst_direction,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,JRip_folds,JRip_optimizations,PART_numFolds"
3,99,0.00000000,0.00000000,0.00000000,0.99338676,0056,0100,0035,0.00000000,"SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,Aggregator,SimpleCart_numFoldsPruning,PART,JRip,J48,PART_doNotMakeSplitPointActualValue,PART_pruning,JRip_checkErrorRate,PART_confidenceFactorValue,DecisionTable,PART_binarySplits,J48_pruning,DecisionTable_useIBk,JRip_usePruning,J48_binarySplits,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,SimpleCart_useOneSE,DecisionTable_search,JRip_folds,BestFirst_direction,J48_doNotMakeSplitPointActualValue,PART_minNumObj,BestFirst_searchTermination,J48_minNumObj,J48_useMDLcorrection,PART_useMDLcorrection,J48_collapseTree,GreedyStepwise_conservativeForwardSelection,JRip_minNo,JRip_optimizations,GreedyStepwise_searchBackwards,J48_useLaplace,J48_subtreeRaising,J48_numFolds,PART_numFolds,J48_confidenceFactorValue,DecisionTable_crossVal"
4,99,0.00000000,0.00000000,0.00000000,0.99338676,0064,0100,0035,0.00000000,"SimpleCart,SimpleCart_minNumObj,Aggregator,JRip,JRip_minNo,SimpleCart_heuristic,JRip_usePruning,PART,PART_useMDLcorrection,PART_minNumObj,DecisionTable,J48,SimpleCart_usePrune,DecisionTable_crossVal,SimpleCart_numFoldsPruning,JRip_folds,J48_useMDLcorrection,PART_pruning,J48_binarySplits,SimpleCart_useOneSE,DecisionTable_useIBk,PART_confidenceFactorValue,J48_useLaplace,JRip_checkErrorRate,DecisionTable_evaluationMeasure,J48_doNotMakeSplitPointActualValue,J48_pruning,PART_binarySplits,DecisionTable_search,PART_doNotMakeSplitPointActualValue,J48_collapseTree,GreedyStepwise_searchBackwards,JRip_optimizations,PART_numFolds,J48_minNumObj,BestFirst_searchTermination,J48_numFolds,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_subtreeRaising,J48_confidenceFactorValue"
5,99,0.00000000,0.00000000,0.00000000,0.99338676,0063,0100,0035,0.00000000,"DecisionTable,Aggregator,SimpleCart,DecisionTable_evaluationMeasure,JRip,JRip_checkErrorRate,DecisionTable_search,JRip_minNo,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,J48,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,JRip_usePruning,SimpleCart_minNumObj,DecisionTable_crossVal,JRip_optimizations,SimpleCart_heuristic,J48_binarySplits,PART,PART_useMDLcorrection,BestFirst_searchTermination,J48_collapseTree,PART_minNumObj,J48_useLaplace,J48_pruning,SimpleCart_usePrune,PART_pruning,J48_minNumObj,BestFirst_direction,SimpleCart_numFoldsPruning,J48_useMDLcorrection,PART_binarySplits,PART_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,JRip_folds,PART_numFolds,J48_subtreeRaising,PART_confidenceFactorValue,SimpleCart_useOneSE,J48_numFolds"
6,99,0.00000000,0.00000000,0.00000000,0.99338676,0094,0100,0051,0.24028504,"JRip,DecisionTable,JRip_checkErrorRate,J48,JRip_usePruning,PART,PART_binarySplits,J48_doNotMakeSplitPointActualValue,SimpleCart,Aggregator,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,J48_binarySplits,J48_collapseTree,J48_useMDLcorrection,DecisionTable_evaluationMeasure,J48_useLaplace,DecisionTable_useIBk,SimpleCart_usePrune,DecisionTable_search,PART_useMDLcorrection,J48_pruning,GreedyStepwise_searchBackwards,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,JRip_minNo,BestFirst_direction,J48_confidenceFactorValue,DecisionTable_crossVal,JRip_folds,PART_pruning,PART_confidenceFactorValue,SimpleCart_useOneSE,PART_minNumObj,PART_numFolds,J48_minNumObj,SimpleCart_numFoldsPruning,SimpleCart_minNumObj,J48_numFolds,BestFirst_searchTermination,JRip_optimizations"
7,99,0.00000000,0.00000000,0.00000000,0.99338676,0059,0100,0051,0.24028504,"DecisionTable,Aggregator,JRip,J48,J48_collapseTree,JRip_usePruning,J48_useMDLcorrection,PART,J48_useLaplace,DecisionTable_evaluationMeasure,J48_binarySplits,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,SimpleCart,PART_binarySplits,J48_pruning,PART_useMDLcorrection,DecisionTable_search,SimpleCart_heuristic,JRip_checkErrorRate,SimpleCart_usePrune,J48_subtreeRaising,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_numFolds,BestFirst_searchTermination,PART_pruning,JRip_folds,PART_confidenceFactorValue,JRip_optimizations,PART_minNumObj,BestFirst_direction,J48_confidenceFactorValue,DecisionTable_crossVal,PART_numFolds,J48_minNumObj,JRip_minNo,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,SimpleCart_useOneSE"
8,99,0.00000000,0.00000000,0.00000000,0.99338676,0061,0100,0051,0.24028504,"Aggregator,JRip,DecisionTable,PART,SimpleCart,J48,J48_useMDLcorrection,DecisionTable_useIBk,DecisionTable_search,JRip_checkErrorRate,PART_useMDLcorrection,SimpleCart_heuristic,SimpleCart_usePrune,JRip_usePruning,DecisionTable_evaluationMeasure,J48_doNotMakeSplitPointActualValue,PART_doNotMakeSplitPointActualValue,J48_binarySplits,J48_useLaplace,PART_binarySplits,J48_pruning,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,J48_subtreeRaising,JRip_folds,J48_confidenceFactorValue,BestFirst_direction,DecisionTable_crossVal,SimpleCart_minNumObj,PART_minNumObj,BestFirst_searchTermination,J48_numFolds,JRip_optimizations,PART_pruning,PART_confidenceFactorValue,PART_numFolds,SimpleCart_useOneSE,J48_minNumObj,JRip_minNo,SimpleCart_numFoldsPruning"
9,99,0.00000000,0.00000000,0.00000000,0.99339466,0058,0100,0051,0.24028504,"JRip,JRip_usePruning,PART,PART_doNotMakeSplitPointActualValue,Aggregator,DecisionTable,DecisionTable_useIBk,PART_binarySplits,PART_useMDLcorrection,SimpleCart,DecisionTable_evaluationMeasure,JRip_checkErrorRate,J48,DecisionTable_search,J48_useLaplace,J48_pruning,J48_useMDLcorrection,SimpleCart_heuristic,J48_binarySplits,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,SimpleCart_usePrune,J48_collapseTree,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,JRip_minNo,BestFirst_searchTermination,PART_minNumObj,JRip_folds,J48_numFolds,PART_pruning,DecisionTable_crossVal,J48_confidenceFactorValue,BestFirst_direction,PART_confidenceFactorValue,PART_numFolds,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,SimpleCart_minNumObj,J48_minNumObj"
