gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.75840971,0020,0100,0035,0.00000000,"PART,DecisionTable,SimpleCart,DecisionTable_crossVal,Aggregator,DecisionTable_search,JRip,SimpleCart_usePrune,SimpleCart_minNumObj,J48,GreedyStepwise_conservativeForwardSelection,BestFirst_direction,J48_minNumObj,PART_pruning,PART_useMDLcorrection,PART_minNumObj,JRip_minNo,PART_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,DecisionTable_useIBk,PART_binarySplits,BestFirst_searchTermination,J48_pruning,J48_numFolds,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,DecisionTable_evaluationMeasure,JRip_usePruning,J48_collapseTree,SimpleCart_useOneSE,J48_confidenceFactorValue,PART_numFolds,J48_useMDLcorrection,JRip_optimizations,J48_binarySplits,SimpleCart_numFoldsPruning,J48_useLaplace,J48_subtreeRaising,JRip_folds"
1,99,0.00000000,0.00000000,0.00000000,0.75972075,0019,0100,0035,0.00000000,"Aggregator,J48,J48_minNumObj,J48_doNotMakeSplitPointActualValue,JRip,DecisionTable,JRip_usePruning,JRip_checkErrorRate,JRip_folds,J48_binarySplits,DecisionTable_evaluationMeasure,J48_pruning,SimpleCart,DecisionTable_search,DecisionTable_useIBk,J48_useLaplace,BestFirst_direction,PART,J48_subtreeRaising,J48_numFolds,J48_useMDLcorrection,J48_collapseTree,PART_doNotMakeSplitPointActualValue,JRip_minNo,SimpleCart_minNumObj,PART_binarySplits,PART_minNumObj,BestFirst_searchTermination,DecisionTable_crossVal,JRip_optimizations,PART_useMDLcorrection,PART_pruning,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,SimpleCart_usePrune,PART_numFolds,SimpleCart_numFoldsPruning,SimpleCart_useOneSE"
2,99,0.00000000,0.00000000,0.00000000,0.75972075,0017,0100,0035,0.00000000,"SimpleCart,JRip,PART,PART_useMDLcorrection,DecisionTable,DecisionTable_search,SimpleCart_heuristic,GreedyStepwise_searchBackwards,DecisionTable_useIBk,SimpleCart_usePrune,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,BestFirst_direction,JRip_minNo,DecisionTable_crossVal,JRip_checkErrorRate,SimpleCart_numFoldsPruning,PART_binarySplits,Aggregator,JRip_usePruning,PART_pruning,J48,J48_minNumObj,PART_minNumObj,J48_binarySplits,GreedyStepwise_conservativeForwardSelection,PART_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,J48_useMDLcorrection,J48_useLaplace,BestFirst_searchTermination,SimpleCart_useOneSE,J48_pruning,J48_collapseTree,PART_numFolds,J48_subtreeRaising,JRip_optimizations,JRip_folds,J48_doNotMakeSplitPointActualValue,J48_numFolds,J48_confidenceFactorValue"
3,99,0.00000000,0.00000000,0.00000000,0.75972075,0017,0100,0035,0.00000000,"PART,PART_minNumObj,SimpleCart,J48,SimpleCart_heuristic,PART_pruning,JRip,PART_numFolds,PART_doNotMakeSplitPointActualValue,JRip_usePruning,JRip_minNo,PART_binarySplits,JRip_optimizations,J48_doNotMakeSplitPointActualValue,Aggregator,J48_minNumObj,SimpleCart_minNumObj,DecisionTable,PART_useMDLcorrection,JRip_checkErrorRate,J48_pruning,J48_binarySplits,DecisionTable_crossVal,SimpleCart_usePrune,PART_confidenceFactorValue,J48_subtreeRaising,J48_collapseTree,J48_confidenceFactorValue,J48_useMDLcorrection,DecisionTable_useIBk,JRip_folds,J48_numFolds,DecisionTable_evaluationMeasure,SimpleCart_useOneSE,J48_useLaplace,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,BestFirst_direction"
4,99,0.00000000,0.00000000,0.00000000,0.75972075,0016,0100,0035,0.00000000,"Aggregator,JRip,PART,JRip_minNo,J48,J48_pruning,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_confidenceFactorValue,PART_doNotMakeSplitPointActualValue,PART_minNumObj,DecisionTable,JRip_usePruning,SimpleCart,PART_useMDLcorrection,J48_subtreeRaising,SimpleCart_minNumObj,J48_numFolds,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_binarySplits,JRip_folds,SimpleCart_usePrune,J48_useMDLcorrection,PART_pruning,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,J48_binarySplits,DecisionTable_crossVal,SimpleCart_useOneSE,J48_minNumObj,J48_collapseTree,PART_confidenceFactorValue,JRip_optimizations,J48_useLaplace,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_numFolds,BestFirst_direction,BestFirst_searchTermination,GreedyStepwise_searchBackwards"
5,99,0.00000000,0.00000000,0.00000000,0.75972075,0018,0100,0035,0.00000000,"PART,JRip,PART_pruning,PART_binarySplits,J48,Aggregator,SimpleCart,JRip_usePruning,J48_collapseTree,PART_minNumObj,JRip_minNo,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,DecisionTable,DecisionTable_useIBk,DecisionTable_evaluationMeasure,PART_numFolds,DecisionTable_search,J48_binarySplits,JRip_folds,SimpleCart_usePrune,BestFirst_direction,SimpleCart_useOneSE,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_pruning,JRip_checkErrorRate,JRip_optimizations,J48_numFolds,SimpleCart_heuristic,J48_useLaplace,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,J48_subtreeRaising,J48_minNumObj,J48_confidenceFactorValue,BestFirst_searchTermination,GreedyStepwise_conservativeForwardSelection,SimpleCart_minNumObj,DecisionTable_crossVal,GreedyStepwise_searchBackwards"
6,99,0.00000000,0.00000000,0.00000000,0.75972075,0048,0100,0051,0.24695774,"PART,SimpleCart,PART_useMDLcorrection,JRip,PART_pruning,J48,DecisionTable,J48_useLaplace,DecisionTable_useIBk,Aggregator,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,JRip_usePruning,DecisionTable_search,GreedyStepwise_conservativeForwardSelection,J48_pruning,J48_subtreeRaising,J48_collapseTree,SimpleCart_usePrune,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_binarySplits,SimpleCart_heuristic,PART_binarySplits,SimpleCart_useOneSE,BestFirst_direction,BestFirst_searchTermination,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,PART_numFolds,J48_numFolds,SimpleCart_minNumObj,PART_minNumObj,JRip_folds,JRip_optimizations,J48_minNumObj,DecisionTable_evaluationMeasure,JRip_minNo,PART_confidenceFactorValue,DecisionTable_crossVal,SimpleCart_numFoldsPruning"
7,99,0.00000000,0.00000000,0.00000000,0.75982233,0017,0100,0051,0.24695774,"PART,SimpleCart,PART_doNotMakeSplitPointActualValue,SimpleCart_usePrune,PART_useMDLcorrection,PART_binarySplits,SimpleCart_heuristic,PART_pruning,Aggregator,J48,J48_pruning,SimpleCart_useOneSE,J48_useMDLcorrection,J48_subtreeRaising,JRip,J48_useLaplace,DecisionTable,DecisionTable_search,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_binarySplits,J48_collapseTree,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,DecisionTable_useIBk,BestFirst_searchTermination,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,DecisionTable_crossVal,DecisionTable_evaluationMeasure,J48_minNumObj,BestFirst_direction,J48_numFolds,PART_minNumObj,JRip_folds,JRip_minNo,PART_confidenceFactorValue,JRip_optimizations,PART_numFolds"
8,99,0.00000000,0.00000000,0.00000000,0.76270204,0015,0100,0051,0.24695774,"Aggregator,J48,DecisionTable,PART,J48_useMDLcorrection,PART_doNotMakeSplitPointActualValue,PART_pruning,SimpleCart,J48_doNotMakeSplitPointActualValue,SimpleCart_heuristic,J48_useLaplace,PART_useMDLcorrection,J48_binarySplits,PART_binarySplits,SimpleCart_usePrune,SimpleCart_useOneSE,J48_collapseTree,JRip,JRip_usePruning,J48_pruning,DecisionTable_search,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,JRip_checkErrorRate,PART_numFolds,J48_numFolds,J48_minNumObj,JRip_optimizations,DecisionTable_evaluationMeasure,BestFirst_direction,JRip_minNo,SimpleCart_minNumObj,PART_minNumObj,JRip_folds,PART_confidenceFactorValue,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,BestFirst_searchTermination,DecisionTable_crossVal,SimpleCart_numFoldsPruning"
9,99,0.00000000,0.00000000,0.00000000,0.76270204,0017,0100,0051,0.24695774,"DecisionTable,PART,Aggregator,JRip,SimpleCart,DecisionTable_useIBk,SimpleCart_usePrune,DecisionTable_search,PART_binarySplits,GreedyStepwise_conservativeForwardSelection,PART_useMDLcorrection,SimpleCart_useOneSE,J48,JRip_checkErrorRate,PART_pruning,PART_doNotMakeSplitPointActualValue,J48_collapseTree,J48_useLaplace,SimpleCart_heuristic,JRip_usePruning,J48_binarySplits,J48_pruning,J48_subtreeRaising,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,JRip_optimizations,PART_confidenceFactorValue,JRip_minNo,BestFirst_direction,PART_numFolds,J48_numFolds,DecisionTable_evaluationMeasure,PART_minNumObj,JRip_folds,J48_minNumObj,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,DecisionTable_crossVal,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,BestFirst_searchTermination"
10,99,0.00000000,0.00000000,0.00000000,0.76539967,0015,0100,0051,0.24695774,"Aggregator,PART,PART_binarySplits,SimpleCart,JRip,SimpleCart_usePrune,DecisionTable,PART_doNotMakeSplitPointActualValue,J48,SimpleCart_heuristic,PART_pruning,J48_pruning,DecisionTable_search,J48_subtreeRaising,J48_collapseTree,PART_useMDLcorrection,J48_doNotMakeSplitPointActualValue,J48_useLaplace,J48_binarySplits,JRip_checkErrorRate,JRip_usePruning,SimpleCart_useOneSE,J48_useMDLcorrection,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,JRip_minNo,BestFirst_direction,PART_numFolds,J48_minNumObj,JRip_optimizations,PART_confidenceFactorValue,J48_numFolds,PART_minNumObj,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,JRip_folds,SimpleCart_numFoldsPruning,DecisionTable_crossVal,GreedyStepwise_searchBackwards,BestFirst_searchTermination,J48_confidenceFactorValue"
11,99,0.00000000,0.00000000,0.00000000,0.76539967,0034,0100,0054,0.25671730,"PART,DecisionTable,SimpleCart,J48,DecisionTable_search,PART_useMDLcorrection,J48_useLaplace,DecisionTable_useIBk,SimpleCart_heuristic,J48_collapseTree,PART_binarySplits,PART_pruning,J48_binarySplits,PART_doNotMakeSplitPointActualValue,Aggregator,JRip,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,JRip_usePruning,GreedyStepwise_searchBackwards,JRip_minNo,JRip_optimizations,PART_confidenceFactorValue,J48_pruning,J48_subtreeRaising,PART_minNumObj,BestFirst_direction,BestFirst_searchTermination,DecisionTable_crossVal,PART_numFolds,J48_confidenceFactorValue,JRip_folds,SimpleCart_minNumObj,J48_minNumObj,SimpleCart_usePrune,SimpleCart_numFoldsPruning,J48_numFolds,DecisionTable_evaluationMeasure,SimpleCart_useOneSE"
12,99,0.00000000,0.00000000,0.00000000,0.76539967,0017,0100,0054,0.25671730,"J48,Aggregator,DecisionTable,J48_doNotMakeSplitPointActualValue,PART,PART_pruning,PART_binarySplits,DecisionTable_useIBk,J48_binarySplits,DecisionTable_search,JRip,J48_useMDLcorrection,J48_useLaplace,SimpleCart,JRip_usePruning,J48_collapseTree,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,JRip_checkErrorRate,SimpleCart_heuristic,PART_minNumObj,JRip_optimizations,PART_confidenceFactorValue,JRip_minNo,SimpleCart_usePrune,JRip_folds,BestFirst_direction,SimpleCart_useOneSE,J48_minNumObj,DecisionTable_crossVal,DecisionTable_evaluationMeasure,J48_pruning,J48_subtreeRaising,J48_confidenceFactorValue,PART_numFolds,GreedyStepwise_searchBackwards,SimpleCart_minNumObj,J48_numFolds,SimpleCart_numFoldsPruning,BestFirst_searchTermination"
13,99,0.00000000,0.00000000,0.00000000,0.76539967,0014,0100,0054,0.25671730,"DecisionTable,PART,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,Aggregator,PART_pruning,DecisionTable_useIBk,J48,DecisionTable_search,JRip,SimpleCart,PART_binarySplits,JRip_usePruning,J48_collapseTree,J48_useLaplace,SimpleCart_heuristic,J48_binarySplits,J48_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,BestFirst_direction,J48_pruning,J48_subtreeRaising,SimpleCart_usePrune,SimpleCart_useOneSE,J48_numFolds,SimpleCart_numFoldsPruning,DecisionTable_evaluationMeasure,BestFirst_searchTermination,GreedyStepwise_searchBackwards,DecisionTable_crossVal,J48_confidenceFactorValue,PART_numFolds,J48_minNumObj,JRip_folds,SimpleCart_minNumObj,PART_minNumObj,JRip_minNo,JRip_optimizations,PART_confidenceFactorValue"
