,avgCost,avgCost,getClassPriors,getClassPriors,confusionMatrix,confusionMatrix,correct,correct,errorRate,errorRate,incorrect,incorrect,kappa,kappa,KBInformation,KBInformation,KBMeanInformation,KBMeanInformation,KBRelativeInformation,KBRelativeInformation,meanAbsoluteError,meanAbsoluteError,meanPriorAbsoluteError,meanPriorAbsoluteError,numInstances,numInstances,pctCorrect,pctCorrect,pctIncorrect,pctIncorrect,pctUnclassified,pctUnclassified,relativeAbsoluteError,relativeAbsoluteError,rootMeanPriorSquaredError,rootMeanPriorSquaredError,rootMeanSquaredError,rootMeanSquaredError,rootRelativeSquaredError,rootRelativeSquaredError,SFEntropyGain,SFEntropyGain,SFMeanEntropyGain,SFMeanEntropyGain,SFMeanPriorEntropy,SFMeanPriorEntropy,SFMeanSchemeEntropy,SFMeanSchemeEntropy,SFPriorEntropy,SFPriorEntropy,sizeOfPredictedRegions,sizeOfPredictedRegions,totalCost,totalCost,unclassified,unclassified,weightedAreaUnderPRC,weightedAreaUnderPRC,weightedAreaUnderROC,weightedAreaUnderROC,weightedFMeasure,weightedFMeasure,weightedFalseNegativeRate,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFalsePositiveRate,weightedMatthewsCorrelation,weightedMatthewsCorrelation,weightedPrecision,weightedPrecision,weightedRecall,weightedRecall,weightedTrueNegativeRate,weightedTrueNegativeRate,weightedTruePositiveRate,weightedTruePositiveRate,unweightedMacroFmeasure,unweightedMacroFmeasure,unweightedMicroFmeasure,unweightedMicroFmeasure,unweightedAreaUnderRoc,unweightedAreaUnderRoc
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
someClassifier-Individual-sample-01,0.0,,"np.array([768.0,769.0,1656.0], dtype=np.float64)",,"np.array([[739.0,16.0,12.0],[33.0,719.0,16.0],[29.0,58.0,1568.0]], dtype=np.float64)",,3026.0,,0.05141065830721003,,164.0,,0.9171077914017792,,3892.2242198161944,,1.2201329842683994,,82.43194055772366,,0.09720340256506206,,0.4100755931290487,,3190.0,,94.858934169279,,5.141065830721003,,0.0,,23.703776619173883,,0.4527931656360499,,0.17691684526353993,,39.07233118570162,,3744.0486820244155,,1.1736829724214468,,1.4801701573602903,,0.3064871849388434,,4721.742801979326,,67.21003134796302,,0.0,,0.0,,0.9704131630106219,,0.9858235508808046,,0.9488768607475356,,0.05141065830721003,,0.02297175971357948,,0.9196548727619367,,0.949821171044326,,0.94858934169279,,0.9770282402864204,,0.94858934169279,,0.9428108886128727,,0.94858934169279,,0.9857245322697059
someClassifier-J48-sample-01,0.0,,"np.array([768.0,769.0,1656.0], dtype=np.float64)",,"np.array([[725.0,18.0,24.0],[38.0,707.0,23.0],[41.0,65.0,1549.0]], dtype=np.float64)",,2981.0,,0.06551724137931035,,209.0,,0.8943630282799256,,4041.4776798410826,,1.2669209027714992,,85.59292298061892,,0.07318594562114189,,0.4100755931290487,,3190.0,,93.44827586206897,,6.551724137931035,,0.0,,17.846940136744653,,0.4527931656360499,,0.19496071011505048,,43.05734381860298,,-33693.81599502472,,-10.562324763330633,,1.4801701573602903,,12.042494920690922,,4721.742801979326,,48.65203761755593,,0.0,,0.0,,0.9418213283311903,,0.9727715449738715,,0.9348129262128527,,0.06551724137931035,,0.03197505979536582,,0.8966921037844351,,0.9358023498033503,,0.9344827586206896,,0.9680249402046341,,0.9344827586206896,,0.9278301215086525,,0.9344827586206896,,0.9722305853405394
someClassifier-J48,0.0,0.0,,,,,2981.0,0.0,0.06551724137931035,0.0,209.0,0.0,0.8943630282799256,0.0,4041.4776798410826,0.0,1.2669209027714992,0.0,85.59292298061892,0.0,0.07318594562114189,0.0,0.4100755931290487,0.0,3190.0,0.0,93.44827586206897,0.0,6.551724137931035,0.0,0.0,0.0,17.846940136744653,0.0,0.4527931656360499,0.0,0.19496071011505048,0.0,43.05734381860298,0.0,-33693.81599502472,0.0,-10.562324763330633,0.0,1.4801701573602903,0.0,12.042494920690922,0.0,4721.742801979326,0.0,48.65203761755593,0.0,0.0,0.0,0.0,0.0,0.9418213283311903,0.0,0.9727715449738715,0.0,0.9348129262128527,0.0,0.06551724137931035,0.0,0.03197505979536582,0.0,0.8966921037844351,0.0,0.9358023498033503,0.0,0.9344827586206896,0.0,0.9680249402046341,0.0,0.9344827586206896,0.0,0.9278301215086525,0.0,0.9344827586206896,0.0,0.9722305853405394,0.0
someClassifier-Individual,0.0,0.0,,,,,3026.0,0.0,0.05141065830721003,0.0,164.0,0.0,0.9171077914017792,0.0,3892.2242198161944,0.0,1.2201329842683994,0.0,82.43194055772366,0.0,0.09720340256506206,0.0,0.4100755931290487,0.0,3190.0,0.0,94.858934169279,0.0,5.141065830721003,0.0,0.0,0.0,23.703776619173883,0.0,0.4527931656360499,0.0,0.17691684526353993,0.0,39.07233118570162,0.0,3744.0486820244155,0.0,1.1736829724214468,0.0,1.4801701573602903,0.0,0.3064871849388434,0.0,4721.742801979326,0.0,67.21003134796302,0.0,0.0,0.0,0.0,0.0,0.9704131630106219,0.0,0.9858235508808046,0.0,0.9488768607475356,0.0,0.05141065830721003,0.0,0.02297175971357948,0.0,0.9196548727619367,0.0,0.949821171044326,0.0,0.94858934169279,0.0,0.9770282402864204,0.0,0.94858934169279,0.0,0.9428108886128727,0.0,0.94858934169279,0.0,0.9857245322697059,0.0
