individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc
last,false,unpruned,false,null,null,3,false,true,null,null,true,true,null,true,5,5,null,unpruned,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,auc,CompetenceBasedAggregator,true,false,3,10,3,null,false,null,false,false,10,false,null,0.9710395226069457
overall,false,unpruned,false,null,null,3,false,true,null,null,true,true,null,true,5,5,null,unpruned,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,auc,CompetenceBasedAggregator,true,false,3,10,3,null,false,null,false,false,10,false,null,0.9710395226069457
gen_000_ind_000,false,null,true,null,0.35,10,null,true,null,null,false,true,null,true,null,8,true,confidenceFactor,true,false,false,weka.attributeSelection.GreedyStepwise,false,true,9,false,true,rmse,MajorityVotingAggregator,null,null,3,8,null,null,null,null,false,null,null,false,0.9816914419671081,null
gen_000_ind_001,true,confidenceFactor,null,true,0.15,6,false,true,null,null,true,true,0.35,true,null,5,null,confidenceFactor,true,false,false,weka.attributeSelection.GreedyStepwise,false,false,null,null,false,auc,MajorityVotingAggregator,false,true,null,6,null,null,true,null,true,true,2,false,0.9879717460038782,null
gen_000_ind_002,false,null,false,null,null,2,null,true,null,null,false,true,null,true,null,6,null,reducedErrorPruning,false,false,true,weka.attributeSelection.GreedyStepwise,true,true,null,false,false,auc,CompetenceBasedAggregator,null,null,2,7,null,2,null,null,true,null,null,false,0.978503040838976,null
gen_000_ind_003,false,reducedErrorPruning,true,false,0.35,7,false,true,2,2,true,true,null,true,null,8,true,confidenceFactor,false,false,false,weka.attributeSelection.BestFirst,false,true,8,true,false,mae,MajorityVotingAggregator,false,false,10,5,null,null,true,3,null,false,6,null,0.9815506462286951,null
gen_000_ind_004,false,confidenceFactor,false,true,null,9,false,true,1,10,true,true,0.15,true,7,5,null,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,null,false,true,rmse,RuleExtractorAggregator,false,false,10,4,5,5,true,null,null,false,6,null,0.9376499563616486,null
gen_000_ind_005,true,unpruned,false,null,null,1,false,true,null,null,true,true,null,true,null,2,null,unpruned,false,false,false,weka.attributeSelection.GreedyStepwise,false,true,null,false,true,auc,CompetenceBasedAggregator,false,true,4,6,null,null,true,null,false,false,8,false,0.9868147039551991,null
gen_000_ind_006,false,reducedErrorPruning,true,true,null,5,false,true,2,2,true,true,null,true,null,7,false,reducedErrorPruning,true,false,false,weka.attributeSelection.BestFirst,false,true,6,false,true,acc,RuleExtractorAggregator,false,true,6,2,null,7,false,4,null,true,7,null,0.9386216417695727,null
gen_000_ind_007,false,reducedErrorPruning,false,false,null,3,false,true,2,1,true,true,null,true,null,2,null,unpruned,false,false,true,weka.attributeSelection.BestFirst,false,true,null,true,false,acc,CompetenceBasedAggregator,false,true,5,2,null,null,true,10,null,false,2,null,0.983781091586903,null
gen_000_ind_008,true,null,false,null,0.25,4,null,true,1,2,false,true,null,true,null,8,null,confidenceFactor,true,false,true,weka.attributeSelection.BestFirst,false,true,null,true,true,mae,CompetenceBasedAggregator,null,null,8,6,null,null,null,null,null,null,null,null,0.9767088094695383,null
gen_000_ind_009,false,reducedErrorPruning,false,false,null,2,false,true,0,3,true,true,null,true,null,2,null,unpruned,true,false,true,weka.attributeSelection.BestFirst,false,true,null,false,true,auc,RuleExtractorAggregator,true,false,2,2,null,null,true,10,null,true,7,null,0.9434813118666181,null
gen_000_ind_010,true,reducedErrorPruning,true,false,null,null,true,true,null,null,true,false,null,false,null,null,false,null,null,false,null,null,null,true,5,false,null,null,CompetenceBasedAggregator,false,true,8,6,null,null,true,3,null,false,10,null,0.9524714571148888,null
gen_000_ind_011,null,confidenceFactor,false,false,null,6,true,false,1,1,true,true,0.35,true,null,7,null,reducedErrorPruning,false,null,false,weka.attributeSelection.BestFirst,false,true,null,true,false,rmse,RuleExtractorAggregator,false,false,3,null,null,7,true,null,null,false,3,null,0.946570021108825,null
gen_000_ind_012,false,null,null,null,null,3,null,true,1,5,false,true,null,true,null,2,null,reducedErrorPruning,false,false,false,weka.attributeSelection.BestFirst,false,false,null,null,false,acc,CompetenceBasedAggregator,null,null,null,4,null,5,null,null,null,null,null,null,0.9814529856431704,null
gen_000_ind_013,true,confidenceFactor,true,true,0.45,6,false,true,null,null,true,true,0.05,true,null,5,true,confidenceFactor,false,false,true,weka.attributeSelection.GreedyStepwise,false,true,5,true,true,mae,RuleExtractorAggregator,true,true,6,4,null,null,true,null,false,false,3,false,0.9379351591630873,null
gen_000_ind_014,true,confidenceFactor,true,false,null,5,false,true,2,3,true,true,0.05,true,7,10,false,unpruned,false,true,true,weka.attributeSelection.BestFirst,false,true,10,false,false,auc,RuleExtractorAggregator,true,true,6,9,9,null,true,null,null,false,2,null,0.9425483039780337,null
gen_000_ind_015,true,unpruned,true,null,0.05,3,true,true,1,1,true,true,null,true,5,2,false,confidenceFactor,false,true,false,weka.attributeSelection.BestFirst,false,true,9,true,false,auc,CompetenceBasedAggregator,false,false,7,2,2,null,false,null,null,false,5,null,0.9895443863744905,null
gen_000_ind_016,true,confidenceFactor,true,false,null,5,true,true,0,10,true,true,0.35,true,6,8,false,unpruned,true,true,true,weka.attributeSelection.BestFirst,true,true,9,false,true,auc,CompetenceBasedAggregator,true,true,10,10,3,null,false,null,null,true,9,null,0.9909025148979678,null
gen_000_ind_017,false,confidenceFactor,null,false,0.15,2,false,true,0,5,true,true,0.15,true,null,2,null,confidenceFactor,false,false,true,weka.attributeSelection.BestFirst,true,false,null,null,true,auc,MajorityVotingAggregator,false,true,null,5,null,null,true,null,null,false,10,null,0.9875079356339294,null
gen_000_ind_018,false,null,false,null,null,5,null,true,null,null,false,true,null,true,3,5,null,reducedErrorPruning,true,true,false,weka.attributeSelection.GreedyStepwise,true,true,null,false,false,acc,MajorityVotingAggregator,null,null,2,2,10,10,null,null,false,null,null,true,0.9817806539844189,null
gen_000_ind_019,true,confidenceFactor,true,true,null,7,false,true,null,null,true,true,0.45,true,1,2,false,reducedErrorPruning,true,true,true,weka.attributeSelection.GreedyStepwise,true,true,7,false,true,acc,MajorityVotingAggregator,false,true,10,10,9,6,true,null,false,true,2,false,0.9870023504329183,null
gen_000_ind_020,false,unpruned,true,null,null,7,false,true,null,null,true,true,null,false,5,null,true,null,false,true,null,weka.attributeSelection.GreedyStepwise,null,true,5,true,null,auc,MajorityVotingAggregator,false,true,2,2,7,null,false,null,false,true,3,false,0.9871928533128675,null
