gen,nevals,min,median,max,currentGenBestValFitness,currentGenBestTestFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.91856902,0.96542670,0.99112751,0.99838969,0.97268519,0015,0034,0035,0.00000000,"SimpleCart,DecisionTable,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_heuristic,PART,PART_binarySplits,DecisionTable_crossVal,SimpleCart_usePrune,SimpleCart_numFoldsPruning,Aggregator,JRip,DecisionTable_useIBk,JRip_minNo,J48,J48_doNotMakeSplitPointActualValue,SimpleCart_useOneSE,J48_useMDLcorrection,DecisionTable_search,JRip_usePruning,PART_useMDLcorrection,JRip_checkErrorRate,JRip_folds,J48_pruning,GreedyStepwise_searchBackwards,PART_doNotMakeSplitPointActualValue,J48_minNumObj,PART_pruning,PART_numFolds,J48_numFolds,PART_minNumObj,J48_useLaplace,J48_binarySplits,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,BestFirst_direction,BestFirst_searchTermination,J48_collapseTree,J48_confidenceFactorValue,J48_subtreeRaising,JRip_optimizations"
1,90,0.91741216,0.96997086,0.99112751,0.99838969,0.97268519,0004,0034,0035,0.00000000,"PART,SimpleCart,PART_minNumObj,SimpleCart_minNumObj,J48,PART_pruning,Aggregator,SimpleCart_heuristic,PART_useMDLcorrection,PART_confidenceFactorValue,DecisionTable,PART_numFolds,J48_doNotMakeSplitPointActualValue,PART_binarySplits,DecisionTable_crossVal,JRip,PART_doNotMakeSplitPointActualValue,J48_pruning,J48_subtreeRaising,J48_binarySplits,JRip_usePruning,DecisionTable_evaluationMeasure,JRip_checkErrorRate,SimpleCart_usePrune,J48_useMDLcorrection,DecisionTable_useIBk,DecisionTable_search,J48_useLaplace,JRip_minNo,SimpleCart_numFoldsPruning,J48_minNumObj,J48_collapseTree,J48_confidenceFactorValue,J48_numFolds,JRip_folds,JRip_optimizations,SimpleCart_useOneSE,BestFirst_direction,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,GreedyStepwise_searchBackwards"
2,90,0.90162997,0.97292131,0.99112751,0.99838969,0.97268519,0004,0034,0035,0.00000000,"Aggregator,PART,J48,DecisionTable,J48_collapseTree,J48_useLaplace,DecisionTable_useIBk,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,JRip,PART_binarySplits,DecisionTable_evaluationMeasure,J48_pruning,J48_binarySplits,DecisionTable_crossVal,DecisionTable_search,J48_minNumObj,JRip_checkErrorRate,J48_useMDLcorrection,GreedyStepwise_searchBackwards,BestFirst_direction,SimpleCart,PART_pruning,PART_minNumObj,PART_numFolds,SimpleCart_minNumObj,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_numFolds,JRip_minNo,JRip_usePruning,JRip_optimizations,SimpleCart_heuristic,PART_confidenceFactorValue,J48_confidenceFactorValue,SimpleCart_usePrune,BestFirst_searchTermination,JRip_folds,SimpleCart_numFoldsPruning,SimpleCart_useOneSE"
3,90,0.90963697,0.97137162,0.99112751,0.99838969,0.97268519,0004,0034,0035,0.00000000,"J48,J48_pruning,J48_useLaplace,J48_subtreeRaising,J48_confidenceFactorValue,PART,JRip,Aggregator,JRip_usePruning,PART_useMDLcorrection,J48_minNumObj,J48_collapseTree,J48_useMDLcorrection,PART_pruning,SimpleCart,PART_minNumObj,J48_doNotMakeSplitPointActualValue,JRip_minNo,DecisionTable,PART_confidenceFactorValue,JRip_checkErrorRate,PART_numFolds,SimpleCart_minNumObj,DecisionTable_crossVal,PART_binarySplits,J48_binarySplits,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart_usePrune,SimpleCart_numFoldsPruning,J48_numFolds,GreedyStepwise_conservativeForwardSelection,JRip_folds,SimpleCart_useOneSE,DecisionTable_useIBk,JRip_optimizations,SimpleCart_heuristic,DecisionTable_evaluationMeasure,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction"
4,90,0.87827678,0.97318031,0.99112751,0.99838969,0.97268519,0005,0034,0075,0.49482244,"DecisionTable,DecisionTable_useIBk,DecisionTable_crossVal,DecisionTable_evaluationMeasure,DecisionTable_search,BestFirst_direction,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,JRip,Aggregator,JRip_minNo,JRip_usePruning,JRip_folds,JRip_optimizations,JRip_checkErrorRate,PART,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_binarySplits,PART_minNumObj,PART_numFolds,PART_useMDLcorrection,PART_confidenceFactorValue,J48,J48_minNumObj,J48_pruning,J48_useLaplace,J48_subtreeRaising,J48_useMDLcorrection,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_confidenceFactorValue,J48_numFolds,SimpleCart,SimpleCart_minNumObj,SimpleCart_usePrune,SimpleCart_useOneSE,J48_binarySplits,SimpleCart_numFoldsPruning,SimpleCart_heuristic"
5,90,0.92335103,0.97303613,0.99112751,0.99838969,0.97268519,0004,0034,0075,0.49482244,"DecisionTable,DecisionTable_crossVal,DecisionTable_useIBk,DecisionTable_evaluationMeasure,DecisionTable_search,GreedyStepwise_searchBackwards,BestFirst_searchTermination,BestFirst_direction,JRip,JRip_minNo,Aggregator,JRip_usePruning,JRip_folds,PART_pruning,J48_minNumObj,J48_doNotMakeSplitPointActualValue,J48_useLaplace,SimpleCart_heuristic,J48_collapseTree,J48_pruning,J48_confidenceFactorValue,J48_subtreeRaising,PART_confidenceFactorValue,JRip_checkErrorRate,PART_numFolds,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,J48_numFolds,SimpleCart,SimpleCart_usePrune,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_binarySplits,J48_useMDLcorrection,SimpleCart_minNumObj,SimpleCart_numFoldsPruning,J48,PART,PART_minNumObj,J48_binarySplits"
6,90,0.91311189,0.97461582,0.99112751,0.99838969,0.97268519,0005,0111,0075,0.49482244,"DecisionTable,DecisionTable_search,BestFirst_searchTermination,BestFirst_direction,JRip,DecisionTable_crossVal,Aggregator,JRip_minNo,JRip_usePruning,JRip_folds,PART_pruning,J48_minNumObj,DecisionTable_useIBk,J48_useLaplace,SimpleCart_heuristic,J48_confidenceFactorValue,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART_binarySplits,PART_confidenceFactorValue,JRip_checkErrorRate,GreedyStepwise_conservativeForwardSelection,SimpleCart_usePrune,DecisionTable_evaluationMeasure,PART_numFolds,JRip_optimizations,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,PART,J48,J48_pruning,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,J48_subtreeRaising,J48_numFolds,SimpleCart,SimpleCart_minNumObj,J48_binarySplits,PART_minNumObj"
7,90,0.91995511,0.97311210,0.99112751,0.99838969,0.97268519,0004,0045,0066,0.50590723,"J48,DecisionTable,PART_doNotMakeSplitPointActualValue,JRip_folds,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,PART_numFolds,J48_pruning,J48_numFolds,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_minNumObj,JRip,PART,JRip_usePruning,PART_binarySplits,PART_minNumObj,J48_subtreeRaising,J48_useMDLcorrection,JRip_minNo,PART_pruning,DecisionTable_search,J48_collapseTree,DecisionTable_useIBk,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,BestFirst_searchTermination,SimpleCart,Aggregator,SimpleCart_minNumObj,BestFirst_direction,SimpleCart_heuristic,DecisionTable_crossVal,SimpleCart_usePrune,DecisionTable_evaluationMeasure,J48_useLaplace,JRip_checkErrorRate"
8,90,0.90136148,0.97261871,0.99116636,0.99838969,0.96633598,0004,0034,0066,0.50590723,"J48,DecisionTable,DecisionTable_useIBk,J48_pruning,J48_subtreeRaising,J48_binarySplits,DecisionTable_search,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,BestFirst_searchTermination,BestFirst_direction,J48_useMDLcorrection,J48_confidenceFactorValue,J48_minNumObj,JRip,JRip_usePruning,PART,PART_binarySplits,JRip_optimizations,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,JRip_folds,JRip_minNo,PART_minNumObj,PART_pruning,Aggregator,J48_collapseTree,PART_confidenceFactorValue,PART_numFolds,SimpleCart,SimpleCart_minNumObj,J48_numFolds,DecisionTable_evaluationMeasure,DecisionTable_crossVal,SimpleCart_usePrune,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,SimpleCart_heuristic,J48_useLaplace,JRip_checkErrorRate"
9,90,0.90845679,0.97366744,0.99116636,0.99838969,0.96633598,0004,0034,0066,0.50590723,"DecisionTable,J48,DecisionTable_crossVal,J48_minNumObj,PART,PART_doNotMakeSplitPointActualValue,JRip,PART_useMDLcorrection,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,PART_minNumObj,J48_useMDLcorrection,J48_pruning,J48_subtreeRaising,J48_numFolds,JRip_usePruning,PART_binarySplits,JRip_optimizations,JRip_folds,PART_pruning,J48_binarySplits,J48_collapseTree,PART_confidenceFactorValue,SimpleCart,Aggregator,SimpleCart_heuristic,DecisionTable_search,JRip_minNo,PART_numFolds,BestFirst_searchTermination,SimpleCart_usePrune,DecisionTable_useIBk,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,BestFirst_direction,SimpleCart_useOneSE,J48_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,J48_useLaplace,JRip_checkErrorRate"
