gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.92205089,0016,0100,0035,0.00000000,"PART,PART_minNumObj,PART_doNotMakeSplitPointActualValue,PART_binarySplits,PART_pruning,Aggregator,DecisionTable,DecisionTable_crossVal,DecisionTable_evaluationMeasure,SimpleCart,PART_confidenceFactorValue,JRip,DecisionTable_search,JRip_minNo,PART_useMDLcorrection,PART_numFolds,BestFirst_searchTermination,BestFirst_direction,DecisionTable_useIBk,J48,SimpleCart_usePrune,J48_minNumObj,JRip_checkErrorRate,J48_doNotMakeSplitPointActualValue,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,J48_collapseTree,J48_pruning,SimpleCart_numFoldsPruning,J48_numFolds,SimpleCart_useOneSE,SimpleCart_minNumObj,JRip_usePruning,J48_subtreeRaising,SimpleCart_heuristic,J48_useMDLcorrection,J48_useLaplace,JRip_folds,J48_binarySplits,JRip_optimizations,J48_confidenceFactorValue"
1,99,0.00000000,0.00000000,0.00000000,0.92292880,0015,0100,0035,0.00000000,"J48,DecisionTable,DecisionTable_crossVal,J48_minNumObj,DecisionTable_evaluationMeasure,DecisionTable_search,J48_doNotMakeSplitPointActualValue,BestFirst_direction,DecisionTable_useIBk,Aggregator,J48_useLaplace,PART,GreedyStepwise_searchBackwards,SimpleCart,JRip,J48_pruning,JRip_usePruning,J48_useMDLcorrection,J48_subtreeRaising,J48_collapseTree,JRip_checkErrorRate,BestFirst_searchTermination,J48_binarySplits,SimpleCart_heuristic,PART_useMDLcorrection,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,PART_binarySplits,J48_confidenceFactorValue,SimpleCart_usePrune,PART_doNotMakeSplitPointActualValue,JRip_minNo,PART_pruning,PART_minNumObj,SimpleCart_minNumObj,SimpleCart_useOneSE,J48_numFolds,JRip_folds,PART_numFolds,SimpleCart_numFoldsPruning,PART_confidenceFactorValue"
2,99,0.00000000,0.00000000,0.00000000,0.92292880,0016,0100,0035,0.00000000,"PART,PART_binarySplits,SimpleCart,Aggregator,PART_doNotMakeSplitPointActualValue,JRip,SimpleCart_minNumObj,PART_pruning,SimpleCart_heuristic,PART_useMDLcorrection,SimpleCart_usePrune,JRip_usePruning,JRip_checkErrorRate,PART_minNumObj,J48,DecisionTable,JRip_optimizations,DecisionTable_evaluationMeasure,J48_collapseTree,PART_confidenceFactorValue,SimpleCart_useOneSE,JRip_minNo,PART_numFolds,J48_useLaplace,J48_minNumObj,DecisionTable_useIBk,SimpleCart_numFoldsPruning,J48_useMDLcorrection,J48_binarySplits,J48_pruning,DecisionTable_search,BestFirst_searchTermination,J48_doNotMakeSplitPointActualValue,J48_numFolds,BestFirst_direction,JRip_folds,DecisionTable_crossVal,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,J48_subtreeRaising,GreedyStepwise_conservativeForwardSelection"
3,99,0.00000000,0.00000000,0.00000000,0.92292880,0014,0100,0035,0.00000000,"JRip,DecisionTable,JRip_checkErrorRate,Aggregator,JRip_minNo,JRip_usePruning,JRip_optimizations,PART,PART_binarySplits,DecisionTable_evaluationMeasure,J48,J48_doNotMakeSplitPointActualValue,PART_pruning,SimpleCart,DecisionTable_crossVal,J48_minNumObj,PART_confidenceFactorValue,DecisionTable_search,DecisionTable_useIBk,PART_useMDLcorrection,SimpleCart_heuristic,J48_useLaplace,PART_doNotMakeSplitPointActualValue,GreedyStepwise_conservativeForwardSelection,JRip_folds,J48_pruning,BestFirst_direction,J48_collapseTree,PART_minNumObj,J48_useMDLcorrection,SimpleCart_minNumObj,SimpleCart_usePrune,BestFirst_searchTermination,GreedyStepwise_searchBackwards,J48_binarySplits,SimpleCart_numFoldsPruning,PART_numFolds,SimpleCart_useOneSE,J48_numFolds,J48_confidenceFactorValue,J48_subtreeRaising"
4,99,0.00000000,0.00000000,0.00000000,0.92397672,0016,0100,0035,0.00000000,"PART,PART_doNotMakeSplitPointActualValue,PART_pruning,PART_confidenceFactorValue,PART_numFolds,J48,PART_binarySplits,J48_useMDLcorrection,PART_minNumObj,DecisionTable,J48_minNumObj,J48_useLaplace,DecisionTable_evaluationMeasure,Aggregator,SimpleCart,J48_binarySplits,JRip,PART_useMDLcorrection,J48_pruning,J48_collapseTree,SimpleCart_usePrune,J48_confidenceFactorValue,JRip_usePruning,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,DecisionTable_search,JRip_optimizations,SimpleCart_minNumObj,JRip_minNo,DecisionTable_crossVal,J48_numFolds,DecisionTable_useIBk,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection,J48_subtreeRaising,JRip_folds,GreedyStepwise_searchBackwards,SimpleCart_numFoldsPruning,BestFirst_direction,BestFirst_searchTermination"
5,99,0.00000000,0.00000000,0.00000000,0.92397672,0013,0100,0035,0.00000000,"PART,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,SimpleCart,JRip,Aggregator,JRip_usePruning,SimpleCart_usePrune,SimpleCart_heuristic,SimpleCart_numFoldsPruning,DecisionTable,J48,PART_minNumObj,J48_useMDLcorrection,SimpleCart_minNumObj,J48_collapseTree,JRip_folds,PART_pruning,DecisionTable_evaluationMeasure,PART_binarySplits,J48_doNotMakeSplitPointActualValue,DecisionTable_crossVal,J48_binarySplits,JRip_checkErrorRate,JRip_optimizations,DecisionTable_useIBk,DecisionTable_search,JRip_minNo,PART_confidenceFactorValue,J48_minNumObj,SimpleCart_useOneSE,PART_numFolds,J48_useLaplace,BestFirst_searchTermination,J48_pruning,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_confidenceFactorValue,GreedyStepwise_searchBackwards,BestFirst_direction,J48_subtreeRaising"
6,99,0.00000000,0.00000000,0.00000000,0.92397672,0054,0100,0050,0.28648061,"DecisionTable,Aggregator,DecisionTable_search,DecisionTable_evaluationMeasure,J48,J48_useMDLcorrection,PART,GreedyStepwise_searchBackwards,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_pruning,J48_binarySplits,JRip,JRip_checkErrorRate,DecisionTable_useIBk,GreedyStepwise_conservativeForwardSelection,SimpleCart,PART_binarySplits,J48_useLaplace,J48_pruning,J48_collapseTree,PART_doNotMakeSplitPointActualValue,SimpleCart_usePrune,JRip_usePruning,SimpleCart_heuristic,J48_subtreeRaising,PART_minNumObj,JRip_folds,J48_confidenceFactorValue,BestFirst_searchTermination,SimpleCart_numFoldsPruning,PART_numFolds,SimpleCart_minNumObj,JRip_minNo,DecisionTable_crossVal,SimpleCart_useOneSE,JRip_optimizations,J48_minNumObj,PART_confidenceFactorValue,J48_numFolds,BestFirst_direction"
7,99,0.00000000,0.00000000,0.00000000,0.92397672,0015,0100,0050,0.28648061,"JRip,Aggregator,SimpleCart,SimpleCart_heuristic,SimpleCart_usePrune,JRip_checkErrorRate,PART,PART_pruning,PART_binarySplits,PART_useMDLcorrection,JRip_usePruning,J48,J48_pruning,J48_useLaplace,J48_binarySplits,DecisionTable,J48_subtreeRaising,J48_collapseTree,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,DecisionTable_evaluationMeasure,DecisionTable_useIBk,DecisionTable_search,J48_useMDLcorrection,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning,J48_minNumObj,JRip_folds,PART_confidenceFactorValue,J48_numFolds,BestFirst_direction,PART_minNumObj,JRip_minNo,SimpleCart_useOneSE,J48_confidenceFactorValue,JRip_optimizations,DecisionTable_crossVal,PART_numFolds,BestFirst_searchTermination,SimpleCart_minNumObj"
8,99,0.00000000,0.00000000,0.00000000,0.92422746,0015,0100,0050,0.28648061,"J48,J48_useLaplace,DecisionTable,J48_pruning,JRip,DecisionTable_useIBk,JRip_checkErrorRate,PART,J48_doNotMakeSplitPointActualValue,J48_collapseTree,PART_binarySplits,SimpleCart,DecisionTable_search,SimpleCart_heuristic,PART_pruning,J48_useMDLcorrection,J48_binarySplits,Aggregator,GreedyStepwise_conservativeForwardSelection,DecisionTable_evaluationMeasure,J48_subtreeRaising,GreedyStepwise_searchBackwards,PART_doNotMakeSplitPointActualValue,JRip_usePruning,SimpleCart_usePrune,PART_useMDLcorrection,PART_confidenceFactorValue,J48_numFolds,BestFirst_direction,PART_numFolds,JRip_folds,SimpleCart_useOneSE,PART_minNumObj,DecisionTable_crossVal,J48_minNumObj,SimpleCart_numFoldsPruning,JRip_minNo,J48_confidenceFactorValue,BestFirst_searchTermination,JRip_optimizations,SimpleCart_minNumObj"
9,99,0.00000000,0.00000000,0.00000000,0.92422746,0017,0100,0050,0.28648061,"J48,J48_collapseTree,J48_doNotMakeSplitPointActualValue,J48_binarySplits,J48_pruning,PART,SimpleCart,J48_useLaplace,PART_doNotMakeSplitPointActualValue,PART_pruning,J48_useMDLcorrection,JRip,PART_useMDLcorrection,DecisionTable,PART_binarySplits,Aggregator,J48_subtreeRaising,DecisionTable_useIBk,DecisionTable_evaluationMeasure,SimpleCart_heuristic,SimpleCart_usePrune,JRip_checkErrorRate,DecisionTable_search,JRip_usePruning,GreedyStepwise_conservativeForwardSelection,GreedyStepwise_searchBackwards,PART_confidenceFactorValue,J48_numFolds,BestFirst_direction,PART_numFolds,JRip_folds,SimpleCart_useOneSE,JRip_minNo,JRip_optimizations,J48_minNumObj,PART_minNumObj,DecisionTable_crossVal,J48_confidenceFactorValue,BestFirst_searchTermination,SimpleCart_numFoldsPruning,SimpleCart_minNumObj"
