gen,nevals,min,median,max,currentGenBestValFitness,lap time (seconds),discarded individuals (including burn-in),GM connections,GM mean heuristic,sampling order
0,100,0.00000000,0.00000000,0.00000000,0.99234512,0073,0100,0035,0.00000000,"Aggregator,J48,SimpleCart,J48_minNumObj,JRip,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART,DecisionTable,PART_pruning,J48_collapseTree,JRip_minNo,J48_pruning,SimpleCart_minNumObj,DecisionTable_evaluationMeasure,PART_minNumObj,PART_numFolds,J48_binarySplits,PART_useMDLcorrection,DecisionTable_useIBk,PART_binarySplits,J48_useLaplace,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,JRip_usePruning,DecisionTable_crossVal,SimpleCart_usePrune,PART_confidenceFactorValue,SimpleCart_heuristic,DecisionTable_search,GreedyStepwise_searchBackwards,J48_confidenceFactorValue,J48_subtreeRaising,J48_numFolds,BestFirst_searchTermination,JRip_folds,SimpleCart_useOneSE,BestFirst_direction,JRip_optimizations,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection"
1,99,0.00000000,0.00000000,0.00000000,0.99234512,0067,0100,0035,0.00000000,"SimpleCart,Aggregator,JRip,DecisionTable,JRip_usePruning,JRip_minNo,PART,PART_pruning,DecisionTable_useIBk,JRip_checkErrorRate,DecisionTable_crossVal,DecisionTable_search,PART_numFolds,SimpleCart_heuristic,J48,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,J48_doNotMakeSplitPointActualValue,PART_useMDLcorrection,J48_collapseTree,SimpleCart_minNumObj,J48_useMDLcorrection,GreedyStepwise_searchBackwards,J48_useLaplace,PART_binarySplits,PART_minNumObj,SimpleCart_usePrune,J48_pruning,DecisionTable_evaluationMeasure,JRip_optimizations,SimpleCart_useOneSE,PART_doNotMakeSplitPointActualValue,BestFirst_direction,JRip_folds,J48_minNumObj,SimpleCart_numFoldsPruning,J48_binarySplits,BestFirst_searchTermination,J48_subtreeRaising,J48_confidenceFactorValue,J48_numFolds"
2,99,0.00000000,0.00000000,0.00000000,0.99234512,0060,0100,0035,0.00000000,"JRip,PART,PART_minNumObj,JRip_minNo,Aggregator,PART_doNotMakeSplitPointActualValue,SimpleCart,PART_pruning,JRip_checkErrorRate,JRip_usePruning,PART_confidenceFactorValue,J48,J48_binarySplits,J48_pruning,SimpleCart_usePrune,PART_binarySplits,SimpleCart_heuristic,J48_confidenceFactorValue,JRip_folds,PART_useMDLcorrection,DecisionTable,DecisionTable_crossVal,J48_collapseTree,J48_doNotMakeSplitPointActualValue,JRip_optimizations,DecisionTable_search,BestFirst_searchTermination,J48_useLaplace,SimpleCart_numFoldsPruning,DecisionTable_useIBk,SimpleCart_minNumObj,PART_numFolds,DecisionTable_evaluationMeasure,J48_minNumObj,J48_useMDLcorrection,J48_subtreeRaising,GreedyStepwise_searchBackwards,BestFirst_direction,J48_numFolds,SimpleCart_useOneSE,GreedyStepwise_conservativeForwardSelection"
3,99,0.00000000,0.00000000,0.00000000,0.99234512,0057,0100,0035,0.00000000,"JRip,SimpleCart,PART,JRip_usePruning,J48,J48_pruning,PART_minNumObj,PART_binarySplits,J48_binarySplits,JRip_folds,SimpleCart_usePrune,PART_pruning,DecisionTable,Aggregator,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,SimpleCart_heuristic,JRip_checkErrorRate,J48_useMDLcorrection,JRip_minNo,SimpleCart_numFoldsPruning,DecisionTable_useIBk,JRip_optimizations,DecisionTable_search,J48_subtreeRaising,J48_minNumObj,J48_useLaplace,J48_confidenceFactorValue,SimpleCart_minNumObj,SimpleCart_useOneSE,J48_collapseTree,DecisionTable_crossVal,J48_doNotMakeSplitPointActualValue,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,J48_numFolds,GreedyStepwise_conservativeForwardSelection,PART_numFolds,BestFirst_direction,GreedyStepwise_searchBackwards,BestFirst_searchTermination"
4,99,0.00000000,0.00000000,0.00000000,0.99280067,0069,0100,0035,0.00000000,"DecisionTable,JRip,JRip_usePruning,PART,DecisionTable_evaluationMeasure,PART_pruning,J48,JRip_optimizations,Aggregator,J48_collapseTree,J48_pruning,DecisionTable_crossVal,J48_subtreeRaising,JRip_minNo,PART_binarySplits,DecisionTable_search,DecisionTable_useIBk,J48_doNotMakeSplitPointActualValue,PART_minNumObj,SimpleCart,J48_useMDLcorrection,BestFirst_searchTermination,J48_minNumObj,PART_doNotMakeSplitPointActualValue,J48_binarySplits,JRip_checkErrorRate,J48_confidenceFactorValue,JRip_folds,PART_useMDLcorrection,BestFirst_direction,PART_numFolds,PART_confidenceFactorValue,J48_useLaplace,SimpleCart_usePrune,SimpleCart_heuristic,GreedyStepwise_conservativeForwardSelection,J48_numFolds,SimpleCart_minNumObj,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,SimpleCart_numFoldsPruning"
5,99,0.00000000,0.00000000,0.00000000,0.99318453,0063,0100,0035,0.00000000,"Aggregator,JRip,JRip_minNo,PART,DecisionTable,PART_binarySplits,J48,J48_useMDLcorrection,JRip_checkErrorRate,PART_minNumObj,SimpleCart,DecisionTable_search,BestFirst_direction,GreedyStepwise_searchBackwards,SimpleCart_heuristic,J48_doNotMakeSplitPointActualValue,J48_useLaplace,PART_doNotMakeSplitPointActualValue,JRip_usePruning,J48_binarySplits,PART_pruning,J48_pruning,SimpleCart_minNumObj,BestFirst_searchTermination,SimpleCart_usePrune,DecisionTable_crossVal,J48_collapseTree,J48_confidenceFactorValue,PART_confidenceFactorValue,JRip_optimizations,DecisionTable_evaluationMeasure,J48_minNumObj,PART_useMDLcorrection,DecisionTable_useIBk,JRip_folds,SimpleCart_useOneSE,J48_numFolds,GreedyStepwise_conservativeForwardSelection,PART_numFolds,J48_subtreeRaising,SimpleCart_numFoldsPruning"
6,99,0.00000000,0.00000000,0.00000000,0.99318453,0097,0100,0053,0.25134171,"Aggregator,SimpleCart,JRip,J48,J48_binarySplits,DecisionTable,JRip_usePruning,J48_doNotMakeSplitPointActualValue,PART,DecisionTable_useIBk,JRip_checkErrorRate,PART_useMDLcorrection,PART_doNotMakeSplitPointActualValue,SimpleCart_usePrune,DecisionTable_search,J48_useLaplace,J48_collapseTree,J48_useMDLcorrection,PART_binarySplits,SimpleCart_heuristic,J48_pruning,J48_subtreeRaising,SimpleCart_useOneSE,JRip_folds,GreedyStepwise_searchBackwards,JRip_optimizations,GreedyStepwise_conservativeForwardSelection,PART_pruning,J48_numFolds,J48_minNumObj,BestFirst_direction,SimpleCart_numFoldsPruning,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,PART_minNumObj,BestFirst_searchTermination,PART_numFolds,SimpleCart_minNumObj,JRip_minNo,J48_confidenceFactorValue,DecisionTable_crossVal"
7,99,0.00000000,0.00000000,0.00000000,0.99318453,0064,0100,0053,0.25134171,"SimpleCart,Aggregator,JRip,J48,DecisionTable,J48_binarySplits,J48_pruning,J48_collapseTree,J48_doNotMakeSplitPointActualValue,DecisionTable_search,J48_useMDLcorrection,DecisionTable_useIBk,JRip_usePruning,J48_subtreeRaising,PART,J48_useLaplace,SimpleCart_usePrune,SimpleCart_heuristic,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,JRip_checkErrorRate,PART_binarySplits,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,JRip_folds,JRip_optimizations,GreedyStepwise_searchBackwards,BestFirst_searchTermination,JRip_minNo,DecisionTable_evaluationMeasure,PART_pruning,J48_numFolds,BestFirst_direction,J48_minNumObj,PART_confidenceFactorValue,PART_numFolds,DecisionTable_crossVal,J48_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,SimpleCart_minNumObj,PART_minNumObj"
8,99,0.00000000,0.00000000,0.00000000,0.99318453,0063,0100,0053,0.25134171,"J48,SimpleCart,SimpleCart_heuristic,JRip,J48_doNotMakeSplitPointActualValue,PART,SimpleCart_usePrune,J48_binarySplits,JRip_checkErrorRate,PART_doNotMakeSplitPointActualValue,DecisionTable,J48_useLaplace,J48_collapseTree,Aggregator,J48_useMDLcorrection,J48_pruning,JRip_usePruning,SimpleCart_useOneSE,DecisionTable_search,DecisionTable_useIBk,PART_binarySplits,PART_useMDLcorrection,J48_subtreeRaising,BestFirst_direction,DecisionTable_crossVal,BestFirst_searchTermination,J48_confidenceFactorValue,JRip_folds,GreedyStepwise_searchBackwards,PART_minNumObj,J48_minNumObj,JRip_optimizations,J48_numFolds,PART_pruning,PART_numFolds,JRip_minNo,PART_confidenceFactorValue,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,GreedyStepwise_conservativeForwardSelection,SimpleCart_numFoldsPruning"
9,99,0.00000000,0.00000000,0.00000000,0.99318453,0061,0100,0053,0.25134171,"DecisionTable,SimpleCart,DecisionTable_useIBk,J48,DecisionTable_search,SimpleCart_heuristic,J48_useLaplace,J48_useMDLcorrection,SimpleCart_usePrune,Aggregator,J48_pruning,JRip,J48_collapseTree,J48_subtreeRaising,PART,PART_binarySplits,J48_binarySplits,SimpleCart_useOneSE,J48_doNotMakeSplitPointActualValue,JRip_checkErrorRate,JRip_usePruning,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,BestFirst_searchTermination,J48_minNumObj,J48_confidenceFactorValue,J48_numFolds,PART_pruning,PART_numFolds,PART_confidenceFactorValue,JRip_minNo,SimpleCart_numFoldsPruning,BestFirst_direction,PART_minNumObj,DecisionTable_evaluationMeasure,JRip_folds,DecisionTable_crossVal,GreedyStepwise_conservativeForwardSelection,JRip_optimizations,SimpleCart_minNumObj,GreedyStepwise_searchBackwards"
10,99,0.00000000,0.00000000,0.00000000,0.99318453,0061,0100,0053,0.25134171,"PART,Aggregator,DecisionTable,J48,JRip,J48_useLaplace,PART_doNotMakeSplitPointActualValue,J48_doNotMakeSplitPointActualValue,J48_pruning,JRip_checkErrorRate,PART_binarySplits,DecisionTable_useIBk,J48_useMDLcorrection,J48_binarySplits,SimpleCart,J48_collapseTree,PART_useMDLcorrection,J48_subtreeRaising,SimpleCart_heuristic,DecisionTable_search,JRip_usePruning,SimpleCart_usePrune,SimpleCart_useOneSE,PART_pruning,J48_numFolds,J48_minNumObj,BestFirst_direction,DecisionTable_evaluationMeasure,J48_confidenceFactorValue,PART_numFolds,BestFirst_searchTermination,SimpleCart_minNumObj,JRip_minNo,DecisionTable_crossVal,SimpleCart_numFoldsPruning,GreedyStepwise_conservativeForwardSelection,JRip_folds,PART_minNumObj,PART_confidenceFactorValue,JRip_optimizations,GreedyStepwise_searchBackwards"
11,99,0.00000000,0.00000000,0.00000000,0.99318453,0085,0100,0056,0.24511686,"J48,J48_doNotMakeSplitPointActualValue,JRip,JRip_usePruning,J48_pruning,J48_collapseTree,J48_useLaplace,PART,JRip_checkErrorRate,J48_binarySplits,Aggregator,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,DecisionTable,SimpleCart,J48_useMDLcorrection,PART_pruning,DecisionTable_useIBk,DecisionTable_search,PART_binarySplits,PART_confidenceFactorValue,JRip_minNo,JRip_optimizations,BestFirst_direction,J48_numFolds,DecisionTable_evaluationMeasure,SimpleCart_usePrune,GreedyStepwise_searchBackwards,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,DecisionTable_crossVal,SimpleCart_useOneSE,PART_minNumObj,JRip_folds,J48_subtreeRaising,PART_numFolds,J48_minNumObj,SimpleCart_numFoldsPruning,J48_confidenceFactorValue,BestFirst_searchTermination,SimpleCart_minNumObj"
12,99,0.00000000,0.00000000,0.00000000,0.99328110,0068,0100,0056,0.24511686,"J48,J48_collapseTree,J48_binarySplits,DecisionTable,Aggregator,J48_doNotMakeSplitPointActualValue,PART,J48_useMDLcorrection,J48_useLaplace,PART_pruning,PART_binarySplits,SimpleCart,PART_doNotMakeSplitPointActualValue,JRip,J48_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,JRip_checkErrorRate,GreedyStepwise_conservativeForwardSelection,BestFirst_searchTermination,J48_minNumObj,PART_numFolds,J48_confidenceFactorValue,SimpleCart_minNumObj,JRip_folds,PART_minNumObj,J48_subtreeRaising,SimpleCart_useOneSE,SimpleCart_numFoldsPruning,J48_numFolds,DecisionTable_crossVal,SimpleCart_usePrune,SimpleCart_heuristic,GreedyStepwise_searchBackwards,DecisionTable_evaluationMeasure,JRip_optimizations,PART_confidenceFactorValue,BestFirst_direction,JRip_minNo"
13,99,0.00000000,0.00000000,0.00000000,0.99328110,0066,0100,0056,0.24511686,"DecisionTable,SimpleCart,DecisionTable_useIBk,JRip,PART,Aggregator,PART_doNotMakeSplitPointActualValue,J48,J48_doNotMakeSplitPointActualValue,J48_useMDLcorrection,PART_pruning,DecisionTable_search,PART_binarySplits,J48_pruning,JRip_usePruning,PART_useMDLcorrection,JRip_checkErrorRate,J48_collapseTree,J48_useLaplace,J48_binarySplits,DecisionTable_evaluationMeasure,JRip_folds,J48_subtreeRaising,GreedyStepwise_searchBackwards,BestFirst_direction,JRip_minNo,SimpleCart_usePrune,SimpleCart_numFoldsPruning,SimpleCart_useOneSE,J48_minNumObj,PART_numFolds,JRip_optimizations,PART_confidenceFactorValue,GreedyStepwise_conservativeForwardSelection,SimpleCart_heuristic,J48_confidenceFactorValue,PART_minNumObj,BestFirst_searchTermination,SimpleCart_minNumObj,DecisionTable_crossVal,J48_numFolds"
14,99,0.00000000,0.00000000,0.00000000,0.99352273,0066,0100,0056,0.24511686,"Aggregator,DecisionTable,DecisionTable_search,JRip,SimpleCart,J48,DecisionTable_useIBk,JRip_checkErrorRate,J48_useLaplace,J48_binarySplits,J48_useMDLcorrection,JRip_usePruning,PART,J48_doNotMakeSplitPointActualValue,PART_binarySplits,J48_collapseTree,J48_pruning,PART_pruning,PART_doNotMakeSplitPointActualValue,PART_useMDLcorrection,PART_numFolds,GreedyStepwise_conservativeForwardSelection,JRip_folds,J48_subtreeRaising,PART_confidenceFactorValue,JRip_minNo,JRip_optimizations,BestFirst_direction,SimpleCart_heuristic,J48_numFolds,DecisionTable_crossVal,SimpleCart_usePrune,GreedyStepwise_searchBackwards,SimpleCart_useOneSE,DecisionTable_evaluationMeasure,SimpleCart_numFoldsPruning,J48_minNumObj,PART_minNumObj,BestFirst_searchTermination,SimpleCart_minNumObj,J48_confidenceFactorValue"
15,99,0.00000000,0.00000000,0.00000000,0.99352273,0063,0100,0056,0.24511686,"SimpleCart,PART,J48,J48_binarySplits,J48_useLaplace,J48_useMDLcorrection,PART_binarySplits,JRip,PART_doNotMakeSplitPointActualValue,Aggregator,DecisionTable,JRip_checkErrorRate,J48_collapseTree,PART_useMDLcorrection,J48_pruning,PART_pruning,J48_doNotMakeSplitPointActualValue,DecisionTable_useIBk,JRip_usePruning,DecisionTable_search,BestFirst_direction,J48_numFolds,GreedyStepwise_searchBackwards,DecisionTable_crossVal,SimpleCart_heuristic,DecisionTable_evaluationMeasure,SimpleCart_usePrune,GreedyStepwise_conservativeForwardSelection,SimpleCart_useOneSE,JRip_minNo,J48_confidenceFactorValue,JRip_folds,PART_minNumObj,BestFirst_searchTermination,J48_subtreeRaising,SimpleCart_numFoldsPruning,J48_minNumObj,SimpleCart_minNumObj,PART_numFolds,JRip_optimizations,PART_confidenceFactorValue"
16,99,0.00000000,0.00000000,0.00000000,0.99368278,0081,0100,0054,0.24327484,"SimpleCart,PART,JRip,DecisionTable,DecisionTable_useIBk,Aggregator,J48,J48_useMDLcorrection,SimpleCart_heuristic,PART_useMDLcorrection,J48_binarySplits,SimpleCart_usePrune,PART_pruning,PART_doNotMakeSplitPointActualValue,J48_collapseTree,DecisionTable_search,JRip_usePruning,GreedyStepwise_searchBackwards,J48_doNotMakeSplitPointActualValue,J48_useLaplace,GreedyStepwise_conservativeForwardSelection,PART_confidenceFactorValue,J48_pruning,J48_subtreeRaising,PART_minNumObj,DecisionTable_evaluationMeasure,SimpleCart_minNumObj,J48_confidenceFactorValue,JRip_minNo,JRip_checkErrorRate,BestFirst_direction,SimpleCart_numFoldsPruning,DecisionTable_crossVal,PART_numFolds,SimpleCart_useOneSE,JRip_folds,J48_numFolds,BestFirst_searchTermination,JRip_optimizations,J48_minNumObj,PART_binarySplits"
