individual_name,JRip_checkErrorRate,J48_pruning,SimpleCart_usePrune,J48_subtreeRaising,PART_confidenceFactorValue,DecisionTable_crossVal,J48_binarySplits,JRip,BestFirst_direction,BestFirst_searchTermination,J48,DecisionTable,J48_confidenceFactorValue,PART,JRip_optimizations,PART_minNumObj,SimpleCart_useOneSE,PART_pruning,DecisionTable_useIBk,JRip_usePruning,PART_useMDLcorrection,DecisionTable_search,PART_doNotMakeSplitPointActualValue,SimpleCart,SimpleCart_numFoldsPruning,SimpleCart_heuristic,PART_binarySplits,DecisionTable_evaluationMeasure,Aggregator,J48_useLaplace,J48_collapseTree,SimpleCart_minNumObj,JRip_minNo,JRip_folds,PART_numFolds,J48_useMDLcorrection,J48_numFolds,GreedyStepwise_conservativeForwardSelection,J48_doNotMakeSplitPointActualValue,J48_minNumObj,GreedyStepwise_searchBackwards,fitness,test_auc,option_string
overall,false,unpruned,true,null,null,8,false,true,1,1,true,true,null,false,4,null,false,null,false,true,null,weka.attributeSelection.BestFirst,null,true,2,true,null,auc,RuleExtractorAggregator,true,false,2,5,2,null,false,null,null,false,8,null,null,0.913030965810982,-DecisionTable -E auc -S weka.attributeSelection.BestFirst -X 8 -SimpleCart -M 2 -C 1.0 -S 1 -N 2 -Aggregator RuleExtractorAggregator -BestFirst -N 1 -D 1 -JRip -E -O 4 -F 2 -N 5 -J48 -J -A -O -U -M 8 
gen_000_ind_000,false,unpruned,true,null,null,8,false,true,1,1,true,true,null,false,4,null,false,null,false,true,null,weka.attributeSelection.BestFirst,null,true,2,true,null,auc,RuleExtractorAggregator,true,false,2,5,2,null,false,null,null,false,8,null,null,null,-DecisionTable -E auc -S weka.attributeSelection.BestFirst -X 8 -SimpleCart -M 2 -C 1.0 -S 1 -N 2 -Aggregator RuleExtractorAggregator -BestFirst -N 1 -D 1 -JRip -E -O 4 -F 2 -N 5 -J48 -J -A -O -U -M 8 
gen_000_ind_001,true,confidenceFactor,true,true,null,5,false,true,1,10,true,true,0.05,true,2,2,true,reducedErrorPruning,false,true,false,weka.attributeSelection.BestFirst,false,true,9,false,false,auc,RuleExtractorAggregator,false,false,7,8,3,9,true,null,null,true,8,null,null,null,-DecisionTable -E auc -S weka.attributeSelection.BestFirst -X 5 -PART -R -Q 1 -N 9 -M 2 -J -SimpleCart -H -M 7 -C 1.0 -S 1 -A -N 9 -Aggregator RuleExtractorAggregator -BestFirst -N 10 -D 1 -JRip -O 2 -F 3 -N 8 -J48 -O -C 0.05 -M 8 -doNotMakeSplitPointActualValue 
gen_000_ind_002,false,unpruned,true,null,0.25,6,false,true,null,null,true,true,null,true,8,6,true,confidenceFactor,true,true,true,weka.attributeSelection.GreedyStepwise,false,true,2,true,false,rmse,RuleExtractorAggregator,false,true,2,4,3,null,true,null,false,false,6,true,null,null,-DecisionTable -E rmse -I -S weka.attributeSelection.GreedyStepwise -X 6 -GreedyStepwise -B -PART -C 0.25 -M 6 -SimpleCart -M 2 -C 1.0 -S 1 -A -N 2 -Aggregator RuleExtractorAggregator -JRip -E -O 8 -F 3 -N 4 -J48 -U -M 6 
gen_000_ind_003,true,confidenceFactor,null,true,null,8,false,true,0,1,true,true,0.25,true,3,5,null,reducedErrorPruning,false,true,true,weka.attributeSelection.BestFirst,true,false,null,null,true,acc,MajorityVotingAggregator,true,true,null,7,5,7,true,null,null,false,10,null,null,null,-DecisionTable -E acc -S weka.attributeSelection.BestFirst -X 8 -PART -R -Q 1 -N 7 -M 5 -doNotMakeSplitPointActualValue -B -Aggregator MajorityVotingAggregator -BestFirst -N 1 -D 0 -JRip -O 3 -F 5 -N 7 -J48 -A -C 0.25 -M 10 
gen_000_ind_004,true,null,true,null,null,2,null,true,null,null,false,true,null,true,3,3,false,reducedErrorPruning,false,true,true,weka.attributeSelection.GreedyStepwise,false,true,4,true,false,rmse,RuleExtractorAggregator,null,null,9,3,2,5,null,null,true,null,null,true,null,null,-DecisionTable -E rmse -S weka.attributeSelection.GreedyStepwise -X 2 -GreedyStepwise -C -B -PART -R -Q 1 -N 5 -M 3 -SimpleCart -M 9 -C 1.0 -S 1 -N 4 -Aggregator RuleExtractorAggregator -JRip -O 3 -F 2 -N 3 
gen_000_ind_005,false,reducedErrorPruning,false,true,null,1,true,true,null,null,true,true,null,true,null,2,null,reducedErrorPruning,false,false,true,weka.attributeSelection.GreedyStepwise,false,true,null,true,false,auc,RuleExtractorAggregator,false,true,4,6,null,8,true,10,true,true,7,true,null,null,-DecisionTable -E auc -S weka.attributeSelection.GreedyStepwise -X 1 -GreedyStepwise -C -B -PART -R -Q 1 -N 8 -M 2 -SimpleCart -M 4 -U -Aggregator RuleExtractorAggregator -JRip -E -P -N 6 -J48 -R -Q 1 -M 7 -doNotMakeSplitPointActualValue -B -N 10 
gen_000_ind_006,true,reducedErrorPruning,true,false,null,6,true,true,0,9,true,true,null,true,5,9,false,unpruned,false,true,false,weka.attributeSelection.BestFirst,false,true,8,true,false,acc,MajorityVotingAggregator,false,true,7,4,6,null,false,8,null,true,7,null,null,null,-DecisionTable -E acc -S weka.attributeSelection.BestFirst -X 6 -PART -U -M 9 -J -SimpleCart -M 7 -C 1.0 -S 1 -N 8 -Aggregator MajorityVotingAggregator -BestFirst -N 9 -D 0 -JRip -O 5 -F 6 -N 4 -J48 -J -R -Q 1 -M 7 -doNotMakeSplitPointActualValue -B -N 8 -S 
gen_000_ind_007,false,unpruned,true,null,null,6,false,true,0,1,true,true,null,true,3,8,true,reducedErrorPruning,true,true,true,weka.attributeSelection.BestFirst,true,true,10,false,true,mae,MajorityVotingAggregator,false,true,7,2,8,3,false,null,null,false,6,null,null,null,-DecisionTable -E mae -I -S weka.attributeSelection.BestFirst -X 6 -PART -R -Q 1 -N 3 -M 8 -doNotMakeSplitPointActualValue -B -SimpleCart -H -M 7 -C 1.0 -S 1 -A -N 10 -Aggregator MajorityVotingAggregator -BestFirst -N 1 -D 0 -JRip -E -O 3 -F 8 -N 2 -J48 -J -U -M 6 
gen_000_ind_008,true,confidenceFactor,true,true,null,3,false,true,null,null,true,true,0.45,true,null,9,true,unpruned,true,false,false,weka.attributeSelection.GreedyStepwise,true,true,3,true,false,rmse,CompetenceBasedAggregator,false,true,2,2,null,null,true,null,true,false,2,false,null,null,-DecisionTable -E rmse -I -S weka.attributeSelection.GreedyStepwise -X 3 -GreedyStepwise -C -PART -U -M 9 -J -doNotMakeSplitPointActualValue -SimpleCart -M 2 -C 1.0 -S 1 -A -N 3 -Aggregator CompetenceBasedAggregator -JRip -P -N 2 -J48 -C 0.45 -M 2 
